MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
CreditsEntry_30	{color[654ee1ff]}Lead Character Artist{color[000000ff]}  {[0105]}  Kyle Hefley
CreditsEntry_31	{color[654ee1ff]}Character Artists{color[000000ff]}
CreditsEntry_32	Gray Ginther  •  David Salaiz  •  Joe Lee
CreditsEntry_33	{size[7d00]}{color[654ee1ff]}Environment Art{color[000000ff]}{size[6400]}
CreditsEntry_34	{color[654ee1ff]}Environment Art Manager{color[000000ff]}  {[0105]}  Greg Frizzell
CreditsEntry_35	{color[654ee1ff]}Environment Artists{color[000000ff]}
CreditsEntry_36	Ryan Powell  •  Teague Schultz  •  Sean Horton  •  Matt Manchester  •  David DeCoster\nRussell Lingo  •  Jennica Derksen  •  Tony Clark  •  James Reed Ketcham\nKenneth Kozan  •  Rodrigo Brea  •  Tiffany Griffith   •  Chris J Medina
CreditsEntry_37	{color[654ee1ff]}Materials Artist{color[000000ff]}  {[0105]}  Chris Lewis
CreditsEntry_38	{color[654ee1ff]}Contract Environment Artists{color[000000ff]}
CreditsEntry_39	Jonathon Banks  •  Jonathan Garcia  •  Derek Goeckeritz  •  Kat Gray  •  Chris Mott\nWilliam Petrosky  •  Alex Petrulis  •  Tyler Siemers  •  Edward Tejeiro
CreditsEntry_40	{size[7d00]}{color[654ee1ff]}Visual Effects{color[000000ff]}{size[6400]}
CreditsEntry_41	{color[654ee1ff]}Lead VFX Artist{color[000000ff]}  {[0105]}  Nicholas Wilson
CreditsEntry_42	{color[654ee1ff]}VFX Artists{color[000000ff]}
CreditsEntry_43	Bryan Erck  •  John Carter  •  Brandon Jenks
CreditsEntry_44	{color[654ee1ff]}Contract VFX Artist{color[000000ff]}  {[0105]}  Trish Kelley
CreditsEntry_45	{size[7d00]}{color[654ee1ff]}Lighting{color[000000ff]}{size[6400]}
CreditsEntry_46	{color[654ee1ff]}Lead Lighting Artist{color[000000ff]}  {[0105]}  Elizabeth Baxter
CreditsEntry_47	{color[654ee1ff]}Lighting Artists{color[000000ff]}
CreditsEntry_48	Chadwick Orr  •  Josh Slezak
CreditsEntry_49	{color[654ee1ff]}Contract Lighting Artists{color[000000ff]}
CreditsEntry_50	Ayesha Baugh  •  Marina Czarnecki  •  Brian Ellebracht  •  Thomas Haase  •  Brandon Habib\nSteven Hensley  •  Farhez Rayani  •  Dan Wallace  •  Thomas Marion Wright  •  Kelly Koay\nFelix J Mendoza  •  Will Podpechan  •  Keaton Jazz Kramer
CreditsEntry_51	{size[7d00]}{color[654ee1ff]}Cinematics{color[000000ff]}{size[6400]}
CreditsEntry_52	{color[654ee1ff]}Lead Cinematics{color[000000ff]}  {[0105]}  Koen Wooten
CreditsEntry_53	{color[654ee1ff]}Contract Senior Writer{color[000000ff]}  {[0105]}  Jesse Lee Keeter
CreditsEntry_54	{color[654ee1ff]}Contract Writer{color[000000ff]}  {[0105]}  Tracy Nicoletti
CreditsEntry_55	{color[654ee1ff]}Contract Narrative Writer{color[000000ff]}  {[0105]}  M. E. Fausti
CreditsEntry_56	{color[654ee1ff]}Contract Senior Cinematic Layout Artists{color[000000ff]}
CreditsEntry_57	Scott Armstrong  •  Kyle Lopez
CreditsEntry_58	{color[654ee1ff]}Contract Cinematics Artist{color[000000ff]}  {[0105]}  Taylor Rohrig
CreditsEntry_59	{color[654ee1ff]}Contract Storyboard Artists{color[000000ff]}
CreditsEntry_60	Mark Bristol  •  Marvin Britt  •  Rachel Doda  •  Joe MacDonald\nZachariah Roane  •  Sam Tung
CreditsEntry_61	{size[7d00]}{color[654ee1ff]}Outsourcing{color[000000ff]}{size[6400]}
CreditsEntry_62	{color[654ee1ff]}Environment Art Outsourcing Manager{color[000000ff]}  {[0105]}  Sasha Nodia
CreditsEntry_63	{color[654ee1ff]}Asset Art Outsourcing Manager{color[000000ff]}  {[0105]}  Monty Goulet
CreditsEntry_64	{color[654ee1ff]}Outsourcing Integration Artist{color[000000ff]}  {[0105]}  Parker Daniels
CreditsEntry_65	{color[654ee1ff]}Contract Outsourcing Review Artists{color[000000ff]}
CreditsEntry_66	Christopher Roder  •  Randy Bernard  •  Joel Morenz\nNick Resa  •  Pailin Bartlett
CreditsEntry_67	{color[654ee1ff]}Contract Environment Integration Artist{color[000000ff]}  {[0105]}  Joseph Belt
CreditsEntry_68	{size[7d00]}{color[654ee1ff]}User Interface{color[000000ff]}{size[6400]}
CreditsEntry_69	{color[654ee1ff]}Lead UI Artist{color[000000ff]}  {[0105]}  Jon Wofford
CreditsEntry_70	{color[654ee1ff]}UI Artist{color[000000ff]}  {[0105]}  Nina Morris
CreditsEntry_71	{color[654ee1ff]}Contract Technical UI Designer{color[000000ff]}  {[0105]}  Austin Owens
CreditsEntry_72	{size[9600]}{color[654ee1ff]}Audio Department{color[000000ff]}{size[6400]}
CreditsEntry_73	{color[654ee1ff]}Audio Manager{color[000000ff]}  {[0105]}  Scott Petersen
CreditsEntry_74	{color[654ee1ff]}Sound Designer{color[000000ff]}  {[0105]}  Bobby Arlauskas
CreditsEntry_75	{color[654ee1ff]}Contract Sound Designers{color[000000ff]}
CreditsEntry_76	Clark Wen  •  Geoffrey Belcher  •  Joseph Kuras
CreditsEntry_77	{color[654ee1ff]}Contract Technical Sound Designers{color[000000ff]}
CreditsEntry_78	Will Bishop-Quezada  •  Emily Meo
CreditsEntry_79	{color[654ee1ff]}Contract Rumble Integration{color[000000ff]}  {[0105]}  Will Sords
CreditsEntry_80	{color[654ee1ff]}Contract Audio Integration{color[000000ff]}  {[0105]}  Ryan Stunkel
CreditsEntry_81	{size[9600]}{color[654ee1ff]}Engineering Department{color[000000ff]}{size[6400]}
CreditsEntry_82	{color[654ee1ff]}Director of Engineering{color[000000ff]}  {[0105]}  Eric Sebesta
CreditsEntry_83	{color[654ee1ff]}Engineering Manager{color[000000ff]}  {[0105]}  Bharathwaj "Bat" Nandakumar
CreditsEntry_84	{size[7d00]}{color[654ee1ff]}Gameplay Engineering{color[000000ff]}{size[6400]}
CreditsEntry_85	{color[654ee1ff]}Senior Lead Gameplay Engineer{color[000000ff]}  {[0105]}  Ryan Cornelius
CreditsEntry_86	{color[654ee1ff]}Gameplay Engineers{color[000000ff]}
CreditsEntry_87	Alex Quinones  •  Jose Guerra  •  Frank Maddin  •  Andrew Orlando  •  Ben Jackson\nDaniel Talaber  •  Robert Walker  •  Taylor Yust  •  Ryan Kirschman\nCornelia Ada Schultz  •  Mario Velarde
CreditsEntry_88	{color[654ee1ff]}Contract Gameplay Engineers{color[000000ff]}
CreditsEntry_89	Akintunde Omitowoju  •  Anita Shah
CreditsEntry_90	{size[7d00]}{color[654ee1ff]}Graphics Engineering{color[000000ff]}{size[6400]}
CreditsEntry_91	{color[654ee1ff]}Lead Graphics Engineer{color[000000ff]}  {[0105]}  John Sheblak
CreditsEntry_92	{color[654ee1ff]}Graphics Engineers{color[000000ff]}
CreditsEntry_93	Mike Kelley  •  Joseph Jacob Cherlin  •  Cale Scholl  •  Tony Bernardin\nEduardo Lev Guerra  •  Jesse Cecchini
CreditsEntry_94	{size[7d00]}{color[654ee1ff]}Technology Engineering{color[000000ff]}{size[6400]}
CreditsEntry_95	{color[654ee1ff]}Technology Engineers{color[000000ff]}
CreditsEntry_96	Jim Gage  •  Andy Hanson  •  Dan Higdon  •  Jordan C. Johnson\nGary Scanlon  •  Daniel Habig
CreditsEntry_97	{color[654ee1ff]}Contract Technology Engineers{color[000000ff]}
CreditsEntry_98	Greg Osefo  •  Dallas Rae Lillie
CreditsEntry_99	{size[7d00]}{color[654ee1ff]}Tools Engineering{color[000000ff]}{size[6400]}
CreditsEntry_100	{color[654ee1ff]}Lead Tools Engineer{color[000000ff]}  {[0105]}  James Krut
CreditsEntry_101	{color[654ee1ff]}Tools Engineers{color[000000ff]}
CreditsEntry_102	Alan Horne  •  Ben Johnson  •  Johnny Owens  •  Kari Blue  •  Steven Dao\nMay Oakes  •  Jeffrey Joyce
CreditsEntry_103	{color[654ee1ff]}Contract SDET{color[000000ff]}  {[0105]}  Ryan Johnson
CreditsEntry_104	{size[9600]}{color[654ee1ff]}Technical Art Department{color[000000ff]}{size[6400]}
CreditsEntry_105	{color[654ee1ff]}Technical Art Manager{color[000000ff]}  {[0105]}  Mike Abahazy
CreditsEntry_106	{color[654ee1ff]}Technical Artists{color[000000ff]}
CreditsEntry_107	Robert Kovach  •  Nicholas Sloan Reynolds  •  Madison McElfish
CreditsEntry_108	{color[654ee1ff]}Contract Technical Artist{color[000000ff]}  {[0105]}  Rebecca Minix
CreditsEntry_109	{color[654ee1ff]}Technical Animators{color[000000ff]}
CreditsEntry_110	Yi "David" Chen  •  Ryan Metcalf  •  Joshua Roberts
CreditsEntry_111	{color[654ee1ff]}Contract Technical Animators{color[000000ff]}
CreditsEntry_112	Hilery Chao  •  Steph Pettit  •  Taylor Zucker
CreditsEntry_113	{size[9600]}{color[654ee1ff]}Production Department{color[000000ff]}{size[6400]}
CreditsEntry_114	{color[654ee1ff]}Lead Producer{color[000000ff]}  {[0105]}  Jeff Moreaux
CreditsEntry_115	{color[654ee1ff]}Senior Engineering Producer{color[000000ff]}  {[0105]}  JoAnna Frazar
CreditsEntry_116	{color[654ee1ff]}Foreground Art Producer{color[000000ff]}  {[0105]}  Beverly Garland
CreditsEntry_117	{color[654ee1ff]}Associate Producer{color[000000ff]}  {[0105]}  Pete Nielsen
CreditsEntry_118	{color[654ee1ff]}Contract Senior Design Producer{color[000000ff]}  {[0105]}  Jessica Spence
CreditsEntry_119	{color[654ee1ff]}Contract Senior Art Producer{color[000000ff]}  {[0105]}  Nathan Ramos
CreditsEntry_120	{color[654ee1ff]}Contract Senior Cinematics Producer{color[000000ff]}  {[0105]}  Miguel Garcia Pandal
CreditsEntry_121	{color[654ee1ff]}Contract Narrative and Cinematics Producer{color[000000ff]}  {[0105]}  Adam Poole
CreditsEntry_122	{color[654ee1ff]}Contract Engineering Producer{color[000000ff]}  {[0105]}  Kyle James "Kel" Telesco
CreditsEntry_123	{color[654ee1ff]}Contract Concept Art Producer{color[000000ff]}  {[0105]}  Korri Kopsi
CreditsEntry_124	{size[9600]}{color[654ee1ff]}Studio Operations & Support{color[000000ff]}{size[6400]}
CreditsEntry_125	Eric DiCesare  •  Ryan Harris  •  Jason Greathouse  •  Joana Trinh  •  Mika Sato\nMaiko Hoshino  •  Catherine Murphey  •  Al Artus  •  Rachel Landa  •  Cody McGinley\nClay Stubbs  •  Kameron Scott  •  Sean Jackson  •  Stephan Fait  •  Alfredo Antu\nPaul Grillo  •  Jennifer Maxin  •  Daniel Onofre  •  Honey Pisano\nAutumn Jenkins  •  Paul Burk
CreditsEntry_126	{size[9600]}{color[654ee1ff]}Quality Assurance Department{color[000000ff]}{size[6400]}
CreditsEntry_127	{color[654ee1ff]}Lead QA Design Analyst{color[000000ff]}  {[0105]}  Shane D. Lewis
CreditsEntry_128	{color[654ee1ff]}Product Tester{color[000000ff]}  {[0105]}  Caleb Wise
CreditsEntry_129	{color[654ee1ff]}Contract QA Product Testers{color[000000ff]}
CreditsEntry_130	Edwin Atwell  •  Bianca Marroquin  •  Akira Bloodgood  •  Ruben Bustillo  •  Ezra Donatelli\nRobin Friend  •  Samuel Ian Holder  •  Mark McClarin  •  Mickey Mojica\nBrendan Newsome  •  Amanda Elizabeth Patterson  •  Kent Raffray  •  Luc Tran\nBrian Villarreal  •  Ryan "Teddy" Williams
CreditsEntry_131	{size[9600]}{color[654ee1ff]}Special Thanks{color[000000ff]}{size[6400]}
CreditsEntry_132	Georgia Nelson  •  Daniel Valey  •  Jon Verall  •  Kyle Woodall\nNick Trammell  •  Ethan McDonald  •  Nicholas Shaw  •  Quinn Smith  •  Gregg Brown\nMarisa Palumbo  •  Risa Hinokuma  •  Adam Fenton  •  Aaron Walker  •  Billy Spears\nConrad Buranicz  •  Jason Turner  •  Sylvia Rowland  •  Paul Schwanz  •  Chase Shields\nJesse Spears  •  Joree Shields  •  Jason Brown  •  Thomas Robins  •  Nick Todd\nMarty Taramasco  •  Vince Joly  •  Hayley McGuire  •  Justin Little  •  Maruchy Barnidge\nAdad Indalecio Morales  •  Ediber Reyes  •  Michael Meador  •  Paul Wu  •  Rikki Vitello\nJames Beech  •  Jon Marcella  •  Brandon Paul Salinas  •  Tim Little  •  Matt Peterson\nJames Richmond  •  Andrew Jones  •  Gregory MacDonald  •  Will Bate  •  Cameron Enfinger\nJason Barnidge  •  Kellie Prinz Johnson  •  Katie Anderson  •  Victor van 't Hek\nDarren Batchelor  •  Yue Zhang  •  Adlan A. Ramly
