MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
FE_SelectSubSlotTitle	選擇重新開始地點
FE_SlotType_Auto	自動儲存
FE_SlotType_Manual	儲存站
FE_SelectSlotSubtitle	要用哪個儲存檔案遊玩呢？
FE_NewGame	新遊戲
FE_Slots	開始遊戲
FE_Options	選項
FE_Options_Subtitle	在遊戲暫停選單的「選項」中，尚有其他可設定的選項
FE_Extras	展示廳
FE_Upgrade	Nintendo Switch 2 Edition
FE_Upgrade_Description	可以在Nintendo eShop購買\nNintendo Switch 2 Edition的升級通行證。\n要移動至Nintendo eShop嗎？
FE_Upgrade_Cancel	取消
FE_Upgrade_Open	移動
FE_CompletedGame	Mission Complete
FE_DifficultyTitle	選擇難易度
FE_DifficultySubtitle	要以哪種難度遊玩呢？
FE_Difficulty_Easy	輕鬆
FE_Difficulty_Easy_Description	敵人生命值降低，\n且敵人造成的傷害量減少。\n在儲存站\n可以同時回復能量與彈藥。
FE_Difficulty_Medium	普通
FE_Difficulty_Medium_Description	此為基本難度。\n在儲存站\n可以同時回復能量與彈藥。
FE_Difficulty_Hard	困難
FE_Difficulty_Hard_Description	敵人生命值提升，\n且敵人造成的傷害量增加。\n在儲存站\n僅可回復能量。
FE_Difficulty_Hard_Description_Locked	「難易度：普通」通關後，\n即可解鎖困難模式。
FE_Slot_Easy	難易度：輕鬆
FE_Slot_Medium	難易度：普通
FE_Slot_Hard	難易度：困難
FE_Slot_PlayTime	遊玩時間：\{0}h \{1}m
FE_Slot_Scans	掃瞄率：\{0}%
FE_Slot_Items	道具回收率：\{0}%
FE_HardModeUnlocked1	已解鎖{color[00ff9dff]}困難模式{color[000000ff]}！
FE_RadioTracksUnlocked	已解鎖{color[00ff9dff]}薇奧拉廣播{color[000000ff]}的{color[00ff9dff]}新增樂曲{color[000000ff]}！
FE_DialogCopy_Title	複製檔案
FE_DialogCopy	要將檔案\{0}複製到\n檔案\{1}嗎？
FE_DialogErase_Title	刪除檔案
FE_DialogErase	要刪除檔案\{0}嗎？{size[5500]}\n{size[6400]}{size[6400]}{color[e3251bff]}注意：資料一旦刪除將無法復原。{color[000000ff]}{size[6400]}
FE_CopyTooltip	要複製到哪個檔案呢？
FE_OptionsTitle	選項
FE_MenuSelect	{[0100|7bcd]} 確定
FE_MenuChange	{[0100|75cd]}{[0100|76cd]} 更改
FE_MenuBack	{[0100|7ccd]} 退出
FE_MenuRestore	{[0100|7dcd]} 恢復成預設值
FE_CopySlot	{[0100|8acd]} 複製
FE_EraseSlot	{[0100|85cd]} 刪除
FE_CorruptSaveTitle	儲存檔案毀損
FE_CorruptedFile	資料已毀損，\n無法使用這個檔案。
FE_ChoiceRetry	重試
FE_ChoiceDeleteCorruptedFile	刪除毀損的檔案
FE_Brightness_Title	亮度設定
FE_Brightness_Description	請將亮度調整至\n隱約可見左邊的圖像。
FE_Brightness_Continue	{[0100|7bcd]} 繼續
FE_Settings_Prompt	 其他設定
FE_Options_Controls_Title	選擇操作方法
FE_Options_Controls_Subtitle	操作方法可在遊戲暫停選單的「選項」中，進行詳細自訂
FE_ControlPreset1_Title	雙操控搖桿操作
FE_ControlPreset1_Description	使用讓薩姆斯移動，\n使用操作視角。\n鎖定時也可使用陀螺儀感應器\n移動準星。
FE_ControlPreset2_Title	指標操作
FE_ControlPreset2_Description	使用讓薩姆斯移動，\n使用陀螺儀感應器操作準星。\n視角也會依準星\n所指方向移動。
FE_ControlPreset1_TitleOU	雙操控搖桿操作{size[5500]}（滑鼠）{size[6400]}
FE_ControlPreset1_DescriptionOU	使用移動，使用操作視角。\n在鎖定狀態下可自由移動準星。\n將Joy-con 2以「滑鼠模式」擺放後，\n準星和視角就會變成滑鼠操作。
FE_ControlPreset2_TitleOU	指標操作{size[5500]}（滑鼠）{size[6400]}
FE_ControlPreset2_DescriptionOU	使用移動，\n使用陀螺儀感應器移動準星和視角。\n將Joy-con 2以「滑鼠模式」擺放後，\n準星和視角就會變成滑鼠操作。
FE_Extras_Title	展示廳
FE_Extras_Subtitle	可觀看概念設計圖和影片
FE_Extras_ShowFullscreen	{[0100|7bcd]} 全螢幕顯示
FE_Extras_LegendImageViewer	{[0100|7ccd]} 退出  {[0100|80cd]} 捲動  {[0100|82cd]}{[0100|83cd]} 縮放
FE_Extras_Condition_Pack0	{color[00ff9dff]}日誌掃瞄率達到25%{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack1	{color[00ff9dff]}日誌掃瞄率達到50%{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack2	{color[00ff9dff]}日誌掃瞄率達到75%{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack3	{color[00ff9dff]}日誌掃瞄率達到100%{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack4	{color[00ff9dff]}道具回收率達到25%{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack5	{color[00ff9dff]}道具回收率達到50%{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack6	{color[00ff9dff]}道具回收率達到75%{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack7	{color[00ff9dff]}道具回收率達到100%{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack8	{color[00ff9dff]}將所有綠能量水晶\n獻至祭壇後{color[000000ff]}即可解鎖
FE_Extras_Condition_Pack9	{color[00ff9dff]}遊戲通關{color[000000ff]}後\n即可解鎖
FE_Extras_Condition_Pack10	{color[00ff9dff]}以困難模式通關{color[000000ff]}後\n即可解鎖
FE_Extras_Condition_Pack11	{color[00ff9dff]}掃瞄率、道具回收率\n皆達到100%{color[000000ff]}即可解鎖
FE_Extras_Condition_Pack12	{color[00ff9dff]}在遊戲中觀看這支影片{color[000000ff]}\n即可解鎖
FE_Extras_Condition_Pack13	{color[00ff9dff]}掃瞄率和道具回收率\n達到100%{color[000000ff]}或是{color[00ff9dff]}讀取\n賽拉克斯的amiibo\n並遊戲通關{color[000000ff]}即可解鎖
Menu_SaveEndGame_Warning	確定要儲存嗎？若進行儲存，\n道具回收率和掃瞄率的百分比\n會被清除，遊戲將從頭開始。
Menu_SaveEndGame_Failed	{color[e3251bff]}儲存失敗。{color[000000ff]}儲存檔案已毀損。\n需刪除檔案。
Menu_SaveEndGame_ContinueTooltip	將不儲存並返回標題畫面。
Menu_SaveEndGame_DeleteTooltip	刪除已毀損的檔案。
Menu_SaveEndGame_RetryTooltip	再次重新載入儲存檔案。
EnteredDeleteFailConfirm	無法刪除毀損的儲存檔案。
EnteredSaveFailConfirm	儲存失敗。
EnteredSkipConfirm	並未儲存。
EnteredSuccessConfirm	已儲存。
Preload\MPR4\PreloadMP4.pak\GalFed_Ambient.MSBT
AUTO_DIALOGUE_ced9be6b-4ccf-441f-97e6-ce38e4457c06	別停火。
AUTO_DIALOGUE_c890adca-3baa-4b2c-a0fd-5038a23b41f9	攔下敵人。
AUTO_DIALOGUE_4736ca4d-f0dc-4021-a852-b780929ae0ba	別讓他們過去。
AUTO_DIALOGUE_53e89cfb-9576-44cb-8ba7-1fdafdd52631	把門守住。
AUTO_DIALOGUE_35e1c3fc-3dbb-47ae-b833-01fef2980248	攔下他們。
AUTO_DIALOGUE_50c8a0d7-6197-4a0a-b731-40ca7b731be8	敵人太多了。
AUTO_DIALOGUE_b3cb2c5d-d54a-4207-be06-585e787fb1c8	幹掉他們。
AUTO_DIALOGUE_56e1ec74-83b0-490b-a290-e8b806c00c6b	小心。
AUTO_DIALOGUE_696881f0-89a1-4bbe-aee2-c2f1b4ea63aa	衝衝衝。
AUTO_DIALOGUE_3dad0eff-c15f-48d0-b216-09fa023d498a	上啊！
AUTO_DIALOGUE_161198b2-a157-48e3-9564-128bc6165355	住手。
AUTO_DIALOGUE_4218ef30-a0f0-4b36-a900-99d45099e706	快住手。
AUTO_DIALOGUE_73640d4e-2469-483a-bbac-dccb3d6c97c5	開火！
AUTO_DIALOGUE_fabb2d0b-f400-4137-9c4b-8ad96cda8c62	呼叫阿爾法部隊，聽到請回答。\n正門遭受攻擊。
AUTO_DIALOGUE_683d1b13-e215-41bc-85e7-8ca0d8e31e44	那些海盜\n在找什麼？
AUTO_DIALOGUE_84b47053-c854-49fa-83b1-92dba8e6fb78	薩姆斯，你是我們的救星。
AUTO_DIALOGUE_a9d5fb3d-99aa-4d99-af38-475d6afc7038	對空炮被摧毀了。\n有備用的嗎？
AUTO_DIALOGUE_706dbdb9-9438-46c8-b0e1-2acddcfe3abb	那些傢伙來得突然，\n都不知道是從哪冒出來的。
AUTO_DIALOGUE_68471707-179b-4deb-888d-ce3a78a8be12	不敢相信，\n竟然是薩姆斯本人。
AUTO_DIALOGUE_c4a1f7b5-8fa4-4151-b558-a2467d2938a2	海盜來襲！\n所有人保護好自己。
AUTO_DIALOGUE_02f78ed8-34a8-4dc7-a5dc-a803421f7fdd	他們不是為了侵略而來，\n似乎另有目的。
AUTO_DIALOGUE_10c9ab28-3fe0-4f46-8b18-4b93467fb68c	喂！
AUTO_DIALOGUE_50efd1f6-01b2-47a9-b6ac-029851667075	你在做什麼？
AUTO_DIALOGUE_5c49ca92-4032-425b-8f04-719958522491	我們會守住這裡。\n薩姆斯，你就殺出去吧。
AUTO_DIALOGUE_f5ac695f-aff8-4f07-a81a-43bfb315533b	
AUTO_DIALOGUE_2c0993bd-d554-425e-a426-626fc5ac131a	
AUTO_DIALOGUE_bd7b2bac-a356-48d2-86c3-d5da293bbc7c	
AUTO_DIALOGUE_17501341-1c61-449e-aaaf-14e9b1c09608	所有人，就戰鬥位置。
AUTO_DIALOGUE_716bf45e-a597-4561-ac2b-06a2c3092750	我的心臟到現在還在狂跳。
AUTO_DIALOGUE_6238f2da-edb7-4582-9faa-875097af5eb2	來人啊，掩護我。
AUTO_DIALOGUE_55c24b40-d8b8-4876-8b6b-b3d17386a815	我差點就沒命了，\n是你救了我。
AUTO_DIALOGUE_ac2e3eba-e7b6-4a82-a6c4-95300855c09e	我休息一下就沒事了。\n這都要感謝薩姆斯。
AUTO_DIALOGUE_c8d10b41-f8cc-4bbe-987e-b77f6a26331a	別鬆懈。\n好好回想以前的訓練。
AUTO_DIALOGUE_281efa57-9510-45eb-afba-fa68755a52d4	呼叫阿爾法部隊，\n我方已壓制敵方偵查隊，有數人受傷。
AUTO_DIALOGUE_a7a69e4c-be6a-4855-a63d-c4e611b3f9fb	收到。\n等候進一步指示。
AUTO_DIALOGUE_20c208bc-54d5-43c5-b2dd-d441263df2fa	幹得好，全部搞定。
AUTO_DIALOGUE_2f7ceeec-c5e0-425f-98a7-0a37c77b3d06	天花板被打穿了！
AUTO_DIALOGUE_f05d569a-0659-4471-ad6f-84b8606c2100	他們從天上下來了。
AUTO_DIALOGUE_06e7d2d3-665e-4ded-b4fa-1f8f3d9b78ee	解決了嗎？
AUTO_DIALOGUE_7fe17cdb-4cb1-4494-bb14-bbda1eae5322	別大意。\n他們可能會有增援。
AUTO_DIALOGUE_9a6412a8-bfcf-42c6-9c97-e3027e7272be	空中的敵人就交給我們。\n祝你順利。
AUTO_DIALOGUE_371946ae-1431-4502-b87b-eaf654fcbceb	薩姆斯！這裡需要支援。
AUTO_DIALOGUE_aab58a8f-a607-497c-bb1e-436c42258acf	小心空投船。
AUTO_DIALOGUE_ffb24e8e-8477-4a2d-9b8e-ea3299753e9b	沒想到這裡會遭到襲擊。\n我們中了他們的圈套。
AUTO_DIALOGUE_03413020-08d6-434b-8500-b9afd77b94f7	呼叫指揮官。\n等候進一步指示。
AUTO_DIALOGUE_d2451db4-e185-4845-9359-66ddd87ba6be	來人啊，快去門那邊\n把那些傢伙收拾掉。
AUTO_DIALOGUE_e97717d8-9f03-4a4d-8269-9f7ecab8aa00	沒多少時間了。
AUTO_DIALOGUE_66c54b2e-facc-4f33-a001-967ce0462ae3	阿爾法部隊請注意，\n敵方意圖把門炸毀。
AUTO_DIALOGUE_a115be1a-a215-49e3-b75c-81b52a470b23	已經在處理了，\n但我們的攻擊沒有命中。
AUTO_DIALOGUE_52202e42-b7ac-48eb-9069-1ba0296fd809	對方防守相當嚴密。\n有人能想想辦法嗎？
AUTO_DIALOGUE_e4dbfb14-4591-4b0f-a223-0b4918bb06d3	敵方突襲！\n他們就在正上方。
AUTO_DIALOGUE_5246d62c-cbee-4a91-a9f9-1a36755f9892	他們攻進來了！
AUTO_DIALOGUE_9e3b2c56-4292-49ab-8110-d8d416723edb	我本來在休假，\n但有人要我跟他換班。
AUTO_DIALOGUE_c68cb9c4-8119-4d7b-8e78-bf93922a5f01	開火、快開火。
AUTO_DIALOGUE_11d39fee-016b-4966-a0c1-30f92f214726	掩護薩姆斯。
AUTO_DIALOGUE_d8c539f7-4f12-4954-bb31-c79cca087659	趕緊把文物\n搬進機庫。
AUTO_DIALOGUE_e95eb693-9437-4265-972e-2d963b58f1f4	阿爾法部隊\n正在機庫等你。
AUTO_DIALOGUE_d89ec167-ba6c-45d4-9dfa-32cb5d81553c	沒有退路了。\n我們要死守這裡。
AUTO_DIALOGUE_cb7131c4-a0b8-4c7c-b61d-758d1a7ddf3a	有人正在將文物\n送去安全的地方。
AUTO_DIALOGUE_b2adbe04-bf30-4dc3-8956-d4fd4561f0fb	走吧，我掩護你。
AUTO_DIALOGUE_ecb3646c-c9a0-454e-a123-43ec826d76bf	接下來該做什麼？
AUTO_DIALOGUE_1526c937-00e4-446b-af43-719835cbd72f	我們的同伴\n正在這扇門後等著你。
AUTO_DIALOGUE_3d335d33-5a3b-42e1-b237-2005fe47d64e	是的，中士。
AUTO_DIALOGUE_5cc01c11-63d4-40db-af1f-31453a68e6e9	搞定了嗎？
AUTO_DIALOGUE_e77d2703-baea-4fad-9f12-8537c451c44a	全部搞定。
AUTO_DIALOGUE_23bec255-0054-472d-be9f-42c56999e1e0	快住手。
AUTO_DIALOGUE_77a914cf-0bd1-4056-80fd-07915a753eae	等你準備好，\n就掃瞄這扇門進去裡面。
AUTO_DIALOGUE_e0ff11ef-7c2b-4647-a11e-4c1ae9c949c0	你掃瞄過門了嗎？
AUTO_DIALOGUE_77f42ad5-f9c5-44fe-aa7e-8c719ad60681	你去機庫碉堡吧。\n那裡需要你的支援。
AUTO_DIALOGUE_6d59bee0-d399-4b18-a14c-2f6a70f6d33a	這裡是查理隊隊長，\n有空投船靠近，請求支援。
AUTO_DIALOGUE_430c18d9-770b-4c8a-b4d6-9a07d1fdfd9b	我們正在與海盜的飛機交戰。\n在此等候進一步指示。
AUTO_DIALOGUE_12123c57-6b84-411b-8ad0-cf0eb11be4c0	小心點。
AUTO_DIALOGUE_02dc29d3-c33a-4643-bf74-5f77dd18b616	敵方人數太多了。
AUTO_DIALOGUE_aacc72c9-fd99-45d8-9a8d-dbe129039986	又來了！
AUTO_DIALOGUE_f8c2f293-4ecb-474e-a149-d0ab426fcaad	附近還有敵人嗎？
AUTO_DIALOGUE_8aa5459e-b07b-42f1-8bdc-01826733face	我被盯上了。
Preload\MPR4\PreloadMP4.pak\GalFed_Combat.MSBT
Preload\MPR4\PreloadMP4.pak\GalFed_PushToTalk.MSBT
AUTO_DIALOGUE_70045c93-c518-41d0-9111-ffa8a38d0445	他們控制了上方空域，\n我們正遭受炮擊。
AUTO_DIALOGUE_8e02959b-54a0-4287-89e6-c7f9a6e79331	海盜的目標是什麼？\n他們好像在找什麼東西。
AUTO_DIALOGUE_32f742b4-c842-43b6-82ca-995be0ab2f6c	這裡已經沒事了。\n薩姆斯，謝謝你。
AUTO_DIALOGUE_727adac2-f82a-46b1-b8c6-f41338e32ceb	你從這裡進去吧。
AUTO_DIALOGUE_b447fc5b-a4c8-4d46-96de-df67f6fea98e	海盜發動突襲。\n他們似乎在找什麼東西。
AUTO_DIALOGUE_a8b30a28-130f-4e77-b602-c566f196c4c0	還好有你，得救了。\n謝謝你。
AUTO_DIALOGUE_5eba5b87-4aea-41ea-9ca2-b055aff2adb5	門被鎖上了。\n你掃瞄一下把門打開。
AUTO_DIALOGUE_4fd3f990-9a25-44b4-a95c-ab72142292b5	掃瞄一下門就會打開。
AUTO_DIALOGUE_78524a49-a359-4067-8607-96484248225e	已經不用再擔心這裡了。\n薩姆斯，謝謝你。
AUTO_DIALOGUE_2728d10b-53a9-4a31-ae10-7fcf86a9c278	屋頂被開了一個洞，\n現在上方毫無遮蔽。
AUTO_DIALOGUE_b05cd1a4-609e-4aae-92dc-889741e6a3f1	這裡沒事了。\n你趕緊走吧。
AUTO_DIALOGUE_d30fbef9-fa39-4379-910e-778150cae763	總算是挺過來了。\n我要展開人生的第二春。
AUTO_DIALOGUE_378aae48-758e-49f6-8ffa-920b915aa675	這裡已經安全了。\n薩姆斯，謝謝你。
AUTO_DIALOGUE_60f3dc38-bd47-4b5d-a1dd-053d49bcae32	海盜往機庫的方向去了。\n請你去保護文物。
AUTO_DIALOGUE_7c689d1b-d7ec-44b1-a135-73d6088aef12	他們打算去機庫。\n絕對不能讓他們通過這裡。
AUTO_DIALOGUE_ec66feca-c448-4c26-bc56-2a1143f6dc56	去吧，薩姆斯。\n你後方有我們守著。
AUTO_DIALOGUE_298e0ea6-f8d2-4c95-bf7f-dfacc2d895dd	機庫就在前面了。
AUTO_DIALOGUE_491aa24f-7638-48a5-9a55-ce83dbd3ce5d	快去支援\n機庫裡的同伴。
AUTO_DIALOGUE_e226089e-3496-44ba-ac8c-2dbadcfca6e7	我第一次看到海盜發動\n如此有系統的攻擊。
AUTO_DIALOGUE_382881a5-8fa1-410e-b291-5cfc4710da55	只要有機甲，這裡就安全了。\n繼續前進吧。
AUTO_DIALOGUE_e98a0ede-cb96-40df-ad47-9b225a713146	他們為何想要文物？\n是想拿去做什麼？
AUTO_DIALOGUE_52918db3-6ed3-4d63-ae8f-b22172e13768	別擔心，這裡都控制住了。
AUTO_DIALOGUE_f9ebf47e-febd-40cd-b05c-7429837156ea	這是我第一次參與實戰，\n表現得不是很好。
AUTO_DIALOGUE_2efdbf2a-6e36-497f-b51a-69edce8145cf	有機甲在，就可以放心了。\n你先繼續前進吧。
Preload\MPR4\PreloadMP4.pak\GalFed_Remarks.MSBT
AUTO_DIALOGUE_3c966fd3-b358-4ffb-81ee-cb6c906c61da	是薩姆斯！\n薩姆斯來支援了。
AUTO_DIALOGUE_24f81951-c231-427b-8562-6f00fec5a092	大家沒事吧？\n有人中彈嗎？
AUTO_DIALOGUE_c5c7fde4-f43c-40d7-b35b-0046feb0c2a4	開始報告。
AUTO_DIALOGUE_aa09a77f-addd-4cc7-a6e5-632507766db1	小心一點，\n別打到同伴。
AUTO_DIALOGUE_d19299fd-466e-4dc8-845c-488e7f0ad4b2	是薩姆斯！
Preload\MPR4\PreloadMP4.pak\Gameplay.MSBT
HUD_EnergyLow	剩餘能量：少
HUD_LowShot	射擊彈藥\n剩餘：少
HUD_LowMissile	導彈彈藥\n剩餘：少
HUD_DepletedShot	射擊彈藥\n無
HUD_DepletedMissile	導彈彈藥\n無
HUD_Scanning	掃瞄中……
HUD_ScanComplete	掃瞄完畢
HUD_ScanOoRange	超出掃瞄範圍
HUD_SingleParam	\{0}
HUD_SingleParam_Percentage	\{0}%
HUD_TwoParam	\{0}/\{1}
HUD_Countdown	\{0}:\{1}:\{2}
HUD_ScrambleSource	~!@#$%^&*()-_=+;:'"/?.>,<
HUD_ScanScrambleSource	1234567890.∙/\->>>>>|
HUD_CursorScrambleSource	_
HUD_WeaponLabel_Missile	導彈
HUD_WeaponLabel_Fire	火焰\n射擊
HUD_WeaponLabel_Ice	冰凍\n射擊
HUD_WeaponLabel_Thunder	雷電\n射擊
HUD_CollectibleCounter	獲得\{0}/\{1}
HUD_CollectedTKFragment	獲得TK碼！
HUD_Viola_CannotSummon	{color[e3251bff]}呼叫薇奧拉時發生錯誤{color[000000ff]}
HUD_Viola_CannotDismount	現在無法下車
HUD_Viola_CannotDisengageSocket	薇奧拉已固定於旋轉器。
HUD_Viola_Controls	{[0100|4dcd]} 播放 / 停止\n{[0100|4ecd]}{[0100|4fcd]} 切換歌曲
HUD_ViolaTrack00	Vi-O-La
HUD_ViolaTrack01	Volt Forge
HUD_ViolaTrack02	Xelios
HUD_ViolaTrack03	Metroid Prime
HUD_ViolaTrack04	Metroid Prime 4
HUD_ViolaSpeedLimitedArea	限速區域
HUD_fp_1010_ViolaIC_Hint	{color[e3251bff]}＜警告＞{color[000000ff]} 無法越過岩漿！\n請解鎖薇奧拉的新增功能
HUD_PowerBombPickupAcquired	已回復1發{color[ffc529ff]}重磅炸彈{color[000000ff]}
Compass_N	N
Compass_E	E
Compass_S	S
Compass_W	W
UI_ContextualInteraction	{[0100|2fcd]}調查
UI_BeginDialogue	{[0100|2fcd]}對話
UI_Advance	{[0100|7bcd]}
UI_YesNo	{[0100|7ccd]}否　{[0100|7bcd]}是
UI_ButtonMash	{[0100|2fcd]}
UI_ButtonMashBreak	逃脫！
UI_HealBuddy	{color[e3251bff]}＜警告＞\{0}倒下！{color[000000ff]}\n按{[0100|0ecd]}切換至念動面罩，\n靠近後按{[0100|09cd]}回復！
UI_HealBuddies	{color[e3251bff]}＜警告＞多位聯邦士兵倒下！{color[000000ff]}\n按{[0100|0ecd]}切換至念動面罩，\n靠近士兵後按{[0100|09cd]}回復！
UI_AltarOfLegacy_Deposit_Fail	沒有可納獻的綠能量水晶
UI_AltarOfLegacy_Deposit_Success	已納獻綠能量水晶！
Elevator_AwaitingTroopers	等待聯邦兵搭乘
Elevator_Cancelled	取消
Elevator_SameFloorSelectedCancel	已抵達目的地。
Elevator_HUDMenuTitle	選擇目的地
ElevatorID_gm_1010_mainShaftLevel1	第1層
ElevatorID_gm_2080_mainShaftLevel2	第2層
ElevatorID_gm_3070_mainShaftLevel3	第3層
ElevatorID_sv_1080_greatMineExterior	烈陽沙漠
ElevatorID_vf_3100_observationDeck	測試軌道安全系統
ElevatorID_vf_3200_testCircuit1	測試軌道1
ElevatorID_vf_3300_testCircuit2	測試軌道2
ElevatorID_vf_3400_testCircuit3	測試軌道3
ElevatorID_vf_3500_processingChamber	最下層：認證樓層
Elevator_InitiateDeparture_vf_3100_observationDeck	目的地：測試軌道安全系統\n長按{[0100|33cd]}啟動
Elevator_InitiateDeparture_vf_3200_testCircuit1	目的地：測試軌道1\n長按{[0100|33cd]}啟動
Elevator_InitiateDeparture_vf_3300_testCircuit2	目的地：測試軌道2\n長按{[0100|33cd]}啟動
Elevator_InitiateDeparture_vf_3400_testCircuit3	目的地：測試軌道3\n長按{[0100|33cd]}啟動
Elevator_InitiateDeparture_vf_3500_processingChamber	目的地：最下層　認證樓層\n長按{[0100|33cd]}啟動
Escape_FlarePool_FinalRoom_NoTimeLeft	{color[e3251bff]}設施崩塌危機！{color[000000ff]}
HUD_MissingRequiredAbility	加強服功能不足
TestTrack_ObjectiveLabel	測試課題
TestTrack_ObjectivesComplete	測試完成！
TestTrack_Objective1	在{color[ffc529ff]}50秒{color[000000ff]}內跑完一圈
TestTrack_Objective2	使用薇奧拉加速，\n衝撞並破壞{color[ffc529ff]}3個{color[000000ff]}目標
TestTrack_Objective3	使用重磅滑行，\n衝撞並破壞{color[ffc529ff]}9個{color[000000ff]}目標
TestTrack_Objective4	一邊騎乘薇奧拉\n一邊{color[ffc529ff]}掃瞄{color[000000ff]}目標
TestTrack_Objective5	發射炮彈\n破壞{color[ffc529ff]}2個{color[000000ff]}目標
TestTrack_Objective6	使用多重鎖定，\n破壞{color[ffc529ff]}3個{color[000000ff]}目標
TestTrack_Objective7_Wave1	打倒{color[ffc529ff]}3個{color[000000ff]}目標
TestTrack_Objective7_Wave2	打倒{color[ffc529ff]}2個{color[000000ff]}目標
TestTrack_Objective7_Wave3	打倒所有目標
TestTrack_VictoryLapInstructions	按{[0100|7bcd]}繼續
TestTrack_LapTime	\{0}:\{1}.\{2}
TestTrack_TestComplete	搭乘電梯前往\n下一個測試軌道
TestTrack_FinalTestComplete	—達成攜出設施外的條件—\n搭乘電梯前往認證樓層
TestTrack_Hint_Boost	{color[ffc529ff]}薇奧拉加速{color[000000ff]}解鎖！\n按{[0100|34cd]}加速
TestTrack_Hint_BoostReminder	按{[0100|34cd]}使用薇奧拉加速提升速度
TestTrack_Hint_BoostSlide	{color[ffc529ff]}重磅滑行{color[000000ff]}解鎖！\n按一次{[0100|34cd]}之後，\n再立刻長按{[0100|34cd]}即可重磅滑行
TestTrack_Hint_ViolaScanVisorToggle	按{[0100|1acd]}切換至念動面罩
TestTrack_Hint_ViolaProjectile	{color[ffc529ff]}薇奧拉炮彈{color[000000ff]}解鎖！\n按{[0100|36cd]}發射
TestTrack_Hint_ViolaMultiTarget	長按{[0100|36cd]}{color[ffc529ff]}多重鎖定{color[000000ff]}\n放開{[0100|36cd]}發射炮彈
TestTrack_WrongWay	{color[e3251bff]}＜警告＞{color[000000ff]}逆向中
Suit_Malfunction_1	{color[e3251bff]}防護服發生異常\n確認到多項功能消失{color[000000ff]}
Suit_Malfunction_2	{color[e3251bff]}導彈：離線{color[000000ff]}
Suit_Malfunction_3	{color[e3251bff]}連跳：離線{color[000000ff]}
Suit_Malfunction_4	{color[e3251bff]}炸彈：離線{color[000000ff]}
Suit_Malfunction_5	{color[e3251bff]}加速球：離線{color[000000ff]}
Suit_Malfunction_6	{color[e3251bff]}＜警告＞{color[000000ff]} 能量包消失！
