MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
AUTO_DIALOGUE_c2783615-9a0e-4c3e-afea-bfe60966258b	把从托卡毕下士那里得到的东西\n拿到据点来吧。
AUTO_DIALOGUE_c158e0ba-ccc4-4dfa-9b06-97fd14bae1a2	机甲部件可能在\n联邦基地的废墟附近。{[0004]}另外，烈阳沙漠里\n有没有绿能量水晶啊？
AUTO_DIALOGUE_73dc2f85-dee3-4be5-a2cd-30d69c936f33	要是烈阳沙漠里存在\n有大量绿能量水晶的地方的话，就能马上集齐了。
AUTO_DIALOGUE_8de9925e-0475-4137-94ba-e818eaeb967b	机甲部件\n可能在联邦基地的废墟附近。
AUTO_DIALOGUE_592b6ff6-aa91-4fda-9892-6c597b22e6d4	集齐绿能量水晶了吗？{[0004]}差不多可以放到狂怒丛林\n的祭坛里了吧？
AUTO_DIALOGUE_8cb30882-6e43-4491-b4dd-b05d52b69dbc	回狂怒丛林\n把它们放到祭坛上去如何？
AUTO_DIALOGUE_92f6912f-7fce-458e-8f8f-7e211c92921c	要不要找找联邦的废墟之外的地方，\n看看有没有机甲部件掉落？{[0004]}比如冰冻环带的入口附近。
AUTO_DIALOGUE_95431336-a5ba-4903-bf2e-f51828ea7209	去炽炎熔池尚未探索的地方\n找找看机甲部件吧。{[0004]}设施里边已经基本都探索过了对吧？
AUTO_DIALOGUE_27bfdae4-d908-4991-8fc3-6eef3d44740e	要不去炽炎熔池的\n未调查区域找找机甲部件吧？
AUTO_DIALOGUE_98978345-7ff0-4128-b4d1-c21b8423ee3c	在烈阳沙漠\n探测到1台侦察机器人。
AUTO_DIALOGUE_6ab7094c-99ee-445b-8d94-505eed0e8191	在锻雷之地的入口附近。\n我来更新地图。
AUTO_DIALOGUE_494ddc6a-9105-4419-87d7-5b9d5031cd70	那个大家伙肯定还会出现的。{[0004]}它应该在一开始出现的地点附近。
AUTO_DIALOGUE_198b9881-a01d-418b-be78-3cf7c2b79a0d	那个大家伙\n应该在沙柱附近。
AUTO_DIALOGUE_0b4d0749-2343-493f-9a72-e1954eecd1a2	它的动作很快，\n首先得让它慢下来。
AUTO_DIALOGUE_54a4f161-a765-4806-89c3-de679b18f33f	萨姆斯，听得到吗？运输容器在那个大家伙的体内。\n能不能想办法钻进去？
AUTO_DIALOGUE_bc0bfa30-698d-4c52-bb23-c9126fcab727	必须打破时光之塔的防护罩。
AUTO_DIALOGUE_34fb6161-615e-4c9e-ad06-4760e5b51919	你能不能去烈阳沙漠\n找找看有没有能用的东西？
AUTO_DIALOGUE_5f00857c-690f-4b17-a218-e9daebb14b26	沙漠里或许会有可以运送\n运输容器的东西。{[0004]}托卡毕下士应该在沙漠里，\n你要不去问问他？
AUTO_DIALOGUE_0f9ff4d4-9831-4a8b-ae33-dbcdbf59c749	托卡毕下士应该在沙漠里。\n要不去问问他？
AUTO_DIALOGUE_97ff34cc-a5aa-4617-ae56-764cdf994a7f	或许沙漠里会有\n用来搬运运输容器的东西。
AUTO_DIALOGUE_978db3d4-ce9f-47f7-a3b1-78e8527746c8	把从托卡毕下士那里拿到的东西\n拿回据点给我看看。{[0004]}或许能够用它来运送被怪物吞下\n的运输容器。
AUTO_DIALOGUE_920f679e-9049-4e5b-bcb8-85dceacc97b4	话说，打倒那个大家伙后，\n你回收机甲部件了吗？
Preload\MPR4\PreloadMP4.pak\Engineer_Efforts.MSBT
AUTO_DIALOGUE_17bcfc8e-b8d1-478b-8294-337438c63db2	
AUTO_DIALOGUE_0de1f172-78d1-4bf7-87c8-e324d542701a	
AUTO_DIALOGUE_450530fa-5aeb-4577-b546-faf1435613b7	
AUTO_DIALOGUE_a6237978-1598-4b65-bf3f-e8040465d0ea	
AUTO_DIALOGUE_4c098667-8c74-460a-93ea-8396cb01b58b	
AUTO_DIALOGUE_e6d2bc34-3e0d-4db7-8266-876294a0a4fd	
AUTO_DIALOGUE_11af71ec-e559-494b-93ca-25336c3ece68	
Preload\MPR4\PreloadMP4.pak\Engineer_PushToTalk.MSBT
AUTO_DIALOGUE_2c19310a-76bc-4e83-b449-deee41da6f98	货船里有\n给你的礼物。
AUTO_DIALOGUE_64913dcf-6edb-4c8d-8536-732b1443e71f	好复杂的丛林……\n你有地图吗？
AUTO_DIALOGUE_e3880c5b-71a8-4fa6-b270-64cef2b255b1	我会跟着你去目的地的。\n带路吧。
AUTO_DIALOGUE_21af7e9e-d85f-4574-b34d-7d5d8c72af7c	利用爆炸物或许能开路。\n去试试新武器吧？
JESS_ADD_072	这里好像有个很厉害的装置。\n去调查一下吧？
AUTO_DIALOGUE_11309be7-c927-4de5-8d38-2c2fedd0bf07	对付棘手的敌人\n可以使用导弹。
AUTO_DIALOGUE_b7a6d3d0-3de6-4e6c-a3ff-45a53b8ee8ff	那里太高了，\n我们找找别的路吧。
AUTO_DIALOGUE_bfd687cc-22f5-4e2e-bd87-9528d15defb6	要想知道详细信息，\n可以扫描一下看看。
AUTO_DIALOGUE_3dd301f8-5117-444b-b24a-981c10a98277	那是什么？要怎么用？\n我能收下吗？
AUTO_DIALOGUE_8c098b4b-fd3e-48ad-857e-a5f194d6229e	我想问一下，\n你就不觉得害怕吗？
AUTO_DIALOGUE_cec0025c-3332-48e5-94b3-8c3129807be2	目的地似乎很近了。
AUTO_DIALOGUE_42a86e15-d92f-4579-9849-80f2b1d32eea	我很喜欢它哦。\n扫描一下看看它的档案吧。
AUTO_DIALOGUE_e407b66c-82fe-4428-871c-1e65695fbaec	如果你还对其他东西感兴趣的话，\n就扫描一下进行详细调查吧。
AUTO_DIALOGUE_b30fab8d-5bda-4d24-8f8c-1f954ec24f8d	其他房间里会有什么呢，\n试着调查一下？
AUTO_DIALOGUE_a3488642-2565-432d-99e4-7c942bf206cb	从这一侧打不开门的话，\n去另一侧能不能打开呢？
AUTO_DIALOGUE_2e81d892-aa31-4dc5-ad32-a7501ca87805	我会留在这里继续调查。\n你就按自己的想法行动吧。
AUTO_DIALOGUE_7a64fddc-d3b5-4cda-a1b6-4a536ae419ee	还有一扇门上着锁。\n你找到能打开它的东西了吗？
JESS_ADD_081	祝你能找到钥匙。\n地点已经标在地图上了。
AUTO_DIALOGUE_955f81bf-c550-46e7-823e-07bdda9564bd	狂怒丛林的守护者似乎因为\n和密特罗德融合而产生了变异。
AUTO_DIALOGUE_27f7e402-02d3-41e2-bec3-8be16a09ac72	我这种阿宅完全抵挡不住\n星图上没有的行星和异世界科技的诱惑。
AUTO_DIALOGUE_ebc3f847-1941-4ea3-a187-1057b961f2cc	驾驶薇奥拉的感觉如何？\n它的马力和银河联邦的摩托车很不一样吧？
AUTO_DIALOGUE_62fd74d6-a445-445f-9ff5-655809203519	在布洛斯，地区不同，\n气候也会有很大的变化。
AUTO_DIALOGUE_04244ab1-6ce7-4e1a-aa41-6304e63d11c6	烈阳沙漠是干燥的沙漠地带。
AUTO_DIALOGUE_7fbafd7f-4736-4f6a-b602-1f38709a48a5	我想更加了解拉蒙的科技。\n只要是感觉还能用的东西就通通拿过来吧。
AUTO_DIALOGUE_8c95f2cb-8d2b-48bf-a2b4-575890410c19	火焰射击可以火烧敌人，融化寒冰。\n在雪山应该能派上大用场。
AUTO_DIALOGUE_7c7d2199-8c26-407f-90b8-19760b87e6dd	你收集到绿能量水晶了？\n要献纳到祭坛对吧。
AUTO_DIALOGUE_82f2a8dc-6e6e-4120-90be-aab40404f58f	火山应该非常热吧？\n我很容易出汗，所以不喜欢炎热的地方。
AUTO_DIALOGUE_c80b4bac-c6a3-476c-8f7a-c6b43d99ecf7	已经把冰冻环带的所有地方都探索过了吗？\n最好再确认一下有没有漏网之鱼。
AUTO_DIALOGUE_f5562ec8-b90a-477b-b158-4079084b6ebe	你说你遇到了其他联邦兵？\n除了我们，还有其他人也来这个行星了啊。
AUTO_DIALOGUE_43fd462d-e955-4136-aeae-796fd30cd23b	冰冻射击不仅对敌人有效，\n还能冻住熔岩。
AUTO_DIALOGUE_0f9590bc-4533-48fd-80b9-46bbf0291328	既然炽炎熔池的桥走不了，\n那就只能穿过熔岩湖了。
AUTO_DIALOGUE_86c5d4b1-3962-477c-a70c-d97b871c6c5a	只要升级薇奥拉套装，\n应该就能解锁薇奥拉的功能。
AUTO_DIALOGUE_2601a836-e953-4538-8ff3-040593cd1ea3	雪山应该会非常冷吧？
AUTO_DIALOGUE_5ae96eaa-0f1b-4275-b6c2-a750fbde7c48	指尖会冻僵，所以我讨厌寒冷的地方。
AUTO_DIALOGUE_66bd306a-2b4e-4828-899d-2d6382b68386	托卡毕下士的步枪很厉害。\n但他完全不肯让我摸。
AUTO_DIALOGUE_f9f52564-a185-47a0-9e83-f9cd538ab425	薇奥拉升级后，\n应该就能横渡熔岩湖。
AUTO_DIALOGUE_70c2364c-5735-49f5-b766-fe04daed36c7	托卡毕下士一个人前往沙漠了。\n他可真是个独行侠啊。
AUTO_DIALOGUE_0334b9a9-24a9-4eea-b234-6a8776933239	要是能搞到机甲部件，\n就能把可怜的贝齐修好。
AUTO_DIALOGUE_73ccb6dd-d53a-444d-a989-17019463b9d7	如果获得了新能力，\n就去找找能使用它的地方吧。
AUTO_DIALOGUE_dc434f17-eef0-4d07-a40a-3bc0a8b5c30e	阿姆斯壮一等兵很不错，\n是个像风一样爽朗的人。
AUTO_DIALOGUE_12e4441a-1461-4ea1-ab87-598bd39a098e	杜克中士\n满脑子只有工作。
AUTO_DIALOGUE_2c684d81-1819-4636-9d3c-5476e72658b9	拉蒙似乎利用那台加农炮\n在沙漠里到处散播绿能量。
AUTO_DIALOGUE_58673ef6-7438-4b6d-8a66-8150da7ad9cc	我喜欢这种类地环境改造工程。
AUTO_DIALOGUE_a71f5fe6-4b12-4db1-a7d6-69b70ae298d4	虽然我也很想早点看到……\n但能等到了全息桌那里再说吗？
AUTO_DIALOGUE_a58e7eaf-110b-4ad5-8c28-31e0e6c022b6	雷电射击可以解锁阻隔器，\n或者给装置供电。
AUTO_DIALOGUE_111a3d22-9cfe-4411-9f7d-497db7d232af	说起来……赛拉克斯在哪里？\n他真的在这颗行星上吗？
AUTO_DIALOGUE_c2b258a8-5e61-4f52-a4f5-387cae1b106a	要是不想办法解决时光之塔的防护罩，\n即使有钥匙也无法使用传送站。
AUTO_DIALOGUE_7a5245f0-c4e2-4502-a3cf-74f4f383b1cb	大家都在矿山等着呢。\n加油啊！
AUTO_DIALOGUE_9a532d72-d5fc-4a96-968f-03a7089ae5ee	必须想办法解决时光之塔的防护罩。
AUTO_DIALOGUE_690ea0d0-9054-4074-b079-ef3f09de39e7	沙漠里会不会掉了什么\n有用的东西呢？
AUTO_DIALOGUE_04d50a7d-df98-443c-9001-d6cf509bddb6	要想破坏时光之塔的防护罩，\n必须要修好贝齐。
AUTO_DIALOGUE_8ca38af1-ef0b-42d8-a108-4844998ab623	找到机甲部件\n并传送到这里来。
AUTO_DIALOGUE_97f4f609-6cc7-4606-a04d-2867b4d79462	还好大家都没事。\n要是我去了一定会拖后腿的。
AUTO_DIALOGUE_06e5918f-7d62-4cc4-ad42-8f51312dfea7	必须要让记忆果实结果对吧？\n把绿能量水晶献纳给祭坛吧。
AUTO_DIALOGUE_8b4fe5ce-8e1b-4e5a-b599-3b98d481abf7	已经集齐了所有钥匙。\n接下来就差在时光之塔使用传送站了。
AUTO_DIALOGUE_3579ad15-fbc1-4398-b44c-a8d87a776b11	下次让我好好调查一下你的套装。\n我很好奇变形球的构造。
AUTO_DIALOGUE_857322e9-a57f-445a-9322-636cc76e43ab	终于要和布洛斯说再见了。\n虽然有点不舍，但还是回去吧。
AUTO_DIALOGUE_16cfe59b-3efd-4b52-bc1c-df9a14a8387f	这个房间里有很有意思的东西。\n扫描调查一下吧。
AUTO_DIALOGUE_dabd137d-f825-4f04-bbef-c74e468718da	找到可以解开这个\n机关的东西了吗？
JESS_ADD_079	要想去除坚固的物体，\n导弹或许帮得上忙。
AUTO_DIALOGUE_b59039ab-883f-4f84-b778-736c3ccf0eea	要是能操控光束的话，\n也许就能射进那条缝隙里。
AUTO_DIALOGUE_bdd02ded-7d45-4c46-9267-b62d59f0474a	探索一下神殿吧。
AUTO_DIALOGUE_b68d72ad-900e-43c6-82b3-3c3850bb4023	没想到如此古老的神殿的安全系统\n现在依然能正常运作，真是太令人吃惊了。
JESS_ADD_237	根据日志来看……传送站\n好像在我们的上边。
JESS_ADD_245	只要启动传送站，\n就能回到原来的世界了吧。
JESS_ADD_260	很高兴看到你平安归来。
JESS_ADD_203	我可是倾注了全部心血……\n可怜的贝齐……
JESS_ADD_202	主传送站应该就在这里。\n继续探索吧。
JESS_ADD_212	我们跟着这些机器人吧。
JESS_ADD_219	机器人在围着雕像转圈。\n不然抓一个带回去吧。
JESS_ADD_225	机器人还在转圈。
JESS_ADD_230	应该能启动电梯。
AUTO_DIALOGUE_95cc441b-4cec-409c-85c5-be5584aa4968	我也在忙着呢。\n你来看这个。
AUTO_DIALOGUE_6d985ae8-ed57-40f7-9705-e6d4e5a41863	我把这张全息桌连到\n拉蒙的终端机上了。
AUTO_DIALOGUE_25edb1c1-bed4-4b40-abf1-e88523f36bd1	这也在我的预料中。
AUTO_DIALOGUE_75cf5f9c-fad2-41e0-9b46-3e2625e07df2	如果得到了拉蒙的技术，\n我会在这里调查看看的。
AUTO_DIALOGUE_d1220eb5-c52d-42c8-81bb-93a774a1aa85	这个装置我搞不定。\n要不你试试？
Preload\MPR4\PreloadMP4.pak\Engineer_Remarks.MSBT
Preload\MPR4\PreloadMP4.pak\FontSource.MSBT
StarterSet	叫我以实玛利吧。几年前——不管具体过了多久——我的钱包里几乎没有钱，岸上也没有什么特别让我感兴趣的东西，我想我会航行一会儿，看看世界上的水域。这是我驱除脾脏和调节血液循环的一种方式。每当我发现自己对自己的嘴巴越来越严峻时;每当我的灵魂里是一个潮湿、细雨绵绵的十一月;每当我发现自己不由自主地在棺材仓库前停下来，并在我遇到的每一个葬礼上提起后面时;尤其是当我的假设如此占我上风时，需要一个强大的道德原则来防止我故意走上街头，有条不紊地把人们的帽子打掉——那么，我认为是时候尽快出海了。这是我手枪和球的替代品。卡托以一种哲学的华丽姿态，扑向了他的剑;我悄悄地上了船。这没有什么奇怪的。如果他们知道的话，差不多\n\n包角　关起异将途禅瘟猜灰\n·小衅——你好，今天的瞭温气 ！\n非常寒冷。少年:希望啰你能让他看看～某\n样2％武器，找到的话；就拿１％去给他吧。\n“牧羊人”正因为‘羊’被怪物℃抓走而烦恼着，\n为了平日：辛苦工作的《父亲》她充满干劲地拿\n起１０锅子准备⋯⋯做出(营养)丰富的料–理。\n咯……（任何肉都OK），“再一起拿给他吧！”给她10¥个草莓？《我想看一下杖！》小的♂红的♀圆的、东西？\n※下一题是：──17%点钟吗……？！……备忘录/啊嗼菈吽媞玕鸮鮟鱇……！？……\nhttp://nintendo.co.jp\nMii数据 Joy-Con®／©Nintendo Switch™ 【10 ＋ 9 － 8 ＝11】,盔甲New! level，按 －/＋ 继续BLEEP、 BLOOP！好像有点怀念的感觉！1P～4P\n\n…＃＄＆＠︿＊﹀＿＋－×÷＝♪\n→↑「０１２３４５６７８９」\n①②③④⑤⑥⑦⑧⑨\n\n,'#$&@"\{};[0123456789]\nqwertyuiopasdfghjklzxcvbnm\nQWERTYUIOPASDFGHJKLZXCVBNM\n卵矢楚冬染暖\n巡夜孕雌竟搁
UpperCase	ABCDEFGHIJKLMNOPQRSTUVWXYZ
LowerCase	abcdefghijklmnopqrstuvwxyz
Numbers	0123456789
ExtendedCharsForCredits	ă ț ò ó é í ú ñ á à Á ï • ' " ’ &
ButtonIcons	\n\n\n\n\n\n\n                
Preload\MPR4\PreloadMP4.pak\FrontEnd.MSBT
FE_NintendoPresents3	NINTENDO
FE_NintendoPresents4	PRESENTS
FE_Copyright	©Nintendo
FE_PressStart	PRESS {[0100|7bcd]} TO START
FE_SaveInfo	正在保存……\n请勿触碰主机电源键。
FE_SelectSlotTitle	选择存档
FE_SelectSubSlotTitle	选择重新开始地点
FE_SlotType_Auto	自动保存
FE_SlotType_Manual	储存站
FE_SelectSlotSubtitle	要游玩哪个存档？
FE_NewGame	新游戏
FE_Slots	开始游戏
FE_Options	选项
FE_Options_Subtitle	在游戏暂停菜单的“选项”中，还可以设置其他项目。
FE_Extras	展示厅
FE_Upgrade	Nintendo Switch 2 Edition
FE_Upgrade_Description	Nintendo Switch 2 Edition的升级通行证\n可以在Nintendo eShop购买。\n要移动至Nintendo eShop吗？
FE_Upgrade_Cancel	取消
FE_Upgrade_Open	移动
FE_CompletedGame	Mission Complete
FE_DifficultyTitle	选择难度
FE_DifficultySubtitle	要以哪种难度游玩？
FE_Difficulty_Easy	休闲
FE_Difficulty_Easy_Description	敌人生命值降低，\n且受到来自敌人的伤害量减少。\n在储存站\n可以同时回复能量和弹药。
FE_Difficulty_Medium	普通
FE_Difficulty_Medium_Description	此为基本难度。\n在储存站\n可以同时回复能量和弹药。
FE_Difficulty_Hard	困难
FE_Difficulty_Hard_Description	敌人生命值提高，\n且受到来自敌人的伤害量增加。\n在储存站\n仅回复能量。
FE_Difficulty_Hard_Description_Locked	“难度：普通”通关后，\n即可解锁困难模式。
FE_Slot_Easy	难度：休闲
FE_Slot_Medium	难度：普通
FE_Slot_Hard	难度：困难
FE_Slot_PlayTime	游玩时间：\{0}h \{1}m
FE_Slot_Scans	扫描率：\{0}％
FE_Slot_Items	道具回收率：\{0}％
FE_HardModeUnlocked1	已解锁{color[00ff9dff]}困难模式{color[000000ff]}！
FE_RadioTracksUnlocked	已解锁{color[00ff9dff]}薇奥拉广播{color[000000ff]}的{color[00ff9dff]}新增乐曲{color[000000ff]}！
FE_DialogCopy_Title	复制存档
FE_DialogCopy	要将存档\{0}复制到存档\{1}吗？
FE_DialogErase_Title	删除存档
FE_DialogErase	要删除存档\{0}吗？\n{color[e3251bff]}注意：数据一旦删除将无法复原。{color[000000ff]}
FE_CopyTooltip	要复制到哪个存档？
FE_OptionsTitle	【 选项 】
FE_MenuSelect	{[0100|7bcd]} 确定
FE_MenuChange	{[0100|75cd]}{[0100|76cd]} 更改
FE_MenuBack	{[0100|7ccd]} 退出
FE_MenuRestore	{[0100|7dcd]} 恢复默认设置
FE_CopySlot	{[0100|8acd]} 复制
FE_EraseSlot	{[0100|85cd]} 删除
FE_CorruptSaveTitle	存档已损坏
FE_CorruptedFile	数据已损坏，\n无法使用存档。
FE_ChoiceRetry	重试
FE_ChoiceDeleteCorruptedFile	删除损坏的存档
FE_Brightness_Title	亮度设置
FE_Brightness_Description	请将亮度调整至\n左侧图像隐约可见。
FE_Brightness_Continue	{[0100|7bcd]} 继续
FE_Settings_Prompt	 其他设置
FE_Options_Controls_Title	选择操作方法
FE_Options_Controls_Subtitle	在游戏暂停菜单的“选项”中，可对操作方法进行详细自定义。
FE_ControlPreset1_Title	双摇杆操作
FE_ControlPreset1_Description	用控制萨姆斯移动，\n用操作视角。\n锁定时可通过陀螺仪感应器\n移动准星。
FE_ControlPreset2_Title	指针操作
FE_ControlPreset2_Description	用控制萨姆斯移动，\n用陀螺仪感应器操作准星。\n视角会随准星\n所指方向移动。
FE_ControlPreset1_TitleOU	双摇杆操作{size[5500]}（鼠标）{size[6400]}
FE_ControlPreset1_DescriptionOU	用移动，用操作视角。\n锁定时无法自由移动准星。\nJoy-Con 2为手持鼠标模式时，\n准星和视角会变成鼠标操作。
FE_ControlPreset2_TitleOU	指针操作{size[5500]}（鼠标）{size[6400]}
FE_ControlPreset2_DescriptionOU	用移动，用陀螺仪感应器\n移动准星和变换视角。\nJoy-Con 2为手持鼠标模式时，\n准星和视角会变成鼠标操作。
FE_Extras_Title	展示厅
FE_Extras_Subtitle	可以观看概念图和动画。
FE_Extras_ShowFullscreen	{[0100|7bcd]} 全屏显示
FE_Extras_LegendImageViewer	{[0100|7ccd]} 返回  {[0100|80cd]} 滚动  {[0100|82cd]}{[0100|83cd]} 缩放
FE_Extras_Condition_Pack0	{color[00ff9dff]}日志扫描率达到25%{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack1	{color[00ff9dff]}日志扫描率达到50%{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack2	{color[00ff9dff]}日志扫描率达到75%{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack3	{color[00ff9dff]}日志扫描率达到100%{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack4	{color[00ff9dff]}道具回收率达到25%{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack5	{color[00ff9dff]}道具回收率达到50%{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack6	{color[00ff9dff]}道具回收率达到75%{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack7	{color[00ff9dff]}道具回收率达到100%\n{color[000000ff]}即可解锁
FE_Extras_Condition_Pack8	{color[00ff9dff]}将所有绿能量水晶献纳至祭坛{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack9	{color[00ff9dff]}通关游戏{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack10	{color[00ff9dff]}在困难模式下通关游戏{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack11	{color[00ff9dff]}扫描率、道具回收率均达到100%\n{color[000000ff]}即可解锁
FE_Extras_Condition_Pack12	{color[00ff9dff]}在游戏内观看此影片{color[000000ff]}\n即可解锁
FE_Extras_Condition_Pack13	{color[00ff9dff]}扫描率和道具回收率\n达到100%{color[000000ff]}或者{color[00ff9dff]}读取\n赛拉克斯的amiibo后\n通关游戏{color[000000ff]}即可解锁。
Menu_SaveEndGame_Warning	确定要保存吗？若现在保存，\n道具回收率和扫描率的百分比\n将被清除，游戏将从头开始。
Menu_SaveEndGame_Failed	{color[e3251bff]}保存失败。{color[000000ff]}存档已损坏。\n需删除存档。
Menu_SaveEndGame_ContinueTooltip	将不保存并返回标题画面。
Menu_SaveEndGame_DeleteTooltip	删除损坏存档。
Menu_SaveEndGame_RetryTooltip	重新加载存档。
EnteredDeleteFailConfirm	无法删除损坏的存档。
EnteredSaveFailConfirm	保存失败。
EnteredSkipConfirm	未进行保存。
EnteredSuccessConfirm	已成功保存。
Preload\MPR4\PreloadMP4.pak\GalFed_Ambient.MSBT
AUTO_DIALOGUE_ced9be6b-4ccf-441f-97e6-ce38e4457c06	继续射击。
AUTO_DIALOGUE_c890adca-3baa-4b2c-a0fd-5038a23b41f9	阻止敌人。
AUTO_DIALOGUE_4736ca4d-f0dc-4021-a852-b780929ae0ba	别让他们过去。
AUTO_DIALOGUE_53e89cfb-9576-44cb-8ba7-1fdafdd52631	把门守住。
AUTO_DIALOGUE_35e1c3fc-3dbb-47ae-b833-01fef2980248	阻止他们。
AUTO_DIALOGUE_50c8a0d7-6197-4a0a-b731-40ca7b731be8	敌人太多了。
AUTO_DIALOGUE_b3cb2c5d-d54a-4207-be06-585e787fb1c8	干掉他们。
AUTO_DIALOGUE_56e1ec74-83b0-490b-a290-e8b806c00c6b	当心。
AUTO_DIALOGUE_696881f0-89a1-4bbe-aee2-c2f1b4ea63aa	上啊，冲。
AUTO_DIALOGUE_3dad0eff-c15f-48d0-b216-09fa023d498a	快上！
AUTO_DIALOGUE_161198b2-a157-48e3-9564-128bc6165355	住手。
AUTO_DIALOGUE_4218ef30-a0f0-4b36-a900-99d45099e706	别这样。
AUTO_DIALOGUE_73640d4e-2469-483a-bbac-dccb3d6c97c5	开火！
AUTO_DIALOGUE_fabb2d0b-f400-4137-9c4b-8ad96cda8c62	呼叫阿尔法部队，\n正门正在遭受攻击。
AUTO_DIALOGUE_683d1b13-e215-41bc-85e7-8ca0d8e31e44	海盗们在\n找什么？
AUTO_DIALOGUE_84b47053-c854-49fa-83b1-92dba8e6fb78	多亏了你，萨姆斯。
AUTO_DIALOGUE_a9d5fb3d-99aa-4d99-af38-475d6afc7038	对空炮被摧毁了。\n还有备用的吗？
AUTO_DIALOGUE_706dbdb9-9438-46c8-b0e1-2acddcfe3abb	那些家伙突然就冒出来了，\n都不知道是从哪来的。
AUTO_DIALOGUE_68471707-179b-4deb-888d-ce3a78a8be12	简直难以置信，\n是萨姆斯本人。
AUTO_DIALOGUE_c4a1f7b5-8fa4-4151-b558-a2467d2938a2	是宇宙海盗！\n大家保护好自己。
AUTO_DIALOGUE_02f78ed8-34a8-4dc7-a5dc-a803421f7fdd	他们并非要侵略，\n似乎另有所图。
AUTO_DIALOGUE_10c9ab28-3fe0-4f46-8b18-4b93467fb68c	喂！
AUTO_DIALOGUE_50efd1f6-01b2-47a9-b6ac-029851667075	你在干什么。
AUTO_DIALOGUE_5c49ca92-4032-425b-8f04-719958522491	我们会守住这里的，\n萨姆斯，你先前进吧。
AUTO_DIALOGUE_f5ac695f-aff8-4f07-a81a-43bfb315533b	
