announce.msbt
AnnounceEmpty	暂无通知
Event_Powerup_01	哇——！\n体力……上限提升？\n太棒了——！{[0004]}虽然不太清楚发生了什么事，\n但是马力欧的体力似乎增加了！{[0004]}而且，好像还变强了？\n是错觉吗？
Event_Powerup_02	马力欧的体力似乎又增加了。\n好像也变得更强了一点。
Event_Ropeway_01	感谢搭乘奇诺比奥缆车。\n要去哪里呢？{[0104|20004500760065006e0074005f0052006f00700065007700610079005f00300032000300000000000000]}
Event_Ropeway_02	枫叶山\n观景山\n奇诺比奥镇\n退出
Event_Rainbow_Magic_01	要变成哪位四方神祇？{[0104|2c004500760065006e0074005f005200610069006e0062006f0077005f004d0061006700690063005f00300032000400000000000000]}
Event_Rainbow_Magic_02	地神祇\n水神祇\n火神祇\n冰神祇\n退出
Event_HBoots_05	已经在靴子汽车上了。
Event_HBoots_01	靴子汽车就在附近。
Event_HBoots_02	靴子汽车收不到哨子的声音。
Event_HBoots_03	已将靴子汽车呼唤到入口。
Event_HBoots_04	无法在这里下车。
Event_Sensor_01	电量耗尽了。
Cannot_Kaminote_01	奥莉维亚不在，\n无法使用神祇之手。
SaveBlock_Tutorial_01	显示保存完毕了呢。这就代表\n目前为止的旅途被保存下来了。\n这样就可以放心啦！{[0004]}以后只要看到这个砖块\n就保存一下或许是个好主意。
SaveBlock_Tutorial_02	马力欧，那个砖块\n闪闪发亮的，好漂亮啊。
Option_Tutorial_01	啊，说起来，\n那个按就会打开的菜单里\n好像也有许多实用的功能。{[0004]}如果有什么不顺手的地方，\n查看一下菜单的⚙栏，\n或许会有帮助哦。
Option_Tutorial_02	啊，忘了一件重要的事情。\n那个按就会打开的菜单里\n好像有许多实用的功能。{[0004]}如果有什么不顺手的地方，\n查看一下菜单的⚙栏，\n或许会有帮助哦。
Gameover_Select_Retry	从之前的地方重来\n从保存的地方继续游玩\n返回标题画面
Gameover_Select	从保存的地方继续游玩\n返回标题画面
Gameover_Help0	特别优待，从游戏结束之前重来。
Gameover_Help1	从上次保存的地方继续游玩。
Gameover_Help2	退出游戏，返回标题画面。
Fishing_Cmn_Get_p_001	钓到泡泡鱼了！\n太小了——！
Fishing_Cmn_Get_p_002	钓到泡泡鱼了！\n还是很小啊。
Fishing_Cmn_Get_p_003	钓到泡泡鱼了！\n总算没那么小了。
Fishing_Cmn_Get_p_004	钓到泡泡鱼了！\n这条的大小还比较像样！
Fishing_Cmn_Get_p_005	钓到泡泡鱼了！\n哦！挺大的嘛！
Fishing_Cmn_Get_p_006	钓到泡泡鱼了！\n哟哟！\n这条是大家伙哦！
Fishing_Cmn_Get_p_007	钓到泡泡鱼了！\n哟哟哟哟！\n这条非常大哦！！
Fishing_Cmn_Get_p_008	钓到泡泡鱼了！\n出现啦——！！\n江户园地的鱼之王！
Fishing_Cmn_Get_p_009	钓到泡泡鱼了！\n总算登场了！\n观景山的鱼之王！！
Fishing_Cmn_Get_p_010	钓到泡泡鱼了！\n好大——！\n钓到汪洋的鱼之王啦——！！
Fishing_Cmn_Get_g_001	钓到鱿鱿了！\n小小的鱿点可爱？
Fishing_Cmn_Get_g_002	钓到鱿鱿了！\n还是那么小，真墨有办法。
Fishing_Cmn_Get_g_003	钓到鱿鱿了！\n鱿点进步。
Fishing_Cmn_Get_g_004	钓到鱿鱿了！\n鱿点不错的大小！
Fishing_Cmn_Get_g_005	钓到鱿鱿了！\n鱿大鱿帅气？
Fishing_Cmn_Get_g_006	钓到鱿鱿了！\n哟哟！\n这家伙鱿点厉害啊！
Fishing_Cmn_Get_g_007	钓到鱿鱿了！\n哟哟哟哟！\n这家伙贼大啊！！
Fishing_Cmn_Get_g_010	钓到鱿鱿了！\n多墨巨大啊！\n不愧是汪洋的鱼之王，太壮观啦！！
Fishing_Cmn_Size_p_001	{[0200]}钓到的泡泡鱼尺寸\x0f\x02\0\n{[0200]}{[0300|00000000]}厘米\x0f\x02\0
Fishing_Cmn_Size_g_001	{[0200]}钓到的鱿鱿尺寸\x0f\x02\0\n{[0200]}{[0300|00000000]}厘米\x0f\x02\0
Fishing_Cmn_Max_p_001	{[0200]}更新最大尺寸！\x0f\x02\0\n{[0200]}已印成泡泡鱼的鱼拓。\x0f\x02\0
Fishing_Cmn_Max_g_001	{[0200]}更新最大尺寸！\x0f\x02\0\n{[0200]}已印成鱿鱿的鱼拓。\x0f\x02\0
Fishing_Cmn_Collect_001	太好啦——！\n钓到宝物模型了！{[0004]}这个钓场的宝物\n已经全部拿到了哦！
Fishing_Talk_nokonoko_00	太慢了。
Fishing_Talk_nokonoko_01	太快了。
Fishing_Talk_nokonoko_02	就是现在！
Fishing_Talk_nokonoko_03	这是！？
Fishing_Talk_kinopio_00	太慢了。
Fishing_Talk_kinopio_01	太快了。
Fishing_Talk_kinopio_02	就是现在！
Fishing_Talk_kinopio_03	这是！？
Fishing_Talk_kinopio_05	这是冒牌货——！
Fishing_Talk_kinopio_06	哎呀，是哈库！
Fishing_Talk_kinopio_07	啊——真可惜！
WorldClear_Title	{size[6e00]}{[0001|1a00]}恭喜你！{[0001|ffff]}{size[6400]}
WorldClear_Title_Sub	{[0001|0300]}おめでとう！{[0001|ffff]}
WorldClear_SubTitleRed_Sub	{[0001|0300]}あかカミテープ クリア！{[0001|ffff]}
WorldClear_SubTitleRed	{[0001|1a00]}红色神祇胶带解除！{[0001|ffff]}
WorldClear_SubTitleBlue_Sub	{[0001|0300]}あおカミテープ クリア！{[0001|ffff]}
WorldClear_SubTitleBlue	{[0001|1a00]}蓝色神祇胶带解除！{[0001|ffff]}
WorldClear_SubTitleYellow_Sub	{[0001|0300]}きいろカミテープ クリア！{[0001|ffff]}
WorldClear_SubTitleYellow	{[0001|1a00]}黄色神祇胶带解除！{[0001|ffff]}
WorldClear_SubTitleViolet_Sub	{[0001|0300]}むらさきカミテープ クリア！{[0001|ffff]}
WorldClear_SubTitleViolet	{[0001|1a00]}紫色神祇胶带解除！{[0001|ffff]}
WorldClear_SubTitleGreen_Sub	{[0001|0300]}みどりカミテープ クリア！{[0001|ffff]}
WorldClear_SubTitleGreen	{[0001|1a00]}绿色神祇胶带解除！{[0001|ffff]}
Kamipera_MaxUp	{[0001|1900]}{[0304]}神祇片上限提升！\x0f\x03\x04{[0001|ffff]}
Save_ask_olivia	马力欧，\n不保存一下吗？
Save_ask_olivia_1	马力欧！\n不保存一下吗！？
Save_ask_bom	大哥——！\n你保存过了吗！？
Save_ask_kmk	马力欧，\n事先保存一下比较好吧？
Party_Wait_knpp	我在这里等你。
Party_Wait_kmk	早去早回。
EyeCatch_PEN_Title	{color[ffffffff]}导弹艺术家{color[ffffffff]}
EyeCatch_PEN	{color[cf2c12ff]}彩色铅笔{color[ffffffff]}
EyeCatch_GOM_Title	{color[ffffffff]}橡胶艺人{color[ffffffff]}
EyeCatch_GOM	{color[0677ebff]}橡皮筋{color[ffffffff]}
EyeCatch_HPC_Title	{color[ffffffff]}热舞打孔怪{color[ffffffff]}
EyeCatch_HPC	{color[d6b918ff]}打孔机{color[ffffffff]}
EyeCatch_TAP_Title	{color[ffffffff]}自以为是的黏贴狂{color[ffffffff]}
EyeCatch_TAP	{color[7a44a9ff]}胶带{color[ffffffff]}
EyeCatch_SCS_Title	{color[ffffffff]}咔嚓咔嚓狂热分子{color[ffffffff]}
EyeCatch_SCS	{color[2e7611ff]}剪刀{color[ffffffff]}
EyeCatch_STP_Title	{color[ffffffff]}王的看门狗{color[ffffffff]}
EyeCatch_STP	订书机
SongName_A	{size[9600]}♪惊魂夜{size[6400]}
SongName_B	{size[9600]}♪快乐与爱{size[6400]}
SongName_C	{size[9600]}♪深度共鸣{size[6400]}
SongName_D	{size[9600]}♪电压满点{size[6400]}
SongName_K	{size[9600]}♪池畔的炎热夜晚{size[6400]}
SongName_J	{size[9600]}♪奇诺比丘地下音乐{size[6400]}
NPC_Scared_00	折纸好可怕……
NPC_Scared_01	纸糊兵好可怕……
glossary.msbt
W0C1	桃花公主城堡
W1C1	德库山
W1G1	奇诺比奥镇
W1C2	涂鸦水道
W1G2	郊游之路
W1G3	观景山
W1C3	地神祇寺
W1C3_Another	地神祇寺
W1C4	观景塔
W2G1	枫叶山
W2C1	刺栗谷
W2C2	水神祇神殿
W2C2_Another	水神祇神殿
W2C3	漩涡河
W2G2	江户园地
W2C4	忍者宅邸
W2C4_Another	忍者宅邸
W2C5	江户大戏院
W2C5_Another	江户大戏院
W3G1	吹风谷
W3C1	透风隧道
W3G2	热沙大沙漠
W3G2_Another	热沙大沙漠
W3G2_Map_1	热沙沙漠
W3G2_Map_1_Another	热沙沙漠
W3G2_Map_2	左沙漠
W3G2_Map_2_Another	左沙漠
W3G2_Map_3	右沙漠
W3G2_Map_3_Another	右沙漠
W3G2_Map_4	左后沙漠
W3G2_Map_4_Another	左后沙漠
W3G2_Map_5	右后沙漠
W3G2_Map_5_Another	右后沙漠
W3G3	奇诺比山卓
W3C3	火神祇洞窟
W3C4	奇诺比丘遗迹
W3C4_Another	奇诺比丘遗迹
W4G1	汪洋
W4G1_Map_1	骷髅岛
W4G1_Map_2	红心岛
W4G1_Map_3	梅花岛
W4G1_Map_4	黑桃岛
W4G1_Map_5	?岛
W4G1_Map_6	锤子岛
W4G1_Map_7	蘑菇岛
W4G1_Map_8	新月岛
W4G1_Map_9	满月岛
W4G1_Map_10	擂台岛
W4C1	桃花公主号
W4G2	方块岛
W4C2	冰神祇山
W4C3	海洋塔
W5G1	天空水疗园地
W5C1	秘密的温泉
W5C2	丛林温泉
W5C3	酷霸王城堡
W6C1	桑拿火山口
W6C2_Map_2	折纸城堡
Name_MAR	马力欧
Name_BDY	奥莉维亚
Name_PCH	桃花公主
Name_LUG	路易吉
Name_KNP	奇诺比奥
Name_WAN	小不点
Name_KNPC	比奥船长
Name_KMK	卡美克
Name_HEIL	主持人嘿呵
Name_KURK	鞋子栗宝宝
Name_KUR	栗宝宝
Name_KURP	飞行栗宝宝
Name_KURB	枯骨栗宝宝
Name_KBN	栗邦邦
Name_HEI	嘿呵
Name_HEIP	螺旋桨嘿呵
Name_HEIST	吸管嘿呵
Name_HEISOM	墨西哥帽嘿呵
Name_HEIB	黑色嘿呵
Name_MUC	木乔
Name_NOK	慢慢龟
Name_PAT	飞行龟
Name_MET	钢盔龟
Name_METB	枯骨钢盔龟
Name_METT	尖刺钢盔龟
Name_TGZ	刺刺龟
Name_BSA	啪沙啪沙蝙蝠
Name_CHU	吱吱鼠
Name_TRS	害羞幽灵
Name_PKF	吞食花
Name_PKFP	微小吞食花
Name_PPK	跳跃吞食花
Name_FPAC	呼呼吞食花
Name_CBN	刺毛怪
Name_PUK	泡泡鱼
Name_KRN	碎碎龟
Name_KRNP	飞行碎碎龟
Name_BOM	炸弹兵
Name_KNK	阿蟹
Name_HKN	哈库
Name_GBN	加邦
Name_GBNI	雪球加邦
Name_GBNR	岩石加邦
Name_GESP	毒鱿鱿
Name_GES	鱿鱿
Name_SNB	刺球丸子
Name_POO	扳手仔
Name_BUL	布鲁
Name_BRSF	火焰兄弟
Name_BRSI	冰冻兄弟
Name_BRSB	回旋镖兄弟
Name_BRSH	铁锤兄弟
Name_BRSM	重量级兄弟
Name_CRP	黄鼹鼠
Name_KPAM	机器酷霸王
Name_HCN	叮叮蜂
Name_KSK	回旋黑鸟
Name_LIT	打火龙
Name_DSN	咚咚
Name_GSG	蜘蛛怪
Name_SLD	剪纸兵
Name_SLDP	高大剪纸兵
Name_SMOE	老大ＫＫ
Name_KK	ＫＫ
Name_HBE	地神祇
Name_HBE_Head	头部
Name_HBE_Koura	龟壳
Name_HBE_LeftHand	左手
Name_HBE_RightHand	右手
Name_HBE_LeftFoot	左脚
Name_HBE_RightFoot	右脚
Name_HBE_Tail	尾巴
Name_HBF	火神祇
Name_HBW	水神祇
Name_HBI	冰神祇
Name_PEN	彩色铅笔
Name_PEN_Back	盖子
Name_PEN_PEN	铅笔
Name_GOM	橡皮筋
Name_HPC	打孔机
Name_HPC_Front	把手
Name_HPC_Back	底盖
Name_HND	黑色之手
Name_SCS	剪刀
Name_SCS_Cover	护套
Name_STP	订书机
Name_TAP	胶带
Name_KNG	奥利王
Name_KPA	酷霸王
Name_KPAJ	酷霸王Jr.
Name_AllSelect	全体
Name_H_KUR	纸糊栗宝宝
Name_H_HEI	纸糊嘿呵
Name_H_NOK	纸糊慢慢龟
Name_H_KUR_Gun	纸糊栗宝宝枪手
Name_H_GBN_Gun	纸糊加邦枪手
Name_H_MUC_Gun	纸糊木乔枪手
Name_H_TRS	纸糊害羞幽灵
Name_H_PAT	纸糊飞行龟
Name_H_KUR_Mummy	绷带纸糊栗宝宝
Name_H_GBNR	纸糊岩石加邦
Name_H_MET	纸糊钢盔龟
Name_H_PKF	纸糊吞食花
Name_H_WAN	纸糊汪汪
Name_H_BBL	纸糊火焰泡泡
Name_H_BOM	纸糊炸弹兵
Name_H_GESB	纸糊鱿鱿老大
Name_H_SNB_Big	巨大纸糊刺球丸子
Name_H_MET_Face	百面纸糊钢盔龟
Item_Boots	马力欧的靴子
Item_SilverBoots	闪亮靴子
Item_KiraBoots	闪亮亮靴子
Item_KiraKiraBoots	传说的靴子
Item_GoldBoots	黄金靴子
Item_SteelBoots	闪亮钢铁靴子
Item_IronBoots	钢铁靴子
Item_KiraIronBoots	闪亮亮钢铁靴子
Item_KiraSteelBoots	传说的钢铁靴子
Item_Tail	尾巴
Item_KiraTail	闪亮尾巴
Item_Hammer	马力欧的锤子
Item_SilverHammer	闪亮锤子
Item_KiraHammer	闪亮亮锤子
Item_KiraKiraHammer	传说的锤子
Item_GoldHammer	黄金锤子
Item_PoiHammer	丢丢锤子
Item_PoiKiraHammer	闪亮丢丢锤子
Item_FireHammer	火焰锤子
Item_IceHammer	冰冻锤子
Item_Kinoko	蘑菇
Item_KiraKinoko	闪亮蘑菇
Item_KiraKiraKinoko	闪亮亮蘑菇
Item_1upKinoko	１ＵＰ蘑菇
Item_KinokoSet	大份蘑菇
Item_KinokoDoubleSet	特大份蘑菇
Item_KiraKinokoSet	大份闪亮蘑菇
Item_FireFlowerSet	火之花组合
Item_IceFlowerSet	冰之花组合
Item_PowBlock	ＰＯＷ砖块
Item_FireFlower	火之花
Item_KiraFireFlower	闪亮火之花
Item_IceFlower	冰之花
Item_KiraIceFlower	闪亮冰之花
Item_Coin1	１金币
Item_Coin10	１０金币
Item_Coin100	１００金币
Item_Coin10000	１０００金币
Item_HeartSmall	回复爱心
Item_HeartMiddle	闪亮回复爱心
Item_HeartLarge	闪亮亮回复爱心
Item_Star	星星
Item_PaperSmall	小型祇片袋
Item_PaperMiddle	中型祇片袋
Item_PaperLarge	大型祇片袋
Item_KnpRadar	奇诺比奥雷达
Item_Latency	透明装
Item_SecretBlockRadar	隐藏砖块雷达
Item_Whistle	靴子汽车哨
ImitationItem_PaperBag	空的神祇片袋
ImitationItem_MaxHPUp	上限提升爱心
ImitationItem_MaxHP5Up	上限提升爱心＋５
ImitationItem_MaxHP10Up	上限提升爱心＋１０
ImitationItem_MaxHP20Up	上限提升爱心＋２０
ImitationItem_Chart	汪洋航海图
ImitationItem_PuzzleAnswer	拼板正解显示机
ImitationItem_PuzzleTimer	计时器自动延长机
PSV_Puzzle_TIME1	时间＋
PSV_Puzzle_TIME2	银色时间＋
PSV_Puzzle_TIME3	金色时间＋
PSV_Battle_DAMAGE1	防御＋
PSV_Battle_DAMAGE2	银色防御＋
PSV_Battle_DAMAGE3	金色防御＋
PSV_Battle_HP1	爱心＋
PSV_Battle_HP2	银色爱心＋
PSV_Battle_HP3	金色爱心＋
PSV_Sub_PaperVacuum	神祇片吸尘器
PSV_Sub_FlowerShower	花瓣袋
PSV_Sub_Pedometer	金币计步器
PSV_Sub_HideBlockAlarm	砖块响铃
PSV_Sub_KinopioAlarm	奇诺比奥响铃
PSV_Sub_TreasureAlarm	宝物响铃
PSV_Sub_BattleParty	同伴铃鼓
PSV_Sub_MarioSound	哔哔变换器
PSV_Sub_MembersCard1	会员卡
PSV_Sub_MembersCard2	银色会员卡
PSV_Sub_MembersCard3	金色会员卡
KeyItem_DefaultHammer	锤子
KeyItem_DekuSeedDry	干枯种子
KeyItem_DekuSeed	生命的种子
KeyItem_CoinDirty	脏污金币
KeyItem_KinokoDry	干枯蘑菇
KeyItem_KeyPeachCastle	桃花公主城堡钥匙
KeyItem_OrigamiBookEarth	地神祇之书
KeyItem_OrigamiBookWater	水神祇之书
KeyItem_OrigamiBookFire	火神祇之书
KeyItem_OrigamiBookIce	冰神祇之书
KeyItem_TurtleBallA	绿色的乌龟球球
KeyItem_TurtleBallB	黄色的乌龟球球
KeyItem_TurtleBallC	蓝色的乌龟球球
KeyItem_TurtleBallD	红色的乌龟球球
KeyItem_TurtleBallE	紫色的乌龟球球
KeyItem_CostumeKUR	栗宝宝的头套
KeyItem_CostumeSAM	宇宙战士的头套
KeyItem_CostumeDON	猴子的头套
KeyItem_MiniPieceA	有沟槽的面板
KeyItem_MiniPieceB	有沟槽的面板２
KeyItem_KeyOasisA	套房钥匙
KeyItem_KeyOasisB	学者房间钥匙
KeyItem_KNPEyeA	圆形宝石
KeyItem_KNPEyeB	菱形宝石
KeyItem_KNPEyeC	方形宝石
KeyItem_KNPEyeD	三角形宝石
KeyItem_CanA	鲔鱼罐头
KeyItem_CanA_OPEN	打开的鲔鱼罐头
KeyItem_CanHeart	爱心的罐头
KeyItem_NormalPass	百姓通行证
KeyItem_PremiumPass	领主通行证
KeyItem_Bone	骨头
KeyItem_Straw	吸管
KeyItem_ThrowingStarSet	手里剑
KeyItem_MasterKey	江户园地的万能钥匙
KeyItem_SignBall	签名球
KeyItem_GeneratorHandle	操纵杆
KeyItem_SunIncense	太阳香
KeyItem_ShellfishBig	大贝壳
KeyItem_WalletA	沉甸甸的袋子
KeyItem_StampCardA	集点卡
KeyItem_SpaTicketA	特别温泉券
KeyItem_KeyKoopaCastle	酷霸王城堡钥匙
KeyItem_KeyKinoko	蘑菇门把
KeyItem_KeyOrb	方块钥匙
KeyItem_OrbPower	力量宝珠
KeyItem_OrbWisdom	智慧宝珠
KeyItem_OrbCourage	勇气宝珠
KeyItem_ManholeHandleA	圆孔盖铁撬
KeyItem_DragonPearl	红色珠子
KeyItem_HPMaxUpDry	干枯的上限提升爱心
KeyItem_FireFlowerWither	枯萎的火之花
KeyItem_CD_A	“惊魂夜”
KeyItem_CD_B	“快乐与爱”
KeyItem_CD_C	“深度共鸣”
KeyItem_CD_D	“电压满点”
KeyItem_CD_A_name	惊魂夜
KeyItem_CD_B_name	快乐与爱
KeyItem_CD_C_name	深度共鸣
KeyItem_CD_D_name	电压满点
KeyItem_CD_K_name	池畔的炎热夜晚
KeyItem_CD_J_name	奇诺比丘地下音乐
Glossary_Other_1	奥莉维亚提示
Glossary_Other_2	奇诺比奥点数
Glossary_Other_12	手柄
Glossary_Other_13	饰品
Glossary_Other_3	宝物模型
Glossary_Other_4	神祇片
Glossary_Other_5	神祇片袋
Glossary_Other_6	空心洞
Glossary_Other_7	?砖块
Glossary_Other_8	隐藏砖块
Glossary_Other_9	神祇之手
Glossary_Other_10	神祇之力
Glossary_Other_11	魔法阵
Glossary_Other_16	神祇之书
Glossary_Other_17	旅行的水管
Glossary_Other_18	折纸祭典
Glossary_Other_19	蘑菇王国
Glossary_Other_20	折纸王国
Glossary_Other_21	纸片
Glossary_Other_22	神祇胶带
Glossary_Other_23	红色神祇胶带
Glossary_Other_24	蓝色神祇胶带
Glossary_Other_25	黄色神祇胶带
Glossary_Other_26	紫色神祇胶带
Glossary_Other_27	绿色神祇胶带
Glossary_Other_33	红色神祇胶带区域
Glossary_Other_76	蓝色神祇胶带区域
Glossary_Other_77	黄色神祇胶带区域
Glossary_Other_78	紫色神祇胶带区域
Glossary_Other_79	绿色神祇胶带区域
Glossary_Other_80	折纸城堡区域
Glossary_Other_28	酷霸王军团
Glossary_Other_29	文具军团
Glossary_Other_30	折纸兵
Glossary_Other_31	纸糊兵
Glossary_Other_32	四方神祇
Glossary_Other_98	奇诺比奥缆车
Glossary_Other_37	德库爷爷
Glossary_Other_61	德库大哥
Glossary_Other_34	奇诺比奥的烧烤园地
Glossary_Other_35	大博物馆
Glossary_Other_81	艺术收藏
Glossary_Other_82	乐曲收藏
Glossary_Other_83	折纸奇诺比奥收藏
Glossary_Other_84	折纸角色收藏
Glossary_Other_85	宝物收藏
Glossary_Other_36	战斗研究所
Glossary_Other_38	地神祇尊像
Glossary_Other_75	乌龟球球
Glossary_Other_39	观景堂
Glossary_Other_40	感应器研究所
Glossary_Other_41	芒之草大草原
Glossary_Other_42	枫叶大桥
Glossary_Other_43	入国通行证
Glossary_Other_44	水筒屋
Glossary_Other_45	手里剑道场
Glossary_Other_46	望火楼
Glossary_Other_47	解谜之屋
Glossary_Other_48	忍者宅邸
Glossary_Other_49	机关重重
Glossary_Other_50	奇诺比奥汽车
Glossary_Other_51	靴子汽车
Glossary_Other_52	靴子２０００ＧＴ-Ｒ
Glossary_Other_53	木乔山卓
Glossary_Other_55	奇诺比王
Glossary_Other_58	太阳祭坛
Glossary_Other_59	蓝色交响曲
Glossary_Other_62	超级潜艇号
Glossary_Other_63	水疗潜艇号
Glossary_Other_64	力量试炼
Glossary_Other_65	智慧试炼
