Enemy.msbt
enemy_name_MARIO	瑪利歐
step_kino_C_04	{d}奇諾比奧同心{/d}\n{d}其利斷金{/d}\x0e\0\x04\0……這是奇諾比奧界的新格言！
step_kino_D_01	今天我們三五好友\n來這裡採集貼紙，\n但其中一個人卻不見了。\x0e\0\x04\0該不會是想獨吞貼紙吧。
step_kino_D_02	今天我們三五好友\n來這裡採集貼紙，\n但其中一個人卻不見了！\x0e\0\x04\0該不會是想獨吞貼紙吧！
step_kino_D_03	是庫巴Jr.！\n現在可不是\n採集貼紙的時候了！
step_kino_D_04	庫巴Jr.不見了，\n又可以和三五好友\n一起採集貼紙了。
ore_kino_01	啊，瑪利歐先生！\n現在可不是\n在這裡閒聊的時候啦！
ore_kino_02	啊！瑪利歐先生！\n您打倒了難纏的庫巴Jr.呢！\x0e\0\x04\0撿起一張從未見過的\n稀有貼紙時，被他纏上……。\n謝謝您救了我。\x0e\0\x04\0……咦，您說橋被撕下來了？\n這下可不得了！\x0e\0\x04\0就算是扁平的我們，\n說不定也有能派上用場的地方。\n請帶我們一起過去。\x0e\0\x04\0{d}大家集合～！{/d}
ore_kino_03	話說回來，那張從未見過的貼紙\n應該是非常稀有的東西。\x0e\0\x04\0不知道還有沒有掉在哪？\n一定可以賣個好價錢呢！
kino_unired_01	咦？\n要回去了嗎？瑪利歐先生。\x0e\0\x04\0那麼，我們在這裡等您。\n事情辦完後請再過來這裡。
kino_unired_02	等您很久了，瑪利歐先生。\n來，我們走吧！
kino_unired_03	原來如此，\n就是那個吧？
kino_unired_03_01	好～大家！\n我們同心協力，上下一心！\n相信自己，放手一搏吧！\x0e\0\x04\0{d}大家一起～\x0e\x04\x04\x04\xfa\0\0\0 伸長吧！{/d}
kino_unired_03_02	{d}來吧，請上來！{/d}\n
kino_unired_04	成功了呢！\n能幫上忙真是太好了。
kino_unired_05	只要我們變成一疊，同心協力，\n困難就會迎刃而解！\x0e\0\x04\0那麼，我們告辭了！
scissor_seal_m01_01	{d}{s[150]}救命啊～！{s[100]}{/d}
scissor_seal_m01_02_0	啊好痛好痛……
scissor_seal_m01_02_1	啊！瑪利歐先生！\n現在可不是攤在這裡的時候！
scissor_seal_m01_02_2	有個難纏的人在追我，\n所以我得先走了。\n接下來的事就拜託了！
scissor_seal_m01_06	看起來很慌張呢。\n到底發生了什麼事呢……？
scissors_full_01	持有的貼紙太多，\n沒辦法撿起這張貼紙呢。\x0e\0\x04\0但不撿很浪費，\n先整理貼紙簿，\n等一下再回來撿吧。
scissor_seal_m02_01	唉呀，這是什麼？\n好稀有的貼紙呢！\x0e\0\x04\0就算是對貼紙的事\n無所不知的我，\n也是第一次看到這樣的貼紙呢。\x0e\0\x04\0被一直放在這種地方，\n貼紙也很可憐，\n機會難得，就把它帶走吧。
scissor_seal_m02_02	{d}站住～！別想逃～！{/d}
scissor_seal_m02_03	你是瑪利歐！\n怎麼會在這種地方？
scissor_seal_m02_04	聞聞～這個味道……\n你們身上有稀有的貼紙吧？\x0e\0\x04\0稀有的貼紙都是我的東西～！\n把它交出來～！
scissor_seal_b00_01	好！我會把那張\n稀有的貼紙硬搶過來，\n你可要心存感激啊。
scissor_seal_b01_01	呵呵呵，我很厲害吧。\n現在的你完～全沒有勝算。\x0e\0\x04\0不過可別因為自己贏不了，\n就做傻事把那張稀有貼紙用掉啊。\x0e\0\x04\0我要打倒你，\n讓那張貼紙在全新的狀態下，\n接收它！
scissor_seal_b04_05	還真有一套啊……\n既然如此，就用從爸爸那裡\n得到的力量來回復～！
scissor_seal_m03_01	什麼！？\n居然使用那種強得亂七八糟的貼紙，\n作弊啦～！
scissor_seal_m03_02	我生氣了～！\n那我也要使出獨門絕技！
scissor_seal_m03_02a	{d}{s[150]}看招～～～！{s[100]}{/d}
scissor_seal_m03_02a_02	{d}還沒完呢～！　再～～～來～！{/d}
scissor_seal_m03_02b	這樣你們就無法通過這裡了。\n活該啦！\x0e\0\x04\0{d}那麼，拜拜啦～！！{/d}
scissor_seal_m03_03	那傢伙是怎麼回事？\n似乎不太好惹。\x0e\x04\x02\0\x0e\0\x04\0話說回來，\n沒想到他居然能使用那種力量，\n該不會……\x0e\0\x04\0……算了，總之我們得想辦法\n解決這座橋的問題，\n不然過不去。\x0e\0\x04\0好，我們來想辦法吧！
pape_tuto_01	好，那麼我們終於要把\n這座橋恢復原狀了。\x0e\0\x04\0接下來我會助你一臂之力。\n準備好了嗎？
pape_tuto_03	好～！\n那麼，要開始囉！\n讓我們一起……\x0e\0\x04\0{d}{s[150]}紙　片　變　變　變！{s[100]}{/d}
pape_tuto_04	看，時間停止了，\n世界變得像１張紙一樣吧。\n這就是「紙片變變變」！\x0e\0\x04\0那麼，先從下螢幕選擇\n剛才撿到的「橋」的碎片。
pape_tuto_04_01	對，就是這樣。\n然後再把那個碎片貼到\n橋原本在的地方。\x0e\0\x04\0用\x0e\x02\x02\x16\x0c\0m\0i\0c\0_\0s\0t\0\x18\0\x06\0 \0 \0將碎片的影子和\n要貼上的位置重合，\n然後按\x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x18\0\x06\0 \0 \0貼上。\x0e\0\x04\0{d}來，試試看吧！{/d}
pape_tuto_04_02	嗯，感覺不錯！\x0e\0\x04\0那麼最後用\x0e\x02\x02\x16\x0c\0m\0i\0c\0_\0s\0t\0\x18\0\x06\0 \0 \0\n把整個碎片壓平，\n連邊邊都一起貼好吧。
pape_tuto_07_not	唉呀，真可惜，\n碎片的位置有點偏。\x0e\0\x04\0仔細看橋的影子形狀，\n盡可能和要貼上去的地方\n完全重合。\x0e\0\x04\0剛開始不熟練的時候\n可能有點難，加油吧！\x0e\0\x04\0用\x0e\x02\x02\x16\x0c\0m\0i\0c\0_\0s\0t\0\x18\0\x06\0 \0 \0對準要貼上的位置，\n然後按\x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x18\0\x06\0 \0 \0。\x0e\0\x04\0{d}來，再一次！{/d}
pape_tuto_09	{d}完成了～！{/d}\x0e\0\x04\0你還挺有潛力的嘛。\n不辜負你那扁扁的樣子呢。\x0e\0\x04\0接下來就可以隨時\n按\x0e\x02\x02\x14\n\0m\0i\0c\0_\0y\0\x18\0\x06\0 \0 \0使用紙片變變變囉！\x0e\0\x04\0在被撕下的地方貼上碎片，\n或是在覺得可疑的地方貼上貼紙，\n紙片變變變可以辦到很多事情。\x0e\0\x04\0按\x0e\x02\x02\x14\n\0m\0i\0c\0_\0y\0\x18\0\x06\0 \0 \0使用紙片變變變！\n別忘記囉！
goalstar_01	{d}啊！？\x0e\x04\x04\x04d\0\0\0　那是！？{/d}
goalstar_02	那是我之前乘坐的貼紙彗星\n四分五裂後的碎片！\x0e\0\x04\0由於貼紙星的力量影響，\n貼紙彗星和皇家貼紙會互相吸引，\x0e\0\x04\0只要收集彗星碎片，\n就可以自然引導我們到\n皇家貼紙的所在位置。\x0e\0\x04\0而且只要在戰鬥裡打倒越多敵人，\n就可以得到越多金幣作為獎勵！\x0e\0\x04\0好，我們去找彗星碎片，\n讓它引導我們到\n皇家貼紙的所在之處吧！
trio_kuri_01	給我站住～！
trio_kuri_06	嘿嘿嘿\n看來你還沒有發現。
trio_kuri_07	怎樣！\n軟弱無力的破爛紙！\x0e\0\x04\0趁你被嚇到的時候，\n嘿呀！給我上～！
trio_kuri_02	{d}唉呀！被發現了嗎！{/d}
trio_kuri_03	剛才太大意，\n被當成扁平的小混混打敗了。\x0e\0\x04\0這次可不會像上次一樣被打敗，\n好好嘗嘗我們\n神乎其紙的功力吧！
trio_kuri_04	不管來幾次都一樣！\n好好嘗嘗我們\n神乎奇紙的功力吧！
trio_kuri_05	又輸了！\n我們果然只是\n扁平的小混混～！
trio_kuri_08	哇哈哈，逃走了，逃走了！\n嘗到我們神乎其紙的功力，\n怕了吧！
trio_kuri_09	哦？\n又送上門了呢，\n真是學不乖！
signboard_ac_01	攻擊時要\n抓好時機按\x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x18\0\x06\0 \0 \0鍵
signboard_ac_02	受到攻擊時\n也要抓好時機按\x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x18\0\x06\0 \0 \0鍵
stg1_2.msbt
flo_tlk_01	好強的風！\n真糟糕！\n好像快被吹走了！
flo_tlk_04	嗚嗚嗚……\n我寶貝的花兒\n全都被吹走了……。
flo_tlk_06	又颳起好強的風！\n花兒們一定又會被吹走！
flo_tlk_repairhint_00	火焰般的紅色花朵……\n冰冷的藍色花朵……\x0e\0\x04\0全都被風吹走了！\n嗚哇 ～！
flo_tlk_repairhint_01	啊！是花？\n雖然有點高興，\n但只有一朵，稱不上是花園。
flo_tlk_repairhint_02	啊啊！是花！？\n雖然很高興，\n但要稱作花園還是不夠呢。
flo_tlk_papeNG_Noseal	咦？\n我還以為花開了，\n看來是我想太多了。
flo_kino_result_normal	太好了～！\n花開了～！
flo_kino_result_kira	太好了～！太好了～！\n花開了～！\n而且還是閃亮的！
flo_kino_result_kirakira	太好了～！太好了～！\n花開了～！\n而且還是閃亮亮的！
flo_kino_result_thx	謝謝您！\n瑪利歐先生的貼紙\n所擁有的力量真厲害呢！\x0e\0\x04\0我好感動！\n請收下這個。
flo_tlk_repairsecond_02	花兒們～真是太好了呢！\n風已經停了，\n可以安心囉。
flo_tlk_repairsecond_04	花兒又全部被吹走了……。\n饒了我吧……。
kino_vs_kuri_02	喂喂～\n你剛才拿的物品是什麼？\n借我看看嘛～。
kino_vs_kuri_03	真叫人心癢癢啊～。\n不管了，快給我交出來。
kino_vs_kuri_01	請住手！\n請住手！
kino_vs_kuri_04	啊，是瑪利歐！\x0e\0\x04\0怎麼啦？\n我們只是在這裡\n開心地一起玩而已。
kino_vs_kuri_06	有事找這個奇諾比奧嗎？\n既然這樣……\x0e\0\x04\0只要你付２０枚金幣，\n我就放他走。\n怎麼樣？\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0k\0i\0n\0o\0_\0v\0s\0_\0k\0u\0r\0i\0_\00\08\0
kino_vs_kuri_06_01	啊，瑪利歐又來了！
kino_vs_kuri_07	看吧，我就知道。\n剛才一定是聽錯了。\n那我再問一次。\x0e\0\x04\0只要你付２０枚金幣，\n我就放他走。\n怎麼樣？\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0k\0i\0n\0o\0_\0v\0s\0_\0k\0u\0r\0i\0_\00\08\0
kino_vs_kuri_08	付２０枚金幣\n強行救出
kino_vs_kuri_09	咦？咦？\n真的可以嗎？\n想不到你這傢伙還挺識相的啊。
kino_vs_kuri_10	有說果然有差呢！\n那我就不客氣地收下啦。\n拜啦～！
kino_vs_kuri_10_01	什麼嘛。\n金幣不夠呀！\n竟敢耍我們……給我上！
kino_vs_kuri_11	你要救他？\n我是不是聽錯啦？\x0e\0\x04\0聽好了，\n我們可是比其他的\n栗寶寶還厲害。\x0e\0\x04\0知道了這點……\n還硬要救他出來？\x0e\x03\0(\0\0\xff\xff\0\0d\0\x1e\0k\0i\0n\0o\0_\0v\0s\0_\0k\0u\0r\0i\0_\01\02\0
kino_vs_kuri_12	強行救出！\n我還是再想一下
kino_vs_kuri_13	好大的膽子！\n既然都那麼說了，那就來吧！
kino_vs_kuri_18	原來這就是強行救出啊！\n我們輸了～！
kino_vs_kuri_19	謝謝您！瑪利歐先生！\n不好意思，給您添麻煩了。\x0e\0\x04\0其實我剛才\n發現了稀有的物品。
kino_vs_kuri_20	看看這個，很厲害吧？\n放在我這裡也只是浪費……。\x0e\0\x04\0總之，這就當成剛才您救我的謝禮。\n送給瑪利歐先生。\n請收下！\x0e\0\x04\0如果您不需要的話，\n就送給尋找稀有物品的人吧。\x0e\0\x04\0那麼，我還有事，\n就在這裡告辭了。
pentagon_kuri_00	{d}給我站住～！{/d}
pentagon_kuri_01	嘿！反正你只覺得\n我不過是一張扁平的小嘍囉對吧？\x0e\0\x04\0別小看人了！\n已經沒人能阻止我們的狂飆了！
pentagon_kuri_04	我們太小看您了！\n我們不會再狂飆了！\n安全第一啊！
pentagon_kuri_06	怎樣！\n我們的狂飆不容你小覷！
pentagon_kuri_07	你還來啊？\n以為這次就能贏嗎？\n別小看人了！
slot_open_event_00_00	唉呀呀，\n好盛大華麗的登場呢！\x0e\0\x04\0不過，就算只是小嘍囉，\n５張一次攻過來的話，\n也還挺棘手的。
slot_open_event_00	我說，瑪利歐。\n要與那麼多敵人對抗，\n得花上很多時間，很麻煩吧？\x0e\x03\0.\0\0\xff\xff\0\0d\0$\0s\0l\0o\0t\0_\0o\0p\0e\0n\0_\0e\0v\0e\0n\0t\0_\00\01\0
slot_open_event_01	是啊\n也還好
slot_open_event_02	哦？是嗎？\n真的不會覺得很麻煩嗎？\x0e\x03\0.\0\0\xff\xff\0\0d\0$\0s\0l\0o\0t\0_\0o\0p\0e\0n\0_\0e\0v\0e\0n\0t\0_\00\01\0
slot_open_event_03	哦？真愛逞強呢。\n只憑１張貼紙，要對付許多敵人\n很麻煩吧？\x0e\x03\0.\0\0\xff\xff\0\0d\0$\0s\0l\0o\0t\0_\0o\0p\0e\0n\0_\0e\0v\0e\0n\0t\0_\00\01\0
slot_open_event_04	就是愛說謊！\n是男人的話\n都會想要一口氣用很多貼紙吧？\x0e\x03\0.\0\0\xff\xff\0\0d\0$\0s\0l\0o\0t\0_\0o\0p\0e\0n\0_\0e\0v\0e\0n\0t\0_\00\01\0
slot_open_event_05	喂喂！\n你不是想救一位\n叫做碧姬的公主嗎？\x0e\x03\0.\0\0\xff\xff\0\0d\0$\0s\0l\0o\0t\0_\0o\0p\0e\0n\0_\0e\0v\0e\0n\0t\0_\00\06\0
slot_open_event_06	是的\n那當然
slot_open_event_07	果然是這樣吧！\n那我就來告訴你一個絕招！\x0e\0\x04\0{d}嘿咻！{/d}
slot_open_event_08	{d}戰鬥轉轉樂！{/d}\x0e\0\x04\0有看到３個圖案不停地轉吧？\n像這樣用\x0e\x02\x02\x14\n\0m\0i\0c\0_\0a\0\x18\0\x06\0 \0 \0把它１張１張停下來。\n然後，如果巧妙地轉到相同的圖案……\x0e\0\x04\0１次攻擊裡可以使用的\n貼紙張數就會增加！\n厲害吧！？\x0e\0\x04\0{d}來，試試看吧！{/d}
slot_open_event_09	唉呀，真可惜。\n沒有轉到相同的圖案……。\n算了，第一次嘛，難免的。\x0e\0\x04\0好吧，只有這次，\n給你特別大優待！
slot_open_event_10	看！\n這樣最多就可以\n一次使用３張貼紙囉！\x0e\0\x04\0然後，如果轉到３個一樣的圖案，\n還會有其他好事發生唷！\x0e\0\x04\0比方說這次轉到的是金幣的圖案，\n所以可以得到額外的金幣獎勵！\x0e\0\x04\0很棒對吧？\n下次你自己加油，\n要轉到一樣的喲！
slot_open_event_11	轉到２個一樣的圖案了。\n這樣在１次的攻擊裡，\n最多就可以使用２張貼紙囉！\x0e\0\x04\0不過真可惜，\n如果轉到３個一樣的圖案，\n就可以使用３張貼紙呢……。\x0e\0\x04\0好吧，\n只有這次，給你特別大優待！
slot_open_event_13	唉呀，厲害！\n這樣就可以一次使用３張貼紙了！\x0e\0\x04\0……這、怎麼剛好是毒蘑菇！\n這就是所謂的……下下籤。\n唉，有時也會有這種事呢。
slot_open_event_14	唉呀，厲害！\n這樣就可以一次使用３張貼紙了！\x0e\0\x04\0而且轉到的是金幣圖案！\n可以得到金幣的額外獎勵！\x0e\0\x04\0就像這樣保持下去，\n之後也好好使用戰鬥轉轉樂吧。
slot_open_event_15	只要在戰鬥時使用金幣，\n就可以自由使用戰鬥轉轉樂。\x0e\0\x04\0如果加碼使用更多金幣，\n轉轉樂的圖案就會越容易轉齊，\n要好好利用啊。
slot_open_event_16	唉呀，厲害！\n這樣就可以一次使用３張貼紙了。\x0e\0\x04\0而且出現的是蘑菇圖案！\n可以得到回復ＨＰ的額外獎勵！\x0e\0\x04\0就像這樣保持下去，\n之後也好好使用戰鬥轉轉樂吧。
slot_open_event_17	唉呀，厲害！\n花的圖案轉齊了！\n這算是中了大獎哦！\x0e\0\x04\0不僅可以一次使用３張貼紙，\n還會有火焰球丟向敵人。\x0e\0\x04\0就像這樣保持下去，\n之後也好好使用戰鬥轉轉樂吧。
slot_open_event_18	唉呀，厲害！\nＰＯＷ磚塊的圖案轉齊了！\n這算是中了大獎哦！\x0e\0\x04\0不僅可以一次使用３張貼紙，\n還可以給予對手傷害。\x0e\0\x04\0就像這樣保持下去，\n之後也好好使用戰鬥轉轉樂吧。
slot_open_event_19	好厲害！\n閃電的圖案轉齊了！\n這算是中了特大獎哦！\x0e\0\x04\0不僅可以一次使用３張貼紙，\n還可以給予對手傷害。\x0e\0\x04\0就像這樣保持下去，\n之後也好好使用戰鬥轉轉樂吧。
signboard_1_3_0	花園→
stg1_3.msbt
kinopio_butsukaru_01	{d}{s[150]}救命啊～！{s[100]}{/d}
kinopio_butsukaru_03	啊，瑪利歐先生！\n有個難纏的人在追我！
kameck_appear_01b	……咦？\n總覺得之前也有過\n類似的情景呢。
kameck_butsukari_04	我可沒做什麼\n會被人追的壞事！\x0e\0\x04\0我只是在散步的時候，\n撿到了有點稀奇的東西！\x0e\0\x04\0我也不知道這個要怎麼用，\n所以就送給瑪利歐先生您吧！\n請收下！拜託了！
kinopio_butsukaru_after_00	我身上已經\n沒有稀奇的東西了唷！
kinopio_butsukaru_after_03	我們總是慌慌張張，\n不然就是不知所措。\n給您添麻煩了。
kinopio_butsukaru_after_04	啊，瑪利歐先生。\x0e\0\x04\0話說回來，我散步時看到\n流星掉到水邊瀑布那邊去了。\x0e\0\x04\0就好像貼紙彗星一般，\n發出了閃亮亮的光芒呢。
kinopio_butsukaru_after_05	我看到流星掉到水邊瀑布那邊去了。\x0e\0\x04\0就好像貼紙彗星一般，\n發出了閃亮亮的光芒呢。
kameck_appear_03	嗯嗯嗯……奇諾比奧那傢伙，\n究竟跑到哪裡去了！？
kameck_appear_04	那傢伙……\n只要乖乖拿出來給我看就不會有事的，\n藏在自己懷裡實在很可疑。\x0e\0\x04\0一定是和貼紙有關的稀有東西，\n得快點把它搶過來向庫巴大人報告！
kameck_appear_05	唉呀，我還想說是誰呢～\n這不是瑪利歐嗎？\x0e\0\x04\0嘿嘿嘿……原來如此。\n因為貼紙嘉年華的騷動，\n你也展開行動了嗎？\x0e\0\x04\0說到瑪利歐，就是庫巴大人的宿敵。\n庫巴大人的敵人就是我的敵人。\x0e\0\x04\0好不容易有機會可以這樣聊聊，\n雖然有點突然……\x0e\0\x04\0我就趁早打倒你！\n覺悟吧！
kamk_escape	居然逃走，真可惜。\n想打的話隨時奉陪。\n嘎哈哈！
kameck_appear_05a	還想打嗎？\n真不錯！瞧你那點薄薄的意志力，\x0e\0\x04\0我看再試幾次都一樣吧。\n那麼，開始吧！
kamk_battlefnish_evvent10	唔唔唔……\n果然名不虛傳，還算有些本事。\n沒想到我居然會輸。\x0e\0\x04\0唉～\n這次你讓我感到非常不愉快，\n所以……
kamk_battlefnish_evvent10a	{d}看招！{/d}
kamk_battlefnish_evvent13	嘿嘿嘿……\n你是不是在收集這個碎片？\x0e\0\x04\0那麼，請好好收下！
kamk_battlefnish_evvent14	唉呀呀，\n飛到哪裡去了呢！？\x0e\0\x04\0不好好收下是不行的唷！\n嘎哈哈哈！\x0e\0\x04\0那麼，請加油啦～！
kamk_battlefnish_evvent05	真是的，竟然做出這種事！\n重要的彗星碎片被當成玩具玩了！\x0e\0\x04\0那個騎掃帚的四眼田雞，\n究竟是想怎樣！？\n實在糟透了！\x0e\0\x04\0而且沒想到那傢伙\n居然會紙片變變變！\n這下要注意了。\x0e\0\x04\0總之，\n我們得去找那彗星碎片。\n好，走吧！
kamk_battlefnish_page_lucie	啊！\n那是貼紙簿的頁面！\n討厭啦，究竟是在哪裡弄掉的。\x0e\0\x04\0要是貼紙簿的頁面增加，\n可以持有的貼紙也會增加。\n太棒了！
signboard_1_2_0	請小心從\n陰影處衝出來的人
signboard_1_2_2	{d}－　水邊瀑布　－{/d}
stg1_4.msbt
join_kinopio_1st_00	瑪利歐先生！\x0e\0\x04\0您是聽到了我的哭聲，\n特地過來救我的吧！\n我努力放聲大哭總算有回報了！\x0e\0\x04\0我一邊走路一邊想事情，\n結果走到了這種地方來，\n一回神發現身旁都是敵人。\x0e\0\x04\0一個人真的回不去，\n所以在這裡大哭\n表達我的寂寞。\x0e\0\x04\0為了不打擾到您，\n我會跟在您的後面，\n請帶我回到鎮上！
away_kinopio_fance_00	等等，瑪利歐先生！\n從這麼高的地方跳下去，\n我的腳會痛的！\x0e\0\x04\0我在這裡等，\n請再過來接我。
away_kinopio_enemy_00	哇啊！是敵人！\n我好怕！
join_kinopio_2nd_fence_00	太好了！\n您並沒有丟下我不管。\x0e\0\x04\0真不好意思，\n我的腿力不像\n瑪利歐先生您那麼好。\x0e\0\x04\0我重新跟到您的後面，\n請帶我回到鎮上！
join_kinopio_2nd_enemy_00	太好了！\n您並沒有丟下我不管。\x0e\0\x04\0真不好意思，\n我不像瑪利歐先生您\n那麼會戰鬥……。\x0e\0\x04\0希望您可以\n先幫我打倒那些可怕的傢伙，\n我會非常感激的！\x0e\0\x04\0我重新跟到您的後面，\n請帶我回鎮上！
join_kinopio_please_town_00	太好了！回到地面上了！\n不愧是瑪利歐先生，\n真會讓人跟著呢！\x0e\0\x04\0請繼續帶我回到鎮上。\n還剩一點距離而已！
