Enemy.msbt
enemy_name_MARIO	マリオ
MUSEUM_SL_SCISSORS	\x0e\0\0\n\x04\0\x06\0D0h0M0糸切りばさみは\x0e\0\0\x08\x02\0\x04\0D0h0糸を、\x0e\0\0\x0c\x04\0\x08\0U0\x930q0d0散髪ばさみは\x0e\0\0\x08\x02\0\x04\0K00髪を、\n\x0e\0\0\x06\x02\0\x02\0_0裁ちばさみは\x0e\0\0\x08\x02\0\x04\0l0n0布を\x0e\0\0\x06\x02\0\x02\0M0切るのが\x0e\0\0\n\x04\0\x06\0h0O0D0得意だが、ただの\nはさみに\x0e\0\0\n\x04\0\x06\0h0O0N0特技は\x0e\0\0\x06\x02\0\x02\0j0無い。\x0e\0\0\x06\x02\0\x02\0\x810目の\x0e\0\0\x08\x02\0\x04\0~0H0前に\x0e\0\0\n\x02\0\x06\0B0\x890\x8f0現れた\x0e\0\0\x08\x02\0\x04\0K00紙を、\nただ\x0e\0\0\x0e\x04\0\n\0\\0\x930\x8a0\x870O0全力で\x0e\0\0\x06\x02\0\x02\0M0切り\x0e\0\0\x08\x02\0\x04\0M0V0刻むだけである。
MUSEUM_SL_CLOTH_SCISSORS	\x0e\0\0\x08\x02\0\x04\0D0W0石に\x0e\0\0\x06\x02\0\x02\0U0刺さったたちばさみを\x0e\0\0\x06\x02\0\x02\0r0引き\x0e\0\0\x06\x02\0\x02\0l0抜くことが\nできるのは、たちばさみの\x0e\0\0\n\x02\0\x06\0a0K0\x890力を\x0e\0\0\x10\x06\0\x0c\0U0D0`0D0R0\x930最大限に\n\x0e\0\0\x06\x02\0\x02\0r0引き\x0e\0\0\x06\x02\0\x02\0`0出し、それを\x0e\0\0\x08\x02\0\x04\0d0K0使いこなせる\x0e\0\0\x08\x02\0\x04\0\x820n0者だけだ。\nつまり、\x0e\0\0\x0c\x04\0\x08\0\x880F0U0D0洋裁の\x0e\0\0\x0c\x04\0\x08\0[0\x930[0D0先生である。
MUSEUM_SL_BELLOWS	これを\x0e\0\0\x08\x02\0\x04\0O0d0靴のように\x0e\0\0\x0e\x04\0\n\0\x8a0\x870F0B0W0両足につけ、\x0e\0\0\n\x02\0\x06\0D0M0J0勢いよく\n\x0e\0\0\x08\x02\0\x04\0B0W0足\x0e\0\0\x06\x02\0\x02\0v0踏みをすることで\x0e\0\0\n\x04\0\x06\0O0F0M0空気を\x0e\0\0\x06\x02\0\x02\0J0押し\x0e\0\0\x06\x02\0\x02\0`0出し、\nその\x0e\0\0\n\x02\0\x06\0a0K0\x890力で\x0e\0\0\x0e\x04\0\n\0O0F0a0\x850F0空中を\x0e\0\0\n\x04\0\x06\0\{0S0F0歩行する\x0e\0\0\x0c\x04\0\x08\0X0c0Q0\x930実験をしてみたが\n\x0e\0\0\x08\x04\0\x04\0\x800\x8a0無理だった。
MUSEUM_SL_PAPER_FAN	\x0e\0\0\x08\x02\0\x04\0J0J0大きく「\x0e\0\0\x0c\x02\0\x08\0\xd50\xa70\xb90\xbf0祭」と\x0e\0\0\x06\x02\0\x02\0K0書かれていることからも、\nなにかしらのフェスタに\x0e\0\0\x08\x02\0\x04\0d0K0使われることは\n\x0e\0\0\x08\x02\0\x04\0B0M0明らか。\x0e\0\0\x0e\x04\0\n\0O0c0M0\x870F0屈強な\x0e\0\0\n\x02\0\x06\0J0h0S0男たちの\x0e\0\0\n\x04\0\x06\0n0v0h0野太いかけ\x0e\0\0\x08\x02\0\x04\0T0H0声が、\n\x0e\0\0\n\x02\0\x06\0S0S0\x8d0心に\x0e\0\0\x08\x02\0\x04\0B0d0熱い\x0e\0\0\x08\x02\0\x04\0K0\\0風を\x0e\0\0\x08\x02\0\x04\0J0O0送る。
MUSEUM_SL_FAN	３\x0e\0\0\x08\x02\0\x04\0~0D0枚の\x0e\0\0\x08\x02\0\x04\0o0m0羽が\x0e\0\0\x0c\x04\0\x08\0S0F0]0O0高速で\x0e\0\0\x0c\x04\0\x08\0K0D0f0\x930回転することで、しゃべり\n\x0e\0\0\x08\x02\0\x04\0T0H0声にビブラートをかけるための\x0e\0\0\n\x04\0\x06\0M0K0D0機械。\n\x0e\0\0\n\x04\0\x06\0i0F0U0動作にともない、\x0e\0\0\x0e\x04\0\n\0_0D0\x8a0\x870F0大量の\x0e\0\0\x08\x02\0\x04\0K0\\0風が\x0e\0\0\x0c\x04\0\x08\0o0c0[0D0発生してしまう\nため、とりあつかいには\x0e\0\0\x0c\x04\0\x08\0a0\x850F0D0注意が\x0e\0\0\x0c\x04\0\x08\0r0d0\x880F0必要。
MUSEUM_SL_HANDY_CLEANER	\x0e\0\0\n\x04\0\x06\0K0_0f0片手で\x0e\0\0\x06\x02\0\x02\0\x820持てるほど\x0e\0\0\x08\x02\0\x04\0K0\x8b0軽くてコンパクトだが、\nそうじきらしく、もちろん\x0e\0\0\x0e\x04\0\n\0W0\x870O0\x880O0食欲は\x0e\0\0\x0c\x04\0\x08\0J0F0[0D0旺盛。\nさしずめ、そうじきの\x0e\0\0\n\x04\0\x06\0S0i0\x820子供といったところで\nあろう。
MUSEUM_SL_UPLIGHT_CLEANER	\x0e\0\0\n\x02\0\x06\0a0\x850F0中くらいのそうじき。\nしなやかな\x0e\0\0\x08\x02\0\x04\0B0\x8b0歩き\x0e\0\0\n\x02\0\x06\0Y0L0_0姿に\x0e\0\0\n\x04\0\x06\0K0\x8c0D0華麗なステップ、\nエレガントな\x0e\0\0\x06\x02\0\x02\0_0立ち\x0e\0\0\x06\x02\0\x02\0u0振る\x0e\0\0\x06\x02\0\x02\0~0舞いはさしずめ、\nそうじきの\x0e\0\0\x0c\x02\0\x08\0D0\x820F0h0妹といったところであろう。
MUSEUM_SL_CLEANER	\x0e\0\0\x08\x02\0\x04\0d0\x880強い\x0e\0\0\x14\x06\0\x10\0M0\x850F0D0\x930\x8a0\x870O0吸引力で、なんでも\x0e\0\0\x08\x02\0\x04\0~0\x8b0丸ごと\x0e\0\0\x06\x02\0\x02\0Y0吸い\x0e\0\0\x06\x02\0\x02\0S0込む\n\x0e\0\0\x12\x06\0\x0e\0_0D0W0\x870O0K0\x930大食漢。そうじきの\x0e\0\0\x12\x06\0\x0e\0`0D0S0O0p0W0\x890大黒柱として、\x0e\0\0\n\x04\0\x06\0u0`0\x930普段の\nそうじから\x0e\0\0\x0c\x04\0\x08\0m0\x930~0d0年末の\x0e\0\0\x08\x02\0\x04\0J0J0大そうじまで、\x0e\0\0\x08\x02\0\x04\0d0m0常に\x0e\0\0\x0e\x04\0\n\0\\0\x930\x8a0\x870O0全力を\n\x0e\0\0\x06\x02\0\x02\0d0尽くして\x0e\0\0\x06\x02\0\x02\0h0取り\x0e\0\0\x06\x02\0\x02\0O0組む。
MUSEUM_SL_WATERING_CAN	\x0e\0\0\n\x04\0\x06\0\x800Y0F0無数に\x0e\0\0\x06\x02\0\x02\0B0開けられた\x0e\0\0\x08\x02\0\x04\0B0j0穴から\x0e\0\0\x08\x02\0\x04\0o0j0放たれる\x0e\0\0\x08\x02\0\x04\0\x810P0恵みの\nシャワーが、\x0e\0\0\x08\x02\0\x04\0_0m0種を\x0e\0\0\x08\x04\0\x04\0\x810v0芽吹かせ、\x0e\0\0\x06\x02\0\x02\0m0根を\x0e\0\0\x08\x02\0\x04\0]0`0育て、\x0e\0\0\x08\x02\0\x04\0O0M0茎を\n\x0e\0\0\x06\x02\0\x02\0n0伸ばし、\x0e\0\0\x06\x02\0\x02\0o0葉を\x0e\0\0\x08\x02\0\x04\0r0\x8d0広げ、\x0e\0\0\x08\x02\0\x04\0o0j0花を\x0e\0\0\x08\x02\0\x04\0r0\x890開かせ、\x0e\0\0\x08\x02\0\x04\0_0m0種を\x0e\0\0\x08\x02\0\x04\0d0O0作り、\n\x0e\0\0\x08\x02\0\x04\0K00紙にダメージを\x0e\0\0\x08\x02\0\x04\0B0_0与える。
MUSEUM_SL_TAP	\x0e\0\0\x08\x02\0\x04\00Z0水の\x0e\0\0\x16\x06\0\x12\0\x8a0\x850F0W0\x850d0\x8a0\x870F0流出量を\x0e\0\0\x0e\x04\0\n\0a0\x870F0[0d0調節する\x0e\0\0\x08\x04\0\x04\0M0P0器具。\nオアシスを\x0e\0\0\x06\x02\0\x02\00満たせるほど\x0e\0\0\x0c\x04\0\x08\0M0\x870`0D0巨大なため、この\nハンドルを\x0e\0\0\x08\x02\0\x04\0~0\x8f0回すには スピンジャンプなどの\n\x0e\0\0\x08\x02\0\x04\0d0\x880強い\x0e\0\0\n\x02\0\x06\0a0K0\x890力が\x0e\0\0\x0c\x04\0\x08\0r0d0\x880F0必要である。
MUSEUM_SL_KETTLE	\x0e\0\0\x06\x02\0\x02\0\x8f0沸いたからとピーピー\x0e\0\0\x08\x02\0\x04\0U0\x8f0騒ぎ\x0e\0\0\x06\x02\0\x02\0_0立てることなく、\n\x0e\0\0\x08\x02\0\x04\0O0a0口からただ\x0e\0\0\x08\x02\0\x04\0W0Z0静かに\x0e\0\0\x08\x04\0\x04\0\x860R0湯気を\x0e\0\0\x06\x02\0\x02\0o0吐き、\x0e\0\0\n\x02\0\x06\0B0_0~0頭をわずかに\nカタと\x0e\0\0\x06\x02\0\x02\0j0鳴らして、あとは\x0e\0\0\x08\x02\0\x04\0`0~0黙ってじっと\x0e\0\0\x06\x02\0\x02\0~0待つ。\n\x0e\0\0\x10\x06\0\x0c\0\x800K0W0K0_0N0昔気質のやかんとは、そういうものだ。
MUSEUM_SL_TRUMPET	３つのバルブを\x0e\0\0\x0c\x04\0\x08\0K0D0x0D0開閉しながら\x0e\0\0\n\x04\0\x06\0O0F0M0空気を\x0e\0\0\x08\x02\0\x04\0J0O0送り\x0e\0\0\x06\x02\0\x02\0S0込み\n\x0e\0\0\x08\x02\0\x04\0o0R0激しい\x0e\0\0\n\x04\0\x06\0J0\x930q0音波を\x0e\0\0\x0c\x04\0\x08\0o0c0[0D0発生させる、\x0e\0\0\x08\x04\0\x04\0\x810V0目覚ましアラーム。\nクリボーでも\x0e\0\0\n\x02\0\x06\0B0d0K0扱えるようだが、バルブを\nどのように\x0e\0\0\n\x04\0\x06\0]0F0U0操作するのかは\x0e\0\0\x08\x02\0\x04\0j0^0謎である。
MUSEUM_SL_VIOLIN	４\x0e\0\0\x08\x02\0\x04\0\{0\x930本のバイオリンにそれぞれ\x0e\0\0\x08\x02\0\x04\0\x8600弓を\x0e\0\0\x06\x02\0\x02\0J0押しつけ、\n\x0e\0\0\x10\x06\0\x0c\0`0\x930^0O0f0M0断続的に\x0e\0\0\n\x04\0\x06\0\\0\x930T0前後にスライドさせることで\n\x0e\0\0\x0e\x06\0\n\0u0K0D0J0\x930不快音\x0e\0\0\x10\x06\0\x0c\0W0X0\x850F0]0F0四重奏が\x0e\0\0\x0c\x04\0\x08\0o0c0[0D0発生し、\x0e\0\0\x0e\x04\0\n\0K0\x930M0\x830O0観客に\x0e\0\0\x08\x02\0\x04\0J0J0大きな\nガッカリ\x0e\0\0\x08\x02\0\x04\0K0\x930感と\x0e\0\0\x10\x06\0\x0c\0[0D0W0\x930f0M0精神的ダメージを\x0e\0\0\x08\x02\0\x04\0B0_0与える。
MUSEUM_SL_GUITAR	この\x0e\0\0\x0c\x04\0\x08\0H0\x930]0F0演奏には、チョーキング、ビブラート、\nライトハンド、フィードバック、アーミング、\nプリング・オフ、ハンマリング・オン、\nといったテクニックが\x0e\0\0\n\x04\0\x06\0W0\x880F0使用されております。
MUSEUM_SL_NEWSPAPER_BAT	\x0e\0\0\x08\x02\0\x04\0O0\x890暗いニュースなんてクルクル\x0e\0\0\x06\x02\0\x02\0~0巻きにして、\nインパクトの\x0e\0\0\x0e\x04\0\n\0W0\x850\x930K0\x930瞬間を\x0e\0\0\x08\x02\0\x04\0m0\x890狙ってフルスイング。\nかっ\x0e\0\0\x06\x02\0\x02\0h0飛ばせ、エクセレント！\n\x0e\0\0\n\x04\0\x06\0B0W0_0明日は\x0e\0\0\x06\x02\0\x02\0\x880良いニュースがありますように。
MUSEUM_SL_PLASTIC_BAT	プラスチックのおもちゃだって、バッター\nボックスに\x0e\0\0\x06\x02\0\x02\0_0立てばいつでも\x0e\0\0\n\x04\0\x06\0\{0\x930M0本気の\x0e\0\0\x0c\x04\0\x08\0W0\x870F0v0勝負。\n\x0e\0\0\n\x02\0\x06\0S0S0\x8d0心のバックスクリーンを\x0e\0\0\x0e\x04\0\n\0a0\x870O0R0M0直撃するような\n\x0e\0\0\x08\x02\0\x04\0B0V0鮮やかなエクセレントを\x0e\0\0\x08\x02\0\x04\0o0j0放て！
MUSEUM_SL_BAT	\x0e\0\0\x0c\x04\0\x08\0[0D0W0\x930精神を\x0e\0\0\x10\x04\0\x0c\0W0\x850F0a0\x850F0集中し、バットが\x0e\0\0\x06\x02\0\x02\0B0当たる\x0e\0\0\x0e\x04\0\n\0W0\x850\x930K0\x930瞬間に\nタイミングよく\x0e\0\0\x08\x02\0\x04\0J0\x820思い\x0e\0\0\x06\x02\0\x02\0M0切り\x0e\0\0\x06\x02\0\x02\0u0振りぬけば、\n\x0e\0\0\n\x04\0\x06\0S0S0a0心地よい\x0e\0\0\x10\x06\0\x0c\0M0\x930^0O0J0\x930金属音がスタジアムに\x0e\0\0\x08\x02\0\x04\0r0s0響き\x0e\0\0\x08\x02\0\x04\0\x8f0_0渡り、\nやったぜ！サヨナラ\x0e\0\0\x0c\x04\0\x08\0~0\x930\x8b0D0満塁エクセレント！
MUSEUM_SL_ITTOKAN	\x0e\0\0\x08\x02\0\x04\0]0\x890空を\x0e\0\0\x08\x04\0\x04\00B0見上げて\x0e\0\0\x08\x02\0\x04\0B0\x8b0歩いて\x0e\0\0\x06\x02\0\x02\0D0行こう。\nそうすれば、\x0e\0\0\x0c\x04\0\x08\0h0d0\\0\x930突然 \x0e\0\0\x08\x02\0\x04\0]0\x890空からいっとかんが\x0e\0\0\x06\x02\0\x02\0u0降って\nきても、すぐに\x0e\0\0\x08\x04\0\x04\0M0e0気付いてよけることができる\nから。
MUSEUM_SL_TUB	このご\x0e\0\0\n\x04\0\x06\0X0[0D0時世、いつなんどきタライが\x0e\0\0\x08\x02\0\x04\0]0\x890空から\n\x0e\0\0\x06\x02\0\x02\0u0降ってくるかわからない。\n\x0e\0\0\x14\x08\0\x10\0R0\x930`0D0W0\x830K0D0現代社会はいつでもタライの\x0e\0\0\n\x04\0\x06\0M0Q0\x930危険ととなり\n\x0e\0\0\x06\x02\0\x02\0B0合わせなのである。
MUSEUM_SL_DRUMKAN	\x0e\0\0\x08\x02\0\x04\0]0\x890空からドラム\x0e\0\0\x08\x02\0\x04\0K0\x930缶が\x0e\0\0\x06\x02\0\x02\0u0降ってきた\x0e\0\0\x08\x02\0\x04\0h0M0時のことを\n\x0e\0\0\n\x02\0\x06\0K0\x930L0考えると、\x0e\0\0\x08\x02\0\x04\0J0]0恐ろしくて\x0e\0\0\x08\x02\0\x04\0\x880\x8b0夜も\x0e\0\0\x08\x02\0\x04\0m0\x800眠れない。\n\x0e\0\0\n\x04\0\x06\0M0\x870F0今日\x0e\0\0\x0c\x04\0\x08\0D0a0k0a0一日、ドラム\x0e\0\0\x08\x02\0\x04\0K0\x930缶が\x0e\0\0\x06\x02\0\x02\0u0降らなかった\x0e\0\0\x08\x02\0\x04\0S0h0事を\nとても\x0e\0\0\n\x02\0\x06\0W0B0\x8f0幸せに\x0e\0\0\x08\x02\0\x04\0J0\x820思う。
MUSEUM_SL_LAMP	その\x0e\0\0\n\x02\0\x06\0K0L0\x840輝きは、\x0e\0\0\x08\x02\0\x04\0O0\x890暗い\x0e\0\0\x08\x02\0\x04\0\x8400闇を\x0e\0\0\x06\x02\0\x02\0f0照らしてくれるだけで\nなく、\x0e\0\0\x08\x02\0\x04\0f0M0敵を\x0e\0\0\x08\x02\0\x04\0B0K0明るく\x0e\0\0\x06\x02\0\x02\0f0照らすことで\x0e\0\0\x10\x06\0\x0c\0[0D0W0\x930f0M0精神的に\n\x0e\0\0\x06\x02\0\x02\0J0追い\x0e\0\0\x06\x02\0\x02\0S0込む\x0e\0\0\x0c\x04\0\x08\0S0F0R0M0攻撃にも\x0e\0\0\x08\x02\0\x04\0d0K0使われる。\n\x0e\0\0\x08\x02\0\x04\0`0\x8c0誰もが\x0e\0\0\x08\x02\0\x04\00j0皆、\x0e\0\0\n\x02\0\x06\0S0S0\x8d0心に\x0e\0\0\x08\x02\0\x04\0\x8400闇を\x0e\0\0\x08\x02\0\x04\0K0K0抱えているのである。
MUSEUM_SL_FLASHLIGHT	\x0e\0\0\x0e\x04\0\n\0g0\x930M0\x850F0電球の\x0e\0\0\n\x02\0\x06\0K0L0\x840輝きをレンズと\x0e\0\0\x10\x06\0\x0c\0o0\x930W0\x830p0\x930反射板で\x0e\0\0\x10\x04\0\x0c\0W0\x850F0a0\x850F0集中させ、\n\x0e\0\0\x08\x02\0\x04\0k0N0握りやすい\x0e\0\0\x0e\x04\0\n\0Q0D0X0\x870F0形状はより\x0e\0\0\x0c\x04\0\x08\0[0D0K0O0正確に\x0e\0\0\x08\x02\0\x04\0f0M0敵を\x0e\0\0\x08\x02\0\x04\0m0\x890狙うことが\nできる。\x0e\0\0\n\x02\0\x06\0r0K0\x8a0光の\x0e\0\0\x08\x02\0\x04\0Y0X0筋がまるで\x0e\0\0\x08\x02\0\x04\0Q0\x930剣のようで、\x0e\0\0\x0c\x04\0\x08\0\x8a0\x870F0f0両手で\n\x0e\0\0\x06\x02\0\x02\0\x820持つと かなりそれっぽい。
MUSEUM_SL_SEARCHLIGHT	サーチライトなどの\x0e\0\0\x10\x04\0\x0c\0M0\x870F0\x8a0\x870O0強力な\x0e\0\0\x0c\x04\0\x08\0S0F0[0\x930光線は、\x0e\0\0\x08\x02\0\x04\0f0M0敵に\nダメージを\x0e\0\0\x08\x02\0\x04\0B0_0与えるだけでなく、まぶしさで\n\x0e\0\0\x0c\x04\0\x08\0S0F0R0M0攻撃が\x0e\0\0\x06\x02\0\x02\0B0当たりにくくなる。ライトで\x0e\0\0\x06\x02\0\x02\0f0照らした\nから\x0e\0\0\x06\x02\0\x02\0f0照れているわけではない。
MUSEUM_SL_BATTERY_BUTTON	\x0e\0\0\x08\x02\0\x04\0a0D0小さな\x0e\0\0\n\x02\0\x06\0K0\x890`0体にたくわえた\x0e\0\0\n\x04\0\x06\0g0\x930M0電気を\x0e\0\0\n\x04\0\x06\0[0D0N0正義の\x0e\0\0\x0c\x04\0\x08\0D0j0Z0~0稲妻に\n\x0e\0\0\x06\x02\0\x02\0K0変え、\x0e\0\0\x08\x02\0\x04\0f0M0敵に\x0e\0\0\x0c\x04\0\x08\0[0D0U0D0制裁を\x0e\0\0\x08\x02\0\x04\0O0\x8f0加える。\n\x0e\0\0\x0c\x04\0\x08\0L0D0Q0\x930外見はボタンのように\x0e\0\0\n\x04\0\x06\0J0\x930\x8f0温和だが、\x0e\0\0\n\x02\0\x06\0S0S0\x8d0心の\x0e\0\0\x08\x02\0\x04\0j0K0中は\n\x0e\0\0\x08\x02\0\x04\0B0O0悪を\x0e\0\0\x08\x02\0\x04\0k0O0憎む\x0e\0\0\x08\x04\0\x04\0M0\x820気持ちでフル\x0e\0\0\x0e\x04\0\n\0X0\x850F0g0\x930充電されている。
MUSEUM_SL_BATTERY_1	どっしりとした\x0e\0\0\x0c\x04\0\x08\0_0D0K0O0体格の\x0e\0\0\x08\x02\0\x04\0j0K0中に\x0e\0\0\n\x04\0\x06\0[0D0N0正義の\x0e\0\0\n\x04\0\x06\0g0\x930M0電気を\nたっぷり\x0e\0\0\x06\x02\0\x02\0_0貯め\x0e\0\0\x06\x02\0\x02\0S0込み、\x0e\0\0\x08\x02\0\x04\0D0K0怒りの\x0e\0\0\n\x02\0\x06\0S0S0\x8d0心がそれを\x0e\0\0\x0c\x04\0\x08\0D0j0Z0~0稲妻\nにする。\x0e\0\0\x06\x02\0\x02\0B0悪しき\x0e\0\0\x08\x02\0\x04\0\x820n0者に\x0e\0\0\x0c\x04\0\x08\0D0a0R0M0一撃をくらわせようと、\n\x0e\0\0\x08\x02\0\x04\0O0\x820雲の\x0e\0\0\x08\x02\0\x04\0F0H0上からいつも\x0e\0\0\x0c\x04\0\x08\0a0X0\x870F0地上を\x0e\0\0\x08\x04\0\x04\00o0見張っている。
MUSEUM_SL_BATTERY_CAR	\x0e\0\0\x12\x06\0\x0e\0o0d0g0\x930\x8a0\x870F0発電量、\x0e\0\0\x0e\x04\0\n\0\x880F0\x8a0\x870F0容量ともに\x0e\0\0\x12\x06\0\x0e\0U0D0`0D0M0\x850F0最大級の\x0e\0\0\n\x04\0\x06\0g0\x930a0電池。\n\x0e\0\0\x08\x02\0\x04\0D0K0怒りが\x0e\0\0\x0c\x04\0\x08\0p0O0o0d0爆発すると\x0e\0\0\x10\x06\0\x0c\0J0J0D0j0Z0~0大稲妻で\x0e\0\0\x08\x02\0\x04\0f0M0敵を\x0e\0\0\x0c\x04\0\x08\0D0c0]0F0一掃するが、\n\x0e\0\0\n\x04\0\x06\0u0`0\x930普段はエンジンをかけたり、\x0e\0\0\x08\x02\0\x04\0~0i0窓を\x0e\0\0\x06\x02\0\x02\0B0開けたり、\nラジオを\x0e\0\0\x08\x02\0\x04\0j0L0流したりと、いたって\x0e\0\0\x0c\x04\0\x08\0J0\x930S0F0温厚である。
MUSEUM_SL_BILLIARD_BALL	\x0e\0\0\n\x04\0\x06\0Y0F0X0数字が\x0e\0\0\x06\x02\0\x02\0K0書かれた\x0e\0\0\x08\x02\0\x04\0_0~0球を\x0e\0\0\x06\x02\0\x02\0f0手で\x0e\0\0\x08\x02\0\x04\0S0\x8d0転がし、キューと\nいう\x0e\0\0\x08\x02\0\x04\0|0F0棒に\x0e\0\0\x06\x02\0\x02\0B0当てればその\x0e\0\0\n\x04\0\x06\0Y0F0X0数字が\x0e\0\0\x0c\x04\0\x08\0h0O0f0\x930得点になる。\n９\x0e\0\0\x08\x02\0\x04\0p0\x930番ボールは\x0e\0\0\x14\x08\0\x10\0U0D0S0F0h0O0f0\x930最高得点で、これで\x0e\0\0\x0c\x04\0\x08\0h0O0f0\x930得点する\nことをマッセといい、\x0e\0\0\n\x04\0\x06\0~0c0[0末世まで\x0e\0\0\x08\x02\0\x04\0_0_0称えられる。
MUSEUM_SL_CURLING_STONE	\x0e\0\0\x10\x04\0\x0c\0r0\x870F0X0\x870F0氷上の\x0e\0\0\x08\x02\0\x04\0H0\x930円をめがけて\x0e\0\0\x08\x02\0\x04\0D0W0石をすべらせ、より\n\x0e\0\0\n\x04\0\x06\0a0K0e0近付けることを\x0e\0\0\x08\x04\0\x04\0\x810V0目指す\x0e\0\0\x0c\x04\0\x08\0M0\x870F0N0競技。\n\x0e\0\0\x06\x02\0\x02\0~0負けたチームは\x0e\0\0\x08\x02\0\x04\0p0d0罰ゲームとして、\x0e\0\0\x10\x04\0\x0c\0r0\x870F0X0\x870F0氷上を\nほうきで\x0e\0\0\n\x04\0\x06\0]0F0X0掃除しなければならない。
MUSEUM_SL_BOWLING	ストライ\x0e\0\0\x06\x02\0\x02\0S0湖\x0e\0\0\x0e\x04\0\n\0o0c0W0\x870F0発祥のスポーツで、\x0e\0\0\x08\x02\0\x04\0K00紙の\x0e\0\0\x08\x02\0\x04\0_0~0球を\n\x0e\0\0\x08\x02\0\x04\0K00紙のレーンに\x0e\0\0\x08\x02\0\x04\0S0\x8d0転がし、\x0e\0\0\x08\x02\0\x04\0K00紙のピンを\x0e\0\0\x08\x02\0\x04\0_0J0倒す。\n\x0e\0\0\x0c\x04\0\x08\0h0O0W0\x850特殊なスプレーを\x0e\0\0\x0c\x04\0\x08\0u0\x930W0\x830噴射（すべり\x0e\0\0\x06\x02\0\x02\0i0止め？）した\nシューズをはいてプレイする。
MUSEUM_SL_TROPHY	これはリングボウのピオンチャンに\x0e\0\0\x08\x02\0\x04\0J0O0贈られる\nジャスゴーなフィートロで、\x0e\0\0\x08\x02\0\x04\0^0F0像が\x0e\0\0\x06\x02\0\x02\0\x820持っている\nルーボーをレントエクセに\x0e\0\0\x06\x02\0\x02\0j0投げて\x0e\0\0\x0c\x04\0\x08\0S0F0R0M0攻撃する。\nそんなルーシーです。
MUSEUM_SL_MOBILE_PHONE	\x0e\0\0\x0c\x04\0\x08\0\{0\x930_0D0本体の\x0e\0\0\x0c\x04\0\x08\0W0\x930i0F0振動で\x0e\0\0\x0c\x04\0\x08\0J0\x930[0D0音声を\x0e\0\0\x08\x02\0\x04\0d0_0伝える\x0e\0\0\x10\x08\0\x0c\0d0F0W0\x930M0M0通信機器の\x0e\0\0\x0c\x04\0\x08\0D0c0W0\x850一種。\n２つの\x0e\0\0\x08\x02\0\x04\0K00紙コップと\x0e\0\0\x08\x02\0\x04\0D0h0糸を\x0e\0\0\x0e\x04\0\n\0K0D0\x8a0\x870F0改良したものだが、\n\x0e\0\0\x08\x02\0\x04\0D0h0糸が\x0e\0\0\x06\x02\0\x02\00見えるか\x0e\0\0\x06\x02\0\x02\00見えないかの\x0e\0\0\x08\x02\0\x04\0a0L0違いだけで、\n\x0e\0\0\x0e\x06\0\n\0M0\{0\x930f0M0基本的な\x0e\0\0\x08\x04\0\x04\0W0O0仕組みは\x0e\0\0\x08\x02\0\x04\0J0j0同じである。
MUSEUM_SL_JACKHAMMER	{d}「\x0e\0\0\x0c\x04\0\x08\00\x930\x880F0民謡　\x0e\0\0\x10\x06\0\x0c\0U0O0L0\x930v0W0削岩節」{/d}\n\x0e\0\0\x08\x02\0\x04\0B0j0穴あけ　ハツリに　ハァ　\x0e\0\0\n\x04\0\x06\0X0p0\x930地盤も\x0e\0\0\n\x04\0\x06\0a0\x930K0沈下\nモグラ　おどろき　\x0e\0\0\x08\x02\0\x04\0K0J0顔を\x0e\0\0\x06\x02\0\x02\0`0出す　チョイナ\n\x0e\0\0\x14\x08\0\x10\0B0c0W0\x850O0O0F0M0圧縮空気が　\x0e\0\0\n\x04\0\x06\0d0M0\x880月夜にひびく　サノヨイヨイ
MUSEUM_SL_OIL_HEATER	その\x0e\0\0\x06\x02\0\x02\0j0名の\x0e\0\0\x08\x02\0\x04\0h0J0通り、\x0e\0\0\n\x02\0\x06\0B0v0\x890油を\x0e\0\0\n\x02\0\x06\0B0_0_0温める\x0e\0\0\x08\x04\0\x04\0M0P0器具。\n\x0e\0\0\x12\x08\0\x0e\0\{0\x930_0D0j0D0v0本体内部に\x0e\0\0\x0e\x04\0\n\0X0\x850\x930K0\x930循環させた\x0e\0\0\n\x02\0\x06\0B0v0\x890油を \x0e\0\0\x0c\x04\0\x08\0j0D0^0F0内蔵のヒーター\nで\x0e\0\0\n\x02\0\x06\0B0_0_0温め、その\x0e\0\0\n\x02\0\x06\0B0v0\x890油は\x0e\0\0\x0e\x04\0\n\0W0\x870O0i0F0食堂の\x0e\0\0\x0e\x04\0\n\0a0\x850F0|0F0厨房などで\n\x0e\0\0\x06\x02\0\x02\0B0揚げ\x0e\0\0\x0c\x04\0\x08\0\x820n0h0F0物等に\x0e\0\0\n\x04\0\x06\0W0\x880F0使用される。
