FlowchartMsg_CNzh_szs\ActivityAchievements.msbt
Conjunction00	此外……！
WBLast01	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0灵环，还有\x0e\x0b\0\0，\n我必须向你们道谢才行啊。
WBLast02	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0多亏你们，让我训练得很尽兴。
WBLast03	小心！\n\x0e\x0b\0\0！！
WBLast04	这股压迫感……\n堕拉攻……难不成你……
WBLast05	\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0没错，我的力量即将完成……
WBLast06	\x0e\n\n\x12\x10\0R\0e\0g\0r\0e\0t\0N\01\0但是，还不够。
WBLast07	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0灵环，还有\x0e\x0b\0\0……\n你们的力量最后也将属于我……
WBLast08	\x0e\n\n\x0e\x0c\0A\0n\0g\0r\0y\01\0我即将完成……\n我要成为超级无敌黑暗堕拉攻DX！\n
WBLast09	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0没想到会第2次\n踏入这个世界……
WBLast10	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0因为你们的关系，\n我锻炼得十分尽兴。
WBLast11	\x0e\n\t\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0我也是……
WBLast12	\x0e\n\t\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\01\0我没有料到\x0e\x0b\0\0\n能一路撑过来。
WBLast13	\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0多亏有你们，\n我……
WBLast14	\x0e\n\n\x12\x10\0R\0e\0g\0r\0e\0t\0N\01\0黑暗气息现在\n终于能为我所用了。
WBLast15	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0我会用这份力量，
WBLast16	\x0e\n\n\x0e\x0c\0A\0n\0g\0r\0y\01\0竭尽诚意地\n击溃你们的！
WBLast17	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0没想到会第3次\n踏入这个世界……
WBLast18	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0\x0e\x0b\0\0……\n你真是个了不起的家伙……
WBLast19	\x0e\n\t\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0是啊……
WBLast20	\x0e\n\t\x10\x0e\0R\0e\0g\0r\0e\0t\01\0可是……
WBLast21	\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0无须言语，灵环……
WBLast22	\x0e\n\n\x12\x10\0R\0e\0g\0r\0e\0t\0N\01\0\x0e\x0b\0\0啊……
WBLast23	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0我的……不对，\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ我们的力量\n现在达到了史上最高峰……
WBLast24	\x0e\n\n\x0e\x0c\0A\0n\0g\0r\0y\01\0我们要使出所有的力量！
FlowchartMsg_CNzh_szs\DynStretchReady.msbt
DynStretchReady00	今天也从\x0e\0\x03\x02\x01\0动态伸展\n\x0e\0\x03\x02ÿÿ开始做起吧。
DynStretchReady01	啊！\n抱歉，有件事情忘了说！
DynStretchReady02	进行动态伸展后，\n其实还可以得到\x0e\0\x03\x02\x01\0游戏内\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\x01\0经验值\x0e\0\x03\x02ÿÿ喔！
DynStretchReady03	今天也要进行伸展运动吗？\x0e\x01\x04\x06\n\0\x0b\0\0\x01
DynStretchReady04	我知道了！\n那就开始进行伸展运动吧～！
DynStretchReady06	我知道了，\n那今天就跳过吧。
DynStretchReady08	动态伸展结束，辛苦了！
DynStretchReady13	请多小心\n不要受伤了喔。
DynStretchReady09	今天也要在开始健身运动之前\n进行动态伸展吗？\x0e\x01\x04\x06\n\0\x0b\0\0\x01
DynStretchReady10	那就有请咪普利老师，交给你啰！
DynStretchReady11	哎呀？今天要跳过吗？\n我知道了。
DynStretchReady12	打起精神来，\n开始进行伸展运动吧！\x0e\x01\x04\x06\n\0\x0b\0\0\x01
DynStretchReady14	在健身前，\n要先做动态伸展吗？\x0e\x01\x04\x06\n\0\x0b\0\0\x01
DynStretchReady15	明白了。\n那么就开始健身吧！
0010	进行伸展运动！
0011	不进行伸展运动
FlowchartMsg_CNzh_szs\ExerciseLevel.msbt
ExerciseLevel02	话说回来，您对上次的\x0e\0\x03\x02\x01\0Ring-Con健身\x0e\0\x03\x02ÿÿ\n有什么感想呢？\x0e\x01\x06\n\x03\0\x02\0\x01\0\0\0\0\x04
ExerciseLevel44	您对上次的\x0e\0\x03\x02\x01\0Ring-Con健身\n\x0e\0\x03\x02ÿÿ有什么感想呢？\x0e\x01\x06\n\x03\0\x02\0\x01\0\0\0\0\x04
ExerciseLevel06	真是失敬！\n看来应该要\x0e\0\x03\x02\x01\0提升运动强度\x0e\0\x03\x02ÿÿ比较好呢。\x0e\x01\x05\x08\x08\0\t\0\x10\0\0\x03
ExerciseLevel41	感觉您完成的很轻松，\n今天要不要\x0e\0\x03\x02\x01\0提升运动强度\x0e\0\x03\x02ÿÿ试试看呢？\x0e\x01\x04\x06\x08\0\t\0\0\x02
ExerciseLevel05	看来您还撑得住呢，\n要稍微\x0e\0\x03\x02\x01\0提升运动强度\x0e\0\x03\x02ÿÿ试试看吗？\x0e\x01\x05\x08\x08\0\t\0\x10\0\0\x03
ExerciseLevel40	既然您这么从容不迫，\n那要不要稍微\x0e\0\x03\x02\x01\0提升运动强度\x0e\0\x03\x02ÿÿ试试看呢？\x0e\x01\x04\x06\x08\0\t\0\0\x02
ExerciseLevel04	感觉很不错呢！\n今天也要以\x0e\0\x03\x02\x01\0相同的运动强度\x0e\0\x03\x02ÿÿ开始训练吗？\x0e\x01\x06\n\x07\0\r\0\x0f\0\x10\0\0\x04
ExerciseLevel39	今天想要如何调整\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ呢？\x0e\x01\x05\x08\x07\0\r\0\x0f\0\0\x03
ExerciseLevel03	太困难了吗？您已经很努力了！\n要稍微\x0e\0\x03\x02\x01\0降低运动强度\x0e\0\x03\x02ÿÿ吗？\x0e\x01\x05\x08\x04\0\x05\0\x10\0\0\x03
ExerciseLevel38	由于上次您觉得太困难，\n这次要不要稍微\x0e\0\x03\x02\x01\0降低运动强度\x0e\0\x03\x02ÿÿ呢？\x0e\x01\x04\x06\x04\0\x05\0\0\x02
ExerciseLevel07	那就把\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ降低\x0e\0\x03\x02\x01\03\x0e\0\x03\x02ÿÿ吧。
ExerciseLevel48	那就把\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ降低\x0e\0\x03\x02\x01\05\x0e\0\x03\x02ÿÿ吧。
ExerciseLevel08	真是有气魄呢！\n那就把\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ提升\x0e\0\x03\x02\x01\02\x0e\0\x03\x02ÿÿ吧。
ExerciseLevel09	Ring-Con健身的基本原则，\n就是“比现在的自己更进一步”。
ExerciseLevel10	付出多少努力，\n便会得到多少成果！
ExerciseLevel11	即使健身运动刚开始会让您筋疲力尽，\n但总有一天您会开始觉得\x0e\0\x03\x02\x01\0变轻松了\x0e\0\x03\x02ÿÿ。
ExerciseLevel12	如果又开始觉得游刃有余的话，\n就再试着增加\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ吧！
ExerciseLevel13	体会这些细微的变化，\n就是持之以恒的秘诀！
ExerciseLevel14	真是太棒了！\n那就这样试试看吧！
ExerciseLevel15	那就这样直接继续吧！
ExerciseLevel16	已经把\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ提升\x0e\0\x03\x02\x01\04\x0e\0\x03\x02ÿÿ了！\n应该不会像之前一样那么轻松才对！
ExerciseLevel25	今天也来调整\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ吧。\x0e\x01\x06\n\r\0\x0e\0\x0f\0\x11\0\x01\x04
ExerciseLevel18	真是太棒了！\n要提升多少呢？\x0e\x01\x05\x08\x14\0\x15\0\x16\0\x01\x03
ExerciseLevel17	……
ExerciseLevel19	{s[150]}太厉害了！！！{s[100]}
ExerciseLevel49	真是有气魄！\n那就把\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ提升\x0e\0\x03\x02\x01\03\x0e\0\x03\x02ÿÿ吧。
ExerciseLevel50	如果觉得强度太高了……\n那就不要勉强，到\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\x01\0个人菜单\x0e\0\x03\x02ÿÿ里把强度复原吧。
ExerciseLevel51	不错呢！\n那就把\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ提升\x0e\0\x03\x02\x01\02\x0e\0\x03\x02ÿÿ吧！
ExerciseLevel20	之后可以在\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\x01\0个人菜单\x0e\0\x03\x02ÿÿ中复原，\n请尽管放心吧！
ExerciseLevel52	那把\x0e\0\x03\x02\x01\0运动强度\n\x0e\0\x03\x02ÿÿ提升\x0e\0\x03\x02\x01\01\x0e\0\x03\x02ÿÿ就好了！
ExerciseLevel53	有进步才是最重要的，\n就算速度不快也无妨。
ExerciseLevel54	就照这样继续努力吧！
ExerciseLevel21	很不错呢！\n照着这个节奏坚持下去吧！
ExerciseLevel22	强度要适合自己才是最好的！\n要降低多少呢？\x0e\x01\x04\x06\x17\0\x18\0\0\x02
ExerciseLevel24	那就把\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ降低\x0e\0\x03\x02\x01\02\x0e\0\x03\x02ÿÿ吧。
ExerciseLevel36	那把\x0e\0\x03\x02\x01\0运动强度\n\x0e\0\x03\x02ÿÿ降低\x0e\0\x03\x02\x01\01\x0e\0\x03\x02ÿÿ就好。
ExerciseLevel23	如果已经习惯了，那就试着提升强度吧！
ExerciseLevel26	这是个好问题！\n现在马上来说明吧！
ExerciseLevel27	Ring-Con健身会配合您的状态，\n设置\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ的数值。
ExerciseLevel29	如果提升\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ，\n健身运动就会变得略为困难……
ExerciseLevel35	但是相对的，\n也能得到\x0e\0\x03\x02\x01\0更好的效果\x0e\0\x03\x02ÿÿ。
ExerciseLevel30	话虽如此，健身运动最重要的还是持之以恒，\n所以\x0e\0\x03\x02\x01\0强度也不能过高\x0e\0\x03\x02ÿÿ。
ExerciseLevel31	要是觉得太过困难的话，不要勉强，\n降低\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ吧。
ExerciseLevel42	如果觉得“太困难了，撑不下去……”，\n那就\x0e\0\x03\x02\x01\0降低运动强度\x0e\0\x03\x02ÿÿ……
ExerciseLevel43	如果觉得“还撑得住……”，\n那就可以试着\x0e\0\x03\x02\x01\0提升运动强度\x0e\0\x03\x02ÿÿ。
ExerciseLevel37	找出最适合自己的\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ吧！
ExerciseLevel32	您想要如何调整\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ呢？\x0e\x01\x05\x08\r\0\x0e\0\x0f\0\x01\x03
ExerciseLevel33	……
ExerciseLevel34	每次都要回答“维持现状”……\n会不会觉得很麻烦呢……？\x0e\x01\x04\x06\x12\0\x13\0\0\x02
ExerciseLevel45	这样啊！\n那以后我会继续确认喔！
ExerciseLevel46	我知道了！\n我下一次问这个问题，应该会是很久之后了！
ExerciseLevel47	……原本是这样想的，\n但运动强度好像已经\x0e\0\x03\x02\x01\0最大\x0e\0\x03\x02ÿÿ了。
ExerciseLevel55	……原本是这样想的，\n但运动强度好像无法降低了。
ExerciseLevel56	维持同样的运动强度吧！
ExerciseLevel57	啊……！
ExerciseLevel58	这次的运动强度\n达到\x0e\0\x03\x02\x01\0最大值\x0e\0\x03\x02ÿÿ了！好厉害！
ExerciseLevel59	已将运动强度设成\x0e\0\x03\x02\x01\030\x0e\0\x03\x02ÿÿ！
ExerciseLevel60	这次的运动强度\n将变为最低值。
ExerciseLevel61	已将运动强度设为\x0e\0\x03\x02\x01\01\x0e\0\x03\x02ÿÿ。
ExerciseLevel62	今天也要调整\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ吗？\x0e\x01\x05\x08\x0e\0\x0f\0\x11\0\0\x03
ExerciseLevel63	今天也要调整\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ吗？\x0e\x01\x05\x08\r\0\x0e\0\x11\0\x01\x03
ExerciseLevel64	那么要怎样调整\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ呢？\x0e\x01\x04\x06\x0e\0\x0f\0\0\x02
ExerciseLevel65	那么要怎样调整\x0e\0\x03\x02\x01\0运动强度\x0e\0\x03\x02ÿÿ呢？\x0e\x01\x04\x06\r\0\x0e\0\x01\x02
0000	太困难了……
0001	真的累了
0002	感觉还可以
0003	太轻松了！
0004	降低强度
0005	维持现状继续努力！
0007	维持同样的强度
0008	提升强度试试看！
0009	维持现状就好
0013	提升强度试试看
0014	现在这样就好
0015	降低强度试试看
0016	运动强度是什么？
0017	告诉我关于运动强度的事
0018	不麻烦
0019	老实说，很麻烦……
0020	一次升个够！！
0021	适当地提升强度！
0022	稍微提升一点就好
0023	降低强度
0024	稍微降低一点就好
FlowchartMsg_CNzh_szs\Extra_Dragon.msbt
ExtraD	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0欢迎光临我的……\n不对……\n\n我们的堕拉攻竞技场！\n\n\n\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\00\0训练没有讨价还价的余地，\n你们就全力以赴吧。
ExtraD1	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0我等很久了！\n\n\n这个堕拉攻竞技场是为了\n针对上半身的训练而设计的。\n\n\x0e\n\n\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0不但委托了世界知名的建筑师设计……
ExtraD2	\x0e\n\t\x0e\x0c\0H\0a\0p\0p\0y\00\0\x0e\x0b\0\0你听到了吗？\n说是上半身！那我也得加油才行！\n\n那就赶快开始训练吧！
ExtraD3	\x0e\n\n\n\x08\0S\0a\0d\00\0对……对啦……
ExtraD4	\x0e\n\n\x10\x0e\0N\0o\0t\0i\0c\0e\00\0有暖身过了吗？\n\n\n\x0e\n\n\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0这次会以逆向输送带\n切实增加下半身的训练量喔！\n\n会输给逆向输送带的精神力\n可是无法战胜我的！
ExtraD5	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0这里是运用了斯波达水乡丰富水源的\n堕拉攻竞技场！\n\n\x0e\n\n\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0来吧，做好觉悟吧！
ExtraD6	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0这个堕拉攻竞技场设置了35个跳台。\n\n\n\x0e\n\n\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0别名“膝笑之谷”，\n是专门用来训练下半身的地方。\n\n\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0不过，如果是现在的你，\n膝盖应该嘻笑不出来吧。
ExtraD7	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0看来和\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ那些家伙们的暖身\n结束了的样子。\n\n\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0可是好戏现在才要上场，\n来吧，我在堕拉攻竞技场等你！
ExtraD8	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0看来有被\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ足莉娜\n好好锻练过的样子。\n\n\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0那么，就由我来做最后调整吧，\n我在堕拉攻竞技场等你。
ExtraD9	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0怎么样？虽然看起来轻松，\n但\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ那家伙选的动作会让腹部硬梆梆的对吧？\n\n\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0但是只锻炼腹部的话平衡不太好，\n我来让你全身都练到硬梆梆吧！
ExtraD10	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0这里是塔尔曼道总本山，\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ强腕依旧充满干劲。\n\n\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0那么，要紧逼至最后了吗？
ExtraD11	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0好像比平常对\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ欧婆婆的训练\n更全力以赴了？\n\n多亏你让她获得了第二春，\n她也很开心的充满着干劲。\n\n\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0话说回来，那样的年纪\n竟然还能找到第二春……\n人类还真是没有极限……
ExtraD15	\x0e\n\x0b\x10\x0e\0N\0o\0t\0i\0c\0e\01\0什么！？\n已经来到这里了……\n\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ堕拉攻陛下明明说过\n这次的肌肉测验会比较难啊……
ExtraD16	\x0e\n\x0b\x0e\x0c\0L\0a\0u\0g\0h\00\0啊罢了罢了，\n这也算是充实第二春的一环吧。
ExtraD17	\x0e\0\x03\x02\0\0\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0\x0e\0\x03\x02ÿÿ不好意思不好意思。\x0e\0\x03\x02\0\0\n\n\n\x0e\0\x03\x02ÿÿ本来为了让堕拉攻竞技场的访客们不会迷路，\n想放个指示牌什么的，\n结果却来不及……
ExtraD18	\x0e\n\n\x0e\x0c\0S\0h\0o\0u\0t\01\0来吧，今天也要充满干劲！\n\n\n本来想这么说的。
ExtraD19	\x0e\n\n\n\x08\0S\0a\0d\01\0但光是我当你对手的话，\n会有个家伙抱怨我太狡猾……
ExtraD20	不好意思，今天就换那家伙\n代替我陪你练习吧。
ExtraD21	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0{s[075]}……没想到维护员工的\n心理健康会这么麻烦……{s[100]}
ExtraD22	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\00\0当个经营者还真不容易……
ExtraD23	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0看来你有好好地\n持续训练呢。\n\n\x0e\x0b\0\0 这么说，\n再提升难度应该也没问题啰。\n\n\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ腹肌利可是很啰唆的……\n\n\n\x0e\n\n\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0所以今天就稍微做些腹部的扎实训练啰！\n来吧，做好觉悟了吗？
ExtraD24	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\00\0Hi罗伯特！\n今天谁最适合担任教练呢？
ExtraD25	\x0e\n\x18\x12\x10\0W\0e\0l\0c\0o\0m\0e\00\0是\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ足莉娜大人！\n\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ足莉娜大人已经想\n上课，想到，快要气炸了。
ExtraD68	\x0e\n\x18\x0e\x0c\0A\0n\0g\0r\0y\00\0爆炸的话，可怕。\n爆炸的话，危险！
ExtraD26	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0也、也对……\n这次就交由\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ足莉娜\n训练\x0e\x0b\0\0吧。
ExtraD27	\x0e\n\n\n\x08\0S\0a\0d\00\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ足莉娜每天\n到我这的时候都会提到，
ExtraD28	“\x0e\x0b\0\0的腿，\n应该以世界第一做为目标！”
ExtraD29	\x0e\n\n\x0c\n\0E\0a\0s\0e\01\0之类的……\n\n\n\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0说真的，世界第一的腿\n到底是指什么我还真的没概念……
ExtraD30	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\00\0可是我赞成\n继续训练你的双腿！\n\n虽然应该已经接受了不少\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ足莉娜的锻炼，\n我会再让你更上一层楼！\n\n\x0e\n\n\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0来吧，做好觉悟了吗！？
ExtraD31	\x0e\n\n\x10\x0e\0D\0a\0m\0a\0g\0e\01\0{s[150]}啊啊啊啊哈啾！{s[100]}
ExtraD32	\x0e\n\n\x0e\x0c\0T\0i\0r\0e\0d\01\0我无法想象\n在这种地方举办运动会。\n\n我很怕冷……\n\n\n\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0但请放心，\n\x0e\x0b\0\0的对手\n\n我拜托了很适合这种场合的\n那一位！\n\n身心一定都能一起热血起来……
ExtraD33	\x0e\n\n\x0e\x0c\0S\0h\0o\0u\0t\01\0{s[150]}的！{s[100]}
ExtraD34	\x0e\n\n\x10\x0e\0N\0o\0t\0i\0c\0e\00\0哔……哔～波哔？
ExtraD35	\x0e\n\x18\x0e\x0c\0A\0n\0g\0r\0y\00\0不是，这样！\n要说，几次，才听，得懂？\n\n欢迎光临，是\n哔波～哔！\n\n商务用语，是，“波哔哔～”才对！
ExtraD36	\x0e\n\n\x10\x0e\0N\0o\0t\0i\0c\0e\00\0波波哔～？
ExtraD37	\x0e\n\x18\x0e\x0c\0A\0n\0g\0r\0y\00\0“波波哔～”是“重要”的，意思！\n昨天，教过，了吧！！
ExtraD38	\x0e\n\n\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0喔！\n\x0e\x0b\0\0啊！\n\n你来得正好！\n让我们马上开始训练吧！\n\n我今天会帮你好好锻炼手臂！\n好，走吧！现在就走！
ExtraD39	\x0e\n\x18\x16\x14\0S\0u\0r\0p\0r\0i\0s\0e\0_\0L\0啊，逃走，了！
ExtraD40	\x0e\n\x0b\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\01\0刚刚正在提升\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ堕拉攻陛下对你的照顾意识。
ExtraD41	\x0e\n\x0b\x16\x14\0T\0a\0l\0k\0A\0g\0r\0e\0e\00\0因为我想给你一些\n关于极致平衡的建议啊。\n\n想好好地照顾你一下呢。
ExtraD42	\x0e\n\t\x16\x14\0L\0a\0u\0g\0h\0_\0l\0o\0w\01\0欧、欧婆婆的建议的话，\n一定可以好好照顾到全身呢。
ExtraD43	\x0e\n\x1b\x02\0\0现在……堕拉攻陛下跟四大师……\n\n\n为了成为与\x0e\x0b\0\0大人\n相衬的对手，\n\n正在合体？融合？之类的……\n总之需要些时间……
ExtraD200	\x0e\n\x1b\x02\0\0还请见谅，就由我来……\n当您的对手……吧。\n\n兼顾平衡的开始吧，\n让我稍微整理一下技能。
ExtraD44	充分……完成使命了。\n我好好地看家了……
ExtraD45	\x0e\n\x0b\x0e\x0c\0H\0a\0p\0p\0y\01\0喔喔，是\x0e\x0b\0\0啊……
ExtraD46	\x0e\n\t\x10\x0e\0N\0o\0t\0i\0c\0e\00\0奇怪了？这里是……
ExtraD47	\x0e\n\x0b\x0e\x0c\0L\0a\0u\0g\0h\00\0喔？注意到啦？
ExtraD48	\x0e\n\r\x0e\x0c\0L\0a\0u\0g\0h\00\0好不容易又像这样\n来到这个国家，
ExtraD49	\x0e\n\x0e\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0结果变成干脆也在这里\n盖间堕拉攻竞技场……
ExtraD50	\x0e\n\x0c\x0e\x0c\0T\0h\0i\0n\0k\00\0堕拉攻竞技场……
ExtraD51	\x0e\n\x0c\x0e\x0c\0S\0h\0o\0u\0t\00\0{s[150]}黄泉之国分……{s[100]}
ExtraD52	\x0e\n\x0c\x0e\x0c\0S\0h\0o\0u\0t\01\0{s[150]}店！{s[100]}
ExtraD70	\x0e\n\x0e\x0e\x0c\0L\0a\0u\0g\0h\01\0这可是\n首位顾客的“纪念品”哦。
ExtraD71	\x0e\n\r\x0e\x0c\0L\0a\0u\0g\0h\01\0是我们设计的\n绝妙服装喔！
ExtraD300	从四大师手上\n获得了“肌肉装甲”装备。
Sub00	换装为“肌肉装甲”吗？\x0e\x01\x04\x06\x04\0\x05\0\x01\0
0004	不换装
0005	立刻换装
ExtraD53	\x0e\n\n\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0这里是集堕拉攻竞技场\n于大成之处。\n\n\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\00\0我……不对，\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ我们都做好准备了。\n\n\x0e\n\n\x12\x10\0R\0e\0g\0r\0e\0t\0N\01\0哼哼……我很期待，\n可别让我们等太久。
ExtraD54	\x0e\n\t\x0e\x0c\0P\0a\0n\0i\0c\00\0好……好强大的压迫感……
ExtraD55	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\01\0我知道和\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ大家的力量合而为一的\n堕拉攻是个强敌没错……
ExtraD56	\x0e\n\t\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0但持续训练至今的\n\x0e\x0b\0\0的话，\n\n应该没有无法战胜的对手了！
ExtraD57	\x0e\n\t\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\01\0需要补充水分吗？\n有地方会痛吗？\n\n一定会是条很长的路，\n得先调整好我们的状态才行。
ExtraD58	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0唔……\n可是仔细一想的话……
ExtraD59	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\00\0要想出能配合你的程度的训练项目\n实在是不容易呀……
ExtraD60	\x0e\n\n\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0不对， 堕拉攻竞技场\n是欢迎所有有志锻炼者的地方，\n\n无论如何都能配合的！
ExtraD61	\x0e\n\x0b\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\00\0容我介绍，这位是堕拉攻竞技场\n黄泉之国分店的店长！
ExtraD62	\x0e\n\x1b\x02\0\0诚心诚意……贯彻……始终。
ExtraD63	\x0e\n\t\x18\x16\0S\0u\0r\0p\0r\0i\0s\0e\0_\0S\01\0小……\n小胡竟然是店长？
ExtraD64	\x0e\n\x0b\x16\x14\0T\0a\0l\0k\0A\0g\0r\0e\0e\01\0是啊是啊……\n它很值得信赖喔。\n\n\x0e\n\x0b\x0e\x0c\0L\0a\0u\0g\0h\00\0我先进去了，\n准备好就进来吧，\n当然，\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ其他人也都在等你。
ExtraD72	\x0e\n\x0b\x16\x14\0T\0a\0l\0k\0A\0g\0r\0e\0e\00\0你的力量说不定早已\n超越人类的领域了……\n差不多该把“那个”交给你了。
