FlowchartMsg_TWzh_szs\ActivityAchievements.msbt
Conjunction00	此外……！
OZ_410	\x0e\n\n\x0e\x0c\0A\0n\0g\0r\0y\01\0可惡啊！\n我特製的蛋白飲料！！！\n\n竟然被他們喝掉了！
OZ_411	\x0e\n\t\x16\x14\0L\0a\0u\0g\0h\0_\0l\0o\0w\01\0看來好像根本不需要……擔心了。
OZ_412	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\00\0蛋白飲料被\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ魔獸偷走之後\n他好像很生氣……\n\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ墮拉攻還好嗎？？
OZ_353	\x0e\n\x0e\x0e\x0c\0T\0h\0i\0n\0k\00\0好久沒看墮拉攻慌張成那樣了，\n到底發生了什麼事呀。\x0e\x01\0\x04<\0\0\0\n\n\x0e\n\x0e\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0算了，也因為這樣所以才有機會\n和你們一起訓練。\x0e\x01\0\x04<\0\0\0\n\n\x0e\n\x0e\x0e\x0c\0L\0a\0u\0g\0h\01\0對我們來說也不壞就是了。\x0e\x01\0\x04<\0\0\0
OZ_375	\x0e\n\x0e\x0e\x0c\0L\0a\0u\0g\0h\01\0眾人稱羨的身體曲線！\x0e\x01\x03\x04æ\0\0\0
OZ_376	\x0e\n\r\x0e\x0c\0S\0h\0o\0u\0t\00\0國寶級的腹直肌！\x0e\x01\x03\x04æ\0\0\0
OZ_377	\x0e\n\x0c\x0e\x0c\0S\0h\0o\0u\0t\01\0毫無衰退的肉體美！\x0e\x01\x03\x04æ\0\0\0
OZ_378	\x0e\n\x0c\x0e\x0c\0T\0i\0r\0e\0d\00\0你似乎已經達到了\n我們的目標……\x0e\x01\x03\x04,\x01\0\0
FlowchartMsg_TWzh_szs\Main_Prologue.msbt
Prologue_10	\x0e\n\t\x0e\x0c\0A\0n\0g\0r\0y\00\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ竟然在那裡！
Prologue_111	不過，不要緊！\n俗話說『練肌肉要趁熱』！！\n\n\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0有\x0e\x0b\0\0跟我的話，\n一定馬上就能抵達的！ \n
Prologue_12	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\01\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ所釋放出來的……
Prologue_17	這股紫色的氣息
Prologue_18	\x0e\n\t\x10\x0e\0N\0o\0t\0i\0c\0e\00\0你還記得嗎？
Prologue_16	\x0e\n\t\x0e\x0c\0A\0n\0g\0r\0y\00\0那股\x0e\0\x03\x02\0\0黑暗氣息\x0e\0\x03\x02ÿÿ可以入侵人們\x0e\0\x03\x02\0\0心中的弱點\x0e\0\x03\x02ÿÿ，\n進而占據整個身體！
Prologue_97	所以我們得盡快\n阻止\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ才行！
Prologue_98	\x0e\n\t\x10\x0e\0N\0o\0t\0i\0c\0e\01\0抱歉……突然跟你說這些事，\n你應該也一頭霧水吧？
Prologue_108	\x0e\x0b\0\0 ，\n雖然我知道你應該還是很不安，
Prologue_109	\x0e\n\t\x0c\n\0C\0a\0l\0l\00\0但是我會好好\x0e\0\x03\x02\0\0協助\x0e\0\x03\x02ÿÿ你的，放心吧！
Prologue_95	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0在這個世界裡，我會盡我所能\x0e\0\x03\x02\0\0協助\x0e\0\x03\x02ÿÿ你的，\n你就放心地跟我走吧！
Prologue_29	\x0e\n\t\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0首先，『熟能生巧』！\n\x0e\0\x03\x02\0\0唯有實踐\x0e\0\x03\x02ÿÿ才能熟悉這個世界！\x0e\x01\x03\x04È\0\0\0
Prologue_30	前面有\x0e\0\x03\x02\0\0門\x0e\0\x03\x02ÿÿ，\n先去那裡一趟吧！\x0e\x01\x03\x04ú\0\0\0
Prologue_74	\x0e\n\t\x0e\x0c\0H\0a\0p\0p\0y\01\0{s[150]}做得好！{s[100]}
Prologue_09	沒想到你這麼快就適應這裡了，\n真是令我驚訝。
Prologue_15	\x0e\n\t\x0c\n\0C\0a\0l\0l\00\0我說的『熟能生巧』果然沒錯吧！\n保持這個狀態繼續前進吧！
Prologue_35	\x0e\n\t\x0c\n\0C\0a\0l\0l\00\0往出現\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ的地方前進吧！
Prologue_42	\x0e\n\t\n\x08\0S\0a\0d\01\0當時我還以為\n會發生什麼事……
Prologue_36	\x0e\n\t\x16\x14\0L\0a\0u\0g\0h\0_\0l\0o\0w\00\0當……當時\n或許有點太強硬了……吧。
Prologue_41	可、可是不管是如何相遇的，\n現在我們的想法是一致的！\n\n\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0總之，向前邁進吧！
Prologue_32	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\00\0要是你那麼悠哉的話，\n我可不覺得能到得了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ的所在地。
Prologue_110	\x0e\n\t\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\00\0提高警覺準備出發吧！
Prologue_27	\x0e\n\t\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0越是接近\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ就越是危險，\n千萬不能大意喔，\x0e\x0b\0\0！
Prologue_125	\x0e\n\t\n\x08\0S\0a\0d\01\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ的麾下還有\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔獸\x0e\0\x03\x02ÿÿ存在。\x0e\x01\x03\x04È\0\0\0
Prologue_127	\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0那些傢伙\x0e\0\x03\x02ÿÿ有可能\x0e\0\x03\x02\0\0出現在任何地方\x0e\0\x03\x02ÿÿ，\n說不定連這裡也……\x0e\x01\x03\x04È\0\0\0
Prologue_126	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔獸們\x0e\0\x03\x02ÿÿ有可能出現在任何地方，\n小心一點，\x0e\x0b\0\0！\x0e\x01\x03\x04È\0\0\0
Prologue_07	\x0e\n\t\x0e\x0c\0H\0a\0p\0p\0y\01\0不錯嘛，\x0e\x0b\0\0！\x0e\x01\x03\x04È\0\0\0\n\n\n\x0e\0\x03\x02\0\0健身戰鬥\x0e\0\x03\x02ÿÿ應該會是\n幫助你成長的\x0e\0\x03\x02\0\0最佳捷徑\x0e\0\x03\x02ÿÿ！\x0e\x01\x03\x04È\0\0\0
Prologue_08	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0以現在的狀況來看，\n應該是可以進行\x0e\0\x03\x02\0\0健身戰鬥\x0e\0\x03\x02ÿÿ了！\x0e\x01\x03\x04È\0\0\0
Prologue_279	\x0e\n\t\x0e\x0c\0S\0h\0o\0u\0t\00\0{s[150]}看來你已經做好準備了呢！{s[100]}
Prologue_280	\x0e\n\t\x0e\x0c\0H\0a\0p\0p\0y\01\0『熟能生巧』果然是真的！
Prologue_239	\x0e\n\t\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0\x0e\x0b\0\0，\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ現在還不知道你所擁有的力量，\n\n所以他一定會疏忽大意！
Prologue_443	\x0e\n\t\x0c\n\0C\0a\0l\0l\00\0走吧，以這股氣勢\n往\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ的所在地前進吧！
Prologue_586	\x0e\n\t\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0畢竟\x0e\x0b\0\0\n才剛來到這裡沒有多久吧，\n\n照\x0e\x0b\0\0自己的步調\n前進就行了！
Prologue_21	\x0e\n\t\x10\x0e\0R\0e\0g\0r\0e\0t\01\0這裡就是\x0e\0\x03\x02\0\0墮拉攻競技場\x0e\0\x03\x02ÿÿ了！
Prologue_23	\x0e\0\x03\x02\0\0黑暗氣息\x0e\0\x03\x02ÿÿ會隨著鍛鍊\n變得越來越強大！
Prologue_24	\x0e\n\t\x0e\x0c\0P\0a\0n\0i\0c\00\0他肯定正在過度訓練自己，\n得趕快阻止\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ才行……
Prologue_587	\x0e\n\t\x10\x0e\0N\0o\0t\0i\0c\0e\01\0膝蓋會痛嗎？\n有\x0e\0\x03\x02\0\0補充水分\x0e\0\x03\x02ÿÿ了嗎？
Prologue_588	\x0e\x0b\0\0，準備好了之後，\n就先\x0e\0\x03\x02\0\0深呼吸\x0e\0\x03\x02ÿÿ再出發吧！
Prologue_22	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0與\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ之間的交手\n可能會淪為一場持久戰，\x0e\x01\x03\x04È\0\0\0\n\n『能掌控呼吸者，方能掌控肌肉』\n撐不住的時候，更要好好地呼吸喔！\x0e\x01\x03\x04È\0\0\0
Prologue_107	\x0e\n\t\x0c\n\0C\0a\0l\0l\00\0不用著急，\n\n\n照\x0e\x0b\0\0自己的步調\n慢慢前進就行了。
Prologue_28	\x0e\n\t\x18\x16\0S\0u\0r\0p\0r\0i\0s\0e\0_\0L\01\0啊啊……\n被他給逃掉了……
Prologue_38	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\00\0不過這次我們至少搞清楚了一件事。
Prologue_40	能夠把\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0他\x0e\0\x03\x02ÿÿ逼到這種地步，\n全都是你的功勞！\x0e\x0b\0\0！
Prologue_39	\x0e\n\t\x0e\x0c\0L\0a\0u\0g\0h\00\0幸好我選上你當我的搭檔！
Prologue_34	\x0e\n\t\x0c\n\0C\0a\0l\0l\00\0走吧，\n對現在的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0他\x0e\0\x03\x02ÿÿ放任不管是很危險的！
Prologue_37	\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ好像逃到\x0e\0\x03\x02\0\0鄰近的國家\x0e\0\x03\x02ÿÿ了，\n我們也趕快追上去吧！
Prologue_43	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\00\0我等你很久了，\x0e\x0b\0\0。\n\n\n你來到此，\n代表你的目標是登上顛峰對吧！\n\n\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0墮拉攻競技場原本是\n為了替世人帶來健康而建的。\n\n若想更進一步鍛鍊的話，\n就讓我來幫忙吧。
Prologue_44	\x0e\n\t\x0e\x0c\0H\0a\0p\0p\0y\00\0墮拉攻！
Prologue_45	\x0e\n\t\x0e\x0c\0L\0a\0u\0g\0h\00\0太好了呢，\x0e\x0b\0\0！\n像墮拉攻這麼值得信任的教練可是找不到了！
Prologue_46	\x0e\n\x0e\x16\x14\0T\0a\0l\0k\0A\0g\0r\0e\0e\01\0等一下、等一下，\n你沒有忘了我們的事吧？
Prologue_47	\x0e\n\x0c\x0e\x0c\0H\0a\0p\0p\0y\00\0我們也去幫忙……
Prologue_48	\x0e\n\x0c\x0e\x0c\0S\0h\0o\0u\0t\01\0{s[150]}吧！{s[100]}
Prologue_49	\x0e\n\r\x0c\n\0C\0a\0l\0l\00\0只有墮拉攻，\n會看起來熱血過頭吧？\n\n所以必須要由我讓畫面\n好看一點才行！
Prologue_50	\x0e\n\x0b\x0e\x0c\0L\0a\0u\0g\0h\00\0訓練時要注意均衡啊。
Prologue_51	\x0e\n\t\x0e\x0c\0H\0a\0p\0p\0y\00\0謝謝大家！
Prologue_52	呵呵，\n大家好像很開心。\n\n很期待能與\n\x0e\x0b\0\0一起訓練吧。
Prologue_54	\x0e\n\n\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0在你踏上新的旅程之前，\n我想把這個交給你。
Prologue_68	從墮拉攻手上\n獲得了『破龍者』裝備。
Sub00	要換裝為\n『破龍者』嗎？\x0e\x01\x04\x06\x04\0\x05\0\x01\0
0004	不換裝
0005	立刻換裝
Prologue_66	\x0e\n\n\x12\x10\0R\0e\0g\0r\0e\0t\0N\01\0不僅外觀無與倫比，\n也是很強力的服裝的緣故……\n\n所以一直不敢交給你，\n偷偷藏了起來……
Prologue_67	\x0e\n\n\x0e\x0c\0L\0a\0u\0g\0h\00\0但現在的我，\n已經可以自在控制黑暗氣息的力量，\n也因此不再懼怕。
Prologue_69	\x0e\n\t\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0值得信賴的教練們給的特別服裝……\n\x0e\x0b\0\0啊……
Prologue_53	\x0e\n\t\x16\x14\0T\0a\0l\0k\0A\0g\0r\0e\0e\01\0看來你今後會踏上截然不同的旅程呢，\n請再多多指教囉，夥伴！！
Prologue_55	\x0e\n\n\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0真是甘拜下風啊，\n\x0e\x0b\0\0。\n\n瞧你一臉鍛鍊得\n還不夠盡興的表情。
Prologue_56	\x0e\n\n\x1c\x1a\0T\0a\0l\0k\0P\0o\0s\0i\0t\0i\0v\0e\01\0好！
Prologue_57	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\00\0我從你那學會了不放棄的精神。\n\n\n只要你不放棄，\n我就會跟隨你到底！
Prologue_58	\x0e\n\t\x0e\x0c\0H\0a\0p\0p\0y\00\0因為我是\n\x0e\x0b\0\0的搭檔啊。\n\n我也會跟隨到天涯海角的！
Prologue_59	\x0e\n\x0e\x0e\x0c\0L\0a\0u\0g\0h\01\0就是這樣沒錯！
Prologue_60	\x0e\n\x0c\x0e\x0c\0H\0a\0p\0p\0y\00\0我還想要鍛鍊得更多……
Prologue_61	\x0e\n\x0c\x0e\x0c\0S\0h\0o\0u\0t\01\0{s[150]}喔！{s[100]}
Prologue_62	\x0e\n\r\x0c\n\0E\0a\0s\0e\01\0你這傢伙真是的，\n是打算爬到什麼境界啊？
Prologue_63	\x0e\n\x0b\x0e\x0c\0L\0a\0u\0g\0h\00\0練完身體仍需要維持體態啊。\n訓練是沒有結束的一天的。
Prologue_64	\x0e\n\t\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\01\0呵呵，說來說去大家\n還不是很開心的樣子。\n\n很期待能再與\n \x0e\x0b\0\0一起訓練吧！
Prologue_70	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\00\0這麼說來，你現在的健身技能\n有點跟不上你的運動強度和\n想進行的運動了吧？\n\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\00\0作為你努力至今的證明，\n就把這個交給你吧。
Prologue_73	已增加『等級Ⅳ』的健身技能。
Prologue_71	\x0e\n\n\x14\x12\0G\0r\0e\0e\0t\0i\0n\0g\00\0剛才交給你的技能，\n每個強度都相同。
Prologue_65	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\00\0也就是說……
Prologue_76	\x0e\n\t\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\01\0今後\x0e\0\x03\x02\0\0能只以自己想要進行的運動\x0e\0\x03\x02ÿÿ，\n\x0e\0\x03\x02\0\0健身戰鬥了\x0e\0\x03\x02ÿÿ！？
Prologue_75	\x0e\n\n\x0e\x0c\0L\0a\0u\0g\0h\00\0沒錯，不必在意攻擊力，\n選擇自己喜歡的健身技能就好。
Prologue_72	\x0e\n\t\x0c\n\0C\0a\0l\0l\00\0新的健身技能也到手了，\n趕快整裝出發吧！\n\n你的目標，\n就是我們的目標！！
FlowchartMsg_TWzh_szs\Main_Ring.msbt
Ring_00	\x0e\n\t\x10\x0e\0N\0o\0t\0i\0c\0e\00\0水分補充沒問題嗎？
Ring_01	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0\x0e\x0b\0\0跟我一起的話，\n一定能夠跨越的！
Ring_02	\x0e\n\t\x0c\n\0E\0a\0s\0e\01\0做個深呼吸……
Ring_03	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0好！\n走吧！\x0e\x0b\0\0！
Ring_04	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0『流一身好汗，福自來』！\n好，前進吧！\x0e\x01\x03\x04È\0\0\0
Ring_05	\x0e\n\t\x10\x0e\0N\0o\0t\0i\0c\0e\00\0又是這裡……你應該不會這麼想吧？\n『鍛煉是為了自己好』喔！\x0e\x01\x03\x04\x82\0\0\0
Ring_06	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0『運動是沒有捷徑的』！\n來吧，努力邁進吧！\x0e\x01\x03\x04´\0\0\0
Ring_07	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0『只要能跑步，皆大歡喜』！\n這次感覺能成功！\x0e\x01\x03\x04È\0\0\0
Ring_14	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0好！突破了！\n保持下去！！\x0e\x01\x03\x04È\0\0\0
Ring_15	\x0e\n\t\x0c\n\0E\0a\0s\0e\00\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔獸\x0e\0\x03\x02ÿÿ們也變棘手了呢……\x0e\x01\x03\x04È\0\0\0
Ring_16	\x0e\n\t\x0c\n\0E\0a\0s\0e\00\0呼……跑步的時候，\n要調整呼吸才行。\x0e\x01\x03\x04È\0\0\0
Ring_23	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0快到終點了！\n努力最後衝刺！\x0e\x01\x03\x04È\0\0\0
Ring_24	\x0e\n\t\x0c\n\0E\0a\0s\0e\01\0總算……把\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔獸\x0e\0\x03\x02ÿÿ消滅完了……吧……\n接下來只需要跑完就可以了！！\x0e\x01\x03\x04È\0\0\0
Ring_25	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0跨越最大難關了！\n好，一路衝刺到終點吧！\x0e\x01\x03\x04È\0\0\0
Ring_08	\x0e\n\t\x10\x0e\0D\0a\0m\0a\0g\0e\00\0不要緊吧？
Ring_09	\x0e\n\t\x10\x0e\0R\0e\0g\0r\0e\0t\01\0唔……\n被擺了一道……
Ring_10	\x0e\n\t\x10\x0e\0R\0e\0g\0r\0e\0t\01\0痛痛痛……\n\x0e\x0b\0\0不要緊嗎？
Ring_11	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0『運動可以預防受傷』！\n\x0e\0\x03\x02\0\0服裝\x0e\0\x03\x02ÿÿ可以讓戰鬥更為\x0e\0\x03\x02\0\0有利\x0e\0\x03\x02ÿÿ喔。\n\n不妨趁機\x0e\0\x03\x02\0\0添購服裝\x0e\0\x03\x02ÿÿ吧。
Ring_12	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0『抬腿忌心急』！\n\n\n切忌急躁，先在其他地方進行訓練，\n\x0e\0\x03\x02\0\0提升等級\x0e\0\x03\x02ÿÿ後再回來也不錯喔。
Ring_13	\x0e\n\t\x0c\n\0C\0a\0l\0l\01\0『流完汗又是一條好漢』。\n\n\n流汗是\x0e\x0b\0\0\n有努力的證據！\n\n不要讓自己的努力白費了。\n\n\n不妨依照\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔獸\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\0\0顏色跟數量\x0e\0\x03\x02ÿÿ，\n重新檢視一下\x0e\0\x03\x02\0\0健身技能\x0e\0\x03\x02ÿÿ喔。
Ring_17	\x0e\n\t\x10\x0e\0R\0e\0g\0r\0e\0t\01\0『流完汗肌肉會緊繃』！\n無須焦急，先做個深呼吸冷靜下來吧！
Ring_18	\x0e\n\t\x10\x0e\0R\0e\0g\0r\0e\0t\01\0『抬腿忌心急』！\n不要急，先去其他地方訓練吧？
FlowchartMsg_TWzh_szs\Main_Robo.msbt
M_RB00	\x0e\n\n\x10\x0e\0N\0o\0t\0i\0c\0e\00\0嗯？\n那個是……\n\n\x0e\n\n\x12\x10\0R\0e\0g\0r\0e\0t\0N\01\0唔……\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0那些傢伙\x0e\0\x03\x02ÿÿ……\n已經跑到這裡來了啊……\n\n但是我的\x0e\0\x03\x02\0\0手臂訓練\x0e\0\x03\x02ÿÿ\n還沒有完成……\n\n\x0e\n\n\x10\x0e\0N\0o\0t\0i\0c\0e\01\0不過那些傢伙，應該不知道\x0e\0\x03\x02\0\0這個國家\x0e\0\x03\x02ÿÿ的事才對。\n\n\n\x0e\n\n\x0e\x0c\0L\0a\0u\0g\0h\01\0呵呵呵……\n儘量慌張地亂竄吧……
M_RB168	\x0e\n\t\x10\x0e\0N\0o\0t\0i\0c\0e\00\0咦？\x0e\x0b\0\0，\n剛剛這裡有誰在嗎？
M_RB01	\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0強腕\x0e\0\x03\x02ÿÿ跟我們說的\n就是這個國家啊……
M_RB02	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\00\0目前還找不到\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ的位置呢……
M_RB03	總之先到\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0城鎮\x0e\0\x03\x02ÿÿ看看吧，\n也許會有什麼新發現……？
M_RB04	\x0e\n\x18\x0e\x0c\0A\0n\0g\0r\0y\01\0波嗶！
M_RB05	\x0e\n\t\x18\x16\0S\0u\0r\0p\0r\0i\0s\0e\0_\0S\01\0？？
M_RB06	\x0e\n\x18\x0e\x0c\0R\0e\0g\0r\0e\0t\0波～嗶波～嗶，波嗶～波嗶，波嗶波嗶，\n波～嗶波～嗶……
M_RB07	\x0e\n\t\x0e\x0c\0P\0a\0n\0i\0c\00\0\x0e\x0b\0\0，該怎麼辦啊。\n完全聽不懂他在講些什麼……
M_RB08	\x0e\n\x10\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\01\0哎呀～我還想說怎麼會有人，\n原來是客人來啦～
M_RB09	\x0e\n\t\x18\x16\0S\0u\0r\0p\0r\0i\0s\0e\0_\0S\00\0\x0e\0\x03\x02\0\0哈尼\x0e\0\x03\x02ÿÿ！\n你怎麼會在這裡？？\n\n而且你說怎麼會有人，\n是什麼意思？
M_RB10	\x0e\n\x10\x10\x0e\0N\0o\0t\0i\0c\0e\00\0哎呀，客人，\n你什麼都不知道就跑來這裡了嗎？\n\n這裡可是\x0e\0\x03\x02\0\0機器人之國\x0e\0\x03\x02ÿÿ喔～\n所以除了我們之外一個人也沒有。
M_RB11	\x0e\n\x18\x12\x10\0R\0e\0g\0r\0e\0t\0_\0L\0哈尼……嗶波，波嗶～波嗶，波嗶波嗶，\n波～嗶波～嗶……
M_RB12	\x0e\n\x10\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\00\0哎呀……\n那的確很糟糕呢。
M_RB13	\x0e\n\t\x18\x16\0S\0u\0r\0p\0r\0i\0s\0e\0_\0L\01\0哈尼，你聽得懂他的語言嗎？
M_RB14	\x0e\n\x10\x14\x12\0T\0a\0l\0k\0C\0a\0l\0l\01\0那當然啊～\n如果聽不懂的話，怎麼做生意呀。
M_RB15	這位機器人剛剛是說，\n他很擔心身體會因為淋雨而生鏽。
M_RB16	\x0e\n\t\x18\x16\0I\0m\0p\0r\0e\0s\0s\0i\0o\0n\00\0不愧是實力派的女總裁……
M_RB169	\x0e\n\x10\x0e\x0c\0L\0a\0u\0g\0h\00\0討厭～總裁是我老公啦～\n\n\n{s[075]}姑且算是……{s[100]}
M_RB17	對了！如果聽不懂這個國家的語言，\n那就買件\x0e\0\x03\x02\0\0我們的衣服\x0e\0\x03\x02ÿÿ如何呀～\n\n\x0e\n\x10\x0e\x0c\0T\0h\0i\0n\0k\01\0只要穿上\x0e\0\x03\x02\0\0機械學者\x0e\0\x03\x02ÿÿ的衣服……\n哎呀好神奇！\n\n就\x0e\0\x03\x02\0\0能夠聽懂\n機器人講的話\x0e\0\x03\x02ÿÿ了呢～
M_RB18	\x0e\n\x10\x10\x0e\0N\0o\0t\0i\0c\0e\01\0\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0城鎮\x0e\0\x03\x02ÿÿ就在前面，\n歡迎隨時過來逛逛喔～
M_RB19	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\01\0\x0e\0\x03\x02\0\0機械學者\x0e\0\x03\x02ÿÿ的衣服啊……\n\x0e\x0b\0\0你有嗎？
M_RB20	\x0e\n\t\x0e\x0c\0T\0h\0i\0n\0k\00\0這場雨……\n看來並不是\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ搞出來的。\x0e\x01\x03\x04È\0\0\0
M_RB21	\x0e\n\t\x0e\x0c\0A\0n\0g\0r\0y\01\0\x0e\0\x03\x02\0\0這些魔獸\x0e\0\x03\x02ÿÿ的力量……\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0那傢伙\x0e\0\x03\x02ÿÿ肯定在這附近！\x0e\x01\x03\x04È\0\0\0
M_RB22	\x0e\n\x18\x0e\x0c\0R\0e\0g\0r\0e\0t\0波嗶～波嗶，波嗶波嗶，\n嗶波，波～嗶波～嗶……\n\n波嗶，嗶～波、嗶波嗶，\n波、波……
M_RB23	\x0e\n\t\x10\x0e\0D\0a\0m\0a\0g\0e\00\0如果聽不懂他們說的話，那就算去了\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0城鎮\x0e\0\x03\x02ÿÿ，\n應該也沒辦法得到\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0墮拉攻\x0e\0\x03\x02ÿÿ的情報吧……
M_RB36	\x0e\n\x18\x0e\x0c\0R\0e\0g\0r\0e\0t\0波……嗶波～波……\n嗶……嗶～嗶。
M_RB37	\x0e\n\t\x0e\x0c\0P\0a\0n\0i\0c\00\0哇哇，這個機器人\n完全不會動了！\n\n該怎麼辦？？
M_RB38	\x0e\n\x18\x12\x10\0R\0e\0g\0r\0e\0t\0_\0L\0燃料用盡……\n身體沒有……動力。
