bag
SS_bag_000	おこづかい
BTR_STATE_74_02	５ターンの間\nぶつりと　とくしゅの　威力を\n半減する。
btl_std
BTL_STRID_STD_NULL	●●
BTL_STRID_STD_Encount_Wild1	あっ！　野生の\n[VAR 0101(0000)]が　飛びだしてきた！
BTL_STRID_STD_Encount_Wild2	うわっ！　野生の\n[VAR 0101(0000)]が　飛びかかってきた！
BTL_STRID_STD_Encount_WildDouble	あっ！　野生の\n[VAR 0101(0001)]と\r\n[VAR 0101(0002)]が　飛びだしてきた！
BTL_STRID_STD_Encount_WildDouble_samekind	あっ！　野生の\n[VAR 0101(0001)]と\r\n[VAR 0101(0002)]が　飛びだしてきた！
BTL_STRID_STD_Encount_Wild_Move	あっ！　野生の\n[VAR 0101(0000)]が　現れた！
BTL_STRID_STD_Encount_Wild_Talk	野生の\n[VAR 0101(0000)]が　現れた！
BTL_STRID_STD_Encount_Wild_Ride	うわっ！　ふみつけた\n[VAR 0101(0000)]が　飛びかかってきた！
BTL_STRID_STD_Encount_Wild_Legend	[VAR 0101(0000)]が　現れた！
BTL_STRID_STD_Encount_Band	うわっ！　[VAR 0101(0000)]の　群れに\n遭遇した！
BTL_STRID_STD_Encount_NPC1	[VAR 010E(0000)]の　[VAR 0100(0001)]が\n勝負を　しかけてきた！
BTL_STRID_STD_Encount_Player1	[VAR 0100(0000)]が\n勝負を　しかけてきた！
BTL_STRID_STD_Encount_NPC2	[VAR 010E(0000)]の　[VAR 0100(0001)]と\n[VAR 010E(0002)]の　[VAR 0100(0003)]が\r\n勝負を　しかけてきた！
BTL_STRID_STD_Encount_Player2	[VAR 0100(0000)]と　[VAR 0100(0001)]が\n勝負を　しかけてきた！
BTL_STRID_STD_PutSingle	ゆけっ！　[VAR 0102(0000)]！
BTL_STRID_STD_PutDouble	ゆけっ！　[VAR 0102(0000)]！\n[VAR 0102(0001)]！
BTL_STRID_STD_PutSingle_NPC	[VAR 010E(0000)]の　[VAR 0100(0001)]は\n[VAR 0102(0002)]を　くりだした！
BTL_STRID_STD_PutDouble_NPC	[VAR 010E(0000)]の　[VAR 0100(0001)]は\n[VAR 0102(0002)]と\r\n[VAR 0102(0003)]を　くりだした！
BTL_STRID_STD_PutDouble_Tag	[VAR 010E(0000)]の　[VAR 0100(0001)]と　[VAR 0100(0002)]は\n[VAR 0102(0003)]と\r\n[VAR 0102(0004)]を　くりだした！
BTL_STRID_STD_PutDouble_Tag_samekind	[VAR 010E(0000)]の　[VAR 0100(0001)]と　[VAR 0100(0002)]は\n[VAR 0102(0003)]と\r\n[VAR 0102(0004)]を　くりだした！
BTL_STRID_STD_PutSingle_Player	[VAR 0100(0000)]は\n[VAR 0102(0001)]を　くりだした！
BTL_STRID_STD_PutDouble_Player	[VAR 0100(0000)]は　[VAR 0102(0001)]と\n[VAR 0102(0002)]を　くりだした！
BTL_STRID_STD_PutTriple_Player	[VAR 0100(0000)]は\n[VAR 0102(0001)]と　[VAR 0102(0002)]と\r\n[VAR 0102(0003)]を　くりだした！
BTL_STRID_STD_IrekaeConfirm	[VAR 010E(0000)]の　[VAR 0100(0001)]は\n[VAR 0102(0002)]を　くりだそうとしている\r\nポケモンを　入れ替えますか？
BTL_STRID_STD_PutChange1	任せた！　[VAR 0102(0000)]！
BTL_STRID_STD_PutChange2	がんばれ！　[VAR 0102(0000)]！
BTL_STRID_STD_PutChange3	あと少しだ！\nがんばれ！　[VAR 0102(0000)]！
BTL_STRID_STD_PutChange4	相手が　弱っている！\nチャンスだ！　[VAR 0102(0000)]！
BTL_STRID_STD_BackChange1	[VAR 0102(0000)]　交代！\n戻れ！
BTL_STRID_STD_BackChange2	[VAR 0102(0000)]\n戻れ！
BTL_STRID_STD_BackChange3	[VAR 0102(0000)]　よし！\n戻れ！
BTL_STRID_STD_BackChange4	[VAR 0102(0000)]　いいぞ！\n戻れ！
BTL_STRID_STD_BackChange5	[VAR 0102(0000)]　よくやった！\n戻れ！
BTL_STRID_STD_BackChange_NPC	[VAR 010E(0000)]の　[VAR 0100(0001)]は\n[VAR 0102(0002)]を　引っこめた！
BTL_STRID_STD_BackChange_Player	[VAR 0100(0000)]は\n[VAR 0102(0001)]を　引っこめた！
BTL_STRID_STD_Hit_PluralTimes	[VAR 0200(0000)]回　当たった！
BTL_STRID_STD_UseItem_Self	[VAR 0100(0000)]は\n[VAR 0109(0001)]を　使った！
BTL_STRID_STD_UseItem_Player	[VAR 0100(0000)]は\n[VAR 0109(0001)]を　使った！
BTL_STRID_STD_UseItem_NPC	[VAR 010E(0000)]の　[VAR 0100(0001)]は\n[VAR 0109(0002)]を　使った！
BTL_STRID_STD_GetExp	[VAR 010C(0000)]は\n[VAR 0206(0001)]経験値を　もらった！
BTL_STRID_STD_GetExp_Bonus	[VAR 010C(0000)]は　多めに\n[VAR 0206(0001)]経験値を　もらった！
BTL_STRID_STD_NebaNebaNet	味方の　足下に\nねばねばネットが　広がった！
BTL_STRID_STD_WazaOboe_01	[VAR 010C(0000)]は　新しく\n[VAR 0107(0001)]を　覚えたい……\c\n[VAR 0107(0001)]の　かわりに\n他の　技を　忘れさせますか？
BTL_STRID_STD_WazaOboe_02	１[WAIT 20]　２の[WAIT 20]…[WAIT 20]…[WAIT 20]　ポカン！[VAR BE05(0003)][VAR BE05(0006)]\c\n[VAR 010C(0000)]は　[VAR 0107(0001)]の\n使い方を　きれいに忘れた！\c\nそして……！
BTL_STRID_STD_WazaOboe_03	[VAR 010C(0000)]は　新しく\n[VAR 0107(0001)]を　覚えた！
BTL_STRID_STD_WazaOboe_04	[VAR 010C(0000)]は　[VAR 0107(0001)]を\n覚えずに　終わった！
BTL_STRID_STD_WinTrainer	[VAR 010E(0000)]の　[VAR 0100(0001)]との\n勝負に　勝った！
BTL_STRID_STD_WinTrainer2	[VAR 010E(0000)]の　[VAR 0100(0001)]と\n[VAR 010E(0002)]の　[VAR 0100(0003)]との\r\n勝負に　勝った！
BTL_STRID_STD_LoseTrainer	[VAR 010E(0000)]の　[VAR 0100(0001)]との\n勝負に　負けた！
BTL_STRID_STD_DrawTrainer	[VAR 010E(0000)]の　[VAR 0100(0001)]との\n勝負は　引き分けだ！
BTL_STRID_STD_WinComm	[VAR 0100(0000)]との\n勝負に　勝った！
BTL_STRID_STD_WinCommMulti	[VAR 0100(0000)]と　[VAR 0100(0001)]との\n勝負に　勝った！
BTL_STRID_STD_LoseComm	[VAR 0100(0000)]との\n勝負に　負けた！
BTL_STRID_STD_LoseCommMulti	[VAR 0100(0000)]と　[VAR 0100(0001)]との\n勝負に　負けた！
BTL_STRID_STD_DrawComm	[VAR 0100(0000)]との\n勝負は　引き分けだ！
BTL_STRID_STD_DrawCommMulti	[VAR 0100(0000)]と　[VAR 0100(0001)]との\n勝負は　引き分けだ！
BTL_STRID_STD_LoseStart	[VAR 0100(0000)]の　手元には\n戦える　ポケモンが　いない！
BTL_STRID_STD_LoseMoneyWild	[VAR 0100(0000)]は　あわてて\n[VAR 0204(0001)]円　なくしてしまった……
BTL_STRID_STD_LoseMoneyTrainer	[VAR 0100(0000)]は　賞金として\n[VAR 0204(0001)]円　支払った……
BTL_STRID_STD_LoseEnd	……　……　……\n……　……　……\c\n[VAR 0100(0000)]は\n目の前が　まっくらに　なった！
BTL_STRID_STD_GetMoney	[VAR 0100(0000)]は　賞金として\n[VAR 0205(0001)]円　手に入れた！
BTL_STRID_STD_PickMoney	[VAR 0100(0000)]は　[VAR 0204(0001)]円　拾った！
BTL_STRID_STD_LevelUp	[VAR 010C(0000)]は\nレベル[VAR 0202(0001)]　に　あがった！
BTL_STRID_STD_BallThrow0	だめだ！　ポケモンが\nボールから　出てしまった！
BTL_STRID_STD_BallThrow1	ああ！\n捕まえたと　思ったのに！
BTL_STRID_STD_BallThrow2	残念！\nもう少しで　捕まえられたのに！
BTL_STRID_STD_BallThrow3	惜しい！\nあとちょっとの　ところだったのに！
BTL_STRID_STD_BallThrowS	やったー！\n[VAR 0101(0000)]を　捕まえたぞ！
BTL_STRID_STD_ZukanRegister	[VAR 0101(0000)]の　データが　新しく\nポケモン図鑑に　登録されます！
BTL_STRID_STD_BallThrowTrainer	トレーナーに　ボールをはじかれた！\n人のものを　取ったら　泥棒！
BTL_STRID_STD_Ball_NG1	だめだ！　１匹じゃないと\nねらいが　定まらない……！
BTL_STRID_STD_Ball_NG2	ボックスが　一杯です！
BTL_STRID_STD_Ball_NG3	集中しないと\nボールは　上手に　投げられない！
BTL_STRID_STD_Ball_NG4	だめだ！　ポケモンが　みえなくて\nねらいが　定まらない……！
BTL_STRID_STD_UseItem_NoEffect	しかし　効果が　なかった！
BTL_STRID_STD_SelectAction	[VAR 010C(0000)]は　どうする？
BTL_STRID_STD_SelectRotation	[VAR 0100(0000)]は　どうする？
BTL_STRID_STD_SelectFriendship	[VAR 010C(0000)]は　[VAR 0100(0001)]の\n指示を　待っている……
BTL_STRID_STD_WazaFail	しかし　うまく　決まらなかった！！
BTL_STRID_STD_EscapeSuccess	うまく　逃げ切れた！
BTL_STRID_STD_EscapeFail	逃げられなかった！
BTL_STRID_STD_EscapeProhibit	逃げることが　できない！
BTL_STRID_STD_EscapeWild	野生の[VAR 0102(0000)]は\n逃げだした！
BTL_STRID_STD_EscapeCant	ダメだ！　勝負の最中に\n相手に　背中を　みせられない！
BTL_STRID_STD_EscapeCheck	勝負を　あきらめて\n降参しますか？
BTL_STRID_STD_AffGood	効果は　バツグンだ！
BTL_STRID_STD_AffBad	効果は　今ひとつのようだ……
BTL_STRID_STD_KonranExe	わけも　わからず\n自分を　攻撃した！
BTL_STRID_STD_CriticalHit	[VAR FF00(0006)]急所に　当たった！[VAR FF00(0000)]
BTL_STRID_STD_PP_Short	しかし　技の\n残りポイントが　なかった！
BTL_STRID_STD_CommSupport	助けにきた　[VAR 0100(0000)]の　おかげで\n[VAR 0102(0001)]の　体力が　回復した！
BTL_STRID_STD_ShineStart	日差しが　強くなった！
BTL_STRID_STD_RainStart	雨が　降り始めた！
BTL_STRID_STD_StormStart	砂あらしが　吹き始めた！
BTL_STRID_STD_SnowStart	あられが　降り始めた！
BTL_STRID_STD_MistStart	霧が　ただよいはじめた！
BTL_STRID_STD_ShineEnd	日差しが　元に戻った！
BTL_STRID_STD_RainEnd	雨が　あがった！
BTL_STRID_STD_StormEnd	砂あらしが　おさまった！
BTL_STRID_STD_SnowEnd	あられが　止んだ！
BTL_STRID_STD_MistEnd	霧が　晴れた！
BTL_STRID_STD_AirLock	天候の影響が　なくなった！
BTL_STRID_STD_SandAttack	砂あらしが　吹きあれる！
BTL_STRID_STD_SnowAttack	あられが　吹きすさぶ！
BTL_STRID_STD_Ichigeki	一撃必殺！
BTL_STRID_STD_KinomiEff_WazaWeak	[VAR 0109(0000)]は\n[VAR 0107(0001)]の　威力を　弱めた！
BTL_STRID_STD_KodawariLock	[VAR 0109(0000)]の　効果で\n[VAR 0107(0001)]しか　だせない！
BTL_STRID_STD_TotsugekiLock	[VAR 0109(0000)]の　効果で\n変化技が　だせない！
BTL_STRID_STD_WazaLock	[VAR 010C(0000)]は\n[VAR 0107(0001)]しか　だせない！
BTL_STRID_STD_RankReset	全ての　ステータスが\n元に　戻った！
BTL_STRID_STD_NotHappen	しかし　なにも起こらない！
BTL_STRID_STD_TokWin	[VAR 0102(0000)]の\n[VAR 0106(0001)]
BTL_STRID_STD_IyasinoSuzu	鈴の音が　響きわたった！
BTL_STRID_STD_AlomaTherapy	心地よい　香りが　広がった！
BTL_STRID_STD_Itamiwake	おたがいの体力を　分かちあった！
BTL_STRID_STD_TrickRoomOff	ゆがんだ　時空が　元に戻った！
BTL_STRID_STD_Jyuryoku	じゅうりょくが　強くなった！
BTL_STRID_STD_JyuryokuOff	じゅうりょくが　元に戻った！
BTL_STRID_STD_HorobiNoUta	ほろびのうたを　聴いたポケモンは\n３ターン後に　滅びてしまう！
BTL_STRID_STD_YubiWoFuru	指を振ったら　[VAR 0107(0000)]　がでた！
BTL_STRID_STD_SizenNoTikara	しぜんのちからは\n[VAR 0107(0000)]　になった！
BTL_STRID_STD_NekoNiKoban	小判が　あたりに　散らばった！
BTL_STRID_STD_MigawariFail	しかし　身代わりを　だすには\n体力が　足りなかった！
BTL_STRID_STD_Reflector	味方は　リフレクターで\n物理に　強くなった！
BTL_STRID_STD_Reflector_E	相手は　リフレクターで\n物理に　強くなった！
BTL_STRID_STD_ReflectorOff	味方の　リフレクターが\nなくなった！
BTL_STRID_STD_ReflectorOff_E	相手の　リフレクターが\nなくなった！
BTL_STRID_STD_HikariNoKabe	味方は　ひかりのかべで\n特殊に　強くなった！
BTL_STRID_STD_HikariNoKabe_E	相手は　ひかりのかべで\n特殊に　強くなった！
BTL_STRID_STD_HikariNoKabeOff	味方の　ひかりのかべが\nなくなった！
BTL_STRID_STD_HikariNoKabeOff_E	相手の　ひかりのかべが\nなくなった！
BTL_STRID_STD_AuroraVeil	味方は　オーロラベールで\n物理と　特殊に　強くなった！
BTL_STRID_STD_AuroraVeil_E	相手は　オーロラベールで\n物理と　特殊に　強くなった！
BTL_STRID_STD_AuroraVeilOff	味方の　オーロラベールが\nなくなった！
BTL_STRID_STD_AuroraVeilOff_E	相手の　オーロラベールが\nなくなった！
BTL_STRID_STD_SinpiNoMamori	味方は\n神秘のベールに　包まれた！
BTL_STRID_STD_SinpiNoMamori_E	相手は\n神秘のベールに　包まれた！
BTL_STRID_STD_SinpiNoMamoriOff	味方を　包んでいた\n神秘のベールが　なくなった！
BTL_STRID_STD_SinpiNoMamoriOff_E	相手を　包んでいた\n神秘のベールが　なくなった！
BTL_STRID_STD_SiroiKiri	味方は\n白い霧に　包まれた！
BTL_STRID_STD_SiroiKiri_E	相手は\n白い霧に　包まれた！
BTL_STRID_STD_SiroiKiriOff	味方を　包んでいた\n白い霧が　なくなった！
BTL_STRID_STD_SiroiKiriOff_E	相手を　包んでいた\n白い霧が　なくなった！
BTL_STRID_STD_Oikaze	味方に\n追い風が　吹き始めた！
BTL_STRID_STD_Oikaze_E	相手に\n追い風が　吹き始めた！
BTL_STRID_STD_OikazeOff	味方の\n追い風が　止んだ！
BTL_STRID_STD_OikazeOff_E	相手の\n追い風が　止んだ！
BTL_STRID_STD_Makibisi	味方の　足下に\nまきびしが　散らばった！
BTL_STRID_STD_Makibisi_E	相手の　足下に\nまきびしが　散らばった！
BTL_STRID_STD_MakibisiOff	味方の　足下の\nまきびしが　消え去った！
BTL_STRID_STD_MakibisiOff_E	相手の　足下の\nまきびしが　消え去った！
BTL_STRID_STD_Dokubisi	味方の　足下に\nどくびしが　散らばった！
BTL_STRID_STD_Dokubisi_E	相手の　足下に\nどくびしが　散らばった！
BTL_STRID_STD_DokubisiOff	味方の　足下の\nどくびしが　消え去った！
BTL_STRID_STD_DokubisiOff_E	相手の　足下の\nどくびしが　消え去った！
BTL_STRID_STD_StealthRock	味方の　周りに\nとがった岩が　ただよい始めた！
BTL_STRID_STD_StealthRock_E	相手の　周りに\nとがった岩が　ただよい始めた！
BTL_STRID_STD_StealthRockOff	味方の　周りの\nステルスロックが　消え去った！
BTL_STRID_STD_StealthRockOff_E	相手の　周りの\nステルスロックが　消え去った！
BTL_STRID_STD_WideGuard	味方の　周りを\nワイドガードが　守っている！
BTL_STRID_STD_WideGuard_E	相手の　周りを\nワイドガードが　守っている！
BTL_STRID_STD_FastGuard	味方の　周りを\nファストガードが　守っている！
BTL_STRID_STD_FastGuard_E	相手の　周りを\nファストガードが　守っている！
BTL_STRID_STD_Kinchoukan	味方は　緊張して\nきのみが　食べられなくなった！
BTL_STRID_STD_Kinchoukan_E	相手は　緊張して\nきのみが　食べられなくなった！
BTL_STRID_STD_WonderRoom_Start	防御と　特防が　入れ替わる\n空間を　作りだした！
BTL_STRID_STD_WonderRoom_End	ワンダールームが　解除され\n防御と　特防が　元に戻った！
BTL_STRID_STD_MagicRoom_Start	持たせた　道具の　効果が\nなくなる　空間を　作りだした！
BTL_STRID_STD_MagicRoom_End	マジックルームが　解除され\n道具の　効果が　元に戻った！
BTL_STRID_STD_Juel	[VAR 0109(0000)]は　[VAR 0107(0001)]の\n威力を　強めた！
BTL_STRID_STD_BattleTimeOver	制限時間が　なくなりました！\n対戦を　終了します！
BTL_STRID_STD_BattleTimeOver_Your	相手の　制限時間が　なくなりました！\n対戦を　終了します！
BTL_STRID_STD_BattleTimeOver_My	あなたの　制限時間が　なくなりました！\n対戦を　終了します！
BTL_STRID_STD_BatteRecBufferOver	勝負の　時間が　長すぎるため\n再生を　中断します！
BTL_STRID_STD_DarumaOn	ダルマモード　発動！
BTL_STRID_STD_DarumaOff	ダルマモード　解除！
BTL_STRID_STD_Sabotage1	[VAR 010C(0000)]は　いうことを　きかない！
BTL_STRID_STD_Sabotage2	[VAR 010C(0000)]は　なまけている！
BTL_STRID_STD_Sabotage3	[VAR 010C(0000)]は　そっぽをむいた！
BTL_STRID_STD_Sabotage4	[VAR 010C(0000)]は　しらんぷりした！
BTL_STRID_STD_Sabotage_OtherWaza	[VAR 010C(0000)]は　命令を　無視した！
BTL_STRID_STD_Sabotage_GoSleep	[VAR 010C(0000)]は　昼寝を　始めた！
BTL_STRID_STD_Sabotage_Sleeping	[VAR 010C(0000)]は　眠ったまま\n命令を　無視した！
BTL_STRID_STD_ItemNoEffPos	しかし　この　道具を\n使える　場所に　いなかった！
BTL_STRID_STD_Retired	降参が　選ばれました
BTL_STRID_STD_GrassGround_Start	足下に　草がおいしげった！
BTL_STRID_STD_GrassGround_End	足下の　草が消え去った！
BTL_STRID_STD_MistGround_Start	足下に　霧が立ち込めた！
BTL_STRID_STD_MistGround_End	足下の　霧が消え去った！
BTL_STRID_STD_ElecField_Start	足下に　電気が　かけめぐる！
BTL_STRID_STD_ElecField_End	足下の　電気が　消え去った！
BTL_STRID_STD_GeppuWarn	きのみを　食べていないので\n技が　だせない！
BTL_STRID_STD_GetBonusItem	[VAR 0100(0000)]は\n[VAR 0109(0001)]を　拾った！
BTL_STRID_STD_FR_Korae	[VAR 010C(0000)]は　[VAR 0100(0001)]を\n悲しませまいと　もちこたえた！
BTL_STRID_STD_FR_CureNemuri	[VAR 010C(0000)]は　心配させまいと\nなんとか　目を覚ました！
BTL_STRID_STD_FR_CureDoku	[VAR 010C(0000)]は　心配させまいと\n自力で　どくを　治した！
BTL_STRID_STD_FR_CureYakedo	[VAR 010C(0000)]は　心配させまいと\n根性で　やけどを　治した！
BTL_STRID_STD_FR_CureMahi	[VAR 010C(0000)]は　心配させまいと\nきあいで　まひを　治した！
BTL_STRID_STD_FR_CureKoori	[VAR 010C(0000)]は　心配させまいと\nがんばって　こおりを　溶かした！
BTL_STRID_STD_FR_Avoid	[VAR 010C(0000)]は　[VAR 0100(0001)]の\n掛け声にあわせて　技を　よけた！
BTL_STRID_STD_FR_Critical	[VAR 010C(0000)]は　ほめてもらおうと\n狙って　技を　[VAR FF00(0006)]急所に　当てた！[VAR FF00(0000)]
BTL_STRID_STD_FR_Ready_Special	[VAR 010C(0000)]は\n[VAR 0100(0001)]の方を　向いて　うなずいた！
BTL_STRID_STD_FR_Ready_150_01	[VAR 010C(0000)]は　やる気に満ちた\nあついまなざしで　こちらをみている！
BTL_STRID_STD_FR_Ready_150_02	[VAR 010C(0000)]は　[VAR 0100(0001)]の\nすごい作戦に　期待している……
BTL_STRID_STD_FR_Ready_150_03	[VAR 010C(0000)]と　[VAR 0100(0001)]は\n心が　通じ合っている！
BTL_STRID_STD_FR_Ready_150_04	[VAR 010C(0000)]は　[VAR 0100(0001)]の\nファッションが　気になるみたい……
