bag
SS_bag_000	おこづかい
ATKMSG_Y_476	やせいの　[VAR 0101(0000)]の\nいかりのこな！
ATKMSG_E_476	あいての　[VAR 0101(0000)]の\nいかりのこな！
ATKMSG_T_476	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nいかりのこな！
ATKMSG_M_478	[VAR 0101(0000)]は\nマジックルームを　つかった！
ATKMSG_Y_478	やせいの　[VAR 0101(0000)]は\nマジックルームを　つかった！
ATKMSG_E_478	あいての　[VAR 0101(0000)]は\nマジックルームを　つかった！
ATKMSG_T_478	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nマジックルームを　つかった！
ATKMSG_M_479	[VAR 0101(0000)]の\nうちおとす！
ATKMSG_Y_479	やせいの　[VAR 0101(0000)]の\nうちおとす！
ATKMSG_E_479	あいての　[VAR 0101(0000)]の\nうちおとす！
ATKMSG_T_479	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nうちおとす！
ATKMSG_M_480	[VAR 0101(0000)]は\nやまあらしを　した！
ATKMSG_Y_480	やせいの　[VAR 0101(0000)]は\nやまあらしを　した！
ATKMSG_E_480	あいての　[VAR 0101(0000)]は\nやまあらしを　した！
ATKMSG_T_480	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nやまあらしを　した！
ATKMSG_M_482	[VAR 0101(0000)]の\nヘドロウェーブ！
ATKMSG_Y_482	やせいの　[VAR 0101(0000)]の\nヘドロウェーブ！
ATKMSG_E_482	あいての　[VAR 0101(0000)]の\nヘドロウェーブ！
ATKMSG_T_482	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nヘドロウェーブ！
ATKMSG_M_483	[VAR 0101(0000)]は\nちょうのまいを　つかった！
ATKMSG_Y_483	やせいの　[VAR 0101(0000)]は\nちょうのまいを　つかった！
ATKMSG_E_483	あいての　[VAR 0101(0000)]は\nちょうのまいを　つかった！
ATKMSG_T_483	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nちょうのまいを　つかった！
ATKMSG_M_484	[VAR 0101(0000)]の\nヘビーボンバー！
ATKMSG_Y_484	やせいの　[VAR 0101(0000)]の\nヘビーボンバー！
ATKMSG_E_484	あいての　[VAR 0101(0000)]の\nヘビーボンバー！
ATKMSG_T_484	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nヘビーボンバー！
ATKMSG_M_486	[VAR 0101(0000)]の\nエレキボール！
ATKMSG_Y_486	やせいの　[VAR 0101(0000)]の\nエレキボール！
ATKMSG_E_486	あいての　[VAR 0101(0000)]の\nエレキボール！
ATKMSG_T_486	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nエレキボール！
ATKMSG_M_487	[VAR 0101(0000)]の\nみずびたし！
ATKMSG_Y_487	やせいの　[VAR 0101(0000)]の\nみずびたし！
ATKMSG_E_487	あいての　[VAR 0101(0000)]の\nみずびたし！
ATKMSG_T_487	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nみずびたし！
ATKMSG_M_488	[VAR 0101(0000)]の\nニトロチャージ！
ATKMSG_Y_488	やせいの　[VAR 0101(0000)]の\nニトロチャージ！
ATKMSG_E_488	あいての　[VAR 0101(0000)]の\nニトロチャージ！
ATKMSG_T_488	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nニトロチャージ！
ATKMSG_M_489	[VAR 0101(0000)]は\nとぐろをまくを　つかった！
ATKMSG_Y_489	やせいの　[VAR 0101(0000)]は\nとぐろをまくを　つかった！
ATKMSG_E_489	あいての　[VAR 0101(0000)]は\nとぐろをまくを　つかった！
ATKMSG_T_489	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nとぐろをまくを　つかった！
ATKMSG_M_490	[VAR 0101(0000)]は\nローキックを　つかった！
ATKMSG_Y_490	やせいの　[VAR 0101(0000)]は\nローキックを　つかった！
ATKMSG_E_490	あいての　[VAR 0101(0000)]は\nローキックを　つかった！
ATKMSG_T_490	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nローキックを　つかった！
ATKMSG_M_491	[VAR 0101(0000)]は\nアシッドボムを　つかった！
ATKMSG_Y_491	やせいの　[VAR 0101(0000)]は\nアシッドボムを　つかった！
ATKMSG_E_491	あいての　[VAR 0101(0000)]は\nアシッドボムを　つかった！
ATKMSG_T_491	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nアシッドボムを　つかった！
ATKMSG_M_492	[VAR 0101(0000)]は\nイカサマした！
ATKMSG_Y_492	やせいの　[VAR 0101(0000)]は\nイカサマした！
ATKMSG_E_492	あいての　[VAR 0101(0000)]は\nイカサマした！
ATKMSG_T_492	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nイカサマした！
ATKMSG_M_493	[VAR 0101(0000)]の\nシンプルビーム！
ATKMSG_Y_493	やせいの　[VAR 0101(0000)]の\nシンプルビーム！
ATKMSG_E_493	あいての　[VAR 0101(0000)]の\nシンプルビーム！
ATKMSG_T_493	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nシンプルビーム！
ATKMSG_M_494	[VAR 0101(0000)]の\nなかまづくり！
ATKMSG_Y_494	やせいの　[VAR 0101(0000)]の\nなかまづくり！
ATKMSG_E_494	あいての　[VAR 0101(0000)]の\nなかまづくり！
ATKMSG_T_494	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nなかまづくり！
ATKMSG_M_495	[VAR 0101(0000)]の\nおさきにどうぞ！
ATKMSG_Y_495	やせいの　[VAR 0101(0000)]の\nおさきにどうぞ！
ATKMSG_E_495	あいての　[VAR 0101(0000)]の\nおさきにどうぞ！
ATKMSG_T_495	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nおさきにどうぞ！
ATKMSG_M_496	[VAR 0101(0000)]は\nりんしょうした！
ATKMSG_Y_496	やせいの　[VAR 0101(0000)]は\nりんしょうした！
ATKMSG_E_496	あいての　[VAR 0101(0000)]は\nりんしょうした！
ATKMSG_T_496	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nりんしょうした！
ATKMSG_M_497	[VAR 0101(0000)]の\nエコーボイス！
ATKMSG_Y_497	やせいの　[VAR 0101(0000)]の\nエコーボイス！
ATKMSG_E_497	あいての　[VAR 0101(0000)]の\nエコーボイス！
ATKMSG_T_497	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nエコーボイス！
ATKMSG_M_499	[VAR 0101(0000)]の\nクリアスモッグ！
ATKMSG_Y_499	やせいの　[VAR 0101(0000)]の\nクリアスモッグ！
ATKMSG_E_499	あいての　[VAR 0101(0000)]の\nクリアスモッグ！
ATKMSG_T_499	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nクリアスモッグ！
ATKMSG_M_500	[VAR 0101(0000)]は\nアシストパワーを　つかった！
ATKMSG_Y_500	やせいの　[VAR 0101(0000)]は\nアシストパワーを　つかった！
ATKMSG_E_500	あいての　[VAR 0101(0000)]は\nアシストパワーを　つかった！
ATKMSG_T_500	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nアシストパワーを　つかった！
ATKMSG_M_501	[VAR 0101(0000)]の\nファストガード！
ATKMSG_Y_501	やせいの　[VAR 0101(0000)]の\nファストガード！
ATKMSG_E_501	あいての　[VAR 0101(0000)]の\nファストガード！
ATKMSG_T_501	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nファストガード！
ATKMSG_M_502	[VAR 0101(0000)]の\nサイドチェンジ！
ATKMSG_Y_502	やせいの　[VAR 0101(0000)]の\nサイドチェンジ！
ATKMSG_E_502	あいての　[VAR 0101(0000)]の\nサイドチェンジ！
ATKMSG_T_502	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nサイドチェンジ！
ATKMSG_M_503	[VAR 0101(0000)]の\nねっとう！
ATKMSG_Y_503	やせいの　[VAR 0101(0000)]の\nねっとう！
ATKMSG_E_503	あいての　[VAR 0101(0000)]の\nねっとう！
ATKMSG_T_503	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nねっとう！
ATKMSG_M_504	[VAR 0101(0000)]の\nからをやぶる！
ATKMSG_Y_504	やせいの　[VAR 0101(0000)]の\nからをやぶる！
ATKMSG_E_504	あいての　[VAR 0101(0000)]の\nからをやぶる！
ATKMSG_T_504	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nからをやぶる！
ATKMSG_M_505	[VAR 0101(0000)]の\nいやしのはどう！
ATKMSG_Y_505	やせいの　[VAR 0101(0000)]の\nいやしのはどう！
ATKMSG_E_505	あいての　[VAR 0101(0000)]の\nいやしのはどう！
ATKMSG_T_505	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nいやしのはどう！
ATKMSG_M_506	[VAR 0101(0000)]の\nたたりめ！
ATKMSG_Y_506	やせいの　[VAR 0101(0000)]の\nたたりめ！
ATKMSG_E_506	あいての　[VAR 0101(0000)]の\nたたりめ！
ATKMSG_T_506	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nたたりめ！
ATKMSG_M_509	[VAR 0101(0000)]の\nともえなげ！
ATKMSG_Y_509	やせいの　[VAR 0101(0000)]の\nともえなげ！
ATKMSG_E_509	あいての　[VAR 0101(0000)]の\nともえなげ！
ATKMSG_T_509	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nともえなげ！
ATKMSG_M_510	[VAR 0101(0000)]の\nやきつくす　こうげき！
ATKMSG_Y_510	やせいの　[VAR 0101(0000)]の\nやきつくす　こうげき！
ATKMSG_E_510	あいての　[VAR 0101(0000)]の\nやきつくす　こうげき！
ATKMSG_T_510	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nやきつくす　こうげき！
ATKMSG_M_511	[VAR 0101(0000)]の\nさきおくり！
ATKMSG_Y_511	やせいの　[VAR 0101(0000)]の\nさきおくり！
ATKMSG_E_511	あいての　[VAR 0101(0000)]の\nさきおくり！
ATKMSG_T_511	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nさきおくり！
ATKMSG_M_512	[VAR 0101(0000)]の\nアクロバット！
ATKMSG_Y_512	やせいの　[VAR 0101(0000)]の\nアクロバット！
ATKMSG_E_512	あいての　[VAR 0101(0000)]の\nアクロバット！
ATKMSG_T_512	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nアクロバット！
ATKMSG_M_513	[VAR 0101(0000)]の\nミラータイプ！
ATKMSG_Y_513	やせいの　[VAR 0101(0000)]の\nミラータイプ！
ATKMSG_E_513	あいての　[VAR 0101(0000)]の\nミラータイプ！
ATKMSG_T_513	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nミラータイプ！
ATKMSG_M_514	[VAR 0101(0000)]の\nかたきうち！
ATKMSG_Y_514	やせいの　[VAR 0101(0000)]の\nかたきうち！
ATKMSG_E_514	あいての　[VAR 0101(0000)]の\nかたきうち！
ATKMSG_T_514	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nかたきうち！
ATKMSG_M_515	[VAR 0101(0000)]の\nいのちがけ　こうげき！
ATKMSG_Y_515	やせいの　[VAR 0101(0000)]の\nいのちがけ　こうげき！
ATKMSG_E_515	あいての　[VAR 0101(0000)]の\nいのちがけ　こうげき！
ATKMSG_T_515	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nいのちがけ　こうげき！
ATKMSG_M_517	[VAR 0101(0000)]は\nれんごくを　つかった！
ATKMSG_Y_517	やせいの　[VAR 0101(0000)]は\nれんごくを　つかった！
ATKMSG_E_517	あいての　[VAR 0101(0000)]は\nれんごくを　つかった！
ATKMSG_T_517	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nれんごくを　つかった！
ATKMSG_M_521	[VAR 0101(0000)]の\nボルトチェンジ！
ATKMSG_Y_521	やせいの　[VAR 0101(0000)]の\nボルトチェンジ！
ATKMSG_E_521	あいての　[VAR 0101(0000)]の\nボルトチェンジ！
ATKMSG_T_521	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nボルトチェンジ！
ATKMSG_M_522	[VAR 0101(0000)]の\nむしのていこう！
ATKMSG_Y_522	やせいの　[VAR 0101(0000)]の\nむしのていこう！
ATKMSG_E_522	あいての　[VAR 0101(0000)]の\nむしのていこう！
ATKMSG_T_522	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nむしのていこう！
ATKMSG_M_523	[VAR 0101(0000)]は\nじならしした！
ATKMSG_Y_523	やせいの　[VAR 0101(0000)]は\nじならしした！
ATKMSG_E_523	あいての　[VAR 0101(0000)]は\nじならしした！
ATKMSG_T_523	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nじならしした！
ATKMSG_M_524	[VAR 0101(0000)]は\nこおりのいぶきを　つかった！
ATKMSG_Y_524	やせいの　[VAR 0101(0000)]は\nこおりのいぶきを　つかった！
ATKMSG_E_524	あいての　[VAR 0101(0000)]は\nこおりのいぶきを　つかった！
ATKMSG_T_524	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nこおりのいぶきを　つかった！
ATKMSG_M_525	[VAR 0101(0000)]の\nドラゴンテール！
ATKMSG_Y_525	やせいの　[VAR 0101(0000)]の\nドラゴンテール！
ATKMSG_E_525	あいての　[VAR 0101(0000)]の\nドラゴンテール！
ATKMSG_T_525	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nドラゴンテール！
ATKMSG_M_526	[VAR 0101(0000)]は\nふるいたてるを　つかった！
ATKMSG_Y_526	やせいの　[VAR 0101(0000)]は\nふるいたてるを　つかった！
ATKMSG_E_526	あいての　[VAR 0101(0000)]は\nふるいたてるを　つかった！
ATKMSG_T_526	[VAR 0100(000A)]の　[VAR 0101(0000)]は\nふるいたてるを　つかった！
ATKMSG_M_528	[VAR 0101(0000)]の\nワイルドボルト！
ATKMSG_Y_528	やせいの　[VAR 0101(0000)]の\nワイルドボルト！
ATKMSG_E_528	あいての　[VAR 0101(0000)]の\nワイルドボルト！
ATKMSG_T_528	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nワイルドボルト！
ATKMSG_M_529	[VAR 0101(0000)]の\nドリルライナー！
ATKMSG_Y_529	やせいの　[VAR 0101(0000)]の\nドリルライナー！
ATKMSG_E_529	あいての　[VAR 0101(0000)]の\nドリルライナー！
ATKMSG_T_529	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nドリルライナー！
ATKMSG_M_530	[VAR 0101(0000)]の\nダブルチョップ！
ATKMSG_Y_530	やせいの　[VAR 0101(0000)]の\nダブルチョップ！
ATKMSG_E_530	あいての　[VAR 0101(0000)]の\nダブルチョップ！
ATKMSG_T_530	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nダブルチョップ！
ATKMSG_M_534	[VAR 0101(0000)]の\nシェルブレード！
ATKMSG_Y_534	やせいの　[VAR 0101(0000)]の\nシェルブレード！
ATKMSG_E_534	あいての　[VAR 0101(0000)]の\nシェルブレード！
ATKMSG_T_534	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nシェルブレード！
ATKMSG_M_535	[VAR 0101(0000)]の\nヒートスタンプ！
ATKMSG_Y_535	やせいの　[VAR 0101(0000)]の\nヒートスタンプ！
ATKMSG_E_535	あいての　[VAR 0101(0000)]の\nヒートスタンプ！
ATKMSG_T_535	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nヒートスタンプ！
ATKMSG_M_536	[VAR 0101(0000)]の\nグラスミキサー！
ATKMSG_Y_536	やせいの　[VAR 0101(0000)]の\nグラスミキサー！
ATKMSG_E_536	あいての　[VAR 0101(0000)]の\nグラスミキサー！
ATKMSG_T_536	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nグラスミキサー！
ATKMSG_M_538	[VAR 0101(0000)]の\nコットンガード！
ATKMSG_Y_538	やせいの　[VAR 0101(0000)]の\nコットンガード！
ATKMSG_E_538	あいての　[VAR 0101(0000)]の\nコットンガード！
ATKMSG_T_538	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nコットンガード！
ATKMSG_M_540	[VAR 0101(0000)]の\nサイコブレイク！
ATKMSG_Y_540	やせいの　[VAR 0101(0000)]の\nサイコブレイク！
ATKMSG_E_540	あいての　[VAR 0101(0000)]の\nサイコブレイク！
ATKMSG_T_540	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nサイコブレイク！
ATKMSG_M_542	[VAR 0101(0000)]の\nぼうふう！
ATKMSG_Y_542	やせいの　[VAR 0101(0000)]の\nぼうふう！
ATKMSG_E_542	あいての　[VAR 0101(0000)]の\nぼうふう！
ATKMSG_T_542	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nぼうふう！
ATKMSG_M_555	[VAR 0101(0000)]の\nバークアウト！
ATKMSG_Y_555	やせいの　[VAR 0101(0000)]の\nバークアウト！
ATKMSG_E_555	あいての　[VAR 0101(0000)]の\nバークアウト！
ATKMSG_T_555	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nバークアウト！
ATKMSG_M_556	[VAR 0101(0000)]の\nつららおとし！
ATKMSG_Y_556	やせいの　[VAR 0101(0000)]の\nつららおとし！
ATKMSG_E_556	あいての　[VAR 0101(0000)]の\nつららおとし！
ATKMSG_T_556	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nつららおとし！
ATKMSG_M_562	[VAR 0101(0000)]の\nゲップ　こうげき！
ATKMSG_Y_562	やせいの　[VAR 0101(0000)]の\nゲップ　こうげき！
ATKMSG_E_562	あいての　[VAR 0101(0000)]の\nゲップ　こうげき！
ATKMSG_T_562	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nゲップ　こうげき！
ATKMSG_M_564	[VAR 0101(0000)]の\nねばねばネット！
ATKMSG_Y_564	やせいの　[VAR 0101(0000)]の\nねばねばネット！
ATKMSG_E_564	あいての　[VAR 0101(0000)]の\nねばねばネット！
ATKMSG_T_564	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nねばねばネット！
ATKMSG_M_565	[VAR 0101(0000)]の\nとどめばり！
ATKMSG_Y_565	やせいの　[VAR 0101(0000)]の\nとどめばり！
ATKMSG_E_565	あいての　[VAR 0101(0000)]の\nとどめばり！
ATKMSG_T_565	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nとどめばり！
ATKMSG_M_566	[VAR 0101(0000)]の\nゴーストダイブ！
ATKMSG_Y_566	やせいの　[VAR 0101(0000)]の\nゴーストダイブ！
ATKMSG_E_566	あいての　[VAR 0101(0000)]の\nゴーストダイブ！
ATKMSG_T_566	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nゴーストダイブ！
ATKMSG_M_568	[VAR 0101(0000)]の\nおたけび！
ATKMSG_Y_568	やせいの　[VAR 0101(0000)]の\nおたけび！
ATKMSG_E_568	あいての　[VAR 0101(0000)]の\nおたけび！
ATKMSG_T_568	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nおたけび！
ATKMSG_M_572	[VAR 0101(0000)]の\nはなふぶき！
ATKMSG_Y_572	やせいの　[VAR 0101(0000)]の\nはなふぶき！
ATKMSG_E_572	あいての　[VAR 0101(0000)]の\nはなふぶき！
ATKMSG_T_572	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nはなふぶき！
ATKMSG_M_573	[VAR 0101(0000)]の\nフリーズドライ！
ATKMSG_Y_573	やせいの　[VAR 0101(0000)]の\nフリーズドライ！
ATKMSG_E_573	あいての　[VAR 0101(0000)]の\nフリーズドライ！
ATKMSG_T_573	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nフリーズドライ！
ATKMSG_M_574	[VAR 0101(0000)]の\nチャームボイス！
ATKMSG_Y_574	やせいの　[VAR 0101(0000)]の\nチャームボイス！
ATKMSG_E_574	あいての　[VAR 0101(0000)]の\nチャームボイス！
ATKMSG_T_574	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nチャームボイス！
ATKMSG_M_575	[VAR 0101(0000)]の\nすてゼリフ！
ATKMSG_Y_575	やせいの　[VAR 0101(0000)]の\nすてゼリフ！
ATKMSG_E_575	あいての　[VAR 0101(0000)]の\nすてゼリフ！
ATKMSG_T_575	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nすてゼリフ！
ATKMSG_M_577	[VAR 0101(0000)]の\nドレインキッス！
ATKMSG_Y_577	やせいの　[VAR 0101(0000)]の\nドレインキッス！
ATKMSG_E_577	あいての　[VAR 0101(0000)]の\nドレインキッス！
ATKMSG_T_577	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nドレインキッス！
ATKMSG_M_579	[VAR 0101(0000)]の\nフラワーガード！
ATKMSG_Y_579	やせいの　[VAR 0101(0000)]の\nフラワーガード！
ATKMSG_E_579	あいての　[VAR 0101(0000)]の\nフラワーガード！
ATKMSG_T_579	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nフラワーガード！
ATKMSG_M_580	[VAR 0101(0000)]の\nグラスフィールド！
ATKMSG_Y_580	やせいの　[VAR 0101(0000)]の\nグラスフィールド！
ATKMSG_E_580	あいての　[VAR 0101(0000)]の\nグラスフィールド！
ATKMSG_T_580	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nグラスフィールド！
ATKMSG_M_581	[VAR 0101(0000)]の\nミストフィールド！
ATKMSG_Y_581	やせいの　[VAR 0101(0000)]の\nミストフィールド！
ATKMSG_E_581	あいての　[VAR 0101(0000)]の\nミストフィールド！
ATKMSG_T_581	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nミストフィールド！
ATKMSG_M_583	[VAR 0101(0000)]の\nじゃれつく！
ATKMSG_Y_583	やせいの　[VAR 0101(0000)]の\nじゃれつく！
ATKMSG_E_583	あいての　[VAR 0101(0000)]の\nじゃれつく！
ATKMSG_T_583	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nじゃれつく！
ATKMSG_M_584	[VAR 0101(0000)]の\nようせいのかぜ！
ATKMSG_Y_584	やせいの　[VAR 0101(0000)]の\nようせいのかぜ！
ATKMSG_E_584	あいての　[VAR 0101(0000)]の\nようせいのかぜ！
ATKMSG_T_584	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nようせいのかぜ！
ATKMSG_M_585	[VAR 0101(0000)]の\nムーンフォース！
ATKMSG_Y_585	やせいの　[VAR 0101(0000)]の\nムーンフォース！
ATKMSG_E_585	あいての　[VAR 0101(0000)]の\nムーンフォース！
ATKMSG_T_585	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nムーンフォース！
ATKMSG_M_586	[VAR 0101(0000)]の\nばくおんぱ！
ATKMSG_Y_586	やせいの　[VAR 0101(0000)]の\nばくおんぱ！
ATKMSG_E_586	あいての　[VAR 0101(0000)]の\nばくおんぱ！
ATKMSG_T_586	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nばくおんぱ！
ATKMSG_M_589	[VAR 0101(0000)]の\nなかよくする！
ATKMSG_Y_589	やせいの　[VAR 0101(0000)]の\nなかよくする！
