LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
DemoChatHouseEtc00C_000005_2	But I gotta say...{[0004]}Such enthusiastic support from {[c800|0500000d]} for {[0200|00000002]} is actually weirdly inspiring...{[0605|f40101cd]}
DemoChatHouseEtc00C_000005_2_V000	But I gotta say...{[0004]}Such enthusiastic support from {[c800|0500000d]} for {[0200|00000002]} is actually weirdly inspiring...{[0605|f40101cd]}
DemoChatHouseEtc00C_000005_3	You know what? You've got a point.{[0004]}Maybe there's more to {[0200|00000002]} than I thought. We shouldn't judge {[c800|0500000d]}. At least, not for this.
DemoChatHouseEtc00C_000005_3_V000	You know what? You've got a point.{[0004]}Maybe there's more to {[0200|00000002]} than I thought. We shouldn't judge {[c800|0500000d]}. At least, not for this.
ProgramMsg\DemoChat\HouseEtc\HouseEtc00_Other.msbt
DemoChatHouseEtcOther00A_000000_0	Hey, {[c800|0a01000d]}, guess what!
DemoChatHouseEtcOther00A_000000_0_V000	Hey, {[c800|0a01000d]}, come, come!
DemoChatHouseEtcOther00A_000000_1	I just heard the juiciest tea about {[c800|0500000d]}.
DemoChatHouseEtcOther00A_000000_2	Apparently, {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007600650000000000]} been telling everyone how much of {[c902]}{[0200|00030002]} {[c813|050d0dcd0a00680065002000690073000c0073006800650020006900730010007400680065007900200061007200650000000000]}{[c809|00cd]}...
DemoChatHouseEtcOther00A_000000_2_V000	Apparently, {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007600650000000000]} been telling everyone how much of {[c902]}{[0200|00030002]} {[c813|050d0dcd0a00680065002000690073000c0073006800650020006900730010007400680065007900200061007200650000000000]}...
DemoChatHouseEtcOther00A_000001_0	Hey, {[c800|0a01000d]}!
DemoChatHouseEtcOther00A_000001_0_V000	Hey, {[c800|0a01000d]}! Come, we must whisper...
DemoChatHouseEtcOther00A_000001_1	Have you heard the legend of {[c800|0500000d]}?
DemoChatHouseEtcOther00A_000001_2	Rumor has it, {[c812|05000d0d]} {[c813|050d0dcd0a0068006f006c00640073000a0068006f006c0064007300080068006f006c00640000000000]} the world record for longest time {[0200|00020002]} backwards without getting dizzy!
DemoChatHouseEtcOther00A_000001_2_V000	Rumor has it, {[c812|05000d0d]} {[c813|050d0dcd0a0068006f006c00640073000a0068006f006c0064007300080068006f006c00640000000000]} the world record for longest time {[0200|00020002]} backwards without getting dizzy!
DemoChatHouseEtcOther00A_000002_0	{[c903]}{[c800|0a01000d]}. Want to hear something?
DemoChatHouseEtcOther00A_000002_0_V000	Psst! {[c903]}{[c800|0a01000d]}. Want to whisper about someone without them knowing?
DemoChatHouseEtcOther00A_000002_1	See, there's this rumor going around about {[c800|0500000d]}.
DemoChatHouseEtcOther00A_000002_2	Apparently, {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007200650000000000]} claiming to be an expert on {[0200|00040002]}.
DemoChatHouseEtcOther00A_000002_2_V000	People are saying {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007200650000000000]} claiming to be an expert on {[0200|00040002]}.
DemoChatHouseEtcOther00A_000003_0	{[c903]}{[c800|0a01000d]}, have you heard?
DemoChatHouseEtcOther00A_000003_0_V000	{[c903]}{[c800|0a01000d]}, have you heard the word?
DemoChatHouseEtcOther00A_000003_1	There's a strange little rumor going around about {[c800|0500000d]}!
DemoChatHouseEtcOther00A_000003_2	Some say {[c812|05000d0d]} {[c813|050d0dcd060068006100730006006800610073000800680061007600650000000000]} a secret {[0200|00010002]} collection in {[c813|050d0dcd060068006900730006006800650072000a007400680065006900720000000000]} basement!
DemoChatHouseEtcOther00A_000003_2_V000	Some say {[c812|05000d0d]} {[c813|050d0dcd060068006100730006006800610073000800680061007600650000000000]} a secret {[0200|00010002]} collection in {[c813|050d0dcd060068006900730006006800650072000a007400680065006900720000000000]} basement!
DemoChatHouseEtcOther00A_000004_0	{[c903]}{[c800|0a01000d]}, have you heard?
DemoChatHouseEtcOther00A_000004_0_V000	Hey, {[c800|0a01000d]}, want some ear tea?
DemoChatHouseEtcOther00A_000004_1	I heard something interesting about {[c800|0500000d]}!
DemoChatHouseEtcOther00A_000004_2	Word is, {[c813|050d0dcd1600680065002000700072006500740065006e006400730018007300680065002000700072006500740065006e0064007300180074006800650079002000700072006500740065006e00640000000000]} not to be, but {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007200650000000000]} actually a massive fan of {[0200|00000002]}! I'm talking cosplay, conventions, obscure collectibles, the whole nine yards!
DemoChatHouseEtcOther00A_000004_2_V000	Word is, {[c813|050d0dcd1600680065002000700072006500740065006e006400730018007300680065002000700072006500740065006e0064007300180074006800650079002000700072006500740065006e00640000000000]} not to be, but {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007200650000000000]} actually a massive fan of {[0200|00000002]}! I'm talking cosplay, conventions, obscure collectibles, the whole nine yards!
DemoChatHouseEtcOther00B_000000_0	Help me out here...
DemoChatHouseEtcOther00B_000000_0_V000	Help me out here...
DemoChatHouseEtcOther00B_000000_1	I'm still processing this thing I heard about {[c800|0500000d]}.
DemoChatHouseEtcOther00B_000000_2	Word is, {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007600650000000000]} been saying {[c813|050d0dcd1000680065002000770061006e007400730012007300680065002000770061006e0074007300120074006800650079002000770061006e00740000000000]} to live {[c813|050d0dcd060068006900730006006800650072000a007400680065006900720000000000]} life as {[c902]}{[0200|00030002]} from now on.
DemoChatHouseEtcOther00B_000000_2_V000	Word is, {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007600650000000000]} been saying {[c813|050d0dcd1000680065002000770061006e007400730012007300680065002000770061006e0074007300120074006800650079002000770061006e00740000000000]} to live {[c813|050d0dcd060068006900730006006800650072000a007400680065006900720000000000]} life as {[c902]}{[0200|00030002]} from now on.
DemoChatHouseEtcOther00B_000001_0	Hey, {[c800|0a01000d]}! What do you think of this...
DemoChatHouseEtcOther00B_000001_0_V000	Hey, {[c800|0a01000d]}! Come, we must gossip...
DemoChatHouseEtcOther00B_000001_1	Today, I heard something pretty crazy about {[c800|0500000d]}.
DemoChatHouseEtcOther00B_000001_2	Rumor is, {[c812|05000d0d]} is pretty embarrassed about {[c813|050d0dcd060068006900730006006800650072000a007400680065006900720000000000]} {[0200|00020002]} ability.
DemoChatHouseEtcOther00B_000001_2_V000	Rumor is, {[c812|05000d0d]} is pretty embarrassed about {[c813|050d0dcd060068006900730006006800650072000a007400680065006900720000000000]} {[0200|00020002]} ability.
DemoChatHouseEtcOther00B_000002_0	Psst! Hey, {[c802|0a0000000001]}.
DemoChatHouseEtcOther00B_000002_0_V000	Psst! Hey, {[c802|0a0000000001]}, I have a whisper to tell you.
DemoChatHouseEtcOther00B_000002_1	You hear that thing about {[c802|050000000001]}?
DemoChatHouseEtcOther00B_000002_2	Apparently, {[c812|05000d0d]} can't stop talking about {[0200|00040002]}{[0604|00cd]}.{[0004]}Kinda strange, but we all have our weird, secret obsessions, I guess...
DemoChatHouseEtcOther00B_000002_2_V000	Apparently, {[c812|05000d0d]} can't stop talking about {[0200|00040002]}{[0604|00cd]}.{[0004]}Kinda strange, but we all have our weird, secret obsessions, I guess...
DemoChatHouseEtcOther00B_000003_0	{[c903]}{[c800|0a01000d]}! The island is going crazy about this...
DemoChatHouseEtcOther00B_000003_0_V000	{[c903]}{[c800|0a01000d]}! The island is going crazy about this...
DemoChatHouseEtcOther00B_000003_1	Everyone has been rooting for {[c800|0500000d]}!
DemoChatHouseEtcOther00B_000003_2	Apparently, {[c813|050d0dcd060068006900730006006800650072000a007400680065006900720000000000]} dream is to create the world's largest {[0200|00010002]}{[0604|00cd]}.
DemoChatHouseEtcOther00B_000003_2_V000	Apparently, {[c813|050d0dcd060068006900730006006800650072000a007400680065006900720000000000]} dream is to create the world's largest {[0200|00010002]}{[0604|00cd]}.
DemoChatHouseEtcOther00B_000004_0	Hey, {[c800|0a01000d]}, want to hear something strange?
DemoChatHouseEtcOther00B_000004_0_V000	Hey, {[c800|0a01000d]}, want to hear something a bit...strange?
DemoChatHouseEtcOther00B_000004_1	It's this odd little nugget I heard about {[c800|0500000d]}.
DemoChatHouseEtcOther00B_000004_2	Apparently, {[c812|05000d0d]} {[c813|050d0dcd0a00770061006e00740073000a00770061006e00740073000800770061006e00740000000000]} to be just like {[0200|00000002]}.
DemoChatHouseEtcOther00B_000004_2_V000	Apparently, {[c812|05000d0d]} {[c813|050d0dcd0a00770061006e00740073000a00770061006e00740073000800770061006e00740000000000]} to be just like {[0200|00000002]}.
DemoChatHouseEtcOther00C_000000_0	{[c903]}{[c800|0a01000d]}, have you heard?
DemoChatHouseEtcOther00C_000000_0_V000	{[c903]}{[c800|0a01000d]}, have you heard?
DemoChatHouseEtcOther00C_000000_1	I feel kinda bad for {[c800|0500000d]}...
DemoChatHouseEtcOther00C_000000_2	Sounds like {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007200650000000000]} real sorry for being {[c902]}{[0200|00030002]} recently...
DemoChatHouseEtcOther00C_000000_2_V000	Sounds like {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007200650000000000]} real sorry for being {[c902]}{[0200|00030002]} recently...
DemoChatHouseEtcOther00C_000001_0	{[c903]}{[c800|0a01000d]}, have you heard?
DemoChatHouseEtcOther00C_000001_0_V000	{[c903]}{[c800|0a01000d]}, have you heard?
DemoChatHouseEtcOther00C_000001_1	A little birdie told me something about {[c802|050000000001]}.
DemoChatHouseEtcOther00C_000001_2	Apparently, {[c812|05000d0d]} {[c813|050d0dcd040069007300040069007300060061007200650000000000]} feeling bad about {[0200|00020002]} all the time instead of chilling with us.
DemoChatHouseEtcOther00C_000001_2_V000	Apparently, {[c812|05000d0d]} {[c813|050d0dcd040069007300040069007300060061007200650000000000]} feeling bad about {[0200|00020002]} all the time instead of chilling with us.
DemoChatHouseEtcOther00C_000002_0	{[c903]}{[c800|0a01000d]}, can I share something with you?
DemoChatHouseEtcOther00C_000002_0_V000	{[c903]}{[c800|0a01000d]}, can you keep a secret?
DemoChatHouseEtcOther00C_000002_1	{[c903]}{[c802|050000000001]} has been feeling down. Maybe there's a way to help...
DemoChatHouseEtcOther00C_000002_2	Apparently, {[c812|05000d0d]} {[c813|050d0dcd0a006600650065006c0073000a006600650065006c00730008006600650065006c0000000000]} like {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007600650000000000]} annoyed everyone by talking about {[0200|00040002]} so much...
DemoChatHouseEtcOther00C_000002_2_V000	Apparently, {[c812|05000d0d]} {[c813|050d0dcd0a006600650065006c0073000a006600650065006c00730008006600650065006c0000000000]} like {[c813|050d0dcd080068006500270073000a00730068006500270073000e00740068006500790027007600650000000000]} annoyed everyone by talking about {[0200|00040002]} so much...
DemoChatHouseEtcOther00C_000003_0	You know, {[c800|0a01000d]}, I'm not sure I'll ever get over it...
DemoChatHouseEtcOther00C_000003_0_V000	You know, {[c800|0a01000d]}, I'm not sure I'll ever get over it...
DemoChatHouseEtcOther00C_000003_1	But seeing {[c802|050000000001]} sad doesn't feel good either.
DemoChatHouseEtcOther00C_000003_2	Sounds like {[c813|050d0dcd10006800650020006600650065006c007300120073006800650020006600650065006c0073001200740068006500790020006600650065006c0000000000]} bad for losing our prized {[0200|00010002]}.
DemoChatHouseEtcOther00C_000003_2_V000	Sounds like {[c813|050d0dcd10006800650020006600650065006c007300120073006800650020006600650065006c0073001200740068006500790020006600650065006c0000000000]} bad for losing our prized {[0200|00010002]}.
DemoChatHouseEtcOther00C_000004_0	OK, get a load of this...
DemoChatHouseEtcOther00C_000004_0_V000	OK, get a load of this...
DemoChatHouseEtcOther00C_000004_1	And this is coming straight from {[c802|050000000001]}, mind you.
DemoChatHouseEtcOther00C_000004_2	{[c903]}{[c812|05000d0d]} {[c813|050d0dcd0c007400680069006e006b0073000c007400680069006e006b0073000a007400680069006e006b0000000000]} {[c812|05010d0d]} obsession with {[0200|00000002]} is "completely reasonable" and "definitely not unhinged."
DemoChatHouseEtcOther00C_000004_2_V000	{[c903]}{[c812|05000d0d]} {[c813|050d0dcd0c007400680069006e006b0073000c007400680069006e006b0073000a007400680069006e006b0000000000]} {[c812|05010d0d]} obsession with {[0200|00000002]} is "completely reasonable" and "definitely not unhinged."
ProgramMsg\DemoChat\HouseTable\HouseTable00.msbt
GroupChatForMultiChatAtHouseTable00_000000_0	{[0606|6e00]}So, just between us...{[0605|bc0201cd]}{[0004]}{[0606|6e00]}{[c903]}{[c800|0201000d]} is just amazing!{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000000_1	{[0606|aa00]}{[12c00|02cd]}That's spot on!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000000_1_V000	{[0606|aa00]}{[12c00|02cd]}I couldn't agree more!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000000_1_V001	{[0606|aa00]}{[12c00|0acd]}You're imagining things.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000001_0	{[0606|6e00]}Just between us{[0605|bc0201cd]}...{[0004]}{[0606|6e00]}Don't you think {[c802|000119010001]} is kind of a legend?{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000001_1	{[0606|aa00]}{[12c00|03cd]}No.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000001_1_V000	{[0606|aa00]}{[12c00|02cd]}I couldn't agree more!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000002_0	{[0606|6e00]}I wasn't going to bring this up, but then I thought, "What the hey, why not?"{[0605|bc0201cd]}{[0004]}{[0606|6e00]}{[0603]}Sometimes I hear strange sounds coming from {[c802|000119000001]}'s room.{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000002_1	{[0606|aa00]}{[12c00|09cd]}Me too!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000002_1_V000	{[0606|aa00]}{[12c00|02cd]}Ehh. No big deal.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000003_0	{[0606|6e00]}I really need to get this off my chest{[0605|bc0201cd]}...{[0004]}{[0606|6e00]}I don't like using the bathroom after {[c800|0201000d]}.{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000003_1	{[0606|aa00]}{[12c00|02cd]}Smells like home.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000003_1_V000	{[0606|aa00]}{[12c00|02cd]}Same!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000004_0	{[0606|6e00]}Alright, I'm going to say what we're all thinking{[0605|bc0201cd]}...{[0004]}{[0606|6e00]}{[c903]}{[c800|0201000d]} takes forever in the bathroom.{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000004_1	{[0606|aa00]}{[12c00|02cd]}Got that right.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000004_1_V000	{[0606|aa00]}{[12c00|02cd]}The bathroom is a place of peace and meditation.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000005_0	{[0606|6e00]}Guys! I found some ooze on my wall that spelled out "leave"!{[0004]}{[0606|6e00]}I think we have a ghost in the house.{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000005_1	{[0606|aa00]}{[12c00|02cd]}Maybe they're nice!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000005_1_V000	{[0606|aa00]}{[12c00|02cd]}Yeah, we know.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000006_0	{[0606|6e00]}OK, OK... This question in and of itself may not be cool, but{[0605|bc0201cd]}...{[0004]}{[0606|6e00]}I'm still cool, right?{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000006_1	{[0606|aa00]}{[12c00|02cd]}You're cool to us!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000006_1_V000	{[0606|aa00]}{[12c00|03cd]}Not really.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000006_1_V001	{[0606|aa00]}{[12c00|02cd]}It's what's inside that counts!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000007_0	{[0606|6e00]}Have I lost my ever-loving mind, or does {[c802|000119000001]} remind you of {[c902]}{[0202|00010dcd]}?{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000007_1	{[0606|aa00]}{[12c00|02cd]}Yes! Kinda weird, mostly cool.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000007_1_V000	{[0606|aa00]}{[12c00|02cd]}I can see that!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000008_0	{[0606|6e00]}I think we have a mystery to solve{[0605|bc0201cd]}...{[0004]}{[0606|6e00]}Sometimes this house smells like old socks.{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000008_1	{[0606|aa00]}{[12c00|02cd]}Smells great!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000008_1_V000	{[0606|aa00]}{[12c00|02cd]}Wait, old socks don't go in the vents?{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000009_0	{[0606|6e00]}Remember when the toilet clogged and almost flooded the island?{[0004]}{[0606|6e00]}Well...truth is, it was me. I clogged the toilet...{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000009_1	{[0606|aa00]}{[12c00|02cd]}Just glad we all survived.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000009_1_V000	{[0606|aa00]}{[12c00|02cd]}Your secret is safe with us.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000009_1_V001	{[0606|aa00]}{[12c00|03cd]}That's it, we're getting a {[060a|0c00620069006400200061007900]}bidet\x0f\x06\n.{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000009_1_V002	{[0606|aa00]}I knew it!{[0605|f40101cd]}
GroupChatForMultiChatAtHouseTable00_000010_0	{[0606|6e00]}I never thought I'd have to ask this, but{[0605|bc0201cd]}...{[0004]}{[0606|6e00]}Who tried to flush {[c902]}{[0202|00010dcd]} down the toilet? It's clogged!{[0605|2c0101cd]}
GroupChatForMultiChatAtHouseTable00_000010_1	{[0606|aa00]}{[12c00|03cd]}Wasn't me.{[0605|f40101cd]}
