MiscData.pak\TEXT_RequiredEntries.msbt
GEN_Inventory_Numbers	0123456789
[07EF2FA0]_002	Studies show accelerated activity in parietal lobe\nduring hunting cycles at temperatures above\n10° centigrade. 
[817B5D0E]_000	Internal organs of Metroid seem to be limited to nucleonic absorption cells and massive energy reservoirs. 
[4A278EAB]_000	Metroid containment fields appear 100% effective after adjustments.
[4A278EAB]_001	 
[4A278EAB]_002	Temperatures below 10° centigrade will render Metroids docile.
[5722BE13]_000	The hooked mandibles of the Metroid penetrate the skin of its prey and siphon pure life force energy. 
[920677FB]_000	Space Pirate encrypted data decoded.\n
[920677FB]_001	Metroid Studies
[920677FB]_002	Log 10.444.4\n\nInitial transfer of Metroids to Tallon IV research facilities has been completed. Three were terminated in an incident at the landing site, but the others were pacified and transported safely. Initial Phazon-infusion testing is under way. We are eager to observe the effects of Phazon on Metroids, especially their ability to absorb and process the energy given off by Phazon sources. Early research suggests a considerable growth in power and size. Whether the creatures stay stable thereafter remains to be seen.
[14920555]_000	Containment temperature stable at 3° centigrade. Environmental diagnostics satisfactory.
[7E661F8C]_000	Empty stasis tank used for biological specimens.
[7E661F8C]_001	 
[7E661F8C]_002	Latent radiation readings indicate extreme radioactive contamination.
[AEE54288]_000	Stasis tank B118 contaminated beyond acceptable safety standards. Removal squad requested.
[28713026]_000	Phazon Infusion, Stage 6. Subject Metroid BR5497.
[28713026]_001	 
[28713026]_002	Subject's mass at 180% of previous Phazon cycle. Increasing dosage by 4%.
[2C6A7821]_000	As energy-based creatures, Metroids show immediate mass increases upon energy absorption.
[AAFE0A8F]_000	All guards must use ice containment gear when transporting Metroids.
[AAFE0A8F]_001	 
[AAFE0A8F]_002	This includes sedated specimens and those pronounced dead.
[61A2D92A]_000	Directive >> In the event of a Metroid attack, repel creature with Missiles set to maximum concussion.
[7CA7E992]_000	Hunter Metroid ds is showing signs of increased instability and a heightened immunity to cold damping fields. 
[B7FB3A37]_000	Motion near Hunter Metroid dg appears to trigger psychotic episodes.
[B7FB3A37]_001	 
[B7FB3A37]_002	Personnel are to stay at\nleast 3 meters away from\nstasis tank.
[316F4899]_000	This tank holds the remains of experiment 7526. Conversion of Elite Pirate unsuccessful.
[342756D0]_000	Metroids infused with Phazon Strain Vertigo are thriving. 
[342756D0]_001	 
[342756D0]_002	We feel they could be Class I Energy Harvesters if proper submission measures are employed.
[B2B3247E]_000	Quarantine specimen exhibits highly aggressive behavior.
[B2B3247E]_001	 
[B2B3247E]_002	Its body structure, composed of Phazon ore, appears nearly invulnerable. This has rendered our efforts to train and discipline subject useless.
[79EFF7DB]_000	East Quarantine Cave has\nbeen secured.
[79EFF7DB]_001	 
[79EFF7DB]_002	Specimen remains in the Quarantine area. All experiments suspended pending pacification.
[5A0BEE92]_000	Stasis tank C012 is contaminated beyond acceptable safety standards. Remove immediately.
[A1CE0E8B]_000	Project Titan is suspended indefinitely.
[A1CE0E8B]_001	 
[A1CE0E8B]_002	Security breaches resulting in massive casualties have occurred. Access is strictly prohibited until further notice.
[C6C1A28C]_000	Stasis tank operational but currently empty.
[CA3DA3F3]_000	Platform active.
[93E3F29F]_000	Central tank main circuit connection terminated.
[0A01949E]_000	Central tank auxiliary circuit connection terminated.
[CB8F4B5E]_000	Central tank control circuit connection terminated.
[CB298F9A]_000	Testing of Thermal Imaging software complete.
[CB298F9A]_001	 
[CB298F9A]_002	Commence download to tactical Visor prototype for field testing.
[00755C3F]_000	Inform Command that thermal vision tests will begin soon.
[00755C3F]_001	 
[00755C3F]_002	Abnormal heat traces stand\nout against their surroundings\nwhen looking through the\nThermal Imaging spectrum.
[86E12E91]_000	Thermal Imaging software exceeding initial expectations.
[86E12E91]_001	 
[86E12E91]_002	Combat applications are being evaluated by Command. Field testing in Phendrana region approved. Use of prototype Visors by security personnel approved.
[4DBDFD34]_000	Thermal Visor interfaces will be sent to Quarantine area. 
[4DBDFD34]_001	 
[4DBDFD34]_002	These Visors will be useful for any personnel involved in transport of the unstable test subject there.
[C37F493F]_000	Door's power source has been cut off. Cycling mechanism inactive.
[C7EB2F1D]_000	This unit supplies power to the containment Force Field at the bottom of the room.
[D49CF7DD]_000	Force Field network active around object.
[D49CF7DD]_001	 
[D49CF7DD]_002	All three Force Fields must be deactivated to access object.
[6C197F18]_000	Thermal Visor
[8A487071]_000	This door has no power.
[8A487071]_001	 
[8A487071]_002	A nearby {color[ff0a0aff]}Power Conduit{color[000000ff]} must be energized for it to open. A blast of electrical energy will energize the conduit. The conduit radiates some heat that is invisible in the normal spectrum. 
[7CCFFF55]_000	Morphology: Thardus\nAn animated, sentient creature of stone charged with Phazon radiation. 
[7CCFFF55]_001	Thardus
[7CCFFF55]_002	The Phazon radiation given off by Thardus negates auto-targeting systems, preventing lock-on. It may be possible to acquire alternate targets with a different Visor. The chaotic nature of Phazon irradiation leads to instability in its structural integrity. Thardus can encase targets in ice, and its colossal size and strength make it a formidable opponent. 
[A6A53C6B]_000	Spider Ball
[D506C4F6]_000	The taming of Thardus continues.
[D506C4F6]_001	 
[D506C4F6]_002	Barring unforeseen setbacks, it can be installed on Phazon mine patrol by Lotus Milestone.
[5392B658]_000	Research on Tallon IV is expanding into new areas.
[5392B658]_001	 
[5392B658]_002	Pending stabilization of the Thardus venture, we will expand inanimation research to include other native\nTallon IV materials. 
[993CEFE8]_000	Access to {color[ff0a0aff]}Magmoor Caverns South {color[000000ff]}granted. Please step into the hologram.
[0CEE0B66]_000	Transport to {color[ff0a0aff]}Magmoor Caverns South{color[000000ff]} active.
[72E23E75]_000	Gravity Suit
[9D0C9BC6]_000	The ice of this stalactite contains many different types of mineral deposits.
[9D0C9BC6]_001	 
[9D0C9BC6]_002	One of the minerals detected in the ice structure appears to be a volatile form of volcanic rock. This rock makes the formation incredibly strong against tremors and concussive blasts, but it will become unstable if heated.
[ECE2A824]_000	This item rests on a ledge that appears to be too high to access by jumping.
[1B4D07E7]_000	This ice blocks a tunnel.
[1B4D07E7]_001	 
[1B4D07E7]_002	A blast of heat should be able to clear it out of the way.
[8CE76B14]_000	All Holo-technicians report to Main Observatory. Maintenance required on both holomodules.
[0A7319BA]_000	Chief Astrogation Officer feels our current dual holoprojector system is obsolete. Please review and advise.
[F0864ECF]_000	Drill rig operators are to report any symptoms of Phazon madness immediately.
[76123C61]_000	Orpheon crash site is an Orange-level security zone.
[BD4EEFC4]_000	Final transmissions from the Orpheon point to a massive security breach. 
[A04BDF7C]_000	All personnel must inspect their life-support systems before reporting to the Mines.
[6D89AFB9]_000	Drones reporting for Mine duty must check in at Control Tower for debriefing.
[EB1DDD17]_000	Phazon vein Omikron has the highest yield per cubic meter of all excavation sites.
[20410EB2]_000	Impact core is estimated to be 800 meters from termination point of Phazon vein Omikron.
[A8B69975]_000	All Metroids destined for Phazon ranges in the mines must pass inspection.
[2E22EBDB]_000	Temperature-affiliated behavioral index for Metroids is available at all research terminals. Access code LIF-22.
[44B9FF31]_000	Save Station
[44B9FF31]_001	Save Station
[44B9FF31]_002	Step into these stations to save your game and fully restore your energy.
[8168BC47]_000	Morphology: Flickerbat\nScavenger with optical camouflaging that renders it invisible to the naked eye.
[8168BC47]_001	Flickerbat
[8168BC47]_002	Flickerbats are deceptive creatures. The only way to track them reliably is with x-ray imaging. They fly ceaselessly, hunting insects and other small prey that float on the air currents. Flickerbats tend to fly in cyclical hunting patterns, using primitive sonar to navigate. 
[A888903D]_000	Morphology: Ice Beetle\nBurrowing insect with an ice-reinforced carapace. Averse to heat.
[A888903D]_001	Ice Beetle
[A888903D]_002	This member of the Beetle family has adapted to life in the sub-zero temperatures in the Phendrana Drifts, growing a thick ice shell over its entire body. The ice is extremely resilient, providing the Ice Beetle with extra protection and augmented digging abilities. 
[DF4642BC]_000	Morphology: Sheegoth\nSupreme predator of the Phendrana Drifts.
[DF4642BC]_001	Sheegoth
[DF4642BC]_002	Sheegoths are invulnerable to most Beam weapons. The crystals on their back absorb energy, which they can fire at prey. Sheegoths have poor stamina. They hyperventilate after using their breath attack, making their mouth area vulnerable. The soft underbelly of a Sheegoth is susceptible to concussive blasts. In battle, they expel blasts of frigid gas to ensnare their targets. They are also fond of ramming and trampling their hapless prey.
[BC86A63D]_000	Morphology: Baby Sheegoth\nGlacial predator. Ice shell protects vulnerable dorsal area.
[BC86A63D]_001	Baby Sheegoth
[BC86A63D]_002	Young Sheegoths grow a resilient shell of ice on their backs which serves to protect a layer of vulnerable flesh. With this being their only weak point, Baby Sheegoths will turn quickly in order to not allow predators the opportunity to strike at their backs. Powerful hunters, they fire bursts of ultracold gas at potential prey, then feast on their frozen victim.
[0BAA2966]_000	Morphology: Space Pirate\nSentient aggressor species well trained in weapon and melee combat.
[0BAA2966]_001	Space Pirate
[0BAA2966]_002	Space Pirates wield Galvanic Accelerator Cannons and forearm-mounted Scythes in combat. This species seeks to become the dominant force in the galaxy, and their technology may help them realize this goal. Ruthless and amoral, the Pirates care little for the cost of their ambition. Only the results matter, and they take these very seriously.
[EE99BA29]_000	Morphology: Shadow Pirate\nPirate forces trained and equipped for stealth operations.
[EE99BA29]_001	Shadow Pirate
[EE99BA29]_002	A select group of Space Pirates have access to sophisticated cloaking technology. This gear drains high levels of power, however, forcing them to rely solely on melee weapons in battle. Use enhanced detection gear when fighting these units.
[1F2379A3]_000	Morphology: Flying Pirate\nPirates trained and equipped for airborne assault.
[1F2379A3]_001	Flying Pirate
[1F2379A3]_002	Flying Pirates are extremely agile in the air, but the heat signatures of their jet packs can be tracked with Thermal Imaging. While their Missiles are extremely potent, their jet packs can be even more so. If the pack fails, they will make a suicide strike. 
[973D0A9A]_000	Morphology: Ice Shriekbat\nIce-encased ceiling-dweller.
[973D0A9A]_001	Ice Shriekbat
[973D0A9A]_002	Like standard Shriekbats, these creatures are easily spotted with Thermal Imaging. They roost on cave ceilings, subsisting on insects, reptiles and small mammals. Fiercely territorial, they will dive-bomb anything that wanders near. 
[3505811E]_000	Morphology: Tallon Metroid\nEnergy-based parasitic predator.
[3505811E]_001	Tallon Metroid
[3505811E]_002	The effects of Phazon have turned these Metroids--a species of alpha predator native to SR388--into a unique subspecies found only on Tallon IV. A Tallon Metroid will latch onto its prey and drain energy, growing larger as it does. The only way to shake an attached Tallon Metroid is to enter Morph Ball mode and lay a Bomb.
[F8EF6A57]_000	Morphology: Hunter Metroid\nAdolescent Metroid. Energy-siphon tentacles increase its threat level.
[F8EF6A57]_001	Hunter Metroid
[F8EF6A57]_002	As Metroids develop, they become more efficient predators. Energy-draining tentacles allow them to attack at a distance. Quick to anger, a Hunter Metroid will charge troublesome prey and attempt to ram them into submission. Cold-based attacks are still quite effective against these creatures.
[DDF4AB57]_000	Morphology: Crystallite\nTerritorial cold-weather scavenger.
[DDF4AB57]_001	Crystallite
[DDF4AB57]_002	The shell of a Crystallite reflects Beam weapons, and can only be cracked by a concussive blast. They hang upside down in an ice cave during their larval stage. Moisture runs off its body and forms the hard ice shell, which the Crystallite retains for the rest of its life.
[9C82677F]_000	Morphology: Pulse Bombu\nLife-form of raw energy. Periodically releases explosive segments.
[9C82677F]_001	Pulse Bombu
[9C82677F]_002	Pulse Bombus are energy beings, invulnerable to most known weapons. Electrical energy can harm them, however. They lack any intelligence beyond an instinctive attraction to other charged energy sources. Pulse Bombus produce energy constantly. All excess energy is shed, regardless of who or what may be nearby.
