langid:7A947B29
14    5
BA349EA9    {tp:0.01}That's the spirit, {clr:51E949}Luigi{clr:pop}!{p}Literally!{p}{p}Ho ho! Oho! Hooo...{/tp}
BA349EAA    {tp:0.01}Just like old times, eh, feller?{/tp}
BA349EAB    {tp:0.01}All right, that's enough for now.{p}I'll bring you back to the{p}{clr:FF9754}Bunker{clr:pop}.{/tp}
BA4AA9A1    A wireless-communication error{p}has occurred.{p}{p}Please make sure the{p}wireless switch is enabled.
BAA59A69    Ghost Container
BAAA9E70    {tp:0.01}{clr:51E949}Luigi{clr:pop}? Where are you going?{p}You need to take the elevator{p}down into the {clr:FF9754}Cellar{clr:pop}!{/tp}
BAAA9E71    {tp:0.01}{clr:51E949}Luigi{clr:pop}!{p}What's wrong with you, boy!{p}Are you chickening out?{p}Get to the {clr:FF9754}Cellar{clr:pop}!{/tp}
BAAA9E72    {tp:0.01}{clr:51E949}Luigi{clr:pop}... Read my lips:{p}GET TO THE CELLAR!{p}POSTHASTE!{/tp}
BAFE7834    Dark-Light upgrade unlocked!
BB005BAF    Incoming call from{p}Professor E. Gadd!
BB0415B7    Chase!
BB84EC7C    {tp:0.01}{ts:1.5}WHAT IN TARNATION?!{/ts}{/tp}
BBDC676D    This pooch is big, so it might take more{p}than one ghost hunter to keep him{p}under control!
BBEEC391    Tennis Menace
BC30144E    Race!
BC45965E    Sister Belinda
BC8CC100    One of the fabled Three Sisters.{p}According to her sister Herlinda,{p}she's the eldest of the three.{p}She is an expert on flowers{p}and plants and loves gardening.
BCE31439    ⱷ{0}  ♡{1}  ₢{2}
BCFC92C4    Hunter Floor - {0}
BD1CD260    There's one last clock part we{p}need to find before we can fix{p}the Clock Tower Gate, and I{p}think I know where it is!
BD1EA31E    Seedling Laboratory
BD459248    ???
BD662CB3    He tries to roar ferociously, but{p}what comes out sounds more like{p}an adorable kitty meowing.{p}Don't tell him I said that.
BD79104A    B3
BD8492AC    Weight: {0}
BDBABF0A    {tp:0.01}Thanks, {clr:D50000}Mar{clr:pop}— {p}{clr:51E949}Luigi{clr:pop}!{p}Is that you?{/tp}
BDBABF0B    {tp:0.01}Boy, am I happy to see you!{/tp}
BDBAE275    Each ruby is unique.{p}Collect them all!
BE1853D0    This possessor was hiding at the top{p}of that giant tree in the Haunted Towers.{p}He possessed a wooden staircase, of{p}all things, and tried to eat Luigi!{p}I thought he was going to faint! 
BECD05A3    {tp:0.01}Hmm... You seem to have found{p}something very special there,{p}{clr:51E949}Luigi{clr:pop}!{p}I've heard that your chances of{p}finding one of those is better{p}if you have a lot of treasure.{/tp}
BECD05A4    {tp:0.01}I get the feeling that bone will{p}come in handy when you need{p}it most!{/tp}
BECD05A5    {tp:0.01}But that's just a wild guess.{p}Yep, pure speculation.{/tp}
BF898826    New Best Time!
BFFCF63F    {tp:0.01}Phew!{p}You made it back this time.{p}Welcome back, kiddo.{/tp}
BFFCF640    {tp:0.01}Did you manage to capture any new{p}ghosts with the {clr:71D2FF}Poltergust 5000{clr:pop}?{/tp}
BFFCF641    {tp:0.01}Hmm... I figured as much.{/tp}
BFFCF642    {tp:0.01}Well, at least you got to sharpen{p}your skills by facing off against the{p}most powerful possessor again!{/tp}
BFFCF643    {tp:0.01}Be honest, {clr:51E949}Luigi{clr:pop}. You went{p}back through that portal just for{p}the adrenaline rush, didn't you? {/tp}
BFFCF644    {tp:0.01}Ho ho! You've come a long way,{p}you wild thrill seeker, you!{p}Never thought I'd see the day!{/tp}
C08FCDCD    Press ɐ
C0E3B26D    found the boss ghost!
C0F6B7CB    {0}F
C1392DEF    {tp:0.01}{clr:51E949}Luigi{clr:pop}, you don't expect me to{p}walk all the way to the {clr:FF9754}Bunker{clr:pop},{p}do you?{p}The {clr:71D2FF}Pixelator Screen{clr:pop} is our best bet.{/tp}
C1ACFFF3    This ghost isn't anywhere near{p}as graceful as a regular{p}butterfly, or as harmless.
C295B9A6    Yes
C34FD243    Train Exhibit
C41A38A3    Severe Infestation
C430C57B    Catch all the Polterpups!
C44CD097    Movements
C484F70C    Spooky Spook
C494D49E    {tp:0.01}{clr:51E949}Luigi{clr:pop}, sometimes I wonder{p}about you, son.{/tp}
C494D49F    {tp:0.01}You went to all that trouble{p}finding the {clr:71D2FF}special compass{clr:pop}...{p}just to ignore your map?{p}Get your rear in gear!{/tp}
C4A644A1    Toolshed Stairs
C4A65A2A    Strong Hider
C4C1369E    Tree Topping
C4D0044A    Collect the Red Coins!
C50EA059    Belfry Clock
C5543160    Find the exit before time runs out!{p}Search objects and defeat ghosts{p}to extend your time limit!
C575A6B2    Haunted Towers Gems
C5E159A1    We have an...interesting situation.{p}The Parascope is picking up mild{p}paranormal signals in the manor.{p}I'm sending you in to investigate.
C6365AB2    The entire time I've been observing him,{p}this tough-looking feller has been{p}practicing swimming through the air{p}like a shark. Still needs some work.
C650643A    You have unlocked Surprise Mode!
C664CE67    Saving...
C66F0B28    Quit
C6A7A23F    ɐ Select
C6DBD2C1    Ceremonial Chamber
C7534CDD    "Thank you!"
C7A9228A    This factory once produced{p}the world's finest clocks and{p}time-measurement devices.{p}Your watch probably comes from{p}here, and you don't even know it!
C7A95A01    Hunt down ghosts and use effective{p}teamwork to clear each floor as{p}quickly as possible!
C84B0894    {tp:0.01}Ah, {clr:51E949}Luigi{clr:pop}! Just the man I wanted to{p}see.{/tp}
C84B0895    {tp:0.01}However, while I was searching, {p}I found some minor paranormal{p}signals in the {clr:FF9754}Clockworks Court{clr:pop}.{/tp}
C84B0896    {tp:0.01}It's probably just a few Greenies,{p}but we have to start our search{p}somewhere.{/tp}
C84B0897    {tp:0.01}OK, you ready, {clr:51E949}Luigi{clr:pop}?{p}Prepare to be pixelated!{/tp}
C84B0898    {tp:0.01}And, son, you don't need to cower in{p}fear every time I pixelate you.{/tp}
C84B0899    {tp:0.01}It's perfectly safe. You've done this{p}over a dozen times without anything{p}going wrong.{/tp}
C84B089A    {tp:0.01}All right, I'm going to push the{p}button now.{/tp}
C84B089B    {tp:0.01}Don't go cowering in fear this time,{p}you hear?{/tp}
C88457ED    {tp:0.01}Criminy!{p}Where did that ghostly dog{p}come from?{/tp}
C88457EE    {tp:0.01}And now it's vanished{p}completely!{/tp}
C88457EF    {tp:0.01}Gah! Blasted pooch!{p}Let's bring you back.{/tp}
C8DF4277    acquired a map!
C8DFD2CE    I'll send all the ghosts and trinkets you{p}collect during your adventure down{p}to the Vault for safekeeping.{p}Check 'em out, sonny!
C95A9882    Roundhouse
C96706F8    {tp:0.01}The Toad's a bit spooked, but he'll be{p}OK. I think...{/tp}
C96706F9    {tp:0.01}He hasn't seen the {clr:A554D0}Dark Moon {clr:pop}piece,{p}but he told me the ghosts—{clr:D8BCE6}Boos {p}{clr:pop}especially—have been very active.{/tp}
C96706FA    {tp:0.01}He mentioned that you both heard{p}some crazed laughter coming{p}from the bottom of the mine.{p}That doesn't sound good.{/tp}
C96706FB    {tp:0.01}And, like the other Toads, he{p}brought back a snapshot from the{p}tridimensional {clr:71D2FF}security camera{clr:pop}.{/tp}
C96706FC    {tp:0.01}I'll process it posthaste!{/tp}
C971A274    {tp:0.01}Whoa there, feller!{p}Don't go flashing yourself with{p}that!{/tp}
C971A275    {tp:0.01}The {clr:71D2FF}Strobulb {clr:pop}isn't a toy—it's a{p}powerful tool!{p}{p}For one thing, it can activate{p}any of my inventions that{p}feature {clr:71D2FF}green circular panels{clr:pop}.{/tp}
C971A276    {tp:0.01}And it's mighty easy to use:{p}just aim and press ɐ to flash.{p}Try it on the nearby door!{/tp}
C971A277    {tp:0.01}That's the ticket, sonny!{p}But there's more:{p}{p}The {clr:71D2FF}Strobulb {clr:pop}allows you to stun{p}ghosts by flashing them. Only{p}then can they be captured.{p}Got that?{p}Now, go give those paranormal{p}dust bunnies what for!{/tp}
C978237B    Җ Power Gauge Level 3
C9987768    {tp:0.01}{clr:51E949}Luigi{clr:pop}!{p}The {clr:71D2FF}Pixelator Screen{clr:pop} must be{p}somewhere above you.{p}To bring the Toad back, you'll{p}need to figure how to reach it!{/tp}
C9F978C8    Tough Possessor
C9FE82A2    Track down Polterpups with your{p}Dark-Light Device, and capture{p}every last one of those pesky mutts!
CA5FAE14    Leoprank
CA761395    GAME OVER
CA78DF9B    ScareScraper Type
CA7D2DF2    He once helped an amateur farmer{p}win a contest by pretending he was{p}a gigantic orange.{p}Don't ask me how I know that.
CABFB571    He tries to act like a roughneck, but he{p}secretly loves argyle sweater-vests.{p}I'm pretty sure he comes from old money.
CACBDAD4    Dark Moon Quest
CADAEBBC    {tp:0.01}Now, did you happen to see that{p}tiny camera inside the miniature{p}model of the {clr:FF9754}Train Exhibit{clr:pop}?{/tp}
CADD415E    Recommended for two or three{p}players, but you can fly solo if you{p}think you've got the skills.
CAF6CCA9    Crank Room
CBA310B6    View the treasure and upgrades{p}you've acquired!
CBB8C5EF    Are you sure you want to quit?
CC09E184    collected a timepiece!
CC192B44    ɐ Start
CC53AB43    Make your way to the top{p}without knowing what kind of{p}challenge will show up next!
CC8A8213    {tp:0.01}{clr:51E949}Luigi{clr:pop}, the final {clr:A554D0}Dark Moon {clr:pop}piece{p}appears to be located here, in{p}the {clr:FF9754}Treacherous Mansion{clr:pop}!{/tp}
CC8A8214    {tp:0.01}But I'm reading the highest levels{p}of paranormal activity ever{p}recorded...in the history of forever!{p}No paranormal researcher worth{p}their salt would go near the place.{/tp}
CC8A8215    {tp:0.01}Yep, going in there is an absolutely{p}terrible idea...{/tp}
CC8A8216    {tp:0.01}for me!{p}You, on the other hand...{/tp}
CC8A8217    {tp:0.01}Well, you don't really have a choice!{p}You're the only one who can recover{p}the final {clr:A554D0}Dark Moon {clr:pop}piece!{/tp}
CC8A8219    {tp:0.01}Sorry, I'm no good at pep talks...{p}{p}{p}Anyhoo, this here is the {p}{clr:71D2FF}Front-Door Key {clr:pop}for the{p}{clr:FF9754}Treacherous Mansion{clr:pop}!{/tp}
CC8A821A    {tp:0.01}It'll make getting into the{p}mansion a whole lot easier,{p}so don't go losing it!{/tp}
CC8A821B    {tp:0.01}I tried to pinpoint the {clr:A554D0}Dark Moon{clr:pop}{p}piece, but there's just too much{p}paranormal interference in there.{p}You'll have to look for it the{p}old-fashioned way.{p}{p}Good luck, {clr:51E949}Luigi{clr:pop}.{/tp}
CC96ECDE    Quarry
CCAD5F77    The Dark Moon has shattered, Luigi!{p}We need to find it and restore peace{p}to Evershade Valley, posthaste!
CCC3D16C    {tp:0.01}You had me worried for a{p}minute there, son.{p}{p}Thought I'd have to go looking{p}for the both of you myself!{/tp}
CCC3D16D    {tp:0.01}The Toad assistant made it{p}back safe and sound.{/tp}
CCC3D16E    {tp:0.01}I'll bring you on back too.{p}Hold on a sec.{/tp}
CCC68D31    acquired a key!
CD85DFE1    Ice Age Exhibit
CDA18A54    {tp:0.01}The {clr:71D2FF}Parascope{clr:pop} was able to find{p}that Poltergeist that took the{p}{clr:71D2FF}clock hands{clr:pop}!{/tp}
CDA18AD8    {tp:0.01}Heh heh!{p}Get it? Time on his hands?{p}Because he has the {clr:71D2FF}clock hands{clr:pop}?{/tp}
CDBF4AEA    This ghost was able to possess multiple{p}suits of armor at once. An impressive{p}feat! I was slightly less impressed{p}when he used those suits of armor{p}to try to squish Luigi.
CE10F2AB    {tp:0.01}Hey there, sonny.{p}Have you reached the...yawn... {p}{clr:FF9754}Inner Courtyard{clr:pop} yet?{p}The {clr:71D2FF}Pixelator Screen{clr:pop} is{p}above it, so you'll need to find{p}a way to get there.{/tp}
CE1D1AF4    {tp:0.01}Doing some gemstone hunting{p}on the side, eh, feller?{/tp}
CE1D1AF5    {tp:0.01}Can't say I blame you.{p}Those gems are one of a kind!{p}Worth a fortune, I reckon!{/tp}
CE1D1AF6    {tp:0.01}But remember:{p}you've got a job to do!{p}{p}You'll have time to look at{p}your gems later in the {clr:FF9754}Vault{clr:pop}.{p}Carry on, youngster.{/tp}
CE1E8C24    Smokehouse
CE6FA47D    Their appetite is...ah...formidable.{p}With stomachs that lack physical{p}boundaries, they won't hesitate to{p}devour everything around them!{p}Be wary of the puddles of...goo.
CEC19DF6    {tp:0.01}{clr:51E949}Lu{clr:pop}_{clr:51E949}gi{clr:pop}! Can y_u hear me?{p}{p}{p}You must be v_ry deep{p}undergr__nd.{/tp}
CEC19DF7    {tp:0.01}Look at th_t tunnel!{p}{p}{p}It seems the {clr:FF9754}Old Clockw{clr:pop}__{clr:FF9754}ks{clr:pop}{clr:FF9754}{p}{clr:pop}was built d_rectly above an{p}anci_nt archeological site.{/tp}
CEC19DF8    {tp:0.01}Be ca__ful. Who kn_ws what{p}things you'll find down th_re.{/tp}
CEC19DF9    {tp:0.01}But let's hope th_ {clr:71D2FF}clock hands{clr:pop}{p}ar_ among them!{/tp}
CECA19B3    {tp:0.01}Don't forget, {clr:51E949}Luigi{clr:pop}—{p}the {clr:71D2FF}Poltergust 5000 {clr:pop}can blow{p}air out too!{/tp}
CECA19B4    {tp:0.01}Press ɭ and behold!{/tp}
CEFFB5DD    The special compass revealed another{p}path to the underground!{p}Let's hope those ghosts didn't hide the{p}clock hands too well.
CF33136A    B2
CF3663D7    {tp:0.01}Hmm...{p}I'll come up with something{p}to make 'em work again.{/tp}
CF3663D8    {tp:0.01}Now, let's unload the {clr:71D2FF}Poltergust{p}{clr:pop}and see what kind of ghostly{p}goodies you got.{/tp}
CFA4C054    Each emerald is unique.{p}Collect them all!
CFFB374D    This guy is trouble!{p}He's tougher and meaner than{p}a normal sneaker, and all{p}those marks on his body are{p}downright bristling with power!
D07829C6    B1
D0EBB5D0    Terrorange
D0F65C7F    Showtime
D103C82A    Friends
D1139FBE    Heavy Lifter
D178EA29    {tp:0.01}{clr:51E949}Lu{clr:pop}-{clr:51E949}L{clr:pop}{clr:51E949}uigi{clr:pop}?!{p}THE {clr:51E949}Luigi{clr:pop}?{p}AAAAAAH! {p}Um...{p}It's an honor to finally meet you, sir.{p}I'm a huge fan!{/tp}
D178EA2A    {tp:0.01}Huh? The professor sent you to{p}rescue me? I was sure he had{p}forgotten about me! {/tp}
D178EA2B    {tp:0.01}Oh, you're looking for a way to{p}access the {clr:FF9754}Storage Room{clr:pop}?{p}{/tp}
D178EA2C    {tp:0.01}Sure, let's go take a look!{p}But first, there's...something you{p}should know about me.{p}I... I have an irrational fear of{p}clocks.{/tp}
D178EA2D    {tp:0.01}Please don't laugh.{p}Just keep me away from any large{p}clocks or gears, OK?{p}Man, this place gives me the{p}creeps...{/tp}
D193CD89    Resume
D19D5A7A    {clr:71D2FF}A-3{clr:pop} Quiet Please!
D1A9CF21    Failed to delete profile.
D1AC1B75    {tp:0.01}Not that we have a choice, being{p}stuck here in the{clr:FF9754} Bunker{p}{clr:pop}together and all. {/tp}
D1AC1B76    {tp:0.01}Anyhoo, I tried my darnedest, but I {p}wasn't able to locate that missing{p}{clr:71D2FF}hour hand{clr:pop}.{/tp}
D1AC1B77    {tp:0.01}The {clr:71D2FF}Parascope {clr:pop}can only find{p}paranormal objects, so we're outta{p}luck there.{/tp}
D2529D09    Mudroom Exterior
D2802DB7    Corrupted
D2B9D078    Online Play Game List
D2F5E18F    Fright Fly
D31E692E    We have an EMERGENCY!{p}The Parascope is detecting whopping{p}paranormal signals in the mansion!{p}Luigi...THE END IS NEAR!
D37C73AA    Treasure
D37E5DB5    Yes
D38FE370    Sure, his name might have{p}"lady" in it, but nothing could{p}be further from the truth. 
D3F4637E    Not Available
D4207179    {tp:0.01}Welcome back, young feller!{/tp}
D420717A    {tp:0.01}Good thing you fixed that generator.{p}{p}{p}We'd be in a fix if we couldn't open{p}the door to the {clr:FF9754}Workshop{clr:pop}. {/tp}
D420717B    {tp:0.01}And now that the {clr:71D2FF}Pixelator{clr:pop} over{p}there is active, you won't have to{p}mess with that gondola again.{/tp}
D420717C    {tp:0.01}We're getting close, {clr:51E949}Luigi{clr:pop}.{/tp}
D420717D    {tp:0.01}Take some time to relax and {p}thaw out before the big fight!{/tp}
D420717E    {tp:0.01}Here, I'll wait.{p}...{p}...{p}...{p}...{p}...{p}...{/tp}
D420717F    {tp:0.01}I'd say that's long enough.{p}Ready yet, whippersnapper?{/tp}
D464E038    Life Support
D4BCC69B    {tp:0.01}I guess I'll have to tighten up the{p}containment unit.{/tp}
D4BCC69C    {tp:0.01}But that can wait—let's see that{p}{clr:71D2FF}special key{clr:pop}!{/tp}
D556E01B    Gobber
D5665506    Floor {0} Failed!
D57B7FCD    3rd Place!
D58481C9    {0}'s ScareScraper
D6401774    {tp:0.01}You made it back!{p}And with all of your pixels to boot!{p}{p}Good work, sonny.{p}We might just make it out of{p}this mess.{/tp}
D6401775    {tp:0.01}Let's see what you sucked up{p}with the {clr:71D2FF}Poltergust 5000{clr:pop}.{/tp}
D6401776    {tp:0.01}Incredible! I'll start studying these{p}ghosts posthaste.{/tp}
D6401777    {tp:0.01}Eh? Wondering where that pipe{p}goes?{/tp}
D6401778    {tp:0.01}All the stuff you collect goes{p}to a super-safe {clr:FF9754}Vault{clr:pop} below.{/tp}
D6401779    {tp:0.01}It's a good idea to visit it often to{p}check your progress and see the{p}results of my studies.{p}I've got ghost descriptions, hints...{p}even each ghost's spectral mass!{p}Knowledge is power, after all!{/tp}
D640177A    {tp:0.01}OK, I'll scan the {clr:FF9754}Gloomy Manor{clr:pop}{p}in search of paranormal signals.{p}{p}I reckon the ghost that took the{p}other {clr:A554D0}Dark Moon{clr:pop} pieces is hiding in{p}there.{/tp}
D6AA1337    You have unlocked{p}Endless Surprise Mode!
D6BCCBAF    Roundhouse Pit
D759DD72    No
D7651167    Under the Stairs
D7A58C3F    This is it, Luigi.{p}It's time to stop King Boo for good and{p}rescue your brother.
D7C43D1E    Clean up those darn spiderwebs!{p}They're blocking our progress{p}AND they ruin the furniture{p}AND they're just plain gross!
D7D6B6B0    When he's in puddle form,{p}he looks like a little garden{p}dotted with beautiful flowers.{p}It's really breathtaking...but{p}not in a good way.
D8A63F38    OK
D9076841    Vault Bonus
D916D4DF    Suction upgrade unlocked!
D9712852    Unlockables
D995CFED    ?
D9C13D86    {tp:0.01}Stay on your guard—the possessor{p}ghost is likely at the top of the{p}tower.{/tp}
D9C13D87    {tp:0.01}Be careful, and look lively,{clr:51E949} Luigi{clr:pop}!{/tp}
D9C13DF9    {tp:0.01}Who...or what...could that source{p}be?{/tp}
D9CF08D5    Floor Reached:
DB12AD13    {tp:0.01}Something unexpected—{p}and gross—{p}has happened to the {clr:FF9754}Gloomy Manor{clr:pop}.{/tp}
DB12AD14    {tp:0.01}It's been infested with spiders,{p}and they're redecorating the place{p}with sticky webs.{/tp}
DB12AD15    {tp:0.01}It started suddenly, and definitely{p}not by natural means!{/tp}
DB12AD16    {tp:0.01}At this rate, just walking around{p}the place will soon become{p}impossible!{/tp}
DB12AD17    {tp:0.01}Get back to the manor posthaste,{p}and suck up every last web with{p}the {clr:71D2FF}Poltergust 5000{clr:pop}.{/tp}
DB12AD18    {tp:0.01}Meanwhile, I'll try to figure out how{p}this could have happened.{/tp}
DB138AB0    {tp:0.01}{clr:51E949}Lu{clr:pop}{clr:51E949}igi{clr:pop}! That was definitely NOT{p}{clr:D8BCE6}King Boo{clr:pop}!{/tp}
DB138AB1    {tp:0.01}We tried to ambush him, but{p}we ended up getting ambushed{p}ourselves!{/tp}
DB138AB2    {tp:0.01}But you seem to be fine.{p}Nice work, son!{p}{p}No sign of {clr:D50000}Mario{clr:pop}, eh?{p}Don't you worry—we'll find him.{p}{p}Hold on. I'll try to get you out{p}of there.{/tp}
DB32E71F    Ambush Maneuver
DB741A32    Dark Age Exhibit
DB86A877    FE Only Mode
DB891D08    Play with ghost hunters{p}from your friend list.
DB8C150A    Blue Pimpernel
DB974653    West Bathroom
DBF8A1EA    ɏ Refresh
DBFC13F3    Uploading data...{p}Please wait.
DC60116F    This funny-looking ghost has kernels{p}for teeth. I bet he wishes he could pop{p}them when he smiles—if not to give{p}people a big ol' fright, at least to get{p}free popcorn at the movie theater.
DC858AD6    Your team needs more from you!
DCCFE296    The faster you activate the exit hatch,{p}the more treasure you'll get!
DCCFE297    Extend time by finding timepieces{p}while searching for the goal room.
DCCFE298    Timepieces can be collected{p}from captured ghosts too!
DD0257F5    Nautical Exhibit
DD17BD6D    Please wait...
DD2B8260    Chilly Ride
DD364E9A    қ Power Gauge Level 2
DDB7A3E7    Ancient Poltergeist
DDD2805B    {clr:71D2FF}B-3{clr:pop} Graveyard Shift
DE93FC40    Guard Tunnel
DEF4EA03    {tp:0.01}Look, young feller.{p}I know you're scared...{p}{p}But don't pretend like you{p}forgot how to get to the{p}{clr:FF9754}Roundhouse{clr:pop}!{/tp}
DEF4EA04    {tp:0.01}You're going the wrong way.{p}Go back, and try the {clr:71D2FF}lift {clr:pop}near{p}the main entrance.{/tp}
DF4472C2    Download Play Game List
DF522692    {tp:0.01}Good news, {clr:51E949}Luigi{clr:pop}!{p}{p}{p}The {clr:71D2FF}special compass{clr:pop} revealed an{p}alternate entrance to the{p}underground!{/tp}
DF522693    {tp:0.01}I've marked it on your map.{p}Take a look!{/tp}
DF522694    {tp:0.01}The normal access may be blocked,{p}but there's an exterior hatch{p}located in the {clr:FF9754}Clockworks Court{clr:pop}.{/tp}
DF522695    {tp:0.01}And get this:{p}the {clr:71D2FF}special compass{clr:pop} opens it!{p}{p}They don't call it special for nothin'!{p}Heh heh! {/tp}
DF522696    {tp:0.01}Now, let's talk about the missing{p}parts of the {clr:FF9754}Clock Tower Gate{clr:pop}.{/tp}
DF522697    {tp:0.01}We're looking for the {clr:71D2FF}clock hands{clr:pop}.{p}You know, the things that tell you{p}when it's bedtime?{p}Knowing ghosts, they probably took{p}them as deep underground as{p}possible.{/tp}
DF522698    {tp:0.01}Good luck, young feller.{p}Don't get lost down there!{p}Heh heh...{/tp}
DF8B75EB    {tp:0.01}Good job, {clr:51E949}Luigi{clr:pop}!{/tp}
DF8B75EC    {tp:0.01}That was the last {clr:71D2FF}vane{p}{clr:pop}for the pinwheel gate.{p}{p}I'll bring you back here so we{p}can figure out how to reinstall{p}them.{/tp}
DFAE6479    Save data could not be loaded.{p}{p}Hold down the POWER Button to{p}turn off the power, and then turn{p}it on and try again.
DFEB5E38    Yes
E02095F6    You have unlocked{p}Endless Hunter Mode!
E05287FA    These clever fellows love playing{p}hide-and-seek. A bit impatient,{p}though, so if you take too long to{p}find them, they'll start throwing{p}things at you! Stay on your toes!
E096221F    Capture all the ghosts!
E0B8CE94    East Gallery
E0E96C2E    That's not a costume.{p}He always dresses like that.{p}Seriously.
E0ED168A    F1
E0F981F6    {tp:0.01}Hello, {clr:51E949}Luigi{clr:pop}!{p}Good to see you back in one piece!{/tp}
E0F981F7    {tp:0.01}Those brainy Poltergeists sure are{p}strong, but they don't seem to be in{p}charge of the other ghosts.{p}I reckon they're still worth studying,{p}though!{/tp}
E0F981F8    {tp:0.01}It's just so fascinating how some{p}ghosts can evolve into more{p}advanced forms.{/tp}
E0F981F9    {tp:0.01}I don't fully understand the nature{p}of their power, but I will one day.{/tp}
E0F981FA    {tp:0.01}That will be my legacy in the world{p}of paranormal science!{/tp}
E0F981FB    {tp:0.01}{ts:0.75}Heh heh...{/ts}{/tp}
E166CC12    Pondguin
E18E9E33    Each amethyst is unique.{p}Collect them all!
E1A12F06    ɏ Gem Collection
E1AF0E45    Gardener's Dwelling
E1DE1ACA    The crystals of the mine have really{p}changed these charming fellows.{p}They're now much stronger and more{p}able to get into shenanigans.{p}Don't let them get equipped!
E329FFC7    Yes
E34F91C5    Collect:
E3643C9E    West Corridor
E36F6A64    Clockworks Court
E370F7D1    Banegal
E3A62CAC    {tp:0.01}{clr:51E949}Luigi{clr:pop}!{/tp}
E3A62CAD    {tp:0.01}I need your help, sonny!{p}It's an emergency!{/tp}
E3A62CAE    {tp:0.01}The ghosts have gone hostile!{/tp}
E3A62CAF    {tp:0.01}Ah... What are you doing{p}on the floor?{/tp}
E3A62CB0    {tp:0.01}Never mind that.{p}I'm preparing the {clr:71D2FF}Pixelator{clr:pop}!{/tp}
E3A62CB1    {tp:0.01}Hold still, young feller!{/tp}
E3A62CB2    {tp:0.01}Here we goooo!{/tp}
E43A1D02    {tp:0.01}{clr:51E949}Lu{clr:pop}_{clr:51E949}gi{clr:pop}, can y__ hear me?{/tp}
E43A1D03    {tp:0.01}The g_ndola isn't work_ng{p}_nymore, is it?{/tp}
E43A1D04    {tp:0.01}Fixing it w_uld be way too h_rd!{p}Y_u're going to h_ve to cross{p}th_ old-fash__ned way!{/tp}
E4AE3F6B    Climb an endless ScareScraper{p}with an ever-increasing difficulty!
E4D1220F    Creeper Launcher
E5364607    Storage Room
E5371548    {tp:0.01}No sign of the {clr:71D2FF}special key{clr:pop}?{p}Those ghosts are really{p}starting to ruffle my feath—{/tp}
E5371549    {tp:0.01}Criminy! Is that one of my{p}Toad assistants?{p}{p}How did he get trapped inside{p}that painting?{/tp}
E537154A    {tp:0.01}I sent him to look after the{p}place. No wonder why it's{p}such a mess!{/tp}
E537154B    {tp:0.01}We'd better get him back to{p}the {clr:FF9754}Bunker{clr:pop}.{p}{p}He might know the{p}whereabouts of the {clr:71D2FF}special key{p}{clr:pop}we're looking for!{/tp}
E537154C    {tp:0.01}But I can't pixelate both of you{p}out of there.{p}Let me think...{/tp}
E537154D    {tp:0.01}I know! Lead him to the{p}{clr:FF9754}Gardener's Lab{clr:pop}. There's a{p}{clr:71D2FF}Pixelator Screen{clr:pop} there.{p}It's an old prototype,{p}but it should do the trick!{/tp}
E56B1E96    {tp:0.01}How are you liking the{p}{clr:71D2FF}Poltergust 5000{clr:pop} so far, {clr:51E949}Luigi{clr:pop}?{p}Not too shabby, eh?{/tp}
E56B1E97    {tp:0.01}Just wait until you catch some{p}ghosts with the thing!{p}There should be a few nearby.{/tp}
E5AE4D9F    Yes
E6603F42    West Balcony
E6751AF0    Grand East
E67F0AC6    Grand West
E6B34751    {tp:0.01}Come on now, slowpoke!{/tp}
E6B34752    {tp:0.01}Quit lollygagging and catch{p}that mouse!{/tp}
E6B34753    {tp:0.01}Remember—hold ɓ while{p}walking to run.{/tp}
E6E8900F    The Host has disconnected,{p}so the ScareScraper is closed.
E7E91EAE    Yes
E7F2D3CE    Yukata Ball
E7FD84EC    Pit Mine
E89E08B7    ʤ Dark-Light Level 3
E8A25EBD    New Ghost Collected!
E99EB8AD    {tp:0.01}Dagblasted ghosts!{/tp}
E99EB8AE    {tp:0.01}{clr:51E949}Luigi{clr:pop}, those brutes just stole{p}the {clr:71D2FF}gears {clr:pop}from the access {p}mechanism I told you about!{p}I'll use the {clr:71D2FF}Parascope{clr:pop} to find{p}'em. Then you can use the map{p}on the {clr:71D2FF}DS {clr:pop}to hunt 'em down!{/tp}
E99EB8AF    {tp:0.01}Ho ho! The terrified look in your{p}eye just gave me a great idea.{p}{p}From now on, I'm going to call{p}the {clr:71D2FF}DS{clr:pop}—this is genius—{p}the {clr:71D2FF}Dual Scream{clr:pop}!{p}Ho ho! Oho! {clr:71D2FF}Dual Scream{clr:pop}!{p}Hooo...{/tp}
E99EB8B0    {tp:0.01}Interact with the map on the{p}{clr:71D2FF}Dual Scream {clr:pop}to locate the{p}brute ghosts in the west wing.{p}The map has a whole slew of{p}features, so be sure to mess{p}around with it later.{p}But for now...get those gears{p}back! Look lively!{/tp}
E9A7209B    Now that you're properly equipped,{p}let's find those Dark Moon pieces!{p}Paranormal readings are stronger in{p}the north rooms of the Gloomy Manor,{p}so we should start our search there.
E9B99A2D    Heh! The funny thing...heh heh...the funny{p}thing is...he can't stand the sun!{p}Ho ho! Oho! Hooooo...{p}Is that irony? I never know if I'm{p}using that word correctly.
