app_common.dat
msg_common_big_18_keywait	[~ 0]
BTL_STRID_SET_WaruagakiExe_E	对手的[VAR 0102(0000)]\n没有可用来施展的招式！
BTL_STRID_SET_WaruagakiExe_N	霸主[VAR 0102(0000)]\n没有可用来施展的招式！
BTL_STRID_SET_SinpiNoMamori_Exe	[VAR 0102(0000)]\n正受到神秘之幕的保护！
BTL_STRID_SET_SinpiNoMamori_Exe_Y	野生的[VAR 0102(0000)]\n正受到神秘之幕的保护！
BTL_STRID_SET_SinpiNoMamori_Exe_E	对手的[VAR 0102(0000)]\n正受到神秘之幕的保护！
BTL_STRID_SET_SinpiNoMamori_Exe_N	霸主[VAR 0102(0000)]\n正受到神秘之幕的保护！
BTL_STRID_SET_SiroiKiri_Exe	[VAR 0102(0000)]\n正受到白雾的保护！
BTL_STRID_SET_SiroiKiri_Exe_Y	野生的[VAR 0102(0000)]\n正受到白雾的保护！
BTL_STRID_SET_SiroiKiri_Exe_E	对手的[VAR 0102(0000)]\n正受到白雾的保护！
BTL_STRID_SET_SiroiKiri_Exe_N	霸主[VAR 0102(0000)]\n正受到白雾的保护！
BTL_STRID_SET_PushOutChange	[VAR 0102(0000)]\n被拖进了战斗！
BTL_STRID_SET_PushOutChange_Y	野生的[VAR 0102(0000)]\n被拖进了战斗！
BTL_STRID_SET_PushOutChange_E	对手的[VAR 0102(0000)]\n被拖进了战斗！
BTL_STRID_SET_PushOutChange_N	霸主[VAR 0102(0000)]\n被拖进了战斗！
BTL_STRID_SET_CantAction	[VAR 0102(0000)]\n因攻击的反作用力而无法动弹！
BTL_STRID_SET_CantAction_Y	野生的[VAR 0102(0000)]\n因攻击的反作用力而无法动弹！
BTL_STRID_SET_CantAction_E	对手的[VAR 0102(0000)]\n因攻击的反作用力而无法动弹！
BTL_STRID_SET_CantAction_N	霸主[VAR 0102(0000)]\n因攻击的反作用力而无法动弹！
BTL_STRID_SET_MakibisiDamage	[VAR 0102(0000)]\n受到了撒菱的伤害！
BTL_STRID_SET_MakibisiDamage_Y	野生的[VAR 0102(0000)]\n受到了撒菱的伤害！
BTL_STRID_SET_MakibisiDamage_E	对手的[VAR 0102(0000)]\n受到了撒菱的伤害！
BTL_STRID_SET_MakibisiDamage_N	霸主[VAR 0102(0000)]\n受到了撒菱的伤害！
BTL_STRID_SET_StealthRockDamage	尖锐的岩石扎进了\n[VAR 0102(0000)]的体内！
BTL_STRID_SET_StealthRockDamage_Y	尖锐的岩石扎进了\n野生的[VAR 0102(0000)]的体内！
BTL_STRID_SET_StealthRockDamage_E	尖锐的岩石扎进了\n对手的[VAR 0102(0000)]的体内！
BTL_STRID_SET_StealthRockDamage_N	尖锐的岩石扎进了\n霸主[VAR 0102(0000)]的体内！
BTL_STRID_SET_TrickRoom	[VAR 0102(0000)]\n扭曲了时空！
BTL_STRID_SET_TrickRoom_Y	野生的[VAR 0102(0000)]\n扭曲了时空！
BTL_STRID_SET_TrickRoom_E	对手的[VAR 0102(0000)]\n扭曲了时空！
BTL_STRID_SET_TrickRoom_N	霸主[VAR 0102(0000)]\n扭曲了时空！
BTL_STRID_SET_HorobiCountDown	[VAR 0102(0000)]的\n灭亡计时变成[VAR 0200(0001)]了！
BTL_STRID_SET_HorobiCountDown_Y	野生的[VAR 0102(0000)]的\n灭亡计时变成[VAR 0200(0001)]了！
BTL_STRID_SET_HorobiCountDown_E	对手的[VAR 0102(0000)]的\n灭亡计时变成[VAR 0200(0001)]了！
BTL_STRID_SET_HorobiCountDown_N	霸主[VAR 0102(0000)]的\n灭亡计时变成[VAR 0200(0001)]了！
BTL_STRID_SET_FreezeBolt	[VAR 0102(0000)]\n被冷光包围了！
BTL_STRID_SET_FreezeBolt_Y	野生的[VAR 0102(0000)]\n被冷光包围了！
BTL_STRID_SET_FreezeBolt_E	对手的[VAR 0102(0000)]\n被冷光包围了！
BTL_STRID_SET_FreezeBolt_N	霸主[VAR 0102(0000)]\n被冷光包围了！
BTL_STRID_SET_ColdFlare	[VAR 0102(0000)]\n被冰冻的空气包围了！
BTL_STRID_SET_ColdFlare_Y	野生的[VAR 0102(0000)]\n被冰冻的空气包围了！
BTL_STRID_SET_ColdFlare_E	对手的[VAR 0102(0000)]\n被冰冻的空气包围了！
BTL_STRID_SET_ColdFlare_N	霸主[VAR 0102(0000)]\n被冰冻的空气包围了！
BTL_STRID_SET_CantEscTok	因[VAR 0102(0000)]的\n[VAR 0106(0001)]而无法逃走！
BTL_STRID_SET_CantEscTok_Y	因野生的[VAR 0102(0000)]的\n[VAR 0106(0001)]而无法逃走！
BTL_STRID_SET_CantEscTok_E	因对手的[VAR 0102(0000)]的\n[VAR 0106(0001)]而无法逃走！
BTL_STRID_SET_CantEscTok_N	因霸主[VAR 0102(0000)]的\n[VAR 0106(0001)]而无法逃走！
BTL_STRID_SET_CantEscWaza	[VAR 0102(0000)]\n已经无法逃走了！
BTL_STRID_SET_CantEscWaza_Y	野生的[VAR 0102(0000)]\n已经无法逃走了！
BTL_STRID_SET_CantEscWaza_E	对手的[VAR 0102(0000)]\n已经无法逃走了！
BTL_STRID_SET_CantEscWaza_N	霸主[VAR 0102(0000)]\n已经无法逃走了！
BTL_STRID_SET_EscapeFailed	[VAR 0102(0000)]\n无法逃走！
BTL_STRID_SET_EscapeFailed_Y	野生的[VAR 0102(0000)]\n无法逃走！
BTL_STRID_SET_EscapeFailed_E	对手的[VAR 0102(0000)]\n无法逃走！
BTL_STRID_SET_EscapeFailed_N	霸主[VAR 0102(0000)]\n无法逃走！
BTL_STRID_SET_CantChangeTok	因[VAR 0102(0000)]的[VAR 0106(0001)]\n而无法进行替换！
BTL_STRID_SET_CantChangeTok_Y	因野生的[VAR 0102(0000)]的[VAR 0106(0001)]\n而无法进行替换！
BTL_STRID_SET_CantChangeTok_E	因对手的[VAR 0102(0000)]的[VAR 0106(0001)]\n而无法进行替换！
BTL_STRID_SET_CantChangeTok_N	因霸主[VAR 0102(0000)]的[VAR 0106(0001)]\n而无法进行替换！
BTL_STRID_SET_KaifukuFuji	[VAR 0102(0000)]的\n回复行为被封住了！
BTL_STRID_SET_KaifukuFuji_Y	野生的[VAR 0102(0000)]的\n回复行为被封住了！
BTL_STRID_SET_KaifukuFuji_E	对手的[VAR 0102(0000)]的\n回复行为被封住了！
BTL_STRID_SET_KaifukuFuji_N	霸主[VAR 0102(0000)]的\n回复行为被封住了！
BTL_STRID_SET_KaifukuFujiCure	[VAR 0102(0000)]的\n回复封锁的效果消失了！
BTL_STRID_SET_KaifukuFujiCure_Y	野生的[VAR 0102(0000)]的\n回复封锁的效果消失了！
BTL_STRID_SET_KaifukuFujiCure_E	对手的[VAR 0102(0000)]的\n回复封锁的效果消失了！
BTL_STRID_SET_KaifukuFujiCure_N	霸主[VAR 0102(0000)]的\n回复封锁的效果消失了！
BTL_STRID_SET_KaifukuFujiExe	[VAR 0102(0000)]\n因回复封锁而无法回复！
BTL_STRID_SET_KaifukuFujiExe_Y	野生的[VAR 0102(0000)]\n因回复封锁而无法回复！
BTL_STRID_SET_KaifukuFujiExe_E	对手的[VAR 0102(0000)]\n因回复封锁而无法回复！
BTL_STRID_SET_KaifukuFujiExe_N	霸主[VAR 0102(0000)]\n因回复封锁而无法回复！
BTL_STRID_SET_KaifukuFujiWarn	[VAR 0102(0000)]因回复封锁\n而无法使出[VAR 0107(0001)]！
BTL_STRID_SET_KaifukuFujiWarn_Y	野生的[VAR 0102(0000)]因回复封锁\n而无法使出[VAR 0107(0001)]！
BTL_STRID_SET_KaifukuFujiWarn_E	对手的[VAR 0102(0000)]因回复封锁\n而无法使出[VAR 0107(0001)]！
BTL_STRID_SET_KaifukuFujiWarn_N	霸主[VAR 0102(0000)]因回复封锁\n而无法使出[VAR 0107(0001)]！
BTL_STRID_SET_HPFull	但是，[VAR 0102(0000)]的\n体力是全满的！
BTL_STRID_SET_HPFull_Y	但是，野生的[VAR 0102(0000)]的\n体力是全满的！
BTL_STRID_SET_HPFull_E	但是，对手的[VAR 0102(0000)]的\n体力是全满的！
BTL_STRID_SET_HPFull_N	但是，霸主[VAR 0102(0000)]的\n体力是全满的！
BTL_STRID_SET_ChangePokeType	[VAR 0102(0000)]\n变成了[VAR 0103(0001)]属性！
BTL_STRID_SET_ChangePokeType_Y	野生的[VAR 0102(0000)]\n变成了[VAR 0103(0001)]属性！
BTL_STRID_SET_ChangePokeType_E	对手的[VAR 0102(0000)]\n变成了[VAR 0103(0001)]属性！
BTL_STRID_SET_ChangePokeType_N	霸主[VAR 0102(0000)]\n变成了[VAR 0103(0001)]属性！
BTL_STRID_SET_ExPokeType	[VAR 0102(0000)]\n增加了[VAR 0103(0001)]属性！
BTL_STRID_SET_ExPokeType_Y	野生的[VAR 0102(0000)]\n增加了[VAR 0103(0001)]属性！
BTL_STRID_SET_ExPokeType_E	对手的[VAR 0102(0000)]\n增加了[VAR 0103(0001)]属性！
BTL_STRID_SET_ExPokeType_N	霸主[VAR 0102(0000)]\n增加了[VAR 0103(0001)]属性！
BTL_STRID_SET_Drain	从[VAR 0102(0000)]那里\n吸取了体力！
BTL_STRID_SET_Drain_Y	从野生的[VAR 0102(0000)]那里\n吸取了体力！
BTL_STRID_SET_Drain_E	从对手的[VAR 0102(0000)]那里\n吸取了体力！
BTL_STRID_SET_Drain_N	从霸主[VAR 0102(0000)]那里\n吸取了体力！
BTL_STRID_SET_HazureJibaku	[VAR 0102(0000)]因势头过猛\n而撞到了地面！
BTL_STRID_SET_HazureJibaku_Y	野生的[VAR 0102(0000)]因势头过猛\n而撞到了地面！
BTL_STRID_SET_HazureJibaku_E	对手的[VAR 0102(0000)]因势头过猛\n而撞到了地面！
BTL_STRID_SET_HazureJibaku_N	霸主[VAR 0102(0000)]因势头过猛\n而撞到了地面！
BTL_STRID_SET_WazaCantUse	[VAR 0102(0000)]\n无法使用[VAR 0107(0001)]！
BTL_STRID_SET_WazaCantUse_Y	野生的[VAR 0102(0000)]\n无法使用[VAR 0107(0001)]！
BTL_STRID_SET_WazaCantUse_E	对手的[VAR 0102(0000)]\n无法使用[VAR 0107(0001)]！
BTL_STRID_SET_WazaCantUse_N	霸主[VAR 0102(0000)]\n无法使用[VAR 0107(0001)]！
BTL_STRID_SET_UseItem_RecoverHP	[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了体力！
BTL_STRID_SET_UseItem_RecoverHP_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了体力！
BTL_STRID_SET_UseItem_RecoverHP_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了体力！
BTL_STRID_SET_UseItem_RecoverHP_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了体力！
BTL_STRID_SET_UseItem_RecoverPP	[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了[VAR 0107(0002)]的PP！
BTL_STRID_SET_UseItem_RecoverPP_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了[VAR 0107(0002)]的PP！
BTL_STRID_SET_UseItem_RecoverPP_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了[VAR 0107(0002)]的PP！
BTL_STRID_SET_UseItem_RecoverPP_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了[VAR 0107(0002)]的PP！
BTL_STRID_SET_UseItem_RecoverLittle	[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了少许HP。
BTL_STRID_SET_UseItem_RecoverLittle_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了少许HP。
BTL_STRID_SET_UseItem_RecoverLittle_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了少许HP。
BTL_STRID_SET_UseItem_RecoverLittle_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n回复了少许HP。
BTL_STRID_SET_UseItem_CureDoku	[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了中毒！
BTL_STRID_SET_UseItem_CureDoku_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了中毒！
BTL_STRID_SET_UseItem_CureDoku_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了中毒！
BTL_STRID_SET_UseItem_CureDoku_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了中毒！
BTL_STRID_SET_UseItem_CureMahi	[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了麻痹！
BTL_STRID_SET_UseItem_CureMahi_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了麻痹！
BTL_STRID_SET_UseItem_CureMahi_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了麻痹！
BTL_STRID_SET_UseItem_CureMahi_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了麻痹！
BTL_STRID_SET_UseItem_CureNemuri	[VAR 0102(0000)]用[VAR 0109(0001)]\n让自己醒过来了！
BTL_STRID_SET_UseItem_CureNemuri_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n让自己醒过来了！
BTL_STRID_SET_UseItem_CureNemuri_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n让自己醒过来了！
BTL_STRID_SET_UseItem_CureNemuri_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n让自己醒过来了！
BTL_STRID_SET_UseItem_CureKoori	[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了冰冻状态！
BTL_STRID_SET_UseItem_CureKoori_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了冰冻状态！
BTL_STRID_SET_UseItem_CureKoori_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了冰冻状态！
BTL_STRID_SET_UseItem_CureKoori_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了冰冻状态！
BTL_STRID_SET_UseItem_CureYakedo	[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了灼伤！
BTL_STRID_SET_UseItem_CureYakedo_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了灼伤！
BTL_STRID_SET_UseItem_CureYakedo_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了灼伤！
BTL_STRID_SET_UseItem_CureYakedo_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了灼伤！
BTL_STRID_SET_UseItem_CureKonran	[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了混乱！
BTL_STRID_SET_UseItem_CureKonran_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了混乱！
BTL_STRID_SET_UseItem_CureKonran_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了混乱！
BTL_STRID_SET_UseItem_CureKonran_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了混乱！
BTL_STRID_SET_UseItem_CureMero	[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了着迷状态！
BTL_STRID_SET_UseItem_CureMero_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了着迷状态！
BTL_STRID_SET_UseItem_CureMero_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了着迷状态！
BTL_STRID_SET_UseItem_CureMero_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n治愈了着迷状态！
BTL_STRID_SET_UseItem_Rankup_ATK	[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了攻击！
BTL_STRID_SET_UseItem_Rankup_ATK_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了攻击！
BTL_STRID_SET_UseItem_Rankup_ATK_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了攻击！
BTL_STRID_SET_UseItem_Rankup_ATK_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了攻击！
BTL_STRID_SET_UseItem_Rankup_DEF	[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了防御！
BTL_STRID_SET_UseItem_Rankup_DEF_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了防御！
BTL_STRID_SET_UseItem_Rankup_DEF_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了防御！
BTL_STRID_SET_UseItem_Rankup_DEF_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了防御！
BTL_STRID_SET_UseItem_Rankup_SPATK	[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了特攻！
BTL_STRID_SET_UseItem_Rankup_SPATK_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了特攻！
BTL_STRID_SET_UseItem_Rankup_SPATK_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了特攻！
BTL_STRID_SET_UseItem_Rankup_SPATK_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了特攻！
BTL_STRID_SET_UseItem_Rankup_SPDEF	[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了特防！
BTL_STRID_SET_UseItem_Rankup_SPDEF_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了特防！
BTL_STRID_SET_UseItem_Rankup_SPDEF_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了特防！
BTL_STRID_SET_UseItem_Rankup_SPDEF_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了特防！
BTL_STRID_SET_UseItem_Rankup_AGI	[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了速度！
BTL_STRID_SET_UseItem_Rankup_AGI_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了速度！
BTL_STRID_SET_UseItem_Rankup_AGI_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了速度！
BTL_STRID_SET_UseItem_Rankup_AGI_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了速度！
BTL_STRID_SET_UseItem_Rankup_HIT	[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了命中率！
BTL_STRID_SET_UseItem_Rankup_HIT_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了命中率！
BTL_STRID_SET_UseItem_Rankup_HIT_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了命中率！
BTL_STRID_SET_UseItem_Rankup_HIT_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了命中率！
BTL_STRID_SET_UseItem_Rankup_AVOID	[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了闪避率！
BTL_STRID_SET_UseItem_Rankup_AVOID_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了闪避率！
BTL_STRID_SET_UseItem_Rankup_AVOID_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了闪避率！
BTL_STRID_SET_UseItem_Rankup_AVOID_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n提高了闪避率！
BTL_STRID_SET_UseItem_RankupEx_ATK	[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了攻击！
BTL_STRID_SET_UseItem_RankupEx_ATK_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了攻击！
BTL_STRID_SET_UseItem_RankupEx_ATK_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了攻击！
BTL_STRID_SET_UseItem_RankupEx_ATK_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了攻击！
BTL_STRID_SET_UseItem_RankupEx_DEF	[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了防御！
BTL_STRID_SET_UseItem_RankupEx_DEF_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了防御！
BTL_STRID_SET_UseItem_RankupEx_DEF_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了防御！
BTL_STRID_SET_UseItem_RankupEx_DEF_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了防御！
BTL_STRID_SET_UseItem_RankupEx_SPATK	[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了特攻！
BTL_STRID_SET_UseItem_RankupEx_SPATK_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了特攻！
BTL_STRID_SET_UseItem_RankupEx_SPATK_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了特攻！
BTL_STRID_SET_UseItem_RankupEx_SPATK_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了特攻！
BTL_STRID_SET_UseItem_RankupEx_SPDEF	[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了特防！
BTL_STRID_SET_UseItem_RankupEx_SPDEF_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了特防！
BTL_STRID_SET_UseItem_RankupEx_SPDEF_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了特防！
BTL_STRID_SET_UseItem_RankupEx_SPDEF_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了特防！
BTL_STRID_SET_UseItem_RankupEx_AGI	[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了速度！
BTL_STRID_SET_UseItem_RankupEx_AGI_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了速度！
BTL_STRID_SET_UseItem_RankupEx_AGI_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了速度！
BTL_STRID_SET_UseItem_RankupEx_AGI_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了速度！
BTL_STRID_SET_UseItem_RankupEx_HIT	[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了命中率！
BTL_STRID_SET_UseItem_RankupEx_HIT_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了命中率！
BTL_STRID_SET_UseItem_RankupEx_HIT_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了命中率！
BTL_STRID_SET_UseItem_RankupEx_HIT_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了命中率！
BTL_STRID_SET_UseItem_RankupEx_AVOID	[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了闪避率！
BTL_STRID_SET_UseItem_RankupEx_AVOID_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了闪避率！
BTL_STRID_SET_UseItem_RankupEx_AVOID_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了闪避率！
BTL_STRID_SET_UseItem_RankupEx_AVOID_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n大幅提高了闪避率！
BTL_STRID_SET_UseItem_RankupEx2_ATK	[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了攻击！
BTL_STRID_SET_UseItem_RankupEx2_ATK_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了攻击！
BTL_STRID_SET_UseItem_RankupEx2_ATK_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了攻击！
BTL_STRID_SET_UseItem_RankupEx2_ATK_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了攻击！
BTL_STRID_SET_UseItem_RankupEx2_DEF	[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了防御！
BTL_STRID_SET_UseItem_RankupEx2_DEF_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了防御！
BTL_STRID_SET_UseItem_RankupEx2_DEF_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了防御！
BTL_STRID_SET_UseItem_RankupEx2_DEF_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了防御！
BTL_STRID_SET_UseItem_RankupEx2_SPATK	[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了特攻！
BTL_STRID_SET_UseItem_RankupEx2_SPATK_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了特攻！
BTL_STRID_SET_UseItem_RankupEx2_SPATK_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了特攻！
BTL_STRID_SET_UseItem_RankupEx2_SPATK_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了特攻！
BTL_STRID_SET_UseItem_RankupEx2_SPDEF	[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了特防！
BTL_STRID_SET_UseItem_RankupEx2_SPDEF_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了特防！
BTL_STRID_SET_UseItem_RankupEx2_SPDEF_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了特防！
BTL_STRID_SET_UseItem_RankupEx2_SPDEF_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了特防！
BTL_STRID_SET_UseItem_RankupEx2_AGI	[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了速度！
BTL_STRID_SET_UseItem_RankupEx2_AGI_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了速度！
BTL_STRID_SET_UseItem_RankupEx2_AGI_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了速度！
BTL_STRID_SET_UseItem_RankupEx2_AGI_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了速度！
BTL_STRID_SET_UseItem_RankupEx2_HIT	[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了命中率！
BTL_STRID_SET_UseItem_RankupEx2_HIT_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了命中率！
BTL_STRID_SET_UseItem_RankupEx2_HIT_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了命中率！
BTL_STRID_SET_UseItem_RankupEx2_HIT_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了命中率！
BTL_STRID_SET_UseItem_RankupEx2_AVOID	[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了闪避率！
BTL_STRID_SET_UseItem_RankupEx2_AVOID_Y	野生的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了闪避率！
BTL_STRID_SET_UseItem_RankupEx2_AVOID_E	对手的[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了闪避率！
BTL_STRID_SET_UseItem_RankupEx2_AVOID_N	霸主[VAR 0102(0000)]用[VAR 0109(0001)]\n巨幅提高了闪避率！
BTL_STRID_SET_UseItem_Rankup_Critical	[VAR 0102(0000)]\n使用了[VAR 0109(0001)]，拿出了干劲！
BTL_STRID_SET_UseItem_Rankup_Critical_Y	野生的[VAR 0102(0000)]\n使用了[VAR 0109(0001)]，拿出了干劲！
BTL_STRID_SET_UseItem_Rankup_Critical_E	对手的[VAR 0102(0000)]\n使用了[VAR 0109(0001)]，拿出了干劲！
BTL_STRID_SET_UseItem_Rankup_Critical_N	霸主[VAR 0102(0000)]\n使用了[VAR 0109(0001)]，拿出了干劲！
BTL_STRID_SET_UseItem_Kemuridama	[VAR 0102(0000)]\n使用其所携带的[VAR 0109(0001)]逃走了！
BTL_STRID_SET_UseItem_Kemuridama_Y	野生的[VAR 0102(0000)]\n使用其所携带的[VAR 0109(0001)]逃走了！
BTL_STRID_SET_UseItem_Kemuridama_E	对手的[VAR 0102(0000)]\n使用其所携带的[VAR 0109(0001)]逃走了！
BTL_STRID_SET_UseItem_Kemuridama_N	霸主[VAR 0102(0000)]\n使用其所携带的[VAR 0109(0001)]逃走了！
BTL_STRID_SET_KoraeItem	[VAR 0102(0000)]\n用[VAR 0109(0001)]撑住了！
