app_common.dat
msg_common_big_18_keywait	[~ 0]
BTL_STRID_SET_Urami_N	ぬしの　[VAR 0102(0000)]の\n[VAR 0107(0001)]を　[VAR 0200(0002)]けずった！
BTL_STRID_SET_Hensin	[VAR 0102(0000)]は\n[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_2Y	[VAR 0102(0000)]は\nやせいの　[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_2E	[VAR 0102(0000)]は\nあいての　[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_2N	[VAR 0102(0000)]は\nぬしの　[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_Y	やせいの　[VAR 0102(0000)]は\n[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_Y2Y	やせいの　[VAR 0102(0000)]は\nやせいの　[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_E	あいての　[VAR 0102(0000)]は\n[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_E2E	あいての　[VAR 0102(0000)]は\nあいての　[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_N	ぬしの　[VAR 0102(0000)]は\n[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_Hensin_N2N	ぬしの　[VAR 0102(0000)]は\nぬしの　[VAR 0102(0001)]に　へんしんした！
BTL_STRID_SET_LockOn	[VAR 0102(0000)]は　[VAR 0102(0001)]に\nねらいを　さだめた！
BTL_STRID_SET_LockOn_2Y	[VAR 0102(0000)]は　やせいの[VAR 0102(0001)]に\nねらいを　さだめた！
BTL_STRID_SET_LockOn_2E	[VAR 0102(0000)]は　あいての[VAR 0102(0001)]に\nねらいを　さだめた！
BTL_STRID_SET_LockOn_2N	[VAR 0102(0000)]は　ぬしの[VAR 0102(0001)]に\nねらいを　さだめた！
BTL_STRID_SET_LockOn_Y	やせいの　[VAR 0102(0000)]は　[VAR 0102(0001)]に\nねらいを　さだめた！
BTL_STRID_SET_LockOn_Y2Y	やせいの　[VAR 0102(0000)]は\nやせいの　[VAR 0102(0001)]に　ねらいを　さだめた！
BTL_STRID_SET_LockOn_E	あいての　[VAR 0102(0000)]は　[VAR 0102(0001)]に\nねらいを　さだめた！
BTL_STRID_SET_LockOn_E2E	あいての　[VAR 0102(0000)]は\nあいての　[VAR 0102(0001)]に　ねらいを　さだめた！
BTL_STRID_SET_LockOn_N	ぬしの　[VAR 0102(0000)]は　[VAR 0102(0001)]に\nねらいを　さだめた！
BTL_STRID_SET_LockOn_N2N	ぬしの　[VAR 0102(0000)]は\nぬしの　[VAR 0102(0001)]に　ねらいを　さだめた！
BTL_STRID_SET_DenjiFuyu	[VAR 0102(0000)]は\nでんじりょくで　うかびあがった！
BTL_STRID_SET_DenjiFuyu_Y	やせいの　[VAR 0102(0000)]は\nでんじりょくで　うかびあがった！
BTL_STRID_SET_DenjiFuyu_E	あいての　[VAR 0102(0000)]は\nでんじりょくで　うかびあがった！
BTL_STRID_SET_DenjiFuyu_N	ぬしの　[VAR 0102(0000)]は\nでんじりょくで　うかびあがった！
BTL_STRID_SET_DenjiFuyuCure	[VAR 0102(0000)]は\nでんじりょくが　なくなった！
BTL_STRID_SET_DenjiFuyuCure_Y	やせいの　[VAR 0102(0000)]は\nでんじりょくが　なくなった！
BTL_STRID_SET_DenjiFuyuCure_E	あいての　[VAR 0102(0000)]は\nでんじりょくが　なくなった！
BTL_STRID_SET_DenjiFuyuCure_N	ぬしの　[VAR 0102(0000)]は\nでんじりょくが　なくなった！
BTL_STRID_SET_Juuden	[VAR 0102(0000)]は\nじゅうでんを　はじめた！
BTL_STRID_SET_Juuden_Y	やせいの　[VAR 0102(0000)]は\nじゅうでんを　はじめた！
BTL_STRID_SET_Juuden_E	あいての　[VAR 0102(0000)]は\nじゅうでんを　はじめた！
BTL_STRID_SET_Juuden_N	ぬしの　[VAR 0102(0000)]は\nじゅうでんを　はじめた！
BTL_STRID_SET_Akubi	[VAR 0102(0000)]の\nねむけを　さそった！
BTL_STRID_SET_Akubi_Y	やせいの　[VAR 0102(0000)]の\nねむけを　さそった！
BTL_STRID_SET_Akubi_E	あいての　[VAR 0102(0000)]の\nねむけを　さそった！
BTL_STRID_SET_Akubi_N	ぬしの　[VAR 0102(0000)]の\nねむけを　さそった！
BTL_STRID_SET_Konoyubi	[VAR 0102(0000)]は\nちゅうもくの　まとになった！
BTL_STRID_SET_Konoyubi_Y	やせいの　[VAR 0102(0000)]は\nちゅうもくの　まとになった！
BTL_STRID_SET_Konoyubi_E	あいての　[VAR 0102(0000)]は\nちゅうもくの　まとになった！
BTL_STRID_SET_Konoyubi_N	ぬしの　[VAR 0102(0000)]は\nちゅうもくの　まとになった！
BTL_STRID_SET_HeartSwap	[VAR 0102(0000)]は　あいてとじぶんの\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_HeartSwap_Y	やせいの　[VAR 0102(0000)]は　あいてとじぶんの\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_HeartSwap_E	あいての　[VAR 0102(0000)]は　あいてとじぶんの\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_HeartSwap_N	ぬしの　[VAR 0102(0000)]は　あいてとじぶんの\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_PowerSwap	[VAR 0102(0000)]は　あいてとじぶんの\nこうげきと　とくこうの\r\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_PowerSwap_Y	やせいの　[VAR 0102(0000)]は　あいてとじぶんの\nこうげきと　とくこうの\r\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_PowerSwap_E	あいての　[VAR 0102(0000)]は　あいてとじぶんの\nこうげきと　とくこうの\r\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_PowerSwap_N	ぬしの　[VAR 0102(0000)]は　あいてとじぶんの\nこうげきと　とくこうの\r\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_GuardSwap	[VAR 0102(0000)]は　あいてとじぶんの\nぼうぎょと　とくぼうの\r\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_GuardSwap_Y	やせいの　[VAR 0102(0000)]は　あいてとじぶんの\nぼうぎょと　とくぼうの\r\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_GuardSwap_E	あいての　[VAR 0102(0000)]は　あいてとじぶんの\nぼうぎょと　とくぼうの\r\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_GuardSwap_N	ぬしの　[VAR 0102(0000)]は　あいてとじぶんの\nぼうぎょと　とくぼうの\r\nのうりょくへんかを　いれかえた！
BTL_STRID_SET_Trick	[VAR 0102(0000)]は　おたがいの\nどうぐを　いれかえた！
BTL_STRID_SET_Trick_Y	やせいの　[VAR 0102(0000)]は　おたがいの\nどうぐを　いれかえた！
BTL_STRID_SET_Trick_E	あいての　[VAR 0102(0000)]は　おたがいの\nどうぐを　いれかえた！
BTL_STRID_SET_Trick_N	ぬしの　[VAR 0102(0000)]は　おたがいの\nどうぐを　いれかえた！
BTL_STRID_SET_TrickGetItem	[VAR 0102(0000)]は\n[VAR 0109(0001)]を　てにいれた！
BTL_STRID_SET_TrickGetItem_Y	やせいの　[VAR 0102(0000)]は\n[VAR 0109(0001)]を　てにいれた！
BTL_STRID_SET_TrickGetItem_E	あいての　[VAR 0102(0000)]は\n[VAR 0109(0001)]を　てにいれた！
BTL_STRID_SET_TrickGetItem_N	ぬしの　[VAR 0102(0000)]は\n[VAR 0109(0001)]を　てにいれた！
BTL_STRID_SET_Monomane	[VAR 0102(0000)]は\n[VAR 0107(0001)]を　おぼえた！
BTL_STRID_SET_Monomane_Y	やせいの　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　おぼえた！
BTL_STRID_SET_Monomane_E	あいての　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　おぼえた！
BTL_STRID_SET_Monomane_N	ぬしの　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　おぼえた！
BTL_STRID_SET_Sketch	[VAR 0102(0000)]は\n[VAR 0107(0001)]を　スケッチした！
BTL_STRID_SET_Sketch_Y	やせいの　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　スケッチした！
BTL_STRID_SET_Sketch_E	あいての　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　スケッチした！
BTL_STRID_SET_Sketch_N	ぬしの　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　スケッチした！
BTL_STRID_SET_MikadukiNoMai	[VAR 0102(0000)]は　しんぴてきな\nつきの　ひかりに　つつまれた！
BTL_STRID_SET_MikadukiNoMai_Y	やせいの　[VAR 0102(0000)]は　しんぴてきな\nつきの　ひかりに　つつまれた！
BTL_STRID_SET_MikadukiNoMai_E	あいての　[VAR 0102(0000)]は　しんぴてきな\nつきの　ひかりに　つつまれた！
BTL_STRID_SET_MikadukiNoMai_N	ぬしの　[VAR 0102(0000)]は　しんぴてきな\nつきの　ひかりに　つつまれた！
BTL_STRID_SET_IyasiNoNegai	いやしのねがいが\n[VAR 0102(0000)]に　とどいた！
BTL_STRID_SET_IyasiNoNegai_Y	いやしのねがいが\nやせいの　[VAR 0102(0000)]に　とどいた！
BTL_STRID_SET_IyasiNoNegai_E	いやしのねがいが\nあいての　[VAR 0102(0000)]に　とどいた！
BTL_STRID_SET_IyasiNoNegai_N	いやしのねがいが\nぬしの　[VAR 0102(0000)]に　とどいた！
BTL_STRID_SET_Negaigoto	[VAR 0102(0000)]の\nねがいごとが　かなった！
BTL_STRID_SET_Negaigoto_Y	やせいの　[VAR 0102(0000)]の\nねがいごとが　かなった！
BTL_STRID_SET_Negaigoto_E	あいての　[VAR 0102(0000)]の\nねがいごとが　かなった！
BTL_STRID_SET_Negaigoto_N	ぬしの　[VAR 0102(0000)]の\nねがいごとが　かなった！
BTL_STRID_SET_Sawagu	[VAR 0102(0000)]は\nさわぎだした！
BTL_STRID_SET_Sawagu_Y	やせいの　[VAR 0102(0000)]は\nさわぎだした！
BTL_STRID_SET_Sawagu_E	あいての　[VAR 0102(0000)]は\nさわぎだした！
BTL_STRID_SET_Sawagu_N	ぬしの　[VAR 0102(0000)]は\nさわぎだした！
BTL_STRID_SET_SawaguWake	[VAR 0102(0000)]は\nさわがしくて　めが　さめた！
BTL_STRID_SET_SawaguWake_Y	やせいの　[VAR 0102(0000)]は\nさわがしくて　めが　さめた！
BTL_STRID_SET_SawaguWake_E	あいての　[VAR 0102(0000)]は\nさわがしくて　めが　さめた！
BTL_STRID_SET_SawaguWake_N	ぬしの　[VAR 0102(0000)]は\nさわがしくて　めが　さめた！
BTL_STRID_SET_SawaguSleepless	しかし　[VAR 0102(0000)]は\nさわがしくて　ねむれない！
BTL_STRID_SET_SawaguSleepless_Y	しかし　やせいの　[VAR 0102(0000)]は\nさわがしくて　ねむれない！
BTL_STRID_SET_SawaguSleepless_E	しかし　あいての　[VAR 0102(0000)]は\nさわがしくて　ねむれない！
BTL_STRID_SET_SawaguSleepless_N	しかし　ぬしの　[VAR 0102(0000)]は\nさわがしくて　ねむれない！
BTL_STRID_SET_SawaguSleeplessSelf	しかし　[VAR 0102(0000)]は\nさわいでいて　ねむれない！
BTL_STRID_SET_SawaguSleeplessSelf_Y	しかし　やせいの　[VAR 0102(0000)]は\nさわいでいて　ねむれない！
BTL_STRID_SET_SawaguSleeplessSelf_E	しかし　あいての　[VAR 0102(0000)]は\nさわいでいて　ねむれない！
BTL_STRID_SET_SawaguSleeplessSelf_N	しかし　ぬしの　[VAR 0102(0000)]は\nさわいでいて　ねむれない！
BTL_STRID_SET_SawaguCont	[VAR 0102(0000)]は\nさわいでいる！
BTL_STRID_SET_SawaguCont_Y	やせいの　[VAR 0102(0000)]は\nさわいでいる！
BTL_STRID_SET_SawaguCont_E	あいての　[VAR 0102(0000)]は\nさわいでいる！
BTL_STRID_SET_SawaguCont_N	ぬしの　[VAR 0102(0000)]は\nさわいでいる！
BTL_STRID_SET_SawaguCure	[VAR 0102(0000)]は\nおとなしくなった！
BTL_STRID_SET_SawaguCure_Y	やせいの　[VAR 0102(0000)]は\nおとなしくなった！
BTL_STRID_SET_SawaguCure_E	あいての　[VAR 0102(0000)]は\nおとなしくなった！
BTL_STRID_SET_SawaguCure_N	ぬしの　[VAR 0102(0000)]は\nおとなしくなった！
BTL_STRID_SET_Takuwaeru	[VAR 0102(0000)]は\n[VAR 0200(0001)]つ　たくわえた！
BTL_STRID_SET_Takuwaeru_Y	やせいの　[VAR 0102(0000)]は\n[VAR 0200(0001)]つ　たくわえた！
BTL_STRID_SET_Takuwaeru_E	あいての　[VAR 0102(0000)]は\n[VAR 0200(0001)]つ　たくわえた！
BTL_STRID_SET_Takuwaeru_N	ぬしの　[VAR 0102(0000)]は\n[VAR 0200(0001)]つ　たくわえた！
BTL_STRID_SET_TakuwaeOff	[VAR 0102(0000)]が\nたくわえていた　こうかが　きれた！
BTL_STRID_SET_TakuwaeOff_Y	やせいの　[VAR 0102(0000)]が\nたくわえていた　こうかが　きれた！
BTL_STRID_SET_TakuwaeOff_E	あいての　[VAR 0102(0000)]が\nたくわえていた　こうかが　きれた！
BTL_STRID_SET_TakuwaeOff_N	ぬしの　[VAR 0102(0000)]が\nたくわえていた　こうかが　きれた！
BTL_STRID_SET_Sasiosae	[VAR 0102(0000)]には\nどうぐが　つかえなくなった！
BTL_STRID_SET_Sasiosae_Y	やせいの　[VAR 0102(0000)]には\nどうぐが　つかえなくなった！
BTL_STRID_SET_Sasiosae_E	あいての　[VAR 0102(0000)]には\nどうぐが　つかえなくなった！
BTL_STRID_SET_Sasiosae_N	ぬしの　[VAR 0102(0000)]には\nどうぐが　つかえなくなった！
BTL_STRID_SET_SasiosaeCure	[VAR 0102(0000)]に\nどうぐが　つかえるようになった！
BTL_STRID_SET_SasiosaeCure_Y	やせいの　[VAR 0102(0000)]に\nどうぐが　つかえるようになった！
BTL_STRID_SET_SasiosaeCure_E	あいての　[VAR 0102(0000)]に\nどうぐが　つかえるようになった！
BTL_STRID_SET_SasiosaeCure_N	ぬしの　[VAR 0102(0000)]に\nどうぐが　つかえるようになった！
BTL_STRID_SET_Recycle	[VAR 0102(0000)]は\n[VAR 0109(0001)]を　ひろってきた！
BTL_STRID_SET_Recycle_Y	やせいの　[VAR 0102(0000)]は\n[VAR 0109(0001)]を　ひろってきた！
BTL_STRID_SET_Recycle_E	あいての　[VAR 0102(0000)]は\n[VAR 0109(0001)]を　ひろってきた！
BTL_STRID_SET_Recycle_N	ぬしの　[VAR 0102(0000)]は\n[VAR 0109(0001)]を　ひろってきた！
BTL_STRID_SET_NeWoHaru	[VAR 0102(0000)]は　ねを　はった！
BTL_STRID_SET_NeWoHaru_Y	やせいの　[VAR 0102(0000)]は　ねを　はった！
BTL_STRID_SET_NeWoHaru_E	あいての　[VAR 0102(0000)]は　ねを　はった！
BTL_STRID_SET_NeWoHaru_N	ぬしの　[VAR 0102(0000)]は　ねを　はった！
BTL_STRID_SET_NeWoHaruRecover	[VAR 0102(0000)]は　ねから\nようぶんを　すいとった！
BTL_STRID_SET_NeWoHaruRecover_Y	やせいの　[VAR 0102(0000)]は　ねから\nようぶんを　すいとった！
BTL_STRID_SET_NeWoHaruRecover_E	あいての　[VAR 0102(0000)]は　ねから\nようぶんを　すいとった！
BTL_STRID_SET_NeWoHaruRecover_N	ぬしの　[VAR 0102(0000)]は　ねから\nようぶんを　すいとった！
BTL_STRID_SET_NeWoHaruStick	[VAR 0102(0000)]は　ねをはって\nうごかない！
BTL_STRID_SET_NeWoHaruStick_Y	やせいの　[VAR 0102(0000)]は　ねをはって\nうごかない！
BTL_STRID_SET_NeWoHaruStick_E	あいての　[VAR 0102(0000)]は　ねをはって\nうごかない！
BTL_STRID_SET_NeWoHaruStick_N	ぬしの　[VAR 0102(0000)]は　ねをはって\nうごかない！
BTL_STRID_SET_Gaman	[VAR 0102(0000)]は　がまんしている
BTL_STRID_SET_Gaman_Y	やせいの　[VAR 0102(0000)]は　がまんしている
BTL_STRID_SET_Gaman_E	あいての　[VAR 0102(0000)]は　がまんしている
BTL_STRID_SET_Gaman_N	ぬしの　[VAR 0102(0000)]は　がまんしている
BTL_STRID_SET_GamanEnd	[VAR 0102(0000)]の\nがまんが　とかれた！
BTL_STRID_SET_GamanEnd_Y	やせいの　[VAR 0102(0000)]の\nがまんが　とかれた！
BTL_STRID_SET_GamanEnd_E	あいての　[VAR 0102(0000)]の\nがまんが　とかれた！
BTL_STRID_SET_GamanEnd_N	ぬしの　[VAR 0102(0000)]の\nがまんが　とかれた！
BTL_STRID_SET_YokodoriReady	[VAR 0102(0000)]は\nあいての　でかたを　うかがっている！
BTL_STRID_SET_YokodoriReady_Y	やせいの　[VAR 0102(0000)]は\nあいての　でかたを　うかがっている！
BTL_STRID_SET_YokodoriReady_E	あいての　[VAR 0102(0000)]は\nあいての　でかたを　うかがっている！
BTL_STRID_SET_YokodoriReady_N	ぬしの　[VAR 0102(0000)]は\nあいての　でかたを　うかがっている！
BTL_STRID_SET_YokodoriExe	[VAR 0102(0000)]は　[VAR 0102(0001)]の\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_2Y	[VAR 0102(0000)]は　やせいの　[VAR 0102(0001)]の\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_2E	[VAR 0102(0000)]は　あいての　[VAR 0102(0001)]の\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_2N	[VAR 0102(0000)]は　ぬしの　[VAR 0102(0001)]の\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_Y	やせいの　[VAR 0102(0000)]は　[VAR 0102(0001)]の\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_Y2Y	やせいの　[VAR 0102(0000)]は\nやせいの　[VAR 0102(0001)]の\r\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_E	あいての　[VAR 0102(0000)]は　[VAR 0102(0001)]の\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_E2E	あいての　[VAR 0102(0000)]は\nあいての　[VAR 0102(0001)]の\r\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_N	ぬしの　[VAR 0102(0000)]は　[VAR 0102(0001)]の\nわざを　よこどりした！
BTL_STRID_SET_YokodoriExe_N2N	ぬしの　[VAR 0102(0000)]は\nぬしの　[VAR 0102(0001)]の\r\nわざを　よこどりした！
BTL_STRID_SET_MagicCoatReady	[VAR 0102(0000)]は\nマジックコートに　つつまれた！
BTL_STRID_SET_MagicCoatReady_Y	やせいの　[VAR 0102(0000)]は\nマジックコートに　つつまれた！
BTL_STRID_SET_MagicCoatReady_E	あいての　[VAR 0102(0000)]は\nマジックコートに　つつまれた！
BTL_STRID_SET_MagicCoatReady_N	ぬしの　[VAR 0102(0000)]は\nマジックコートに　つつまれた！
BTL_STRID_SET_MagicCoatExe	[VAR 0102(0000)]は\n[VAR 0107(0001)]を　はねかえした！
BTL_STRID_SET_MagicCoatExe_Y	やせいの　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　はねかえした！
BTL_STRID_SET_MagicCoatExe_E	あいての　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　はねかえした！
BTL_STRID_SET_MagicCoatExe_N	ぬしの　[VAR 0102(0000)]は\n[VAR 0107(0001)]を　はねかえした！
BTL_STRID_SET_Teleport	[VAR 0102(0000)]は\nせんとうから　りだつした！
BTL_STRID_SET_Teleport_Y	やせいの　[VAR 0102(0000)]は\nせんとうから　りだつした！
BTL_STRID_SET_Teleport_E	あいての　[VAR 0102(0000)]は\nせんとうから　りだつした！
BTL_STRID_SET_Teleport_N	ぬしの　[VAR 0102(0000)]は\nせんとうから　りだつした！
BTL_STRID_SET_Tonbogaeri	[VAR 0102(0000)]は\n[VAR 0100(0001)]のもとへ　もどっていく！
BTL_STRID_SET_Tonbogaeri_Y	やせいの　[VAR 0102(0000)]は\n[VAR 0100(0001)]のもとへ　もどっていく！
BTL_STRID_SET_Tonbogaeri_E	あいての　[VAR 0102(0000)]は\n[VAR 0100(0001)]のもとへ　もどっていく！
BTL_STRID_SET_Tonbogaeri_N	ぬしの　[VAR 0102(0000)]は\n[VAR 0100(0001)]のもとへ　もどっていく！
BTL_STRID_SET_PowerTrick	[VAR 0102(0000)]は\nこうげきと　ぼうぎょを　いれかえた！
BTL_STRID_SET_PowerTrick_Y	やせいの　[VAR 0102(0000)]は\nこうげきと　ぼうぎょを　いれかえた！
BTL_STRID_SET_PowerTrick_E	あいての　[VAR 0102(0000)]は\nこうげきと　ぼうぎょを　いれかえた！
