app_common.dat
msg_common_big_18_keywait	[~ 0]
BTL_STRID_SET_UseItem_Rankup_AGI	[VAR BD06(0000)]The [VAR 0109(0001)] raised\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_Rankup_AGI_Y	[VAR BD06(0000)]The [VAR 0109(0001)] raised the wild\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_Rankup_AGI_E	[VAR BD06(0000)]The [VAR 0109(0001)] raised the opposing\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_Rankup_AGI_N	[VAR BD06(0000)]The [VAR 0109(0001)] raised Totem\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_Rankup_HIT	[VAR BD06(0000)]The [VAR 0109(0001)] raised\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_Rankup_HIT_Y	[VAR BD06(0000)]The [VAR 0109(0001)] raised the wild\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_Rankup_HIT_E	[VAR BD06(0000)]The [VAR 0109(0001)] raised the opposing\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_Rankup_HIT_N	[VAR BD06(0000)]The [VAR 0109(0001)] raised Totem\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_Rankup_AVOID	[VAR BD06(0000)]The [VAR 0109(0001)] raised\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_Rankup_AVOID_Y	[VAR BD06(0000)]The [VAR 0109(0001)] raised the wild\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_Rankup_AVOID_E	[VAR BD06(0000)]The [VAR 0109(0001)] raised the opposing\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_Rankup_AVOID_N	[VAR BD06(0000)]The [VAR 0109(0001)] raised Totem\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_RankupEx_ATK	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised\n[VAR 0102(0000)]’s Attack!
BTL_STRID_SET_UseItem_RankupEx_ATK_Y	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the wild\n[VAR 0102(0000)]’s Attack!
BTL_STRID_SET_UseItem_RankupEx_ATK_E	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the opposing\n[VAR 0102(0000)]’s Attack!
BTL_STRID_SET_UseItem_RankupEx_ATK_N	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised Totem\n[VAR 0102(0000)]’s Attack!
BTL_STRID_SET_UseItem_RankupEx_DEF	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised\n[VAR 0102(0000)]’s Defense!
BTL_STRID_SET_UseItem_RankupEx_DEF_Y	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the wild\n[VAR 0102(0000)]’s Defense!
BTL_STRID_SET_UseItem_RankupEx_DEF_E	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the opposing\n[VAR 0102(0000)]’s Defense!
BTL_STRID_SET_UseItem_RankupEx_DEF_N	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised Totem\n[VAR 0102(0000)]’s Defense!
BTL_STRID_SET_UseItem_RankupEx_SPATK	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised\n[VAR 0102(0000)]’s Sp. Atk!
BTL_STRID_SET_UseItem_RankupEx_SPATK_Y	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the wild\n[VAR 0102(0000)]’s Sp. Atk!
BTL_STRID_SET_UseItem_RankupEx_SPATK_E	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the opposing\n[VAR 0102(0000)]’s Sp. Atk!
BTL_STRID_SET_UseItem_RankupEx_SPATK_N	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised Totem\n[VAR 0102(0000)]’s Sp. Atk!
BTL_STRID_SET_UseItem_RankupEx_SPDEF	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised\n[VAR 0102(0000)]’s Sp. Def!
BTL_STRID_SET_UseItem_RankupEx_SPDEF_Y	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the wild\n[VAR 0102(0000)]’s Sp. Def!
BTL_STRID_SET_UseItem_RankupEx_SPDEF_E	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the opposing\n[VAR 0102(0000)]’s Sp. Def!
BTL_STRID_SET_UseItem_RankupEx_SPDEF_N	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised Totem\n[VAR 0102(0000)]’s Sp. Def!
BTL_STRID_SET_UseItem_RankupEx_AGI	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_RankupEx_AGI_Y	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the wild\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_RankupEx_AGI_E	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the opposing\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_RankupEx_AGI_N	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised Totem\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_RankupEx_HIT	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_RankupEx_HIT_Y	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the wild\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_RankupEx_HIT_E	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the opposing\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_RankupEx_HIT_N	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised Totem\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_RankupEx_AVOID	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_RankupEx_AVOID_Y	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the wild\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_RankupEx_AVOID_E	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised the opposing\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_RankupEx_AVOID_N	[VAR BD06(0000)]The [VAR 0109(0001)] sharply raised Totem\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_RankupEx2_ATK	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised\n[VAR 0102(0000)]’s Attack!
BTL_STRID_SET_UseItem_RankupEx2_ATK_Y	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the wild\n[VAR 0102(0000)]’s Attack!
BTL_STRID_SET_UseItem_RankupEx2_ATK_E	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the opposing\n[VAR 0102(0000)]’s Attack!
BTL_STRID_SET_UseItem_RankupEx2_ATK_N	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised Totem\n[VAR 0102(0000)]’s Attack!
BTL_STRID_SET_UseItem_RankupEx2_DEF	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised\n[VAR 0102(0000)]’s Defense!
BTL_STRID_SET_UseItem_RankupEx2_DEF_Y	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the wild\n[VAR 0102(0000)]’s Defense!
BTL_STRID_SET_UseItem_RankupEx2_DEF_E	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the opposing\n[VAR 0102(0000)]’s Defense!
BTL_STRID_SET_UseItem_RankupEx2_DEF_N	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised Totem\n[VAR 0102(0000)]’s Defense!
BTL_STRID_SET_UseItem_RankupEx2_SPATK	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised\n[VAR 0102(0000)]’s Sp. Atk!
BTL_STRID_SET_UseItem_RankupEx2_SPATK_Y	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the wild\n[VAR 0102(0000)]’s Sp. Atk!
BTL_STRID_SET_UseItem_RankupEx2_SPATK_E	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the opposing\n[VAR 0102(0000)]’s Sp. Atk!
BTL_STRID_SET_UseItem_RankupEx2_SPATK_N	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised Totem\n[VAR 0102(0000)]’s Sp. Atk!
BTL_STRID_SET_UseItem_RankupEx2_SPDEF	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised\n[VAR 0102(0000)]’s Sp. Def!
BTL_STRID_SET_UseItem_RankupEx2_SPDEF_Y	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the wild\n[VAR 0102(0000)]’s Sp. Def!
BTL_STRID_SET_UseItem_RankupEx2_SPDEF_E	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the opposing\n[VAR 0102(0000)]’s Sp. Def!
BTL_STRID_SET_UseItem_RankupEx2_SPDEF_N	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised Totem\n[VAR 0102(0000)]’s Sp. Def!
BTL_STRID_SET_UseItem_RankupEx2_AGI	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_RankupEx2_AGI_Y	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the wild\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_RankupEx2_AGI_E	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the opposing\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_RankupEx2_AGI_N	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised Totem\n[VAR 0102(0000)]’s Speed!
BTL_STRID_SET_UseItem_RankupEx2_HIT	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_RankupEx2_HIT_Y	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the wild\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_RankupEx2_HIT_E	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the opposing\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_RankupEx2_HIT_N	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised Totem\n[VAR 0102(0000)]’s accuracy!
BTL_STRID_SET_UseItem_RankupEx2_AVOID	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_RankupEx2_AVOID_Y	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the wild\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_RankupEx2_AVOID_E	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised the opposing\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_RankupEx2_AVOID_N	[VAR BD06(0000)]The [VAR 0109(0001)] drastically raised Totem\n[VAR 0102(0000)]’s evasiveness!
BTL_STRID_SET_UseItem_Rankup_Critical	[VAR BD06(0000)][VAR 0102(0000)] used the [VAR 0109(0001)]\nto get pumped!
BTL_STRID_SET_UseItem_Rankup_Critical_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] used the [VAR 0109(0001)]\nto get pumped!
BTL_STRID_SET_UseItem_Rankup_Critical_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] used\nthe [VAR 0109(0001)] to get pumped!
BTL_STRID_SET_UseItem_Rankup_Critical_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] used the [VAR 0109(0001)]\nto get pumped!
BTL_STRID_SET_UseItem_Kemuridama	[VAR 0102(0000)] fled using its [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_Kemuridama_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] fled using\nits [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_Kemuridama_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] fled using\nits [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_Kemuridama_N	Totem [VAR 0102(0000)] fled using\nits [VAR 0109(0001)]!
BTL_STRID_SET_KoraeItem	[VAR 0102(0000)] hung on using its [VAR 0109(0001)]!
BTL_STRID_SET_KoraeItem_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] hung on using\nits [VAR 0109(0001)]!
BTL_STRID_SET_KoraeItem_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] hung on using\nits [VAR 0109(0001)]!
BTL_STRID_SET_KoraeItem_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] hung on using\nits [VAR 0109(0001)]!
BTL_STRID_SET_RankRecoverItem	[VAR BD06(0000)][VAR 0102(0000)] returned its stats to normal using\nits [VAR 0109(0001)]!
BTL_STRID_SET_RankRecoverItem_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] returned its stats to normal\nusing its [VAR 0109(0001)]!
BTL_STRID_SET_RankRecoverItem_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] returned its stats to normal\nusing its [VAR 0109(0001)]!
BTL_STRID_SET_RankRecoverItem_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] returned its stats to normal using\nits [VAR 0109(0001)]!
BTL_STRID_SET_InochiNoTama	[VAR 0102(0000)] lost some of its HP!
BTL_STRID_SET_InochiNoTama_Y	The wild [VAR 0102(0000)] lost some of its HP!
BTL_STRID_SET_InochiNoTama_E	The opposing [VAR 0102(0000)] lost some of its HP!
BTL_STRID_SET_InochiNoTama_N	Totem [VAR 0102(0000)] lost some of its HP!
BTL_STRID_SET_PokeNotExist	...But [VAR 0102(0000)] isn’t here!
BTL_STRID_SET_PokeNotExist_Y	...But the wild [VAR 0102(0000)] isn’t here!
BTL_STRID_SET_PokeNotExist_E	...But the opposing [VAR 0102(0000)] isn’t here!
BTL_STRID_SET_PokeNotExist_N	...But Totem [VAR 0102(0000)] isn’t here!
BTL_STRID_SET_PokeHaveNotItem	...But [VAR 0102(0000)] was not holding a usable item!
BTL_STRID_SET_PokeHaveNotItem_Y	[VAR BD06(0000)]...But the wild [VAR 0102(0000)] was not holding\na usable item!
BTL_STRID_SET_PokeHaveNotItem_E	[VAR BD06(0000)]...But the opposing [VAR 0102(0000)] was not holding\na usable item!
BTL_STRID_SET_PokeHaveNotItem_N	[VAR BD06(0000)]...But Totem [VAR 0102(0000)] was not holding\na usable item!
BTL_STRID_SET_UseItem_TameSkip	[VAR BD06(0000)][VAR 0102(0000)] became fully charged due to\nits [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_TameSkip_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] became fully charged due to\nits [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_TameSkip_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] became fully charged due to\nits [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_TameSkip_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] became fully charged due to\nits [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_PriorityUpOnce	[VAR 0102(0000)]’s [VAR 0109(0001)] let it move first!
BTL_STRID_SET_UseItem_PriorityUpOnce_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)]’s [VAR 0109(0001)] let it\nmove first!
BTL_STRID_SET_UseItem_PriorityUpOnce_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)]’s [VAR 0109(0001)]\nlet it move first!
BTL_STRID_SET_UseItem_PriorityUpOnce_N	[VAR BD06(0000)]Totem [VAR 0102(0000)]’s [VAR 0109(0001)]\nlet it move first!
BTL_STRID_SET_UseItem_HitRatioUpOnce	[VAR 0102(0000)] boosted the accuracy\nof its next move using its [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_HitRatioUpOnce_Y	The wild [VAR 0102(0000)] boosted the accuracy\nof its next move using its [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_HitRatioUpOnce_E	The opposing [VAR 0102(0000)] boosted the accuracy\nof its next move using its [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_HitRatioUpOnce_N	Totem [VAR 0102(0000)] boosted the accuracy\nof its next move using its [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_DamageOpponent	[VAR BD06(0000)][VAR 0102(0000)] was hurt by\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_2Y	[VAR BD06(0000)][VAR 0102(0000)] was hurt by the wild\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_2E	[VAR BD06(0000)][VAR 0102(0000)] was hurt by the opposing\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_2N	[VAR BD06(0000)][VAR 0102(0000)] was hurt by Totem\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] was hurt by\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_Y2Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] was hurt by\nthe wild [VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] was hurt by\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_E2E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] was hurt by\nthe opposing [VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] was hurt by\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_DamageOpponent_N2N	[VAR BD06(0000)]Totem [VAR 0102(0000)] was hurt by\nTotem [VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_UseItem_Damage	[VAR 0102(0000)] was hurt by its [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_Damage_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] was hurt by\nits [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_Damage_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] was hurt by\nits [VAR 0109(0001)]!
BTL_STRID_SET_UseItem_Damage_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] was hurt by\nits [VAR 0109(0001)]!
BTL_STRID_SET_KiaiDame	[VAR 0102(0000)] is getting pumped!
BTL_STRID_SET_KiaiDame_Y	The wild [VAR 0102(0000)] is getting pumped!
BTL_STRID_SET_KiaiDame_E	The opposing [VAR 0102(0000)] is getting pumped!
BTL_STRID_SET_KiaiDame_N	Totem [VAR 0102(0000)] is getting pumped!
BTL_STRID_SET_Tedasuke	[VAR 0102(0000)] is ready to help [VAR 0102(0001)]!
BTL_STRID_SET_Tedasuke_Y	The wild [VAR 0102(0000)] is ready to help [VAR 0102(0001)]!
BTL_STRID_SET_Tedasuke_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] is ready to\nhelp [VAR 0102(0001)]!
BTL_STRID_SET_Tedasuke_N	Totem [VAR 0102(0000)] is ready to help [VAR 0102(0001)]!
BTL_STRID_SET_JikoAnji	[VAR 0102(0000)] copied [VAR 0102(0001)]’s stat changes!
BTL_STRID_SET_JikoAnji_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] copied [VAR 0102(0001)]’s\nstat changes!
BTL_STRID_SET_JikoAnji_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] copied [VAR 0102(0001)]’s\nstat changes!
BTL_STRID_SET_JikoAnji_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] copied [VAR 0102(0001)]’s\nstat changes!
BTL_STRID_SET_Hatakiotosu	[VAR BD06(0000)][VAR 0102(0000)] knocked off [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_2Y	[VAR BD06(0000)][VAR 0102(0000)] knocked off the wild [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_2E	[VAR BD06(0000)][VAR 0102(0000)] knocked off the opposing\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_2N	[VAR BD06(0000)][VAR 0102(0000)] knocked off Totem [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] knocked off [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_Y2Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] knocked off the wild\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] knocked off\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_E2E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] knocked off\nthe opposing [VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] knocked off\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_Hatakiotosu_N2N	[VAR BD06(0000)]Totem [VAR 0102(0000)] knocked off Totem\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_Dorobou	[VAR BD06(0000)][VAR 0102(0000)] stole [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_2Y	[VAR BD06(0000)][VAR 0102(0000)] stole the wild [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_2E	[VAR BD06(0000)][VAR 0102(0000)] stole the opposing [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_2N	[VAR BD06(0000)][VAR 0102(0000)] stole Totem [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] stole [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_Y2Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] stole the wild [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] stole [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_E2E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] stole the opposing\n[VAR 0102(0001)]’s [VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] stole [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Dorobou_N2N	[VAR BD06(0000)]Totem [VAR 0102(0000)] stole Totem [VAR 0102(0001)]’s\n[VAR 0109(0002)]!
BTL_STRID_SET_Noroi	[VAR BD06(0000)][VAR 0102(0000)] cut its own HP and put a curse\non [VAR 0102(0001)]!
BTL_STRID_SET_Noroi_2Y	[VAR BD06(0000)][VAR 0102(0000)] cut its own HP and put a curse on\nthe wild [VAR 0102(0001)]!
BTL_STRID_SET_Noroi_2E	[VAR BD06(0000)][VAR 0102(0000)] cut its own HP and put a curse on\nthe opposing [VAR 0102(0001)]!
BTL_STRID_SET_Noroi_2N	[VAR BD06(0000)][VAR 0102(0000)] cut its own HP and put a curse on Totem\n[VAR 0102(0001)]!
BTL_STRID_SET_Noroi_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] cut its own HP and put a curse\non [VAR 0102(0001)]!
BTL_STRID_SET_Noroi_Y2Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] cut its own HP and put a curse\non the wild [VAR 0102(0001)]!
BTL_STRID_SET_Noroi_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] cut its own HP and put a\ncurse on [VAR 0102(0001)]!
BTL_STRID_SET_Noroi_E2E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] cut its own HP and put a\ncurse on the opposing [VAR 0102(0001)]!
BTL_STRID_SET_Noroi_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] cut its own HP and put a curse\non [VAR 0102(0001)]!
BTL_STRID_SET_Noroi_N2N	[VAR BD06(0000)]Totem [VAR 0102(0000)] cut its own HP and put a curse on\nTotem [VAR 0102(0001)]!
BTL_STRID_SET_NoroiDamage	[VAR 0102(0000)] is afflicted by the curse!
BTL_STRID_SET_NoroiDamage_Y	The wild [VAR 0102(0000)] is afflicted by the curse!
BTL_STRID_SET_NoroiDamage_E	The opposing [VAR 0102(0000)] is afflicted by the curse!
BTL_STRID_SET_NoroiDamage_N	Totem [VAR 0102(0000)] is afflicted by the curse!
BTL_STRID_SET_Miraiyoti	[VAR 0102(0000)] foresaw an attack!
BTL_STRID_SET_Miraiyoti_Y	The wild [VAR 0102(0000)] foresaw an attack!
BTL_STRID_SET_Miraiyoti_E	The opposing [VAR 0102(0000)] foresaw an attack!
BTL_STRID_SET_Miraiyoti_N	Totem [VAR 0102(0000)] foresaw an attack!
BTL_STRID_SET_HametuNoNegai	[VAR 0102(0000)] chose Doom Desire as its destiny!
BTL_STRID_SET_HametuNoNegai_Y	The wild [VAR 0102(0000)] chose Doom Desire as its destiny!
BTL_STRID_SET_HametuNoNegai_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] chose Doom Desire as\nits destiny!
BTL_STRID_SET_HametuNoNegai_N	Totem [VAR 0102(0000)] chose Doom Desire as its destiny!
BTL_STRID_SET_DelayAttack	[VAR 0102(0000)] took the [VAR 0107(0001)] attack!
BTL_STRID_SET_DelayAttack_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] took\nthe [VAR 0107(0001)] attack!
BTL_STRID_SET_DelayAttack_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] took\nthe [VAR 0107(0001)] attack!
BTL_STRID_SET_DelayAttack_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] took\nthe [VAR 0107(0001)] attack!
BTL_STRID_SET_JyuryokuFall	[VAR 0102(0000)] couldn’t stay airborne because of gravity!
BTL_STRID_SET_JyuryokuFall_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] couldn’t stay airborne because\nof gravity!
BTL_STRID_SET_JyuryokuFall_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] couldn’t stay airborne\nbecause of gravity!
BTL_STRID_SET_JyuryokuFall_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] couldn’t stay airborne because\nof gravity!
BTL_STRID_SET_JyuryokuWazaFail	[VAR BD06(0000)][VAR 0102(0000)] can’t use [VAR 0107(0001)]\nbecause of gravity!
BTL_STRID_SET_JyuryokuWazaFail_Y	[VAR BD06(0000)]The wild [VAR 0102(0000)] can’t use [VAR 0107(0001)]\nbecause of gravity!
BTL_STRID_SET_JyuryokuWazaFail_E	[VAR BD06(0000)]The opposing [VAR 0102(0000)] can’t use\n[VAR 0107(0001)] because of gravity!
BTL_STRID_SET_JyuryokuWazaFail_N	[VAR BD06(0000)]Totem [VAR 0102(0000)] can’t use [VAR 0107(0001)]\nbecause of gravity!
BTL_STRID_SET_MirrorType	[VAR BD06(0000)][VAR 0102(0000)]’s type became the same as\n[VAR 0102(0001)]’s type!
