app_common.dat
msg_common_big_18_keywait	[~ 0]
BTL_STRID_SET_WeatherDmg_Sand	沙暴襲擊了\n[VAR 0102(0000)]！
BTL_STRID_SET_WeatherDmg_Sand_Y	沙暴襲擊了\n野生的[VAR 0102(0000)]！
BTL_STRID_SET_WeatherDmg_Sand_E	沙暴襲擊了\n對手的[VAR 0102(0000)]！
BTL_STRID_SET_WeatherDmg_Sand_N	沙暴襲擊了\n霸主[VAR 0102(0000)]！
BTL_STRID_SET_WeatherDmg_Snow	冰雹襲擊了\n[VAR 0102(0000)]！
BTL_STRID_SET_WeatherDmg_Snow_Y	冰雹襲擊了\n野生的[VAR 0102(0000)]！
BTL_STRID_SET_WeatherDmg_Snow_E	冰雹襲擊了\n對手的[VAR 0102(0000)]！
BTL_STRID_SET_WeatherDmg_Snow_N	冰雹襲擊了\n霸主[VAR 0102(0000)]！
BTL_STRID_SET_SimpleDamage	[VAR 0102(0000)]\n受到了傷害！
BTL_STRID_SET_SimpleDamage_Y	野生的[VAR 0102(0000)]\n受到了傷害！
BTL_STRID_SET_SimpleDamage_E	對手的[VAR 0102(0000)]\n受到了傷害！
BTL_STRID_SET_SimpleDamage_N	霸主[VAR 0102(0000)]\n受到了傷害！
BTL_STRID_SET_TokuseiChange	[VAR 0102(0000)]的特性\n變成[VAR 0106(0001)]了！
BTL_STRID_SET_TokuseiChange_Y	野生的[VAR 0102(0000)]的特性\n變成[VAR 0106(0001)]了！
BTL_STRID_SET_TokuseiChange_E	對手的[VAR 0102(0000)]的特性\n變成[VAR 0106(0001)]了！
BTL_STRID_SET_TokuseiChange_N	霸主[VAR 0102(0000)]的特性\n變成[VAR 0106(0001)]了！
BTL_STRID_SET_FuusenIn	[VAR 0102(0000)]\n靠著氣球浮在了空中！
BTL_STRID_SET_FuusenIn_Y	野生的[VAR 0102(0000)]\n靠著氣球浮在了空中！
BTL_STRID_SET_FuusenIn_E	對手的[VAR 0102(0000)]\n靠著氣球浮在了空中！
BTL_STRID_SET_FuusenIn_N	霸主[VAR 0102(0000)]\n靠著氣球浮在了空中！
BTL_STRID_SET_FuusenBreak	[VAR 0102(0000)]的\n氣球破了！
BTL_STRID_SET_FuusenBreak_Y	野生的[VAR 0102(0000)]的\n氣球破了！
BTL_STRID_SET_FuusenBreak_E	對手的[VAR 0102(0000)]的\n氣球破了！
BTL_STRID_SET_FuusenBreak_N	霸主[VAR 0102(0000)]的\n氣球破了！
BTL_STRID_SET_DassyutuPod	[VAR 0102(0000)]\n用逃脫按鍵回去了！
BTL_STRID_SET_DassyutuPod_Y	野生的[VAR 0102(0000)]\n用逃脫按鍵回去了！
BTL_STRID_SET_DassyutuPod_E	對手的[VAR 0102(0000)]\n用逃脫按鍵回去了！
BTL_STRID_SET_DassyutuPod_N	霸主[VAR 0102(0000)]\n用逃脫按鍵回去了！
BTL_STRID_SET_RedCard	[VAR 0102(0000)]猛地向\n[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_2Y	[VAR 0102(0000)]猛地向\n野生的[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_2E	[VAR 0102(0000)]猛地向\n對手的[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_2N	[VAR 0102(0000)]猛地向\n霸主[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_Y	野生的[VAR 0102(0000)]猛地向\n[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_Y2Y	野生的[VAR 0102(0000)]猛地向\n野生的[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_E	對手的[VAR 0102(0000)]猛地向\n[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_E2E	對手的[VAR 0102(0000)]猛地向\n對手的[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_N	霸主[VAR 0102(0000)]猛地向\n[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_RedCard_N2N	霸主[VAR 0102(0000)]猛地向\n霸主[VAR 0102(0001)]出示了紅牌！
BTL_STRID_SET_GotuGotuMet	[VAR 0102(0000)]\n因凸凸頭盔而受到了傷害！
BTL_STRID_SET_GotuGotuMet_Y	野生的[VAR 0102(0000)]\n因凸凸頭盔而受到了傷害！
BTL_STRID_SET_GotuGotuMet_E	對手的[VAR 0102(0000)]\n因凸凸頭盔而受到了傷害！
BTL_STRID_SET_GotuGotuMet_N	霸主[VAR 0102(0000)]\n因凸凸頭盔而受到了傷害！
BTL_STRID_SET_MoraibiExe	[VAR 0102(0000)]的\n火焰威力提高了！
BTL_STRID_SET_MoraibiExe_Y	野生的[VAR 0102(0000)]的\n火焰威力提高了！
BTL_STRID_SET_MoraibiExe_E	對手的[VAR 0102(0000)]的\n火焰威力提高了！
BTL_STRID_SET_MoraibiExe_N	霸主[VAR 0102(0000)]的\n火焰威力提高了！
BTL_STRID_SET_Samehada	[VAR 0102(0000)]\n受傷了！
BTL_STRID_SET_Samehada_Y	野生的[VAR 0102(0000)]\n受傷了！
BTL_STRID_SET_Samehada_E	對手的[VAR 0102(0000)]\n受傷了！
BTL_STRID_SET_Samehada_N	霸主[VAR 0102(0000)]\n受傷了！
BTL_STRID_SET_YotimuExe	讀取了[VAR 0102(0000)]的\n[VAR 0107(0001)]！
BTL_STRID_SET_YotimuExe_Y	讀取了野生的[VAR 0102(0000)]的\n[VAR 0107(0001)]！
BTL_STRID_SET_YotimuExe_E	讀取了對手的[VAR 0102(0000)]的\n[VAR 0107(0001)]！
BTL_STRID_SET_YotimuExe_N	讀取了霸主[VAR 0102(0000)]的\n[VAR 0107(0001)]！
BTL_STRID_SET_Kikenyoti	[VAR 0102(0000)]\n發抖了！
BTL_STRID_SET_Kikenyoti_Y	野生的[VAR 0102(0000)]\n發抖了！
BTL_STRID_SET_Kikenyoti_E	對手的[VAR 0102(0000)]\n發抖了！
BTL_STRID_SET_Kikenyoti_N	霸主[VAR 0102(0000)]\n發抖了！
BTL_STRID_SET_Omitoosi	[VAR 0102(0000)]察覺到了\n[VAR 0102(0001)]的[VAR 0109(0002)]！
BTL_STRID_SET_Omitoosi_Y	野生的[VAR 0102(0000)]察覺到了\n[VAR 0102(0001)]的[VAR 0109(0002)]！
BTL_STRID_SET_Omitoosi_E	對手的[VAR 0102(0000)]察覺到了\n[VAR 0102(0001)]的[VAR 0109(0002)]！
BTL_STRID_SET_Omitoosi_N	霸主[VAR 0102(0000)]察覺到了\n[VAR 0102(0001)]的[VAR 0109(0002)]！
BTL_STRID_SET_Katayaburi	[VAR 0102(0000)]\n打破了常規！
BTL_STRID_SET_Katayaburi_Y	野生的[VAR 0102(0000)]\n打破了常規！
BTL_STRID_SET_Katayaburi_E	對手的[VAR 0102(0000)]\n打破了常規！
BTL_STRID_SET_Katayaburi_N	霸主[VAR 0102(0000)]\n打破了常規！
BTL_STRID_SET_Namake	[VAR 0102(0000)]\n正在偷懶。
BTL_STRID_SET_Namake_Y	野生的[VAR 0102(0000)]\n正在偷懶。
BTL_STRID_SET_Namake_E	對手的[VAR 0102(0000)]\n正在偷懶。
BTL_STRID_SET_Namake_N	霸主[VAR 0102(0000)]\n正在偷懶。
BTL_STRID_SET_WazaRecv	[VAR 0102(0000)]\n吸引了攻擊！
BTL_STRID_SET_WazaRecv_Y	野生的[VAR 0102(0000)]\n吸引了攻擊！
BTL_STRID_SET_WazaRecv_E	對手的[VAR 0102(0000)]\n吸引了攻擊！
BTL_STRID_SET_WazaRecv_N	霸主[VAR 0102(0000)]\n吸引了攻擊！
BTL_STRID_SET_Fumin	[VAR 0102(0000)]不會睡著！
BTL_STRID_SET_Fumin_Y	野生的[VAR 0102(0000)]不會睡著！
BTL_STRID_SET_Fumin_E	對手的[VAR 0102(0000)]不會睡著！
BTL_STRID_SET_Fumin_N	霸主[VAR 0102(0000)]不會睡著！
BTL_STRID_SET_Kyuuban	[VAR 0102(0000)]\n用吸盤吸住了！
BTL_STRID_SET_Kyuuban_Y	野生的[VAR 0102(0000)]\n用吸盤吸住了！
BTL_STRID_SET_Kyuuban_E	對手的[VAR 0102(0000)]\n用吸盤吸住了！
BTL_STRID_SET_Kyuuban_N	霸主[VAR 0102(0000)]\n用吸盤吸住了！
BTL_STRID_SET_HedoroEki	[VAR 0102(0000)]\n吸到了污泥漿！
BTL_STRID_SET_HedoroEki_Y	野生的[VAR 0102(0000)]\n吸到了污泥漿！
BTL_STRID_SET_HedoroEki_E	對手的[VAR 0102(0000)]\n吸到了污泥漿！
BTL_STRID_SET_HedoroEki_N	霸主[VAR 0102(0000)]\n吸到了污泥漿！
BTL_STRID_SET_WaruiTeguse	奪取了[VAR 0102(0000)]的\n[VAR 0109(0001)]！
BTL_STRID_SET_WaruiTeguse_Y	奪取了野生的[VAR 0102(0000)]的\n[VAR 0109(0001)]！
BTL_STRID_SET_WaruiTeguse_E	奪取了對手的[VAR 0102(0000)]的\n[VAR 0109(0001)]！
BTL_STRID_SET_WaruiTeguse_N	奪取了霸主[VAR 0102(0000)]的\n[VAR 0109(0001)]！
BTL_STRID_SET_Miira	[VAR 0102(0000)]的特性\n變成了木乃伊！
BTL_STRID_SET_Miira_Y	野生的[VAR 0102(0000)]的特性\n變成了木乃伊！
BTL_STRID_SET_Miira_E	對手的[VAR 0102(0000)]的特性\n變成了木乃伊！
BTL_STRID_SET_Miira_N	霸主[VAR 0102(0000)]的特性\n變成了木乃伊！
BTL_STRID_SET_MajicMirror	將[VAR 0102(0000)]的\n[VAR 0107(0001)]反射了回去！
BTL_STRID_SET_MajicMirror_Y	將野生的[VAR 0102(0000)]的\n[VAR 0107(0001)]反射了回去！
BTL_STRID_SET_MajicMirror_E	將對手的[VAR 0102(0000)]的\n[VAR 0107(0001)]反射了回去！
BTL_STRID_SET_MajicMirror_N	將霸主[VAR 0102(0000)]的\n[VAR 0107(0001)]反射了回去！
BTL_STRID_SET_AunNoIki	[VAR 0102(0000)]\n不會受到夥伴的攻擊！
BTL_STRID_SET_AunNoIki_Y	野生的[VAR 0102(0000)]\n不會受到夥伴的攻擊！
BTL_STRID_SET_AunNoIki_E	對手的[VAR 0102(0000)]\n不會受到夥伴的攻擊！
BTL_STRID_SET_AunNoIki_N	霸主[VAR 0102(0000)]\n不會受到夥伴的攻擊！
BTL_STRID_SET_Dokusyu	讓[VAR 0102(0000)]\n中毒了！
BTL_STRID_SET_Dokusyu_Y	讓野生的[VAR 0102(0000)]\n中毒了！
BTL_STRID_SET_Dokusyu_E	讓對手的[VAR 0102(0000)]\n中毒了！
BTL_STRID_SET_Dokusyu_N	讓霸主[VAR 0102(0000)]\n中毒了！
BTL_STRID_SET_Syuukaku	[VAR 0102(0000)]\n收穫了[VAR 0109(0001)]！
BTL_STRID_SET_Syuukaku_Y	野生的[VAR 0102(0000)]\n收穫了[VAR 0109(0001)]！
BTL_STRID_SET_Syuukaku_E	對手的[VAR 0102(0000)]\n收穫了[VAR 0109(0001)]！
BTL_STRID_SET_Syuukaku_N	霸主[VAR 0102(0000)]\n收穫了[VAR 0109(0001)]！
BTL_STRID_SET_Illusion_Break	[VAR 0102(0000)]造成的\n幻覺解除了！
BTL_STRID_SET_Illusion_Break_Y	野生的[VAR 0102(0000)]造成的\n幻覺解除了！
BTL_STRID_SET_Illusion_Break_E	對手的[VAR 0102(0000)]造成的\n幻覺解除了！
BTL_STRID_SET_Illusion_Break_N	霸主[VAR 0102(0000)]造成的\n幻覺解除了！
BTL_STRID_SET_IkarinoTubo	[VAR 0102(0000)]的\n攻擊被提高到了最大！
BTL_STRID_SET_IkarinoTubo_Y	野生的[VAR 0102(0000)]的\n攻擊被提高到了最大！
BTL_STRID_SET_IkarinoTubo_E	對手的[VAR 0102(0000)]的\n攻擊被提高到了最大！
BTL_STRID_SET_IkarinoTubo_N	霸主[VAR 0102(0000)]的\n攻擊被提高到了最大！
BTL_STRID_SET_NightMare	[VAR 0102(0000)]\n正被惡夢纏身！
BTL_STRID_SET_NightMare_Y	野生的[VAR 0102(0000)]\n正被惡夢纏身！
BTL_STRID_SET_NightMare_E	對手的[VAR 0102(0000)]\n正被惡夢纏身！
BTL_STRID_SET_NightMare_N	霸主[VAR 0102(0000)]\n正被惡夢纏身！
BTL_STRID_SET_Pressure	從[VAR 0102(0000)]身上\n感到了一股壓迫感！
BTL_STRID_SET_Pressure_Y	從野生的[VAR 0102(0000)]身上\n感到了一股壓迫感！
BTL_STRID_SET_Pressure_E	從對手的[VAR 0102(0000)]身上\n感到了一股壓迫感！
BTL_STRID_SET_Pressure_N	從霸主[VAR 0102(0000)]身上\n感到了一股壓迫感！
BTL_STRID_SET_Monohiroi	[VAR 0102(0000)]\n撿來了[VAR 0109(0001)]！
BTL_STRID_SET_Monohiroi_Y	野生的[VAR 0102(0000)]\n撿來了[VAR 0109(0001)]！
BTL_STRID_SET_Monohiroi_E	對手的[VAR 0102(0000)]\n撿來了[VAR 0109(0001)]！
BTL_STRID_SET_Monohiroi_N	霸主[VAR 0102(0000)]\n撿來了[VAR 0109(0001)]！
BTL_STRID_SET_Nenchaku	無法奪取\n[VAR 0102(0000)]的道具！
BTL_STRID_SET_Nenchaku_Y	無法奪取\n野生的[VAR 0102(0000)]的道具！
BTL_STRID_SET_Nenchaku_E	無法奪取\n對手的[VAR 0102(0000)]的道具！
BTL_STRID_SET_Nenchaku_N	無法奪取\n霸主[VAR 0102(0000)]的道具！
BTL_STRID_SET_SlowStartON	[VAR 0102(0000)]\n無法拿出平時的水準！
BTL_STRID_SET_SlowStartON_Y	野生的[VAR 0102(0000)]\n無法拿出平時的水準！
BTL_STRID_SET_SlowStartON_E	對手的[VAR 0102(0000)]\n無法拿出平時的水準！
BTL_STRID_SET_SlowStartON_N	霸主[VAR 0102(0000)]\n無法拿出平時的水準！
BTL_STRID_SET_SlowStartOFF	[VAR 0102(0000)]\n恢復了平時的水準！
BTL_STRID_SET_SlowStartOFF_Y	野生的[VAR 0102(0000)]\n恢復了平時的水準！
BTL_STRID_SET_SlowStartOFF_E	對手的[VAR 0102(0000)]\n恢復了平時的水準！
BTL_STRID_SET_SlowStartOFF_N	霸主[VAR 0102(0000)]\n恢復了平時的水準！
BTL_STRID_SET_TeraVoltage	[VAR 0102(0000)]\n釋放著濺射氣場！
BTL_STRID_SET_TeraVoltage_Y	野生的[VAR 0102(0000)]\n釋放著濺射氣場！
BTL_STRID_SET_TeraVoltage_E	對手的[VAR 0102(0000)]\n釋放著濺射氣場！
BTL_STRID_SET_TeraVoltage_N	霸主[VAR 0102(0000)]\n釋放著濺射氣場！
BTL_STRID_SET_TurboBraze	[VAR 0102(0000)]\n釋放著熾焰氣場！
BTL_STRID_SET_TurboBraze_Y	野生的[VAR 0102(0000)]\n釋放著熾焰氣場！
BTL_STRID_SET_TurboBraze_E	對手的[VAR 0102(0000)]\n釋放著熾焰氣場！
BTL_STRID_SET_TurboBraze_N	霸主[VAR 0102(0000)]\n釋放著熾焰氣場！
BTL_STRID_SET_SkillSwap	[VAR 0102(0000)]\n互換了各自的特性！
BTL_STRID_SET_SkillSwap_Y	野生的[VAR 0102(0000)]\n互換了各自的特性！
BTL_STRID_SET_SkillSwap_E	對手的[VAR 0102(0000)]\n互換了各自的特性！
BTL_STRID_SET_SkillSwap_N	霸主[VAR 0102(0000)]\n互換了各自的特性！
BTL_STRID_SET_Koraeru_Ready	[VAR 0102(0000)]\n擺出了挺住攻擊的架勢！
BTL_STRID_SET_Koraeru_Ready_Y	野生的[VAR 0102(0000)]\n擺出了挺住攻擊的架勢！
BTL_STRID_SET_Koraeru_Ready_E	對手的[VAR 0102(0000)]\n擺出了挺住攻擊的架勢！
BTL_STRID_SET_Koraeru_Ready_N	霸主[VAR 0102(0000)]\n擺出了挺住攻擊的架勢！
BTL_STRID_SET_Koraeru_Exe	[VAR 0102(0000)]\n挺住了攻擊！
BTL_STRID_SET_Koraeru_Exe_Y	野生的[VAR 0102(0000)]\n挺住了攻擊！
BTL_STRID_SET_Koraeru_Exe_E	對手的[VAR 0102(0000)]\n挺住了攻擊！
BTL_STRID_SET_Koraeru_Exe_N	霸主[VAR 0102(0000)]\n挺住了攻擊！
BTL_STRID_SET_MamoruReady	[VAR 0102(0000)]\n擺出了防守的架勢！
BTL_STRID_SET_MamoruReady_Y	野生的[VAR 0102(0000)]\n擺出了防守的架勢！
BTL_STRID_SET_MamoruReady_E	對手的[VAR 0102(0000)]\n擺出了防守的架勢！
BTL_STRID_SET_MamoruReady_N	霸主[VAR 0102(0000)]\n擺出了防守的架勢！
BTL_STRID_SET_MamoruBreak	打破了\n[VAR 0102(0000)]的防守！
BTL_STRID_SET_MamoruBreak_Y	打破了\n野生的[VAR 0102(0000)]的防守！
BTL_STRID_SET_MamoruBreak_E	打破了\n對手的[VAR 0102(0000)]的防守！
BTL_STRID_SET_MamoruBreak_N	打破了\n霸主[VAR 0102(0000)]的防守！
BTL_STRID_SET_Mamoru	[VAR 0102(0000)]\n在攻擊中守護住了自己！
BTL_STRID_SET_Mamoru_Y	野生的[VAR 0102(0000)]\n在攻擊中守護住了自己！
BTL_STRID_SET_Mamoru_E	對手的[VAR 0102(0000)]\n在攻擊中守護住了自己！
BTL_STRID_SET_Mamoru_N	霸主[VAR 0102(0000)]\n在攻擊中守護住了自己！
BTL_STRID_SET_Feint	[VAR 0102(0000)]\n中了佯攻！
BTL_STRID_SET_Feint_Y	野生的[VAR 0102(0000)]\n中了佯攻！
BTL_STRID_SET_Feint_E	對手的[VAR 0102(0000)]\n中了佯攻！
BTL_STRID_SET_Feint_N	霸主[VAR 0102(0000)]\n中了佯攻！
BTL_STRID_SET_SoraWoTobu	[VAR 0102(0000)]\n飛向了高空！
BTL_STRID_SET_SoraWoTobu_Y	野生的[VAR 0102(0000)]\n飛向了高空！
BTL_STRID_SET_SoraWoTobu_E	對手的[VAR 0102(0000)]\n飛向了高空！
BTL_STRID_SET_SoraWoTobu_N	霸主[VAR 0102(0000)]\n飛向了高空！
BTL_STRID_SET_Ikari	[VAR 0102(0000)]的\n怒氣正在上升！
BTL_STRID_SET_Ikari_Y	野生的[VAR 0102(0000)]的\n怒氣正在上升！
BTL_STRID_SET_Ikari_E	對手的[VAR 0102(0000)]的\n怒氣正在上升！
BTL_STRID_SET_Ikari_N	霸主[VAR 0102(0000)]的\n怒氣正在上升！
BTL_STRID_SET_Diving	[VAR 0102(0000)]\n潛入了水中！
BTL_STRID_SET_Diving_Y	野生的[VAR 0102(0000)]\n潛入了水中！
BTL_STRID_SET_Diving_E	對手的[VAR 0102(0000)]\n潛入了水中！
BTL_STRID_SET_Diving_N	霸主[VAR 0102(0000)]\n潛入了水中！
BTL_STRID_SET_AnaWoHoru	[VAR 0102(0000)]\n鑽進了地下！
BTL_STRID_SET_AnaWoHoru_Y	野生的[VAR 0102(0000)]\n鑽進了地下！
BTL_STRID_SET_AnaWoHoru_E	對手的[VAR 0102(0000)]\n鑽進了地下！
BTL_STRID_SET_AnaWoHoru_N	霸主[VAR 0102(0000)]\n鑽進了地下！
BTL_STRID_SET_ShadowDive	[VAR 0102(0000)]的身影\n瞬間消失了！
BTL_STRID_SET_ShadowDive_Y	野生的[VAR 0102(0000)]的身影\n瞬間消失了！
BTL_STRID_SET_ShadowDive_E	對手的[VAR 0102(0000)]的身影\n瞬間消失了！
BTL_STRID_SET_ShadowDive_N	霸主[VAR 0102(0000)]的身影\n瞬間消失了！
BTL_STRID_SET_Tobihaneru	[VAR 0102(0000)]\n高高地跳了起來！
BTL_STRID_SET_Tobihaneru_Y	野生的[VAR 0102(0000)]\n高高地跳了起來！
BTL_STRID_SET_Tobihaneru_E	對手的[VAR 0102(0000)]\n高高地跳了起來！
BTL_STRID_SET_Tobihaneru_N	霸主[VAR 0102(0000)]\n高高地跳了起來！
BTL_STRID_SET_Kamaitati	[VAR 0102(0000)]周圍的\n空氣產生了旋渦！
BTL_STRID_SET_Kamaitati_Y	野生的[VAR 0102(0000)]周圍的\n空氣產生了旋渦！
BTL_STRID_SET_Kamaitati_E	對手的[VAR 0102(0000)]周圍的\n空氣產生了旋渦！
BTL_STRID_SET_Kamaitati_N	霸主[VAR 0102(0000)]周圍的\n空氣產生了旋渦！
BTL_STRID_SET_GodBird	強光包圍了\n[VAR 0102(0000)]！
BTL_STRID_SET_GodBird_Y	強光包圍了\n野生的[VAR 0102(0000)]！
BTL_STRID_SET_GodBird_E	強光包圍了\n對手的[VAR 0102(0000)]！
BTL_STRID_SET_GodBird_N	強光包圍了\n霸主[VAR 0102(0000)]！
BTL_STRID_SET_SolarBeam	[VAR 0102(0000)]\n吸收了光線！
BTL_STRID_SET_SolarBeam_Y	野生的[VAR 0102(0000)]\n吸收了光線！
BTL_STRID_SET_SolarBeam_E	對手的[VAR 0102(0000)]\n吸收了光線！
BTL_STRID_SET_SolarBeam_N	霸主[VAR 0102(0000)]\n吸收了光線！
BTL_STRID_SET_RocketZutuki	[VAR 0102(0000)]\n把頭縮了進去！
BTL_STRID_SET_RocketZutuki_Y	野生的[VAR 0102(0000)]\n把頭縮了進去！
BTL_STRID_SET_RocketZutuki_E	對手的[VAR 0102(0000)]\n把頭縮了進去！
BTL_STRID_SET_RocketZutuki_N	霸主[VAR 0102(0000)]\n把頭縮了進去！
BTL_STRID_SET_Encore	[VAR 0102(0000)]\n接受了再來一次！
BTL_STRID_SET_Encore_Y	野生的[VAR 0102(0000)]\n接受了再來一次！
BTL_STRID_SET_Encore_E	對手的[VAR 0102(0000)]\n接受了再來一次！
BTL_STRID_SET_Encore_N	霸主[VAR 0102(0000)]\n接受了再來一次！
BTL_STRID_SET_EncoreCure	[VAR 0102(0000)]的\n再來一次狀態解除了！
BTL_STRID_SET_EncoreCure_Y	野生的[VAR 0102(0000)]的\n再來一次狀態解除了！
BTL_STRID_SET_EncoreCure_E	對手的[VAR 0102(0000)]的\n再來一次狀態解除了！
BTL_STRID_SET_EncoreCure_N	霸主[VAR 0102(0000)]的\n再來一次狀態解除了！
BTL_STRID_SET_Ieki	[VAR 0102(0000)]的特性\n變得無效了！
BTL_STRID_SET_Ieki_Y	野生的[VAR 0102(0000)]的特性\n變得無效了！
BTL_STRID_SET_Ieki_E	對手的[VAR 0102(0000)]的特性\n變得無效了！
BTL_STRID_SET_Ieki_N	霸主[VAR 0102(0000)]的特性\n變得無效了！
BTL_STRID_SET_Chouhatu	[VAR 0102(0000)]\n中了挑釁！
BTL_STRID_SET_Chouhatu_Y	野生的[VAR 0102(0000)]\n中了挑釁！
BTL_STRID_SET_Chouhatu_E	對手的[VAR 0102(0000)]\n中了挑釁！
BTL_STRID_SET_Chouhatu_N	霸主[VAR 0102(0000)]\n中了挑釁！
BTL_STRID_SET_ChouhatuWarn	[VAR 0102(0000)]受到了挑釁，\n無法使出[VAR 0107(0001)]！
BTL_STRID_SET_ChouhatuWarn_Y	野生的[VAR 0102(0000)]受到了挑釁，\n無法使出[VAR 0107(0001)]！
BTL_STRID_SET_ChouhatuWarn_E	對手的[VAR 0102(0000)]受到了挑釁，\n無法使出[VAR 0107(0001)]！
BTL_STRID_SET_ChouhatuWarn_N	霸主[VAR 0102(0000)]受到了挑釁，\n無法使出[VAR 0107(0001)]！
BTL_STRID_SET_ChouhatuCure	[VAR 0102(0000)]的\n挑釁效果解除了！
BTL_STRID_SET_ChouhatuCure_Y	野生的[VAR 0102(0000)]的\n挑釁效果解除了！
BTL_STRID_SET_ChouhatuCure_E	對手的[VAR 0102(0000)]的\n挑釁效果解除了！
BTL_STRID_SET_ChouhatuCure_N	霸主[VAR 0102(0000)]的\n挑釁效果解除了！
BTL_STRID_SET_Ichamon	[VAR 0102(0000)]\n遭到了無理取鬧！
BTL_STRID_SET_Ichamon_Y	野生的[VAR 0102(0000)]\n遭到了無理取鬧！
BTL_STRID_SET_Ichamon_E	對手的[VAR 0102(0000)]\n遭到了無理取鬧！
BTL_STRID_SET_Ichamon_N	霸主[VAR 0102(0000)]\n遭到了無理取鬧！
BTL_STRID_SET_IchamonWarn	[VAR 0102(0000)]遭到了無理取鬧，\n因此無法繼續使出相同的招式！
BTL_STRID_SET_IchamonWarn_Y	野生的[VAR 0102(0000)]遭到了無理取鬧，\n因此無法繼續使出相同的招式！
BTL_STRID_SET_IchamonWarn_E	對手的[VAR 0102(0000)]遭到了無理取鬧，\n因此無法繼續使出相同的招式！
BTL_STRID_SET_IchamonWarn_N	霸主[VAR 0102(0000)]遭到了無理取鬧，\n因此無法繼續使出相同的招式！
BTL_STRID_SET_IchamonCure	[VAR 0102(0000)]的\n無理取鬧效果消失了！
BTL_STRID_SET_IchamonCure_Y	野生的[VAR 0102(0000)]的\n無理取鬧效果消失了！
BTL_STRID_SET_IchamonCure_E	對手的[VAR 0102(0000)]的\n無理取鬧效果消失了！
BTL_STRID_SET_IchamonCure_N	霸主[VAR 0102(0000)]的\n無理取鬧效果消失了！
BTL_STRID_SET_Fuuin	[VAR 0102(0000)]\n封印了對手的招式！
BTL_STRID_SET_Fuuin_Y	野生的[VAR 0102(0000)]\n封印了對手的招式！
BTL_STRID_SET_Fuuin_E	對手的[VAR 0102(0000)]\n封印了對手的招式！
BTL_STRID_SET_Fuuin_N	霸主[VAR 0102(0000)]\n封印了對手的招式！
BTL_STRID_SET_FuuinWarn	[VAR 0102(0000)]因封印\n而無法使出[VAR 0107(0001)]！
BTL_STRID_SET_FuuinWarn_Y	野生的[VAR 0102(0000)]因封印\n而無法使出[VAR 0107(0001)]！
BTL_STRID_SET_FuuinWarn_E	對手的[VAR 0102(0000)]因封印\n而無法使出[VAR 0107(0001)]！
BTL_STRID_SET_FuuinWarn_N	霸主[VAR 0102(0000)]因封印\n而無法使出[VAR 0107(0001)]！
BTL_STRID_SET_Kanasibari	封住了[VAR 0102(0000)]的\n[VAR 0107(0001)]！
BTL_STRID_SET_Kanasibari_Y	封住了野生的[VAR 0102(0000)]的\n[VAR 0107(0001)]！
BTL_STRID_SET_Kanasibari_E	封住了對手的[VAR 0102(0000)]的\n[VAR 0107(0001)]！
BTL_STRID_SET_Kanasibari_N	封住了霸主[VAR 0102(0000)]的\n[VAR 0107(0001)]！
BTL_STRID_SET_KanasibariWarn	[VAR 0102(0000)]因定身法\n而無法使出[VAR 0107(0001)]！
BTL_STRID_SET_KanasibariWarn_Y	野生的[VAR 0102(0000)]因定身法\n而無法使出[VAR 0107(0001)]！
BTL_STRID_SET_KanasibariWarn_E	對手的[VAR 0102(0000)]因定身法\n而無法使出[VAR 0107(0001)]！
BTL_STRID_SET_KanasibariWarn_N	霸主[VAR 0102(0000)]因定身法\n而無法使出[VAR 0107(0001)]！
BTL_STRID_SET_KanasibariCure	[VAR 0102(0000)]的\n定身法解除了！
BTL_STRID_SET_KanasibariCure_Y	野生的[VAR 0102(0000)]的\n定身法解除了！
BTL_STRID_SET_KanasibariCure_E	對手的[VAR 0102(0000)]的\n定身法解除了！
BTL_STRID_SET_KanasibariCure_N	霸主[VAR 0102(0000)]的\n定身法解除了！
BTL_STRID_SET_AquaRing	[VAR 0102(0000)]\n套上了水環！
BTL_STRID_SET_AquaRing_Y	野生的[VAR 0102(0000)]\n套上了水環！
BTL_STRID_SET_AquaRing_E	對手的[VAR 0102(0000)]\n套上了水環！
BTL_STRID_SET_AquaRing_N	霸主[VAR 0102(0000)]\n套上了水環！
BTL_STRID_SET_AquaRingRecover	[VAR 0102(0000)]\n透過水環回復了體力！
BTL_STRID_SET_AquaRingRecover_Y	野生的[VAR 0102(0000)]\n透過水環回復了體力！
BTL_STRID_SET_AquaRingRecover_E	對手的[VAR 0102(0000)]\n透過水環回復了體力！
BTL_STRID_SET_AquaRingRecover_N	霸主[VAR 0102(0000)]\n透過水環回復了體力！
BTL_STRID_SET_Yadorigi	將種子種植在了\n[VAR 0102(0000)]身上！
