00_glossary.msbt
01_msg_with_voice.msbt
mng_cmn_go	Go！
bds001_st2_104	……在这片危险重重的地方，\r\n\x0e\x01\x06\x02\x1e\0通\x0e\x01\x06\x02\x04\0过{c[ffdc0f]}牵绊的力量{c[ffffff]}来获得宝物吧！
bds001_rstsp_20_00	直说的话，\x0e\x01\x06\x02\n\0想\x0e\x01\x06\x02\x04\0必会是{c[ffdc0f]}[n0]队{c[ffffff]}获胜吧！\r\n\x0e\x01\x06\x02\x1e\0老\x0e\x01\x06\x02\x04\0朽可从未看走眼过！
bds001_rstsp_21_00	直说的话，\x0e\x01\x06\x02\n\0会\x0e\x01\x06\x02\x04\0是{c[ffdc0f]}[n0]队{c[ffffff]}获胜吧！\r\n\x0e\x01\x06\x02\x1e\0老\x0e\x01\x06\x02\x04\0朽可从未预测偏过！！
bds001_rstsp_22_00	说实话，\x0e\x01\x06\x02\n\0会\x0e\x01\x06\x02\x04\0是{c[ffdc0f]}[n0]队{c[ffffff]}获胜吧！\r\n\x0e\x01\x06\x02\n\02\x0e\x01\x06\x02\x04\0人都有着野兽一般的双眼！
bds001_rstsp_20_01	直说的话，\x0e\x01\x06\x02\n\0想\x0e\x01\x06\x02\x04\0必会是{c[ffdc0f]}[n0]{c[ffffff]}获胜吧！\r\n\x0e\x01\x06\x02\x1e\0老\x0e\x01\x06\x02\x04\0朽可从未看走眼过！
bds001_rstsp_20_01_kp	直说的话，\x0e\x01\x06\x02\n\0想\x0e\x01\x06\x02\x04\0必会是{c[ffdc0f]}[n0]大人{c[ffffff]}获胜吧！\r\n\x0e\x01\x06\x02\x1e\0老\x0e\x01\x06\x02\x04\0朽可从未看走眼过！
bds001_rstsp_21_01	说实话，\x0e\x01\x06\x02\n\0会\x0e\x01\x06\x02\x04\0是{c[ffdc0f]}[n0]{c[ffffff]}获胜吧！\r\n\x0e\x01\x06\x02\x1e\0想\x0e\x01\x06\x02\x04\0必会赢得不费吹灰之力！
bds001_rstsp_21_01_kp	说实话，\x0e\x01\x06\x02\n\0会\x0e\x01\x06\x02\x04\0是{c[ffdc0f]}[n0]{c[ffffff]}大人获胜吧！\r\n\x0e\x01\x06\x02\x1e\0想\x0e\x01\x06\x02\x04\0必会赢得不费吹灰之力！
bds001_rstsp_22_01	会是{c[ffdc0f]}[n0]{c[ffffff]}获胜吧。\r\n\x0e\x01\x06\x02\x1e\0因\x0e\x01\x06\x02\x04\0为其有着野兽一般的双眼哦嚯嚯。
bds001_rstsp_22_01_kp	会是{c[ffdc0f]}[n0]{c[ffffff]}大人获胜吧。\r\n\x0e\x01\x06\x02\x1e\0因\x0e\x01\x06\x02\x04\0为其有着野兽一般的双眼哦嚯嚯。
bds001_map_ht_st2_s_00	现在是，\x0e\x01\x06\x02\n\0{c[ffdc0f]}奇\x0e\x01\x06\x02\x04\0诺比奥提示环节{c[ffffff]}！
bds001_map_ht_st2_s_01	地图以炸弹王的环形交叉为中心，\r\n左右各分为两条路。
bds001_map_ht_st2_s_02	右边的岔路，是这个样子！\r\n……那是{c[ffdc0f]}输送带{c[ffffff]}吗？
bds001_map_ht_st2_s_03	要增加同伴或道具吗？
bds001_map_ht_st2_s_04	而左边的岔路，是这个样子！\r\n……一座{c[ffdc0f]}金币满满的矿山{c[ffffff]}？
bds001_map_ht_st2_s_05	好好利用可以移动到对面的采矿车吧。
bds001_ctrl10_2	注意隐藏在炸弹王周围的机关！
bds001_map_ht_st2_00	现在是，\x0e\x01\x06\x02\n\0{c[ffdc0f]}奇\x0e\x01\x06\x02\x04\0诺比奥提示环节{c[ffffff]}！
bds001_map_ht_st2_04	拿取这里的{c[ffdc0f]}十字镐{c[ffffff]}……
bds001_map_ht_st2_05	停到这个{c[14e623]}事件格{c[ffffff]}上的话，\r\n好像就能用{c[ffdc0f]}十字镐挖掘金矿{c[ffffff]}！
bds001_map_ht_st2_01	位于{c[ffdc0f]}炸弹王{c[ffffff]}面前的\x0e\x01\x06\x02\n\0数\x0e\x01\x06\x02\x04\0字计时器……\r\n\x0e\x01\x06\x02\x1e\0上\x0e\x01\x06\x02\x04\0面的数字变成“0”后，\x0e\x01\x06\x02\n\0会\x0e\x01\x06\x02\x04\0有很不妙的事情发生哦！
bds001_map_ht_st2_02	在{c[ffdc0f]}炸弹王{c[ffffff]}的周围，\x0e\x01\x06\x02\n\0隐\x0e\x01\x06\x02\x04\0藏着\r\n\x0e\x01\x06\x02\x1e\0可\x0e\x01\x06\x02\x04\0怕的机关，\x0e\x01\x06\x02\n\0有\x0e\x01\x06\x02\x04\0些会加快倒计时……
bds001_map_ht_st2_03	还请大家\x0e\x01\x06\x02\n\0多\x0e\x01\x06\x02\x01\0加小心哦！
bds001_st2_txt_00	金矿机会
bds001_st2_txt_01	依旧是很危险的区域
bds001_st2_txt_02	依旧是很危险的区域
bds001_st2_ev00_00	要支付多少金币呢？
bds001_st2_ev00_01	支付一定数量的{c[ffdc0f]}金币{c[ffffff]}，\x0e\x01\x06\x02\n\0\r\n炸\x0e\x01\x06\x02\x04\0弹兵就可以帮忙寻找{c[ffdc0f]}[0]{c[ffffff]}！
bds001_st2_ev00_02	支付了好多{c[ffdc0f]}金币{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0炸\x0e\x01\x06\x02\x04\0弹兵会尽全力寻找的！\x0e\x01\x06\x02\n\0值\x0e\x01\x06\x02\x04\0得期待哦！
bds001_st2_ev00_03	支付了一些{c[ffdc0f]}金币{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0炸\x0e\x01\x06\x02\x04\0弹兵会努力一些寻找的哦。
bds001_st2_ev00_04	可能是因为{c[ffdc0f]}金币{c[ffffff]}数量太少了吧，\x0e\x01\x06\x02\n\0干\x0e\x01\x06\x02\x04\0劲\r\n\x0e\x01\x06\x02\n\0不\x0e\x01\x06\x02\x04\0是很够呢……不要紧吧？
bds001_st2_ev00_05	哦～！\x0e\x01\x06\x02\n\0{c[ffdc0f]}炸\x0e\x01\x06\x02\x04\0弹兵{c[ffffff]}\r\n\x0e\x01\x06\x02\n\0回\x0e\x01\x06\x02\x04\0来啦～，脸上洋溢着喜悦的笑容！
bds001_st2_ev00_06	“对不起，\x0e\x01\x06\x02\n\0只\x0e\x01\x06\x02\x04\0找到了这个”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0\x0e\x01\x06\x02\n\0炸\x0e\x01\x06\x02\x04\0弹兵好像是这样说的。
bds001_st2_ev00_07	“没有{c[ffdc0f]}金币{c[ffffff]}的人，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0拒绝帮忙！”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0炸弹兵好像是这样说的。
bds001_st2_ev01_00	没有{c[ffdc0f]}十字镐{c[ffffff]}的话，\x0e\x01\x06\x02\n\0好\x0e\x01\x06\x02\x04\0像就无法破坏……
bds001_st2_ev02_00	“欢迎来到{c[ffdc0f]}轨道采矿车{c[ffffff]}。\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0上车吧”……炸弹兵是这样说的哦。
bds001_st2_ev03_00	挖掘此处，就可以获得{c[ffdc0f]}金币{c[ffffff]}哦！
bds001_st2_ev03_01	但是，\x0e\x01\x06\x02\n\0如\x0e\x01\x06\x02\x04\0果把{c[ffdc0f]}十字镐{c[ffffff]}弄坏了\r\n\x0e\x01\x06\x02\n\0就\x0e\x01\x06\x02\x04\0无法得到{c[ffdc0f]}金币{c[ffffff]}了……
bds001_st2_ev03_tip00	挖掘金矿！
bds001_st2_ev03_02	要再挖掘一会儿\r\n\x0e\x01\x06\x02\n\0{c[ffdc0f]}\x0e\x01\x06\x02\x04\0金币{c[ffffff]}吗？
bds001_st2_ev03_03	要最后再挖掘一次\r\n\x0e\x01\x06\x02\n\0{c[ffdc0f]}\x0e\x01\x06\x02\x04\0金币{c[ffffff]}吗？
bds001_st2_ev03_03_a	是
bds001_st2_ev03_03_b	否
bds001_st2_ev03_04	虽然少了点……\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0些就是\x0e\x01\x06\x02\n\0挖\x0e\x01\x06\x02\x04\0出来的{c[ffdc0f]}金币{c[ffffff]}！
bds001_st2_ev03_05	收获还算不错哦！\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0些就是\x0e\x01\x06\x02\n\0挖\x0e\x01\x06\x02\x04\0出来的{c[ffdc0f]}金币{c[ffffff]}！
bds001_st2_ev03_06	收获相当不错哦～！\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0些就是\x0e\x01\x06\x02\n\0挖\x0e\x01\x06\x02\x04\0出来的{c[ffdc0f]}金币{c[ffffff]}！
bds001_st2_ev03_07	……啊～，\x0e\x01\x06\x02\n\0{c[ffdc0f]}十\x0e\x01\x06\x02\x04\0字镐{c[ffffff]}坏掉了。\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0样就\x0e\x01\x06\x02\n\0得\x0e\x01\x06\x02\x04\0不到{c[ffdc0f]}金币{c[ffffff]}了。
bds001_st2_ev04_00	{c[ffdc0f]}炸弹兵{c[ffffff]}\x0e\x01\x06\x02\n\0好\x0e\x01\x06\x02\x1e\0像不在……\r\n\x0e\x01\x06\x02\x1e\0趁\x0e\x01\x06\x02\x04\0着这个机会前进吧！
bds001_st2_ev05_00	“我会在这里\x0e\x01\x06\x02\n\0碍\x0e\x01\x06\x02\x04\0会儿事的。”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0\x0e\x01\x06\x02\n\0炸\x0e\x01\x06\x02\x04\0弹兵好像是这样说的。
bds001_st2_ev05_00_a	“虽然我有点碍事，\x0e\x01\x06\x02\n\0但\x0e\x01\x06\x02\x04\0多多关照了。”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0\x0e\x01\x06\x02\n\0炸\x0e\x01\x06\x02\x04\0弹兵好像是这样说的。
bds001_st2_ev05_00_b	“虽然我有点碍事，\x0e\x01\x06\x02\n\0但\x0e\x01\x06\x02\x04\0我会跟着你的。”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0\x0e\x01\x06\x02\n\0炸\x0e\x01\x06\x02\x04\0弹兵好像是这样说的。
bds001_st2_ev05_01	炸弹兵擅自跟上来了。
bds001_st2_ev05_03	碍事骰子
bds001_st2_ev05_02	这是炸弹兵专用的碍事骰子！\r\n点数不是“0”就是“-1”，会减小摇出的点数。
bds001_st2_ev05_04	因为{c[ffdc0f]}炸弹兵{c[ffffff]}强行跟了过来，\r\n所以{c[ffdc0f]}[n0]{c[ffffff]}被挤出了同伴队伍。
bds001_st2_ev06_00	挖掘金矿！
bds001_st2_ev06_01	输送带反向旋转！
bds001_st2_ev06_02	炸弹王大爆炸！
bds001_st2_ev07_00	因{c[ffdc0f]}输送带{c[ffffff]}向反方向输送，\r\n\x0e\x01\x06\x02\n\0导\x0e\x01\x06\x02\x04\0致无法前进了……
bds001_trout_n70	十字镐
bds001_trout_n71	输送带
bds001_trout_n72	危险区
bds001_trout_n73	碍事 炸弹兵
bds001_trout_n74	炸弹兵
bds001_trout_n75	炸弹王
bds001_trout_n76	剩余时间
bds001_trout_n77	摩天轮
bds001_trout_n78	茶杯
bds001_trout_n79	金矿
bds001_trout_n80	水晶
bds001_trout_mes_05_10	输送带将变为\r\n反向旋转。
bds001_trout_mes_05_11	向炸弹兵支付金币\r\n能够获得稀有道具！？
bds001_trout_mes_05_12	如果持有“十字镐”\r\n就能够获得星星。
bds001_trout_mes_70	挖掘金矿时\r\n必需的道具。
bds001_trout_mes_71	输送带在输送时，\r\n只能向一个方向前进。
bds001_trout_mes_72	也许会有事先布置好的\r\n危险轮盘！？
bds001_trout_mes_73	碍事骰子\r\n0·0·0·-1·-1·-1
bds001_trout_mes_74	根据支付金币的数量多少，\r\n寻找道具的干劲也会不同。
bds001_trout_mes_75	这座矿山的主人。\r\n有点爱生气，要当心。
bds001_trout_mes_76	倒计时变成0时，\r\n会发生可怕的事……
bds001_trout_mes_77	炸弹兵们制作的玩具。
bds001_trout_mes_73_02	正在等待输送带上的\r\n炸弹兵消失。
bds001_trout_mes_78	用采矿车零件制作的玩具。
bds001_trout_mes_79_00	金光闪闪的金矿。\r\n里面似乎埋藏着好东西。
bds001_trout_mes_79_01	这座金矿，\r\n已经被开采过了……
bds001_trout_mes_80	天然的水晶。在灯光下\r\n是如此美丽。
bds001_trout_mes_05_13	乘坐采矿车，\r\n能够移动到另一侧。
bds001_trout_mes_05_14	倒计时-1。\r\n当倒数变成0时会很危险。
bds001_trout_mes_05_15	挖掘金矿能够\r\n获得金币。
bds001_trout_mes_73_01	碍事的炸弹兵\r\n会跟过来。
bds001_trout_mes_73_01b	目前，炸弹兵\r\n似乎不在……
bds001_ed_st2_00	矿山的冒险\x0e\x01\x06\x02\n\0结\x0e\x01\x06\x02\x04\0束了！
bds001_ed_st2_01	真是让人紧张到喘不过气来的对战啊！
bds001_st3.msbt
bds001_st3_op	大家终于来啦！\x0e\x01\x06\x02\n\0欢\x0e\x01\x06\x02\x04\0迎来到能够\r\n\x0e\x01\x06\x02\n\0{c[ffdc0f]}加\x0e\x01\x06\x02\x04\0深牵绊的\x0e\x01\x06\x02\n\04\x0e\x01\x06\x02\x04\0座岛屿大冒险{c[ffffff]}！
bds001_st3_op_00	在这4座神奇的岛屿上，似乎发现了\r\n\x0e\x01\x06\x02\n\0能\x0e\x01\x06\x02\x04\0够组队挑战的{c[ffdc0f]}新谜题{c[ffffff]}！
bds001_st3_op_01	在{c[ffdc0f]}西瓜之岛{c[ffffff]}上，\x0e\x01\x06\x02\n\0如\x0e\x01\x06\x02\x04\0果登上了{c[ffdc0f]}台地{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0感\x0e\x01\x06\x02\x04\0觉会\x0e\x01\x06\x02\n\0超\x0e\x01\x06\x02\x04\0级开心呢！
bds001_st3_op_02	……但是，\x0e\x01\x06\x02\n\0要\x0e\x01\x06\x02\x04\0怎么做，\r\n\x0e\x01\x06\x02\n\0才\x0e\x01\x06\x02\x04\0能登上{c[ffdc0f]}台地{c[ffffff]}呢……？
bds001_st3_op_02b	这里是，\x0e\x01\x06\x02\n\0{c[ffdc0f]}凤\x0e\x01\x06\x02\x04\0梨之岛{c[ffffff]}！
bds001_st3_op_02c	这里是，\x0e\x01\x06\x02\n\0有\x0e\x01\x06\x02\x04\0着2个让人在意的{c[ffdc0f]}礼物{c[ffdc0f]}的岛屿{c[ffdc0f]}{c[ffffff]}。\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0可以说是\x0e\x01\x06\x02\n\0各\x0e\x01\x06\x02\x04\0有不同呢！
bds001_st3_op_02d	队伍里的2人分头去不同的岛屿，\r\n\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0样就可以在冒险中省去重复的脚步哦。
bds001_st3_op_03	这{c[ffdc0f]}4座神奇的岛屿{c[ffffff]}，\x0e\x01\x06\x02\n\0看\x0e\x01\x06\x02\x04\0上去丰富多彩十分有趣，\r\n\x0e\x01\x06\x02\n\0但\x0e\x01\x06\x02\x04\0也有很多危险的地方。\x0e\x01\x06\x02\n\0要\x0e\x01\x06\x02\x04\0当心哦！
bds001_st3_op_s	各位{c[ffdc0f]}冒险者{c[ffffff]}，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0已经恭候多时了！\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0次的冒险，\x0e\x01\x06\x02\n\0是\x0e\x01\x06\x02\x04\0非常激烈的哦！
bds001_st3_op_s00	这里是，\x0e\x01\x06\x02\n\0地\x0e\x01\x06\x02\x04\0处热带的{c[ffdc0f]}4座神奇岛屿{c[ffffff]}！\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0到底是什么样的地方呢，让我们来看一看吧！
bds001_st3_op_s01	连接岛屿与岛屿的，\r\n\x0e\x01\x06\x02\n\0是\x0e\x01\x06\x02\x04\0相同颜色即可进行传送的{c[ffdc0f]}神奇的水管{c[ffffff]}……
bds001_st3_op_s02	在{c[ffdc0f]}西瓜之岛{c[ffffff]}上，\x0e\x01\x06\x02\n\0点\x0e\x01\x06\x02\x04\0燃{c[ffdc0f]}2支烟花{c[ffffff]}后，\r\n\x0e\x01\x06\x02\n\0感\x0e\x01\x06\x02\x04\0觉会发生很好的事情哦！
bds001_st3_op_s02b	在{c[ffdc0f]}深处的岛屿{c[ffffff]}上，\r\n\x0e\x01\x06\x02\n\0有\x0e\x01\x06\x02\x04\02个\x0e\x01\x06\x02\n\0让\x0e\x01\x06\x02\x04\0人在意的{c[ffdc0f]}礼物{c[ffffff]}哦！
bds001_st3_op_s02c	在{c[ffdc0f]}凤梨之岛{c[ffffff]}上，\x0e\x01\x06\x02\n\0有\x0e\x01\x06\x02\x04\0一家{c[ffdc0f]}特别商店{c[ffffff]}！\r\n\x0e\x01\x06\x02\x1e\0里\x0e\x01\x06\x02\x04\0面可以购买\x0e\x01\x06\x02\n\0特\x0e\x01\x06\x02\x04\0殊的{c[ffdc0f]}道具{c[ffffff]}。
bds001_st3_op_s02d	啊！\x0e\x01\x06\x02\n\0在\x0e\x01\x06\x02\x04\0这种地方竟然有{c[ffdc0f]}大冰淇淋{c[ffffff]}！\r\n\x0e\x01\x06\x02\x1e\0难\x0e\x01\x06\x02\x04\0道不会融化掉吗？\x0e\x01\x06\x02\n\0……\x0e\x01\x06\x02\x04\0真让人担心啊。
bds001_st3_op_s02e	{c[ffdc0f]}连接岛屿与岛屿之间的桥{c[ffffff]}……\r\n\x0e\x01\x06\x02\x1e\0总\x0e\x01\x06\x02\x04\0让人觉得有些可疑呢——。
bds001_st3_op_s03	……哎呀～，\x0e\x01\x06\x02\n\0在\x0e\x01\x06\x02\x04\0{c[ffdc0f]}4座神奇的岛屿{c[ffffff]}之间穿梭，\r\n\x0e\x01\x06\x02\n\0感\x0e\x01\x06\x02\x04\0觉会是一次激烈的冒险呢！
bds001_rstsp_30_00	“{c[ffdc0f]}[n0]队{c[ffffff]}一定会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿好像是这样说的！
bds001_rstsp_31_00	“{c[ffdc0f]}[n0]队{c[ffffff]}大概会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿好像是这样说的！
bds001_rstsp_32_00	“{c[ffdc0f]}[n0]队{c[ffffff]}会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿这样说到，\x0e\x01\x06\x02\n\0但\x0e\x01\x06\x02\x04\0看上去没什么自信。
bds001_rstsp_30_01	“{c[ffdc0f]}[n0]{c[ffffff]}一定会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿好像是这样说的！
bds001_rstsp_30_01_kp	“{c[ffdc0f]}[n0]{c[ffffff]}大人一定会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿好像是这样说的！
bds001_rstsp_31_01	“{c[ffdc0f]}[n0]{c[ffffff]}大概会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿好像是这样说的！
bds001_rstsp_31_01_kp	“{c[ffdc0f]}[n0]{c[ffffff]}大人大概会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿好像是这样说的！
bds001_rstsp_32_01	“{c[ffdc0f]}[n0]{c[ffffff]}会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿这样说到，\x0e\x01\x06\x02\n\0但\x0e\x01\x06\x02\x04\0看起来没什么自信。
bds001_rstsp_32_01_kp	“{c[ffdc0f]}[n0]{c[ffffff]}大人会获胜”\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0巨大鱿鱿这样说到，\x0e\x01\x06\x02\n\0但\x0e\x01\x06\x02\x04\0看起来没什么自信。
bds001_map_ht_st3_s_00	现在是，\x0e\x01\x06\x02\n\0{c[ffdc0f]}奇\x0e\x01\x06\x02\x04\0诺比奥提示环节{c[ffffff]}！
bds001_map_ht_st3_s_01	这是围绕{c[ffdc0f]}4个岛屿{c[ffffff]}的地图。
bds001_map_ht_st3_s_02	请善用前往对面的水管……
bds001_map_ht_st3_s_03	或善用连接左右的桥梁吧。
bds001_map_ht_st3_s_04	砂之桥{c[ffdc0f]}一旦崩塌的话，就无法通过{c[ffffff]}了。\r\n请小心啊！
bds001_ctrl10_3	相同颜色的水管是相互连接着的！
bds001_map_ht_st3_00	现在是，\x0e\x01\x06\x02\n\0{c[ffdc0f]}奇\x0e\x01\x06\x02\x04\0诺比奥提示环节{c[ffffff]}！
bds001_map_ht_st3_01	{c[14e623]}绿色的水管{c[ffffff]}，\x0e\x01\x06\x02\n\0连\x0e\x01\x06\x02\x01\0接着{c[ffdc0f]}起始之岛{c[ffffff]}\r\n和{c[ffdc0f]}礼物之岛{c[ffffff]}！
bds001_map_ht_st3_02	{c[ff1e1e]}红色的水管{c[ffffff]}，\x0e\x01\x06\x02\n\0连\x0e\x01\x06\x02\x01\0接着{c[ffdc0f]}西瓜之岛{c[ffffff]}\r\n和{c[ffdc0f]}凤梨之岛{c[ffffff]}哦！
bds001_map_ht_st3_03	在{c[ffdc0f]}凤梨之岛{c[ffffff]}的{c[ffdc0f]}特别商店{c[ffffff]}里，\r\n\x0e\x01\x06\x02\n\0似\x0e\x01\x06\x02\x04\0乎可以买到很好的道具哦！
bds001_map_ht_st3_04	西瓜台地上的景色，\r\n真是十分有魅力啊！
bds001_map_ht_st3_05	这种地方居然会有{c[ffdc0f]}银之叉子{c[ffffff]}！\r\n可以用在什么地方呢！？
bds001_st3_ev00_00	啊～！\x0e\x01\x06\x02\n\0宝\x0e\x01\x06\x02\x04\0贵的商品竟然～！！
bds001_st3_ev00_05	商店已经关门了……
bds001_st3_ev00_02	欢迎光临，\x0e\x01\x06\x02\n\0今\x0e\x01\x06\x02\x04\0天好热啊～。\r\n\x0e\x01\x06\x02\x1e\0店\x0e\x01\x06\x02\x04\0里摆满了超级棒的商品，\x0e\x01\x06\x02\n\0请\x0e\x01\x06\x02\x04\0进去看看吧～！
bds001_st3_ev00_03	话说这也有点太热了～！\r\n\x0e\x01\x06\x02\x1e\0冰\x0e\x01\x06\x02\x04\0淇淋——\x0e\x01\x06\x02\n\0看\x0e\x01\x06\x02\x04\0起来好好吃啊～。
bds001_st3_ev00_04	气温实在太高了～！\r\n\x0e\x01\x06\x02\x1e\0好\x0e\x01\x06\x02\x04\0担心宝贵的商品会坏掉啊～。
bds001_st3_ev01_00	选择礼物！
bds001_st3_ev02_01	……哇哇～！\x0e\x01\x06\x02\n\0桥\x0e\x01\x06\x02\x04\0上出现了裂纹！\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0——\x0e\x01\x06\x02\n\0看\x0e\x01\x06\x02\x04\0起来就觉得很危险。
bds001_st3_ev07_01	啊哇哇！\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0里竟然有只{c[ffdc0f]}巨大鱿鱿{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0都没注意到～！
bds001_st3_ev07_02	过这座桥时，\x0e\x01\x06\x02\n\0需\x0e\x01\x06\x02\x04\0要留神啦！\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0一定要小心哦～！
bds001_st3_ev05_01	……非常遗憾，\r\n\x0e\x01\x06\x02\n\0好\x0e\x01\x06\x02\x04\0像什么都没有发生……
bds001_st3_ev06_00	这地方看起来好可疑啊……\r\n如果有某样{c[ffdc0f]}道具{c[ffffff]}，没准它会动起来。
bds001_st3_ev06_01	干得漂亮！\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0样就能登上{c[ffdc0f]}西瓜台地{c[ffffff]}了！
bds001_st3_ev02_00	会崩塌的砂之桥
bds001_st3_ev03_00	愤怒的巨大鱿鱿
bds001_st3_ev04_00	水管传送！
bds001_st3_ev05_00	到西瓜上面去！
bds001_trout_n50	感觉可疑的桥
bds001_trout_n51	砂之桥
bds001_trout_n51_2	残破的桥
bds001_trout_n52	大冰淇淋
bds001_trout_n53	水管
bds001_trout_n54	银之叉子
bds001_trout_n55	巨大鱿鱿
bds001_trout_n56	星星
bds001_trout_n57	礼物盒
bds001_trout_n58	西瓜墙
bds001_trout_n59	小屋
bds001_trout_n60	奇诺比奥
bds001_trout_n63	砂之像
bds001_trout_n64	慢慢龟
bds001_trout_n65	特别商店
bds001_trout_n66	加邦
bds001_trout_mes_05_05	连接礼物之岛\r\n的水管
bds001_trout_mes_05_40	连接起始之岛\r\n的水管
bds001_trout_mes_05_41	连接西瓜之岛\r\n的水管
bds001_trout_mes_05_42	连接凤梨之岛\r\n的水管
bds001_trout_mes_05_06	在特别商店中可以\r\n购买特别的道具。
bds001_trout_mes_05_07	如果使用什么特殊的道具，\r\n感觉会移动。
bds001_trout_mes_05_08	选择礼物的话，\r\n感觉就会有什么事情发生……
bds001_trout_mes_50	停到这里的话，有一种会\r\n发生什么事情的预感……
bds001_trout_mes_51_00	用沙子做的桥。\r\n目前似乎还不会崩塌。
bds001_trout_mes_51_01	用沙子建造的残破之桥。\r\n似乎马上就要崩塌……
bds001_trout_mes_52_00	高高耸立的巨大的冰淇淋。\r\n看上去冰冰凉凉好像很好吃。
bds001_trout_mes_52_02	大冰淇淋\r\n融化掉了……
bds001_trout_mes_53	停到前面那个！格的话，\r\n会被传送到相同颜色的水管。
bds001_trout_mes_54	好像要刺入什么东西的道具。\r\n到底要在哪里使用呢……？
bds001_trout_mes_55	把这附近当做地盘的\r\n巨大的鱿鱿。
bds001_trout_mes_56	在西瓜台地上闪闪发光。\r\n先到先得！
bds001_trout_mes_58	正在挡路的西瓜。\r\n这里无法通过。
bds001_trout_mes_59	这里是背阴处，\r\n奇诺比奥们在此乘凉。
bds001_trout_mes_60	正在休假的奇诺比奥。\r\n看起来好像很舒服。
bds001_trout_mes_63	用沙子做成的鱿鱿像。\r\n有点让人担心它会不会塌掉。
bds001_trout_mes_64	正在量产沙子做的鱿鱿。\r\n手指似乎很灵活。
bds001_trout_mes_05_30	停下的话，巨大鱿鱿会……
bds001_trout_mes_05_31	将2束烟花都点燃的话，\r\n似乎会获得好东西……
bds001_trout_mes_05_31b	好像不会再发生什么事了……
bds001_trout_mes_66_00	两只手拿着凤梨，\r\n正吃得津津有味。
bds001_trout_mes_66_01	正做着体操的加邦。\r\n大概要开始游泳了？
bds001_st3_txt_00	砂之桥
bds001_st3_txt_01	有水管哦！
bds001_st3_txt_02	注意巨大鱿鱿！
bds001_st3_txt_02_b	可疑的桥
bds001_st3_txt_03	马上就到西瓜台地了！
bds001_st3_txt_04	2个礼物近在咫尺！
bds001_ed_st3_00	在4座神奇岛屿上的冒险也\x0e\x01\x06\x02\n\0结\x0e\x01\x06\x02\x04\0束了。
bds001_ed_st3_01	真是一场酷热岛屿上的热血对战呢！\r\n（其实，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0好想跳进海里……）
bds001_st4.msbt
